id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,teamName,Position
2778720745,590,1,2,68,35,7xo09xnh3y03lyai6azr77fo0,1,33.5,73.8,5529156417,212,13.1,5529156413,140,27.3,5529156411,56,Back,5529156415,141,57,5529156419,213,4.19,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720767,591,1,2,68,38,7xo09xnh3y03lyai6azr77fo0,1,28.8,53.6,5529156549,212,75.8,5529156539,155,,5529156545,140,97.2,5529156553,1,,5529156551,213,5.96,5529156541,56,Right,5529156547,141,17.9,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720791,592,1,2,68,44,7xo09xnh3y03lyai6azr77fo0,0,97.4,17.6,5529156717,212,58.4,5529156709,155,,5529156713,140,85.6,5529156711,56,Left,5529156715,141,100,5529156721,1,,5529156719,213,1.78,5529156707,2,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,5529156763,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720835,484,5,2,68,48,12ksg0e6d70senzilsic40fzl,1,13.8,-1.6,5529157025,347,,5529157027,233,593,5529157023,56,Back,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720793,593,5,2,68,48,7xo09xnh3y03lyai6azr77fo0,0,86.2,101.6,5529156723,56,Left,5529156725,347,,5529157057,233,484,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720845,485,1,2,69,3,12ksg0e6d70senzilsic40fzl,1,15,0,5529157081,107,,5529157083,56,Back,5529157089,212,7.1,5529157087,141,5.2,5529157085,140,20.3,5529157091,213,0.68,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720851,486,1,2,69,4,12ksg0e6d70senzilsic40fzl,1,20.3,5.2,5529157129,56,Back,5529157133,141,2,5529157131,140,17,5529157137,213,3.7,5529157135,212,4.1,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720857,487,1,2,69,6,12ksg0e6d70senzilsic40fzl,0,17,2,5529157167,56,Back,5529157175,213,0.2,5529157165,157,,5529157173,212,28.5,5529157171,141,10.3,5529157169,140,43.6,5529157177,1,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720871,594,1,2,69,7,7xo09xnh3y03lyai6azr77fo0,0,54.2,97.8,5529157267,140,66.2,5529157265,56,Left,5529157271,212,15,5529157273,213,5.71,5529157263,3,,5529157269,141,85.9,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720897,488,1,2,69,10,12ksg0e6d70senzilsic40fzl,1,36,22.2,5529157409,141,8.5,5529157411,212,11.1,5529157413,213,5.29,5529157405,56,Back,5529157403,3,,5529157407,140,41.8,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720911,489,1,2,69,13,12ksg0e6d70senzilsic40fzl,0,41.9,7,5529157467,56,Right,5529157475,213,6.26,5529157471,141,5.6,5529157473,212,35.4,5529157465,157,,5529157477,1,,5529157469,140,75.6,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720931,595,1,2,69,15,7xo09xnh3y03lyai6azr77fo0,1,23.2,97.5,5529157549,141,74.2,5529157553,213,3.83,5529157551,212,24.9,5529157545,56,Back,5529157547,140,4.9,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720937,596,1,2,69,18,7xo09xnh3y03lyai6azr77fo0,1,4.8,74.1,5529157585,157,,5529157595,213,0.5,5529157589,140,31,5529157591,141,96.2,5529157593,212,31.3,5529157587,56,Back,5529157597,1,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778720941,597,1,2,69,19,7xo09xnh3y03lyai6azr77fo0,0,33.7,96.2,5529157619,140,46.2,5529157625,213,6.17,5529157621,141,94.1,5529157615,168,,5529157617,56,Back,5529157623,212,13.2,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778720973,490,1,2,69,25,12ksg0e6d70senzilsic40fzl,0,56.7,9.2,5529157769,213,5.72,5529157763,140,68.1,5529157759,157,,5529157761,56,Right,5529157771,1,,5529157765,141,0,5529157767,212,14.2,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720975,491,5,2,69,26,12ksg0e6d70senzilsic40fzl,0,71.6,-2,5529157775,347,,5529157889,233,598,5529157773,56,Right,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778720989,598,5,2,69,26,7xo09xnh3y03lyai6azr77fo0,1,28.4,102,5529157919,189,,5529157853,56,Back,5529157855,347,,5529157881,233,491,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721027,599,1,2,69,35,7xo09xnh3y03lyai6azr77fo0,1,28.4,100,5529158083,140,41.5,5529158081,56,Back,5529158089,213,5.74,5529158079,107,,5529158087,212,16.1,5529158085,141,89.7,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721035,600,1,2,69,37,7xo09xnh3y03lyai6azr77fo0,0,42,93,5529158119,56,Left,5529158127,213,5.97,5529158121,140,51.3,5529158123,141,88.3,5529158125,212,10.3,5529158117,157,,5529158131,1,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721043,492,1,2,69,39,12ksg0e6d70senzilsic40fzl,0,44.3,12.2,5529158195,1,,5529158157,140,59.5,5529158161,212,18.7,5529158193,157,,5529158163,213,5.74,5529158159,141,0,5529158155,56,Right,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721045,493,5,2,69,40,12ksg0e6d70senzilsic40fzl,0,62,-1.8,5529158169,56,Right,5529158171,347,,5529158463,233,601,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721085,601,5,2,69,40,7xo09xnh3y03lyai6azr77fo0,1,38,101.8,5529158443,347,,5529158441,56,Back,5529158445,233,493,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721093,602,1,2,69,53,7xo09xnh3y03lyai6azr77fo0,1,45.6,100,5529158517,141,88.7,5529158511,107,,5529158513,56,Back,5529158515,140,44.4,5529158521,213,4.57,5529158519,212,9.1,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721095,603,1,2,69,54,7xo09xnh3y03lyai6azr77fo0,1,44.2,88.3,5529158531,141,94.2,5529158533,212,4.3,5529158529,140,42.8,5529158527,56,Back,5529158535,213,1.92,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721101,604,1,2,69,55,7xo09xnh3y03lyai6azr77fo0,0,42.8,94.2,5529158575,213,5.37,5529158603,286,,5529158597,236,,5529158567,56,Back,5529158569,140,44.3,5529158599,233,494,5529158571,141,91.2,5529158573,212,2.6,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721105,494,74,2,69,55,12ksg0e6d70senzilsic40fzl,1,54.3,4.9,5529158589,56,Right,5529158591,285,,5529158609,233,604,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721121,605,1,2,69,58,7xo09xnh3y03lyai6azr77fo0,1,27.6,97.5,5529158679,56,Back,5529158681,140,10.8,5529158683,141,61.8,5529158685,212,30,5529158687,213,4.08,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721169,606,1,2,70,3,7xo09xnh3y03lyai6azr77fo0,1,14.4,56.4,5529159007,141,76.3,5529159003,56,Center,5529159001,157,,5529159005,140,70.2,5529159297,210,13,5529159011,213,0.23,5529159013,1,,5529159009,212,60.1,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Northeast United FC,Goalkeeper
2778721173,607,13,2,70,9,7xo09xnh3y03lyai6azr77fo0,1,75.2,69.1,5529159315,215,,5529159303,75,,5529159029,22,,5529159033,56,Center,5529159313,103,16.7,5529159305,29,,5529159319,231,54.2,5529159307,55,606,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,5529159317,230,95.6,5529159113,20,5529159031,18,,5529159311,102,31.4,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721277,495,5,2,70,12,12ksg0e6d70senzilsic40fzl,1,-1.2,68.8,5529159661,233,608,5529159653,346,,5529159651,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721179,608,5,2,70,12,7xo09xnh3y03lyai6azr77fo0,0,101.2,31.2,5529159059,56,Center,5529159061,346,,5529159701,233,495,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721281,496,27,2,70,38,12ksg0e6d70senzilsic40fzl,1,0,0,5529159677,41,Injury,5529159761,233,609,5529159679,53,pf04royfgavano96z7n7x3v9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721291,609,27,2,70,38,7xo09xnh3y03lyai6azr77fo0,1,0,0,5529159755,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721311,610,43,2,70,53,7xo09xnh3y03lyai6azr77fo0,1,0,0,5529159885,55,609,5529160939,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721491,497,28,2,71,39,12ksg0e6d70senzilsic40fzl,1,0,0,5529161051,55,496,5529161541,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721567,612,28,2,71,39,7xo09xnh3y03lyai6azr77fo0,1,0,0,5529161473,55,609,5529161519,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721633,498,1,2,72,4,12ksg0e6d70senzilsic40fzl,0,5.4,59.9,5529161805,212,74.2,5529161813,74,,5529161809,1,,5529161799,56,Left,5529161807,213,0.24,5529161797,124,,5529161803,141,86.2,5529161801,140,74,pf04royfgavano96z7n7x3v9,Lalthuammawia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2778721647,613,44,2,72,8,7xo09xnh3y03lyai6azr77fo0,1,29.8,20.2,5529161867,285,,5529161865,56,Back,5529161873,233,499,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721637,499,44,2,72,8,12ksg0e6d70senzilsic40fzl,0,70.2,79.8,5529161821,286,,5529161819,56,Left,5529161877,233,613,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721651,614,1,2,72,9,7xo09xnh3y03lyai6azr77fo0,0,35.9,31,5529161913,140,53.4,5529161911,56,Center,5529161919,213,0.12,5529161915,141,34.2,5529161917,212,18.5,5529161909,3,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721657,500,1,2,72,11,12ksg0e6d70senzilsic40fzl,0,57.7,70.8,5529161957,141,73.2,5529161955,140,70.1,5529161961,213,0.12,5529161959,212,13.1,5529161951,3,,5529161953,56,Center,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721667,615,1,2,72,11,7xo09xnh3y03lyai6azr77fo0,1,32.6,34.5,5529162003,141,39.1,5529162001,140,41.2,5529161997,3,,5529162007,213,0.33,5529161999,56,Back,5529162005,212,9.6,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721671,616,1,2,72,12,7xo09xnh3y03lyai6azr77fo0,0,41.3,39.1,5529162041,141,39.1,5529162037,56,Center,5529162043,212,20.1,5529162033,3,,5529162035,168,,5529162045,213,0,5529162039,140,60.4,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721681,501,8,2,72,15,12ksg0e6d70senzilsic40fzl,1,42.9,72.3,5529162063,56,Back,,,,,,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721697,617,49,2,72,18,7xo09xnh3y03lyai6azr77fo0,1,67.1,25.5,,,,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721701,618,1,2,72,19,7xo09xnh3y03lyai6azr77fo0,0,67.1,25.5,5529162179,56,Right,5529162181,140,70.8,5529162183,141,18.9,5529162187,213,5.43,5529162185,212,5.9,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721703,502,49,2,72,20,12ksg0e6d70senzilsic40fzl,1,32.2,83,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721711,503,1,2,72,20,12ksg0e6d70senzilsic40fzl,1,32.2,83,5529162233,56,Back,5529162241,213,6.26,5529162237,141,82.6,5529162239,212,10.7,5529162235,140,42.4,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721717,504,1,2,72,21,12ksg0e6d70senzilsic40fzl,0,42.4,82.6,5529162249,141,72.4,5529162253,213,5.75,5529162251,212,13.7,5529162245,56,Center,5529162247,140,53.7,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721763,506,5,2,72,24,12ksg0e6d70senzilsic40fzl,0,60.4,101.2,5529184123,233,619,5529162519,56,Left,5529162521,347,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721735,619,5,2,72,24,7xo09xnh3y03lyai6azr77fo0,1,39.6,-1.2,5529162359,56,Back,5529184119,233,506,5529162361,347,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721751,620,1,2,72,27,7xo09xnh3y03lyai6azr77fo0,1,39.3,0,5529162455,107,,5529162467,1,,5529162463,212,21.7,5529162459,140,23.8,5529162461,141,19.7,5529162457,56,Back,5529162465,213,2.42,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721771,621,1,2,72,30,7xo09xnh3y03lyai6azr77fo0,1,23.5,27.6,5529162555,212,29,5529162557,213,1.3,5529162551,140,31,5529162549,56,Back,5529162553,141,68.7,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721783,622,1,2,72,33,7xo09xnh3y03lyai6azr77fo0,1,36.3,77.9,5529162635,213,0.49,5529162627,56,Back,5529162629,140,48.9,5529162631,141,88.4,5529162633,212,15,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721785,623,61,2,72,35,7xo09xnh3y03lyai6azr77fo0,1,53.1,94.4,5529162639,56,Left,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721749,505,61,2,72,36,12ksg0e6d70senzilsic40fzl,1,56.5,80.6,5529162453,56,Left,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721789,624,61,2,72,36,7xo09xnh3y03lyai6azr77fo0,0,55.3,96.3,5529162647,56,Left,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721857,507,5,2,72,37,12ksg0e6d70senzilsic40fzl,1,46.8,-1.6,5529163059,347,,5529163073,233,625,5529163057,56,Back,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721793,625,5,2,72,37,7xo09xnh3y03lyai6azr77fo0,0,53.2,101.6,5529162665,347,,5529163077,233,507,5529162663,56,Left,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721873,508,1,2,72,52,12ksg0e6d70senzilsic40fzl,0,53.8,0,5529163149,56,Right,5529163155,212,16.2,5529163153,141,5.5,5529163151,140,68.5,5529163157,213,0.32,5529163147,107,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721889,626,44,2,72,53,7xo09xnh3y03lyai6azr77fo0,1,34.8,93.5,5529230613,233,660,5529163237,285,,5529163235,56,Back,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778733143,660,44,2,72,54,12ksg0e6d70senzilsic40fzl,0,65.2,6.5,5529230597,56,Right,5529230625,233,626,5529230599,286,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721899,627,12,2,72,56,7xo09xnh3y03lyai6azr77fo0,1,31.8,91.8,5529163275,141,86.6,5529163281,15,,5529163279,213,5.93,5529163277,212,10.3,5529163271,56,Back,5529163273,140,41,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721917,509,61,2,73,1,12ksg0e6d70senzilsic40fzl,0,59.6,18,5529163373,56,Right,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721931,628,1,2,73,2,7xo09xnh3y03lyai6azr77fo0,1,38.8,79.4,5529163469,213,5.33,5529163461,56,Back,5529163463,140,44,5529163467,212,9.4,5529163465,141,68.1,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721933,629,49,2,73,3,7xo09xnh3y03lyai6azr77fo0,1,53.8,68.4,,,,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721937,630,1,2,73,3,7xo09xnh3y03lyai6azr77fo0,1,53.9,68.7,5529163509,213,0.69,5529163503,140,71.6,5529163501,56,Left,5529163505,141,91.1,5529163507,212,24,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721959,631,1,2,73,5,7xo09xnh3y03lyai6azr77fo0,0,87,90.5,5529163677,140,90.7,5529163685,1,,5529163671,2,,5529163673,155,,5529163675,56,Right,5529163679,141,0,5529163683,213,4.77,5529163681,212,62.7,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778721967,510,5,2,73,11,12ksg0e6d70senzilsic40fzl,1,8.2,101.5,5529163723,347,,5529163721,56,Back,5529163741,233,632,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778721961,632,5,2,73,11,7xo09xnh3y03lyai6azr77fo0,0,91.8,-1.5,5529163687,56,Right,5529163745,233,510,5529163689,347,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778722055,511,1,2,73,31,12ksg0e6d70senzilsic40fzl,1,8.2,100,5529164261,213,4.86,5529164259,212,7.7,5529167847,189,,5529164255,140,9.3,5529164251,107,,5529164253,56,Back,5529164257,141,90.5,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778722059,512,1,2,73,32,12ksg0e6d70senzilsic40fzl,0,9.3,90.5,5529164277,213,6.01,5529164269,56,Center,5529164271,140,60.6,5529164273,141,68.4,5529164275,212,55.9,5529164267,157,,5529164279,1,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778722073,633,12,2,73,32,7xo09xnh3y03lyai6azr77fo0,1,34.5,42.4,5529164365,213,6.14,5529164357,56,Center,5529164363,212,28.9,5529164359,140,61.7,5529164361,141,36.3,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778722069,513,1,2,73,37,12ksg0e6d70senzilsic40fzl,1,33.6,76.6,5529164333,212,33.3,5529164331,141,61.2,5529164329,140,63.7,5529164337,1,,5529164325,157,,5529164327,56,Center,5529164335,213,5.96,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778722077,514,1,2,73,38,12ksg0e6d70senzilsic40fzl,0,63.7,61.2,5529164375,56,Center,5529164383,213,5.75,5529164381,212,18,5529164379,141,47.8,5529164377,140,78.5,5529164371,3,,5529164373,168,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778722075,634,8,2,73,40,7xo09xnh3y03lyai6azr77fo0,1,26.3,61.2,5529164367,56,Back,5529164369,15,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
