id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2797326749,599,49,2,70,27,9eqjks8amwm1ycytsoi7xld25,1,31.5,91.9,2025-04-06T15:29:13.653Z,2025-04-06T15:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797326821,600,1,2,70,28,9eqjks8amwm1ycytsoi7xld25,1,30.4,92.1,2025-04-06T15:29:14.613Z,2025-04-06T15:29:17Z,5630988237,212,12.6,5630988235,141,73.9,5630988231,56,Back,5630988239,213,4.54,5630988233,140,28.3,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797326855,601,1,2,70,30,9eqjks8amwm1ycytsoi7xld25,1,29.4,68,2025-04-06T15:29:17.317Z,2025-04-06T15:29:20Z,5630988437,140,35.4,5630988439,141,20.5,5630988443,213,4.91,5630988445,1,,5630988441,212,32.9,5630988435,56,Back,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797326937,602,1,2,70,34,9eqjks8amwm1ycytsoi7xld25,1,35.4,20.5,2025-04-06T15:29:20.693Z,2025-04-06T15:29:25Z,5630988871,212,8.4,5630988873,213,2.05,5630988869,141,31.4,5630988867,140,31.7,5630988865,56,Back,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797326997,603,1,2,70,38,9eqjks8amwm1ycytsoi7xld25,0,37.1,30,2025-04-06T15:29:25.430Z,2025-04-06T15:29:30Z,5630989147,140,69.7,5630989149,141,86.9,5630989153,213,0.85,5630989151,212,51.7,5630989155,1,,5630989145,56,Left,5630989143,155,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327017,489,44,2,70,43,12ksg0e6d70senzilsic40fzl,1,27.6,12.1,2025-04-06T15:29:29.764Z,2025-04-06T15:29:32Z,5630989261,233,604,5630989223,56,Back,5630989225,285,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327003,604,44,2,70,43,9eqjks8amwm1ycytsoi7xld25,0,74.7,88.9,2025-04-06T15:29:29.765Z,2025-04-06T15:29:31Z,5630989293,233,489,5630989165,286,,5630989163,56,Left,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327043,490,1,2,70,44,12ksg0e6d70senzilsic40fzl,0,20.6,9.1,2025-04-06T15:29:31.140Z,2025-04-06T15:29:33Z,5630989379,212,1.9,5630989373,56,Back,5630989381,213,0.82,5630989371,3,,5630989377,141,11.1,5630989375,140,21.8,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327021,605,61,2,70,44,9eqjks8amwm1ycytsoi7xld25,1,70,86.9,2025-04-06T15:29:31.333Z,2025-04-06T15:29:31Z,5630989243,56,Left,,,,,,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327063,491,49,2,70,48,12ksg0e6d70senzilsic40fzl,1,30.1,25.5,2025-04-06T15:29:34.947Z,2025-04-06T15:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327081,492,1,2,70,48,12ksg0e6d70senzilsic40fzl,1,30.1,25.5,2025-04-06T15:29:35.138Z,2025-04-06T15:29:36Z,5630989583,212,12.4,5630989579,140,31.3,5630989581,141,7.3,5630989585,213,4.81,5630989577,56,Back,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327111,493,1,2,70,49,12ksg0e6d70senzilsic40fzl,1,31.3,7.3,2025-04-06T15:29:36.026Z,2025-04-06T15:29:38Z,5630989737,56,Back,5630989739,140,24.8,5630989743,212,7,5630989745,213,2.93,5630989741,141,9.5,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327129,494,1,2,70,52,12ksg0e6d70senzilsic40fzl,0,26.6,11.3,2025-04-06T15:29:38.579Z,2025-04-06T15:29:40Z,5630989835,213,0.09,5630989831,141,17.4,5630989825,155,,5630989833,212,44,5630989827,56,Right,5630989837,1,,5630989829,140,68.3,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327165,606,12,2,70,53,9eqjks8amwm1ycytsoi7xld25,1,24.9,73,2025-04-06T15:29:39.773Z,2025-04-06T16:01:09Z,5630990093,167,,5630990035,212,19.3,5630990037,213,1.63,5630990031,140,23.8,5630990029,56,Back,5630990033,141,100,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327409,495,5,2,70,55,12ksg0e6d70senzilsic40fzl,1,70.8,-1.2,2025-04-06T15:29:41.891Z,2025-04-06T15:57:29Z,5630991363,347,,5630991361,56,Right,5630991379,233,607,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327171,607,5,2,70,55,9eqjks8amwm1ycytsoi7xld25,0,29.2,101.2,2025-04-06T15:29:41.891Z,2025-04-06T15:57:30Z,5630990061,56,Back,5630990065,347,,5630991383,233,495,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327457,496,1,2,71,17,12ksg0e6d70senzilsic40fzl,1,61.9,0,2025-04-06T15:30:04.322Z,2025-04-06T15:30:05Z,5630991579,141,8.5,5630991573,56,Right,5630991583,212,12.8,5630991577,140,72.4,5630991587,213,0.53,5630991569,107,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327463,497,61,2,71,19,12ksg0e6d70senzilsic40fzl,0,72.8,9.1,2025-04-06T15:30:05.810Z,2025-04-06T15:30:06Z,5630991631,56,Right,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327513,608,1,2,71,20,9eqjks8amwm1ycytsoi7xld25,1,38.4,87.3,2025-04-06T15:30:07.478Z,2025-04-06T15:30:09Z,5630991907,141,94.4,5630991909,212,6.2,5630991911,213,0.89,5630991905,140,42.1,5630991903,56,Back,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327517,609,49,2,71,22,9eqjks8amwm1ycytsoi7xld25,1,42.1,94.4,2025-04-06T15:30:08.934Z,2025-04-06T15:30:09Z,,,,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327531,610,1,2,71,22,9eqjks8amwm1ycytsoi7xld25,1,42.1,94.4,2025-04-06T15:30:09.191Z,2025-04-06T15:30:10Z,5630992045,141,87.3,5630992047,212,10.1,5630992041,56,Left,5630992049,213,5.78,5630992043,140,50.5,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327541,611,1,2,71,23,9eqjks8amwm1ycytsoi7xld25,1,50.5,87.3,2025-04-06T15:30:10.230Z,2025-04-06T15:30:11Z,5630992133,212,10.5,5630992135,213,2.76,5630992131,141,93,5630992129,140,41.2,5630992127,56,Back,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327571,612,1,2,71,24,9eqjks8amwm1ycytsoi7xld25,1,41.2,93,2025-04-06T15:30:11.303Z,2025-04-06T15:30:13Z,5630992319,212,8.1,5630992307,56,Back,5630992311,140,35.2,5630992315,141,85.5,5630992321,213,3.82,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327613,613,1,2,71,26,9eqjks8amwm1ycytsoi7xld25,1,35.2,85.5,2025-04-06T15:30:12.936Z,2025-04-06T15:30:15Z,5630992551,155,,5630992561,140,49.8,5630992565,141,70.8,5630992573,213,5.71,5630992557,56,Back,5630992569,212,18.3,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327659,614,1,2,71,28,9eqjks8amwm1ycytsoi7xld25,0,49.8,70.8,2025-04-06T15:30:15.543Z,2025-04-06T15:30:17Z,5630992805,140,75.7,5630992807,141,86.6,5630992801,155,,5630992803,56,Left,5630992809,212,29.2,5630992811,213,0.38,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797327675,498,49,2,71,31,12ksg0e6d70senzilsic40fzl,1,17.4,10.4,2025-04-06T15:30:18.450Z,2025-04-06T15:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327739,499,1,2,71,33,12ksg0e6d70senzilsic40fzl,0,19.2,7.6,2025-04-06T15:30:20.203Z,2025-04-06T16:01:13Z,5630993209,157,,5630993221,141,0,5630993225,212,12.9,5630993233,1,,5630993213,56,Back,5630993217,140,30,5630993229,213,5.79,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327753,500,5,2,71,34,12ksg0e6d70senzilsic40fzl,0,30.6,-1.6,2025-04-06T15:30:20.839Z,2025-04-06T15:57:31Z,5630993291,347,,5630993533,233,615,5630993289,56,Back,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797327791,615,5,2,71,34,9eqjks8amwm1ycytsoi7xld25,1,69.4,101.6,2025-04-06T15:30:20.839Z,2025-04-06T15:57:30Z,5630993483,347,,5630993513,233,500,5630993481,56,Left,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328249,616,1,2,71,37,9eqjks8amwm1ycytsoi7xld25,0,68.2,100,2025-04-06T15:30:24.215Z,2025-04-06T16:01:27Z,5630996115,212,26.3,5630996111,140,80.4,5630996113,141,68,5630996109,56,Center,5630996107,107,,5630996117,213,5.22,5630996119,1,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328175,501,43,2,71,54,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:30:41.378Z,2025-04-06T15:31:20Z,5630998349,144,1,5630995631,212,25.9,5630995625,56,Right,5630995633,213,0.61,5630995627,140,50.3,5630995629,141,20.4,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328191,502,1,2,72,0,12ksg0e6d70senzilsic40fzl,1,64.6,31.5,2025-04-06T15:30:47.298Z,2025-04-06T15:30:49Z,5630995767,140,63.7,5630995769,141,80.6,5630995773,213,1.6,5630995771,212,33.4,5630995775,1,,5630995765,56,Left,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328235,503,1,2,72,3,12ksg0e6d70senzilsic40fzl,1,65.6,84.1,2025-04-06T15:30:49.795Z,2025-04-06T15:30:53Z,5630996039,213,3.95,5630996035,212,8.5,5630996025,56,Center,5630996031,141,75,5630996027,140,60,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328275,504,1,2,72,6,12ksg0e6d70senzilsic40fzl,1,63.3,75.3,2025-04-06T15:30:53.090Z,2025-04-06T15:30:55Z,5630996263,141,66.3,5630996265,212,6.2,5630996261,140,62.2,5630996267,213,4.53,5630996259,56,Center,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328307,505,1,2,72,8,12ksg0e6d70senzilsic40fzl,1,63.2,67.8,2025-04-06T15:30:54.882Z,2025-04-06T15:30:57Z,5630996447,141,86.3,5630996445,140,65,5630996443,56,Left,5630996449,212,12.7,5630996451,213,1.42,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328325,506,1,2,72,10,12ksg0e6d70senzilsic40fzl,1,65.1,86.3,2025-04-06T15:30:56.882Z,2025-04-06T15:30:58Z,5630996547,213,3.48,5630996543,212,11.1,5630996533,140,55.1,5630996529,56,Left,5630996537,141,80.8,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328401,507,1,2,72,11,12ksg0e6d70senzilsic40fzl,1,55.4,80.2,2025-04-06T15:30:58.450Z,2025-04-06T15:31:02Z,5630996967,56,Center,5630996969,140,55.8,5630996973,212,10.3,5630996971,141,65.1,5630996975,213,4.75,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328443,508,1,2,72,16,12ksg0e6d70senzilsic40fzl,1,61.5,73.3,2025-04-06T15:31:02.738Z,2025-04-06T15:31:05Z,5630997169,56,Left,5630997171,140,55.3,5630997175,212,11.8,5630997173,141,87.8,5630997177,213,2.15,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328517,509,1,2,72,19,12ksg0e6d70senzilsic40fzl,1,55.8,86.5,2025-04-06T15:31:05.715Z,2025-04-06T15:31:11Z,5630997589,56,Center,5630997587,155,,5630997595,212,33.1,5630997591,140,75.7,5630997593,141,48.7,5630997597,213,5.39,5630997599,1,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328595,510,1,2,72,22,12ksg0e6d70senzilsic40fzl,0,75.7,48.7,2025-04-06T15:31:09.283Z,2025-04-06T16:01:22Z,5630998015,212,12.7,5630998011,140,85.4,5630998013,141,59.9,5630998009,56,Center,5630998007,3,,5630998017,213,0.64,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328509,617,52,2,72,24,9eqjks8amwm1ycytsoi7xld25,1,10.2,50.5,2025-04-06T15:31:10.616Z,2025-04-06T15:31:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328769,618,1,2,72,38,9eqjks8amwm1ycytsoi7xld25,1,10.2,50.5,2025-04-06T15:31:25.497Z,2025-04-06T15:31:33Z,5630999583,189,,5630998883,56,Back,5630998889,212,28.5,5630998887,141,15.9,5630998881,123,,5630998885,140,25.5,5630998891,213,5.31,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328801,619,1,2,72,40,9eqjks8amwm1ycytsoi7xld25,1,25.5,15.9,2025-04-06T15:31:26.857Z,2025-04-06T15:31:28Z,5630999049,56,Right,5630999055,212,27.2,5630999051,140,50.3,5630999059,213,5.99,5630999053,141,4.4,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328823,620,1,2,72,41,9eqjks8amwm1ycytsoi7xld25,0,50.3,4.4,2025-04-06T15:31:28.072Z,2025-04-06T15:31:29Z,5630999197,212,6.1,5630999199,213,0.04,5630999215,233,511,5630999213,236,,5630999191,56,Right,5630999195,141,4.8,5630999193,140,56.1,5630999219,286,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328809,511,74,2,72,41,12ksg0e6d70senzilsic40fzl,1,39.2,96.9,2025-04-06T15:31:28.073Z,2025-04-06T15:31:40Z,5630999087,285,,5630999085,56,Back,5630999239,233,620,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328865,512,5,2,72,43,12ksg0e6d70senzilsic40fzl,0,44.8,101.4,2025-04-06T15:31:30.393Z,2025-04-06T15:57:31Z,5630999419,56,Back,5631015397,233,621,5630999421,347,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328893,621,5,2,72,43,9eqjks8amwm1ycytsoi7xld25,1,55.2,-1.4,2025-04-06T15:31:30.393Z,2025-04-06T15:57:31Z,5630999567,56,Right,5631015359,233,512,5630999569,347,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328873,513,43,2,72,44,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:31:31.107Z,2025-04-06T15:31:34Z,5630999449,285,0,5630999447,56,Back,5630999649,144,74,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797328967,622,1,2,72,48,9eqjks8amwm1ycytsoi7xld25,1,52.6,0,2025-04-06T15:31:34.825Z,2025-04-06T15:31:37Z,5630999933,107,,5630999935,56,Back,5630999945,1,,5630999941,212,21.5,5630999943,213,2.47,5630999939,141,17.7,5630999937,140,36.6,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797328979,623,1,2,72,50,9eqjks8amwm1ycytsoi7xld25,1,36.6,17.7,2025-04-06T15:31:37.401Z,2025-04-06T15:31:38Z,5631000045,141,52.9,5631000047,212,24.2,5631000041,56,Back,5631000049,213,1.73,5631000043,140,32.9,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329001,624,1,2,72,51,9eqjks8amwm1ycytsoi7xld25,1,32.9,52.9,2025-04-06T15:31:38.537Z,2025-04-06T15:31:40Z,5631000207,141,84.5,5631000199,56,Back,5631000213,212,22.1,5631000203,140,38,5631000217,213,1.33,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329131,625,1,2,72,53,9eqjks8amwm1ycytsoi7xld25,1,38.4,84,2025-04-06T15:31:40.457Z,2025-04-06T15:31:49Z,5631000929,141,97,5631000927,140,55.8,5631000933,213,0.45,5631000931,212,20.3,5631000925,56,Left,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329155,626,1,2,73,2,9eqjks8amwm1ycytsoi7xld25,1,82.7,76.7,2025-04-06T15:31:49.321Z,2025-04-06T15:31:51Z,5631001087,141,87.1,5631001085,140,91,5631001089,212,11.2,5631001083,56,Left,5631001091,213,0.68,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329191,627,1,2,73,4,9eqjks8amwm1ycytsoi7xld25,0,90.7,87.1,2025-04-06T15:31:51.369Z,2025-04-06T15:31:54Z,5631001309,141,48.8,5631001303,155,,5631001307,140,91.1,5631001301,2,,5631001305,56,Center,5631001311,212,26,5631001313,213,4.73,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329265,514,12,2,73,9,12ksg0e6d70senzilsic40fzl,1,6.9,44.3,2025-04-06T15:31:56.275Z,2025-04-06T15:59:54Z,5631001647,140,15.8,5631001649,141,17.7,5631001693,15,,5631001645,56,Back,5631001653,213,5.19,5631001651,212,20.4,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797329257,628,61,2,73,10,9eqjks8amwm1ycytsoi7xld25,0,86.7,64.9,2025-04-06T15:31:56.730Z,2025-04-06T15:31:56Z,5631001613,56,Center,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329353,515,43,2,73,14,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:32:01.058Z,2025-04-06T15:32:08Z,5631002067,56,Back,5631002761,144,61,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797329383,516,50,2,73,14,12ksg0e6d70senzilsic40fzl,1,15.4,35.2,2025-04-06T15:32:01.400Z,2025-04-06T15:32:03Z,5631002211,56,Back,5631002213,285,,5631002253,233,629,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797329369,629,7,2,73,14,9eqjks8amwm1ycytsoi7xld25,0,85,63,2025-04-06T15:32:01.401Z,2025-04-06T15:32:03Z,5631002145,286,,5631002143,56,Center,5631002231,233,516,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329527,630,1,2,73,21,9eqjks8amwm1ycytsoi7xld25,1,63.2,25.8,2025-04-06T15:32:08.282Z,2025-04-06T15:32:11Z,5631003025,212,21,5631003021,140,80.9,5631003023,141,11.3,5631003027,213,5.8,5631003019,56,Right,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329619,631,1,2,73,24,9eqjks8amwm1ycytsoi7xld25,1,82.4,9.3,2025-04-06T15:32:11.499Z,2025-04-06T15:32:33Z,5631003535,213,1.32,5631003531,212,31.6,5631003521,155,,5631003525,140,89.8,5631003523,56,Center,5631003527,141,54.3,5631004989,210,15,5631003519,2,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,5631004991,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797329625,632,15,2,73,29,9eqjks8amwm1ycytsoi7xld25,1,89.8,54.3,2025-04-06T15:32:16.046Z,2025-04-06T15:32:41Z,5631003577,17,,5631005173,233,517,5631003579,56,Center,5631005063,146,98.5,5631004083,328,,5631005053,55,631,5631005049,29,,5631005047,78,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,5631005057,102,48.4,5631005059,103,14.6,,5631005065,147,5631004079,15,,50.2,5631005051,154,,5631003573,22,,,,,,,,,,,,,,,FC Goa,
2797329597,517,10,2,73,29,12ksg0e6d70senzilsic40fzl,1,1.3,51,2025-04-06T15:32:16.146Z,2025-04-06T15:32:34Z,5631003961,180,,5631005195,233,632,5631003959,177,,5631003417,182,,5631003419,56,Back,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797329683,518,52,2,73,29,12ksg0e6d70senzilsic40fzl,1,1.3,51,2025-04-06T15:32:16.156Z,2025-04-06T15:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
