id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,teamName,Position
2778544169,702,18,2,79,50,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528139923,42,,5528139925,44,Forward,5528139955,55,703,5528139927,59,89,,,,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544173,703,19,2,79,50,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528139941,292,9,5528139937,145,10,5528139939,59,44,5528139933,42,,5528139943,293,2,5528139945,44,Forward,5528139947,55,702,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544181,704,1,2,79,52,335mseh7gazfrf4eu6w9htw6i,1,43.1,100,5528139997,107,,5528139999,56,Back,5528140001,140,35.2,5528140007,213,4,5528140003,141,87.4,5528140005,212,12.7,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544185,705,1,2,79,53,335mseh7gazfrf4eu6w9htw6i,0,41.5,11.1,5528140021,56,Center,5528140023,140,65.3,5528140025,141,44.2,5528158133,1,,5528140029,213,0.73,5528140027,212,33.6,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778546465,875,61,2,79,54,ajwqetklk0m22x7ifsjax5yi,0,23.1,80.2,5528154759,56,Back,,,,,,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544187,733,49,2,79,58,ajwqetklk0m22x7ifsjax5yi,1,31.8,64,,,,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544191,734,1,2,79,59,ajwqetklk0m22x7ifsjax5yi,1,33.3,49.7,5528140043,56,Center,5528140045,140,55.4,5528140049,212,26.1,5528140047,141,67.3,5528140051,213,0.48,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544193,735,1,2,80,0,ajwqetklk0m22x7ifsjax5yi,1,60.4,67.2,5528140061,140,76.4,5528140059,56,Center,5528140065,212,17.5,5528140063,141,74.5,5528140067,213,0.29,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544195,736,1,2,80,4,ajwqetklk0m22x7ifsjax5yi,0,83.2,66.7,5528140077,212,1,5528140079,213,5.16,5528140071,56,Center,5528140073,140,83.6,5528140075,141,65.4,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544201,706,61,2,80,4,335mseh7gazfrf4eu6w9htw6i,1,14.8,34.3,5528140109,56,Back,,,,,,,,,,,,,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544209,707,6,2,80,6,335mseh7gazfrf4eu6w9htw6i,0,15.4,34.4,5528140183,73,,5528140181,56,Back,5528140191,233,737,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544197,737,6,2,80,6,ajwqetklk0m22x7ifsjax5yi,1,84.6,65.6,5528140083,56,Center,5528140185,233,707,5528140085,75,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544265,739,1,2,80,37,ajwqetklk0m22x7ifsjax5yi,0,99.5,0.5,5528140555,140,97.2,5528140561,213,1.64,5528140553,56,Center,5528140545,2,,5528140559,212,33.3,5528140557,141,49.4,5528140547,6,,5528140549,155,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,5528140563,1,,5528140551,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544269,708,12,2,80,40,335mseh7gazfrf4eu6w9htw6i,1,4.9,59,5528140585,213,4.39,5528140583,212,17.7,5528140587,15,,5528140597,167,,5528140577,56,Back,5528140579,140,0,5528140581,141,34.3,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544271,709,6,2,80,42,335mseh7gazfrf4eu6w9htw6i,0,0.8,40.4,5528140619,73,,5528140617,56,Back,5528140713,233,740,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544267,740,6,2,80,42,ajwqetklk0m22x7ifsjax5yi,1,99.2,59.6,5528140567,73,,5528140697,233,709,5528140565,56,Center,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544291,741,1,2,81,11,ajwqetklk0m22x7ifsjax5yi,0,99.5,99.5,5528140771,223,,5528140783,1,,5528140775,140,95.3,5528140765,2,,5528140773,56,Center,5528140777,141,51.3,5528140779,212,33.1,5528140781,213,4.58,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,5528140769,155,,5528140767,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544299,710,12,2,81,13,335mseh7gazfrf4eu6w9htw6i,1,2.6,40.9,5528140841,212,47.8,5528140843,213,5.76,5528140837,140,41.9,5528140839,141,5.5,5528140835,56,Back,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544303,711,49,2,81,16,335mseh7gazfrf4eu6w9htw6i,1,41.9,5.5,,,,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544307,712,61,2,81,17,335mseh7gazfrf4eu6w9htw6i,0,42.2,4.7,5528140857,56,Back,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544309,713,5,2,81,18,335mseh7gazfrf4eu6w9htw6i,0,36.8,-1.2,5528140877,56,Back,5528140879,347,,5528140901,233,742,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544311,742,5,2,81,18,ajwqetklk0m22x7ifsjax5yi,1,63.2,101.2,5528140895,347,,5528140893,56,Left,5528140897,233,713,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544321,743,1,2,81,41,ajwqetklk0m22x7ifsjax5yi,1,66,100,5528140983,213,4.19,5528140985,1,,5528140975,56,Center,5528140973,107,,5528140979,141,74.7,5528140977,140,55.8,5528140981,212,21.4,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544323,744,1,2,81,44,ajwqetklk0m22x7ifsjax5yi,0,55.8,74.7,5528141003,140,84.2,5528141005,141,7.1,5528141011,1,,5528141007,212,54.8,5528141009,213,5.29,5528141001,56,Right,5528140997,155,,5528140999,196,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544325,714,1,2,81,47,335mseh7gazfrf4eu6w9htw6i,1,20.7,83.9,5528141025,140,31.8,5528141023,56,Back,5528141029,212,12,5528141027,141,79.9,5528141031,213,6.05,5528141021,3,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544329,715,61,2,81,51,335mseh7gazfrf4eu6w9htw6i,0,32.3,81.4,5528141035,56,Back,,,,,,,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544341,745,1,2,81,54,ajwqetklk0m22x7ifsjax5yi,1,65.4,3.2,5528141137,56,Center,5528141145,213,0.81,5528141139,140,78.2,5528141141,141,24,5528141143,212,19.5,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544347,746,1,2,81,58,ajwqetklk0m22x7ifsjax5yi,1,80.3,28.8,5528141157,213,0.17,5528141149,56,Center,5528141459,210,16,5528141155,212,13.7,5528141461,154,,5528141153,141,32.2,5528141463,22,,5528141151,140,93.2,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Jamshedpur FC, 
2778544349,747,16,2,82,0,ajwqetklk0m22x7ifsjax5yi,1,92.3,34.4,5528141485,55,746,5528141483,133,,5528141495,230,95.9,5528141493,214,,5528141497,231,41,5528141245,20,,5528141253,375,21:59.9,5528141477,79,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,5528141489,102,49.1,5528141491,103,22.8,5528141163,22,,5528141165,63,5528141249,374,41:19.8,5528141481,154,5528141167,56,Center,5528141479,29,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544509,755,18,2,82,30,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528142367,55,756,5528142463,189,,5528142341,44,Forward,5528142343,59,7,5528142339,42,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544511,756,19,2,82,30,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528142351,42,,5528142457,293,3,5528142359,44,Midfielder,5528146771,292,6,5528142357,59,5,5528142361,55,755,5528142355,145,7,5528142467,189,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778545581,853,40,2,82,31,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528149343,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",5528149345,59,"32, 77, 23, 6, 4, 5, 20, 8, 10, 3, 11, 13, 14, 15, 33",5528149347,130,11,5528149349,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5528149341,30,"5jtd252do025958pgqkigc0d1, 1ilh1vogo8mggj0vhf2oknswk, a1rjrfrukdqfztu8c9l88wduc, 9vjotu14gqx0jhgrs12qwkezt, 14w76iqim5kly2adzwc9n6wgl, iydj3zcyzjgguy8iwmitdp05, 7q0oc78bzao7g3iy7zoobmy1, 3i9ye7yfz4j9bhbi8gco7mjca, 3vdeg67iuouaj5rfdrnh14h5h, banlw3aybtscei2n206mlzf85, 11een7yuvw4psjhjuakk75clw, 851tv9v6www1lbd2eeehwbrx0, ex1jk22ckbwg721ie0azus2c5, 2z2u1jd91uyccw2pn5qoiti0a, b8l2ubkujj1lhnld7k97qa2qy",5528149351,194,3vdeg67iuouaj5rfdrnh14h5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544413,716,1,2,83,10,335mseh7gazfrf4eu6w9htw6i,1,49.5,50,5528141743,141,66.4,5528141753,279,G,5528141745,212,12.5,5528141831,189,,5528141749,213,2.03,5528141741,140,44.2,5528141737,56,Back,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544417,717,1,2,83,12,335mseh7gazfrf4eu6w9htw6i,0,59.6,89.3,5528141785,213,1.08,5528141783,212,9.3,5528141781,141,100,5528141777,56,Left,5528141779,140,63.8,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544419,718,5,2,83,13,335mseh7gazfrf4eu6w9htw6i,0,64,101.4,5528141811,233,748,5528141789,347,,5528141787,56,Left,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544407,748,5,2,83,13,ajwqetklk0m22x7ifsjax5yi,1,36,-1.4,5528141689,347,,5528141687,56,Back,5528141795,233,718,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544439,749,1,2,83,25,ajwqetklk0m22x7ifsjax5yi,1,43.9,0,5528141921,56,Right,5528141929,213,0.22,5528141927,212,18.1,5528141919,107,,5528141925,141,4.7,5528141923,140,60.7,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544441,750,4,2,83,30,ajwqetklk0m22x7ifsjax5yi,1,57.8,4.4,5528141955,286,,5528141953,152,,5528141947,13,,5528141949,295,,5528141951,56,Right,5528141969,233,719,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544445,719,4,2,83,30,335mseh7gazfrf4eu6w9htw6i,0,42.2,95.6,5528141967,285,,5528141977,233,750,5528157583,295,,5528141963,152,,5528141959,13,,5528141961,56,Back,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544475,751,1,2,83,49,ajwqetklk0m22x7ifsjax5yi,1,61.6,5.6,5528142107,152,,5528142109,56,Left,5528142105,157,,5528142111,140,64.8,5528142103,5,,5528142119,1,,5528142117,213,1.51,5528142113,141,93.6,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,5528142115,212,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544479,752,1,2,83,53,ajwqetklk0m22x7ifsjax5yi,0,71.9,91,5528142133,140,86.6,5528142135,141,100,5528142129,3,,5528142139,213,0.43,5528142137,212,17,5528142131,56,Left,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544491,720,5,2,83,55,335mseh7gazfrf4eu6w9htw6i,1,15.6,-2,5528142221,233,753,5528142219,347,,5528142217,56,Back,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544481,753,5,2,83,55,ajwqetklk0m22x7ifsjax5yi,0,84.4,102,5528142225,233,720,5528142145,347,,5528142143,56,Left,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544493,721,1,2,84,7,335mseh7gazfrf4eu6w9htw6i,1,21.1,0,5528142247,213,2.35,5528142245,212,8.6,5528142243,141,8,5528142237,107,,5528142239,56,Back,5528142241,140,15.3,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544497,722,1,2,84,9,335mseh7gazfrf4eu6w9htw6i,0,17.4,6.2,5528142289,1,,5528142281,140,26.9,5528142301,286,,5528142279,56,Back,5528142287,213,6.24,5528142283,141,5.5,5528142285,212,10,5528142295,236,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,5528142277,157,,5528142297,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544499,754,74,2,84,9,ajwqetklk0m22x7ifsjax5yi,1,83.5,92.9,5528142293,285,,5528142291,56,Left,5528142305,233,722,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544501,723,5,2,84,14,335mseh7gazfrf4eu6w9htw6i,1,-1.2,27.2,5528147499,233,818,5528142323,346,,5528142321,56,Back,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778545285,818,5,2,84,14,ajwqetklk0m22x7ifsjax5yi,0,101.2,72.8,5528147477,56,Center,5528147479,346,,5528147503,233,723,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544513,724,1,2,84,16,335mseh7gazfrf4eu6w9htw6i,1,5.1,41.2,5528142385,237,,5528142371,124,,5528142381,213,0.98,5528142377,141,70.8,5528142379,212,24.3,5528142375,140,18,5528142373,56,Back,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778544523,725,1,2,84,24,335mseh7gazfrf4eu6w9htw6i,1,37,70.9,5528142443,213,4.62,5528142435,56,Back,5528142441,212,8.7,5528142437,140,36.2,5528142439,141,58.1,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544525,726,3,2,84,31,335mseh7gazfrf4eu6w9htw6i,0,48.4,74.9,5528143589,233,763,5528142449,286,,5528142447,56,Back,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544587,763,7,2,84,31,ajwqetklk0m22x7ifsjax5yi,1,51.6,25.1,5528142795,56,Center,5528143579,233,726,5528142797,285,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544535,727,45,2,84,36,335mseh7gazfrf4eu6w9htw6i,0,89.6,85.4,5528142495,56,Left,5528142497,286,,5528142507,233,757,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544527,757,3,2,84,36,ajwqetklk0m22x7ifsjax5yi,1,10.4,14.6,5528142471,56,Back,5528142473,285,,5528142503,233,727,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544529,758,49,2,84,37,ajwqetklk0m22x7ifsjax5yi,1,11.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544539,759,1,2,84,39,ajwqetklk0m22x7ifsjax5yi,1,9.9,7.3,5528142529,141,24.1,5528142527,140,25,5528142531,212,19.5,5528142533,213,0.62,5528142525,56,Back,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544551,760,1,2,84,40,ajwqetklk0m22x7ifsjax5yi,1,25.1,24.1,5528142599,56,Back,5528142601,140,25,5528142605,212,14.8,5528142603,141,2.3,5528142607,213,4.71,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544553,761,61,2,84,44,ajwqetklk0m22x7ifsjax5yi,0,25,2.3,5528142611,56,Back,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544581,728,5,2,84,44,335mseh7gazfrf4eu6w9htw6i,1,64.8,101.8,5528142755,233,762,5528142753,347,,5528142751,56,Left,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544557,762,5,2,84,44,ajwqetklk0m22x7ifsjax5yi,0,35.2,-1.8,5528142759,233,728,5528142617,347,,5528142615,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544583,729,1,2,84,58,335mseh7gazfrf4eu6w9htw6i,1,57.7,100,5528142773,141,85.7,5528142775,212,11.3,5528142767,107,,5528142769,56,Left,5528142777,213,4.27,5528142771,140,53.1,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544585,730,1,2,85,0,335mseh7gazfrf4eu6w9htw6i,1,53.1,85.7,5528142783,56,Left,5528142785,140,58.7,5528142791,213,0.85,5528142789,212,8.9,5528142787,141,95.6,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544591,731,1,2,85,1,335mseh7gazfrf4eu6w9htw6i,1,58.7,95.6,5528142813,212,12.9,5528142811,141,91.5,5528142815,213,6.07,5528142807,56,Left,5528142809,140,70.7,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544595,732,50,2,85,2,335mseh7gazfrf4eu6w9htw6i,1,67.4,93.5,5528142825,286,,5528142823,56,Left,5528143617,233,764,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544589,764,7,2,85,2,ajwqetklk0m22x7ifsjax5yi,1,32.6,6.5,5528142799,167,,5528142803,285,,5528142801,56,Back,5528143313,233,732,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544603,733,5,2,85,4,335mseh7gazfrf4eu6w9htw6i,1,71.2,101.8,5528142903,347,,5528142901,56,Left,5528142905,233,765,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544593,765,5,2,85,4,ajwqetklk0m22x7ifsjax5yi,0,28.8,-1.8,5528142821,347,,5528142909,233,733,5528142819,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544607,734,1,2,85,9,335mseh7gazfrf4eu6w9htw6i,1,70.9,100,5528142941,140,77,5528142939,56,Left,5528142937,107,,5528142947,213,5.42,5528142943,141,90.6,5528142945,212,9.9,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544609,735,3,2,85,12,335mseh7gazfrf4eu6w9htw6i,0,78.8,89.1,5528142965,233,766,5528142953,286,,5528142951,56,Left,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778544611,766,7,2,85,12,ajwqetklk0m22x7ifsjax5yi,1,21.2,10.9,5528142957,285,,5528142961,233,735,5528142955,56,Back,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778544613,767,49,2,85,13,ajwqetklk0m22x7ifsjax5yi,1,21.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
