id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2780153143,306,1,1,39,32,9xb6v8osxty9w0mel2x7dd4ru,1,14.6,38.3,2025-02-23T14:39:56.820Z,2025-02-23T14:40:02Z,5536838403,56,Back,5536838405,140,40.2,5536838407,141,69.9,5536838411,213,0.67,5536838417,1,,5536838409,212,34.4,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153149,307,4,1,39,38,9xb6v8osxty9w0mel2x7dd4ru,1,36,53.6,2025-02-23T14:40:02.353Z,2025-02-23T14:41:31Z,5536838739,265,,5536838943,233,329,5536838737,152,,5536838735,56,Back,5536838733,13,,5536838741,286,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153211,329,4,1,39,38,8oyl91pb7l6qgk6dryn129td0,0,64,46.4,2025-02-23T14:40:02.354Z,2025-02-23T14:41:32Z,5536839027,233,307,5536838905,13,,5536838907,56,Center,5536838911,265,,5536838909,152,,5536838913,285,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780153615,308,1,1,39,56,9xb6v8osxty9w0mel2x7dd4ru,1,29.1,73.8,2025-02-23T14:40:21.054Z,2025-02-23T14:40:23Z,5536840889,5,,5536840893,56,Center,5536840903,212,36.8,5536840907,1,,5536840895,140,64.1,5536840905,213,6.27,5536840891,152,,5536840899,141,72.9,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153645,309,1,1,39,58,9xb6v8osxty9w0mel2x7dd4ru,1,66.1,73,2025-02-23T14:40:22.882Z,2025-02-23T14:40:24Z,5536841075,212,14.9,5536841077,213,1.94,5536841071,140,61,5536841073,141,93.5,5536841069,56,Left,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153695,310,1,1,40,0,9xb6v8osxty9w0mel2x7dd4ru,1,63.5,94.4,2025-02-23T14:40:24.741Z,2025-02-23T14:40:27Z,5536841303,141,86.2,5536841305,212,23.9,5536841307,213,3.38,5536841301,140,41.4,5536841299,56,Back,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153749,311,1,1,40,2,9xb6v8osxty9w0mel2x7dd4ru,1,46.1,87.1,2025-02-23T14:40:27.117Z,2025-02-23T14:40:30Z,5536841593,56,Center,5536841597,141,60.6,5536841595,140,54.1,5536841599,212,19.9,5536841601,213,5.15,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153835,312,1,1,40,5,9xb6v8osxty9w0mel2x7dd4ru,1,58.4,59,2025-02-23T14:40:30.071Z,2025-02-23T14:40:34Z,5536842061,140,92.6,5536842059,56,Center,5536842069,1,,5536842063,141,32.1,5536842057,155,,5536842067,213,5.81,5536842065,212,40.3,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153865,313,1,1,40,10,9xb6v8osxty9w0mel2x7dd4ru,0,97,31,2025-02-23T14:40:34.371Z,2025-02-23T14:40:36Z,5536842293,56,Center,5536842297,140,87.1,5536842301,141,47,5536842307,213,2.33,5536842305,212,15,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153897,330,12,1,40,13,8oyl91pb7l6qgk6dryn129td0,1,8.5,50.7,2025-02-23T14:40:38.195Z,2025-02-23T14:40:43Z,5536842601,167,,5536842561,140,26.9,5536842559,56,Back,5536842563,141,100,5536842567,213,1.05,5536842565,212,39.2,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780153987,314,5,1,40,14,9xb6v8osxty9w0mel2x7dd4ru,1,70.7,-2,2025-02-23T14:40:39.165Z,2025-02-23T15:08:50Z,5536843115,56,Right,5536843179,233,331,5536843117,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780153901,331,5,1,40,14,8oyl91pb7l6qgk6dryn129td0,0,29.3,102,2025-02-23T14:40:39.165Z,2025-02-23T15:08:50Z,5536842585,56,Back,5536842587,347,,5536843183,233,314,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154051,315,1,1,40,20,9xb6v8osxty9w0mel2x7dd4ru,1,67.3,0,2025-02-23T14:40:45.201Z,2025-02-23T14:40:47Z,5536843391,213,0.77,5536843389,212,18.4,5536843381,107,,5536843387,141,16.8,5536843385,140,79.9,5536843383,56,Right,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154053,316,50,1,40,22,9xb6v8osxty9w0mel2x7dd4ru,1,81.5,18.5,2025-02-23T14:40:47.307Z,2025-02-23T16:10:30Z,5536843409,286,,5536843407,56,Right,5536843595,233,332,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154065,332,7,1,40,22,8oyl91pb7l6qgk6dryn129td0,1,18.5,81.5,2025-02-23T14:40:47.308Z,2025-02-23T16:10:29Z,5536843575,233,316,5536843523,285,,5536843521,56,Back,,,,,,,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154079,333,49,1,40,24,8oyl91pb7l6qgk6dryn129td0,1,22.5,79.6,2025-02-23T14:40:49.028Z,2025-02-23T14:40:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154111,334,1,1,40,24,8oyl91pb7l6qgk6dryn129td0,1,22.5,79.6,2025-02-23T14:40:49.220Z,2025-02-23T14:40:51Z,5536843735,213,5.41,5536843733,212,12.5,5536843729,140,30.2,5536843727,56,Back,5536843731,141,65.5,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154105,317,45,1,40,26,9xb6v8osxty9w0mel2x7dd4ru,0,68.7,32.7,2025-02-23T14:40:51.016Z,2025-02-23T16:10:37Z,5536843703,286,,5536844289,233,335,5536843701,56,Center,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154195,335,3,1,40,26,8oyl91pb7l6qgk6dryn129td0,1,31.3,67.3,2025-02-23T14:40:51.016Z,2025-02-23T16:10:37Z,5536844221,285,,5536844219,56,Back,5536844259,233,317,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154259,336,1,1,40,32,8oyl91pb7l6qgk6dryn129td0,1,62.5,81.8,2025-02-23T14:40:56.892Z,2025-02-23T14:41:01Z,5536844599,213,0.07,5536844595,141,84.1,5536844597,212,21.5,5536844591,56,Left,5536844593,140,82.9,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154289,337,1,1,40,36,8oyl91pb7l6qgk6dryn129td0,0,83.3,79,2025-02-23T14:41:00.965Z,2025-02-23T14:41:15Z,5536844727,155,,5536844725,2,,5536844731,140,91.5,5536844729,56,Center,5536844733,141,41,5536844737,213,5.03,5536844735,212,27.2,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154301,318,49,1,40,39,9xb6v8osxty9w0mel2x7dd4ru,1,14.9,57,2025-02-23T14:41:03.831Z,2025-02-23T14:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154387,319,1,1,40,41,9xb6v8osxty9w0mel2x7dd4ru,1,22.6,54.9,2025-02-23T14:41:05.800Z,2025-02-23T14:41:08Z,5536845339,212,21.7,5536845341,213,0.86,5536845333,56,Back,5536845337,141,79.1,5536845335,140,36,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154439,320,1,1,40,43,9xb6v8osxty9w0mel2x7dd4ru,1,36.4,84.7,2025-02-23T14:41:08.303Z,2025-02-23T14:41:11Z,5536845623,212,19.5,5536845617,56,Back,5536845625,213,4.77,5536845621,141,56,5536845619,140,37.4,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154527,321,1,1,40,46,9xb6v8osxty9w0mel2x7dd4ru,1,37.3,56.1,2025-02-23T14:41:10.661Z,2025-02-23T14:41:16Z,5536846105,141,41.3,5536846107,212,10.6,5536846103,140,40.6,5536846109,213,5.04,5536846101,56,Back,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154567,322,1,1,40,51,9xb6v8osxty9w0mel2x7dd4ru,0,57.6,31.2,2025-02-23T14:41:15.946Z,2025-02-23T14:41:17Z,5536846323,56,Center,5536846325,140,74.3,5536846327,141,31.9,5536846329,212,17.5,5536846331,213,0.03,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154595,338,1,1,40,53,8oyl91pb7l6qgk6dryn129td0,1,26.6,64.2,2025-02-23T14:41:17.548Z,2025-02-23T14:41:18Z,5536846509,141,63.7,5536846513,213,6.25,5536846507,140,36.7,5536846505,56,Back,5536846511,212,10.6,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154599,339,61,1,40,54,8oyl91pb7l6qgk6dryn129td0,1,36.7,63.7,2025-02-23T14:41:18.797Z,2025-02-23T14:41:19Z,5536846525,56,Back,,,,,,,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154649,324,1,1,40,56,9xb6v8osxty9w0mel2x7dd4ru,0,73.5,42.4,2025-02-23T14:41:20.930Z,2025-02-23T14:41:23Z,5536846791,212,2.8,5536846875,286,,5536846783,56,Center,5536846785,140,75.3,5536846865,233,340,5536846859,236,,5536846793,213,0.84,5536846789,141,45.5,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154635,340,74,1,40,56,8oyl91pb7l6qgk6dryn129td0,1,27.5,49.1,2025-02-23T14:41:20.931Z,2025-02-23T14:41:22Z,5536846701,285,,5536846895,233,324,5536846699,56,Back,,,,,,,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154641,323,43,1,40,56,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-02-23T14:41:21.042Z,2025-02-23T14:41:39Z,5536846737,56,Center,5536848819,144,3,5536846739,286,0,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154663,341,43,1,40,58,8oyl91pb7l6qgk6dryn129td0,1,0,0,2025-02-23T14:41:22.924Z,2025-02-23T14:41:31Z,5536847725,144,49,,,,,,,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780154737,325,61,1,41,2,9xb6v8osxty9w0mel2x7dd4ru,1,73.9,49.7,2025-02-23T14:41:27.141Z,2025-02-23T14:41:27Z,5536847255,56,Center,,,,,,,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154797,326,2,1,41,4,9xb6v8osxty9w0mel2x7dd4ru,1,75.4,46.7,2025-02-23T14:41:28.376Z,2025-02-23T14:41:31Z,5536847805,56,Center,5536847619,141,34.8,5536847799,7,31v9w4cyk1fxlig452kuc65ed,5536847617,140,82.8,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780154773,342,55,1,41,4,8oyl91pb7l6qgk6dryn129td0,1,25.2,30.1,2025-02-23T14:41:28.377Z,2025-02-23T15:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155355,343,1,1,41,29,8oyl91pb7l6qgk6dryn129td0,1,24.9,64.8,2025-02-23T14:41:53.676Z,2025-02-23T14:41:55Z,5536850507,241,,5536850505,5,,5536850511,140,32.2,5536850509,56,Back,5536850517,213,5.44,5536850515,212,11.5,5536850513,141,52.2,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155393,344,1,1,41,30,8oyl91pb7l6qgk6dryn129td0,1,32,49.1,2025-02-23T14:41:55.076Z,2025-02-23T14:41:57Z,5536850711,56,Back,5536850717,212,18.8,5536850715,141,23.9,5536850713,140,24.7,5536850719,213,4.29,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155491,345,1,1,41,33,8oyl91pb7l6qgk6dryn129td0,1,25.1,23.3,2025-02-23T14:41:58.156Z,2025-02-23T14:42:03Z,5536851277,140,14.6,5536851275,56,Back,5536851281,212,19.9,5536851279,141,47.6,5536851283,213,2.16,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155637,346,1,1,41,38,8oyl91pb7l6qgk6dryn129td0,1,15.3,44,2025-02-23T14:42:03.004Z,2025-02-23T14:42:11Z,5536852063,141,18.3,5536852067,213,5.3,5536852061,140,26.3,5536852065,212,20.9,5536852059,56,Back,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780155685,347,1,1,41,46,8oyl91pb7l6qgk6dryn129td0,1,29.8,8.8,2025-02-23T14:42:10.907Z,2025-02-23T14:42:13Z,5536852277,212,19.4,5536852271,56,Back,5536852275,141,26.8,5536852273,140,15.5,5536852279,213,2.46,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155783,348,1,1,41,48,8oyl91pb7l6qgk6dryn129td0,0,15.5,26.8,2025-02-23T14:42:13.260Z,2025-02-23T14:42:17Z,5536852799,141,57,5536852801,212,46.6,5536852795,56,Center,5536852805,1,,5536852797,140,55.3,5536852803,213,0.46,5536852793,157,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780155791,327,44,1,41,52,9xb6v8osxty9w0mel2x7dd4ru,1,44.1,40.2,2025-02-23T14:42:16.895Z,2025-02-23T14:42:18Z,5536853023,233,349,5536852849,56,Back,5536852851,285,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780155797,349,44,1,41,52,8oyl91pb7l6qgk6dryn129td0,0,57.6,62.7,2025-02-23T14:42:16.896Z,2025-02-23T14:42:18Z,5536853071,233,327,5536852879,286,,5536852877,56,Center,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155915,328,1,1,41,52,9xb6v8osxty9w0mel2x7dd4ru,1,39.1,31.6,2025-02-23T14:42:17.082Z,2025-02-23T14:42:21Z,5536853567,141,11.9,5536853565,140,81.3,5536853563,56,Right,5536853573,1,,5536853561,3,,5536853571,213,5.99,5536853569,212,46.3,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780155975,329,3,1,41,57,9xb6v8osxty9w0mel2x7dd4ru,1,79,8.6,2025-02-23T14:42:21.419Z,2025-02-23T16:10:37Z,5536853919,56,Right,5536853921,286,,5536853943,233,350,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780155907,350,45,1,41,57,8oyl91pb7l6qgk6dryn129td0,0,21,91.4,2025-02-23T14:42:21.419Z,2025-02-23T16:10:37Z,5536853499,56,Back,5536853961,233,329,5536853501,285,,,,,,,,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780155991,330,1,1,42,0,9xb6v8osxty9w0mel2x7dd4ru,0,96.1,24.4,2025-02-23T14:42:24.692Z,2025-02-23T14:42:26Z,5536853997,56,Center,5536854001,141,44.5,5536853993,2,,5536854005,213,1.76,5536854003,212,13.9,5536853999,140,93.6,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780156017,351,12,1,42,2,8oyl91pb7l6qgk6dryn129td0,1,5.2,61.1,2025-02-23T14:42:26.443Z,2025-02-23T14:42:27Z,5536854193,213,2.03,5536854179,56,Back,5536854259,167,,5536854183,140,0,5536854187,141,81.1,5536854191,212,15.2,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780156021,331,6,1,42,2,9xb6v8osxty9w0mel2x7dd4ru,1,98.2,29,2025-02-23T14:42:27.013Z,2025-02-23T15:08:41Z,5536854397,56,Center,5536854469,233,352,5536854399,75,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780156029,352,6,1,42,2,8oyl91pb7l6qgk6dryn129td0,0,1.8,71,2025-02-23T14:42:27.013Z,2025-02-23T14:42:32Z,5536854385,73,,5536854493,233,331,5536854383,56,Back,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780156705,332,1,1,42,36,9xb6v8osxty9w0mel2x7dd4ru,1,99.5,0.5,2025-02-23T14:43:01.007Z,2025-02-23T14:43:38Z,5536858119,1,,5536858105,155,,5536858101,2,,5536862199,210,13,5536858113,141,57,5536858117,213,1.77,5536858107,223,,5536862201,154,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,5536858103,6,,1,5536858111,140,92,5536858115,212,39.2,5536858109,56,Center,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780156715,333,44,1,42,39,9xb6v8osxty9w0mel2x7dd4ru,1,88.9,60.2,2025-02-23T14:43:03.954Z,2025-02-23T14:43:05Z,5536858159,286,,5536858247,233,353,5536858153,56,Center,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780156701,353,44,1,42,39,8oyl91pb7l6qgk6dryn129td0,0,10.2,40,2025-02-23T14:43:03.955Z,2025-02-23T14:43:05Z,5536858095,285,,5536858295,233,333,5536858093,56,Back,,,,,,,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780156747,334,13,1,42,40,9xb6v8osxty9w0mel2x7dd4ru,1,91.5,59.4,2025-02-23T14:43:04.634Z,2025-02-23T14:43:39Z,5536859821,328,,5536862215,154,,5536858389,56,Center,5536862227,102,54.5,5536862211,29,,5536858387,17,,5536862233,231,50.2,5536862207,74,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,5536862229,103,65.3,,5536859811,15,,5536862231,230,99.3,5536859809,25,,5536862221,55,,,,,,332,,,,,,,,,,,,,Mohun Bagan SG,
2780156999,335,5,1,42,40,9xb6v8osxty9w0mel2x7dd4ru,0,101.2,58.3,2025-02-23T14:43:05.075Z,2025-02-23T15:08:50Z,5536859787,56,Center,5536859789,346,,5536862891,233,354,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780157549,354,5,1,42,40,8oyl91pb7l6qgk6dryn129td0,1,-1.2,41.7,2025-02-23T14:43:05.075Z,2025-02-23T15:08:50Z,5536862829,56,Back,5536862859,233,335,5536862831,346,,,,,,,,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780157607,355,1,1,43,20,8oyl91pb7l6qgk6dryn129td0,0,5,58.1,2025-02-23T14:43:44.627Z,2025-02-23T14:43:47Z,5536863141,74,,5536863133,141,100,5536863129,56,Back,5536863135,212,48.1,5536863137,213,0.67,5536863139,1,,5536863127,124,,5536863131,140,40.9,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780157919,336,5,1,43,23,9xb6v8osxty9w0mel2x7dd4ru,1,58.9,-1.7,2025-02-23T14:43:47.737Z,2025-02-23T15:08:51Z,5536864713,347,,5536864717,233,356,5536864711,56,Right,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780157611,356,5,1,43,23,8oyl91pb7l6qgk6dryn129td0,0,41.1,101.7,2025-02-23T14:43:47.737Z,2025-02-23T15:08:51Z,5536863157,56,Back,5536864727,233,336,5536863159,347,,,,,,,,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2780157977,337,1,1,43,37,9xb6v8osxty9w0mel2x7dd4ru,1,56.7,0,2025-02-23T14:44:01.354Z,2025-02-23T14:44:05Z,5536865021,141,18.6,5536865013,107,,5536865023,212,22.9,5536865017,140,39.5,5536865015,56,Back,5536865027,1,,5536865025,213,2.48,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780158051,338,1,1,43,40,9xb6v8osxty9w0mel2x7dd4ru,1,35.6,26.1,2025-02-23T14:44:05.119Z,2025-02-23T14:44:09Z,5536865451,212,21.4,5536865449,141,57.6,5536865453,213,1.55,5536865445,56,Back,5536865447,140,36,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780158089,339,1,1,43,44,9xb6v8osxty9w0mel2x7dd4ru,1,40.1,65.4,2025-02-23T14:44:08.998Z,2025-02-23T14:44:10Z,5536865675,141,83.5,5536865677,212,12.4,5536865671,56,Back,5536865673,140,41.5,5536865679,213,1.45,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780158133,340,1,1,43,46,9xb6v8osxty9w0mel2x7dd4ru,1,42.3,89.6,2025-02-23T14:44:10.669Z,2025-02-23T14:44:13Z,5536865939,141,94.1,5536865943,213,0.16,5536865935,56,Left,5536865937,140,60.1,5536865941,212,18.9,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780158175,341,1,1,43,49,9xb6v8osxty9w0mel2x7dd4ru,1,64.1,93.9,2025-02-23T14:44:13.705Z,2025-02-23T14:44:15Z,5536866173,213,4.55,5536866167,140,61.8,5536866165,56,Center,5536866169,141,72.3,5536866171,212,14.9,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
