id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value,teamName,Position
2792616953,76,1,1,13,49,12ksg0e6d70senzilsic40fzl,1,19.9,38.8,2025-03-29T14:14:17.822Z,2025-03-29T14:14:21Z,5605243727,213,5,5605243725,212,20,5605243713,56,Back,5605243721,141,10.6,5605243717,140,25.4,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617041,77,1,1,13,53,12ksg0e6d70senzilsic40fzl,1,29.6,10,2025-03-29T14:14:21.437Z,2025-03-29T14:14:25Z,5605244117,212,59.7,5605244105,56,Right,5605244121,213,6.23,5605244113,141,4.9,5605244109,140,86.4,5605244125,1,,5605244101,155,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617089,78,1,1,13,58,12ksg0e6d70senzilsic40fzl,0,85.1,10.6,2025-03-29T14:14:26.182Z,2025-03-29T14:14:30Z,5605244365,141,25,5605244373,213,1.49,5605244371,212,9.8,5605244363,140,85.9,5605244359,56,Center,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617071,56,49,1,13,59,1oyc8wvt31xlmocyg7euv40bo,1,15.2,73.5,2025-03-29T14:14:27.013Z,2025-03-29T14:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792617161,57,1,1,14,0,1oyc8wvt31xlmocyg7euv40bo,1,18.9,74.4,2025-03-29T14:14:28.422Z,2025-03-29T14:14:30Z,5605244675,213,0.75,5605244667,56,Back,5605244669,140,31.2,5605244673,212,17.7,5605244671,141,92.1,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792617203,58,3,1,14,2,1oyc8wvt31xlmocyg7euv40bo,0,34.9,93,2025-03-29T14:14:30.413Z,2025-03-29T14:14:32Z,5605244925,211,,5605244889,286,,5605244887,56,Back,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792617217,59,50,1,14,5,1oyc8wvt31xlmocyg7euv40bo,1,37,91.4,2025-03-29T14:14:33.222Z,2025-03-29T16:08:45Z,5605245503,233,79,5605245005,56,Back,5605245009,286,,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792617289,79,7,1,14,5,12ksg0e6d70senzilsic40fzl,1,63,8.6,2025-03-29T14:14:33.223Z,2025-03-29T16:08:45Z,5605245459,233,59,5605245453,285,,5605245451,56,Right,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617309,80,1,1,14,9,12ksg0e6d70senzilsic40fzl,1,64.7,15.8,2025-03-29T14:14:37.839Z,2025-03-29T14:14:39Z,5605245581,56,Right,5605245583,140,67.3,5605245589,213,5.14,5605245587,212,6.6,5605245585,141,7,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617317,81,49,1,14,10,12ksg0e6d70senzilsic40fzl,1,68.1,6.4,2025-03-29T14:14:38.878Z,2025-03-29T14:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617359,82,1,1,14,11,12ksg0e6d70senzilsic40fzl,1,68.6,6.4,2025-03-29T14:14:39.158Z,2025-03-29T14:14:41Z,5605245813,141,13.4,5605245817,213,0.61,5605245815,212,8.3,5605245811,140,75.1,5605245809,56,Right,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617427,83,1,1,14,13,12ksg0e6d70senzilsic40fzl,1,74.3,14.1,2025-03-29T14:14:41.366Z,2025-03-29T14:14:45Z,5605246181,141,7.3,5605246185,212,7.4,5605246187,213,3.82,5605246177,140,68.8,5605246175,56,Right,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617447,84,1,1,14,17,12ksg0e6d70senzilsic40fzl,1,67.5,9.1,2025-03-29T14:14:45.047Z,2025-03-29T14:14:46Z,5605246323,212,25.2,5605246327,213,3.11,5605246321,141,10.3,5605246313,56,Back,5605246317,140,43.5,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617479,85,1,1,14,18,12ksg0e6d70senzilsic40fzl,1,43.6,11.7,2025-03-29T14:14:46.502Z,2025-03-29T14:14:47Z,5605246495,212,18.3,5605246497,213,1.73,5605246493,141,38.3,5605246491,140,40.8,5605246489,56,Back,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617515,86,1,1,14,19,12ksg0e6d70senzilsic40fzl,1,40.8,38.3,2025-03-29T14:14:47.847Z,2025-03-29T14:14:50Z,5605246717,140,47,5605246719,141,71.7,5605246715,56,Back,5605246721,212,23.6,5605246723,213,1.29,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792617535,87,1,1,14,22,12ksg0e6d70senzilsic40fzl,1,54.2,72.9,2025-03-29T14:14:49.943Z,2025-03-29T14:14:51Z,5605246813,212,15.4,5605246811,141,50.6,5605246815,213,4.88,5605246807,56,Center,5605246809,140,56.6,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
