id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,teamName,Position
2795020441,702,12,2,85,53,9eqjks8amwm1ycytsoi7xld25,1,6,41,2025-04-02T15:45:02.380Z,2025-04-02T15:45:04Z,5618418877,140,3.2,5618418879,141,53.6,5618418881,212,9.1,5618418883,213,1.9,5618418875,56,Back,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020449,703,12,2,85,55,9eqjks8amwm1ycytsoi7xld25,1,3.2,53.6,2025-04-02T15:45:04.844Z,2025-04-02T15:45:07Z,5618418937,213,0.58,5618418929,56,Back,5618418935,212,51,5618418931,140,43.7,5618418933,141,95,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795020451,704,49,2,85,58,9eqjks8amwm1ycytsoi7xld25,1,43.7,95,2025-04-02T15:45:07.340Z,2025-04-02T15:45:07Z,,,,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020455,705,50,2,85,58,9eqjks8amwm1ycytsoi7xld25,1,43,95,2025-04-02T15:45:07.485Z,2025-04-02T15:59:06Z,5618419039,233,595,5618418953,286,,5618418951,56,Back,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020467,595,7,2,85,58,12ksg0e6d70senzilsic40fzl,1,57,5,2025-04-02T15:45:07.486Z,2025-04-02T15:59:06Z,5618419029,285,,5618419027,56,Right,5618419031,233,705,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020469,596,49,2,86,2,12ksg0e6d70senzilsic40fzl,1,60,10.1,2025-04-02T15:45:11.119Z,2025-04-02T15:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020471,597,1,2,86,2,12ksg0e6d70senzilsic40fzl,1,60,10.1,2025-04-02T15:45:11.510Z,2025-04-02T16:01:21Z,5618419051,141,9.4,5618419055,213,3.2,5618419049,140,52.1,5618419053,212,8.3,5618419047,56,Right,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020477,598,1,2,86,4,12ksg0e6d70senzilsic40fzl,1,52.1,9.4,2025-04-02T15:45:13.174Z,2025-04-02T15:45:14Z,5618419093,212,11.4,5618419089,140,60.4,5618419095,213,0.7,5618419091,141,20.3,5618419087,56,Right,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020485,599,1,2,86,5,12ksg0e6d70senzilsic40fzl,1,60.6,20.1,2025-04-02T15:45:14.414Z,2025-04-02T15:45:17Z,5618419125,213,5.76,5618419121,141,7.4,5618419123,212,17.4,5618419117,56,Right,5618419119,140,75,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020489,600,1,2,86,7,12ksg0e6d70senzilsic40fzl,0,80.8,5.9,2025-04-02T15:45:16.975Z,2025-04-02T16:01:45Z,5618419149,140,91.9,5618419143,2,,5618419151,141,47.5,5618419155,213,1.18,5618419147,56,Center,5618419153,212,30.6,5618419145,155,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020505,706,12,2,86,10,9eqjks8amwm1ycytsoi7xld25,1,8.6,53.9,2025-04-02T15:45:19.868Z,2025-04-02T15:45:30Z,5618419229,212,8.7,5618419363,15,,5618419227,141,64.9,5618419223,56,Back,5618419231,213,1.04,5618419225,140,12.8,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020507,707,12,2,86,13,9eqjks8amwm1ycytsoi7xld25,1,12.8,64.9,2025-04-02T15:45:22.987Z,2025-04-02T15:45:24Z,5618419239,212,13.2,5618419241,213,4.95,5618419247,15,,5618419233,56,Back,5618419237,141,46,5618419235,140,15.8,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020517,708,1,2,86,16,9eqjks8amwm1ycytsoi7xld25,0,15.8,46,2025-04-02T15:45:25.899Z,2025-04-02T15:45:26Z,5618419283,212,3.5,5618419281,141,46.1,5618419285,213,0.02,5618419277,56,Back,5618419279,140,19.1,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020541,601,1,2,86,17,12ksg0e6d70senzilsic40fzl,0,75.8,47.4,2025-04-02T15:45:26.950Z,2025-04-02T16:02:17Z,5618419489,140,100,5618419493,212,32.8,5618435695,155,,5618419487,56,Right,5618435891,1,,5618419491,141,20.1,5618419495,213,5.68,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020585,602,5,2,86,18,12ksg0e6d70senzilsic40fzl,0,101.2,30.2,2025-04-02T15:45:27.425Z,2025-04-02T16:08:24Z,5618419733,56,Center,5618419735,346,,5618441967,233,709,,,,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020529,709,5,2,86,18,9eqjks8amwm1ycytsoi7xld25,1,-1.2,69.8,2025-04-02T15:45:27.425Z,2025-04-02T16:08:24Z,5618419341,56,Back,5618419343,346,,5618441961,233,602,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020577,711,18,2,86,58,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T15:46:07.054Z,2025-04-02T15:46:08Z,5618419683,44,Midfielder,5618419715,55,712,5618419681,42,,5618419685,59,34,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020581,712,19,2,86,58,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T15:46:07.055Z,2025-04-02T15:50:31Z,5618423927,293,3,5618419711,55,711,5618423925,292,9,5618419709,44,Forward,5618419705,145,9,5618419701,42,,5618419707,59,9,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020587,603,18,2,87,1,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T15:46:10.963Z,2025-04-02T15:46:12Z,5618419739,44,Midfielder,5618419741,59,8,5618419737,42,,5618419761,55,604,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020589,604,19,2,87,1,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T15:46:10.964Z,2025-04-02T15:46:12Z,5618419747,145,8,5618419753,293,4,5618419749,59,23,5618419757,55,603,5618419755,44,Midfielder,5618419743,42,,5618419751,292,6,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020591,713,1,2,87,3,9eqjks8amwm1ycytsoi7xld25,1,5.5,50.6,2025-04-02T15:46:12.989Z,2025-04-02T15:46:29Z,5618419885,210,15,5618419777,213,0.44,5618419769,56,Left,5618419785,189,,5618419771,140,67.1,5618419775,212,71.6,5618419767,124,,5618419783,74,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,5618419773,141,95.6,5618419779,1,,1,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795020593,714,15,2,87,10,9eqjks8amwm1ycytsoi7xld25,1,70.8,70.1,2025-04-02T15:46:19.070Z,2025-04-02T16:24:04Z,5618419909,230,98.2,5618419805,56,Center,5618419801,22,,5618474331,78,,5618419911,231,51.8,5618419903,215,,5618419895,55,713,5618419803,18,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,5618419899,102,50.5,5618419913,233,605,,5618419901,103,19,5618419905,146,5618419893,29,,5618419845,20,81.1,5618419907,147,63.2,5618419849,82,,,,,,,FC Goa,
2795020595,605,10,2,87,10,12ksg0e6d70senzilsic40fzl,1,16.4,39.5,2025-04-02T15:46:19.170Z,2025-04-02T15:46:30Z,5618419929,233,714,5618419813,94,,5618419815,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020601,606,52,2,87,12,12ksg0e6d70senzilsic40fzl,1,3.1,54.2,2025-04-02T15:46:21.735Z,2025-04-02T15:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795020639,607,1,2,87,29,12ksg0e6d70senzilsic40fzl,1,12.1,54.5,2025-04-02T15:46:38.185Z,2025-04-02T15:46:42Z,5618420135,141,54,5618420131,56,Center,5618420129,199,,5618420137,212,64.2,5618420133,140,73.2,5618420139,213,6.28,5618420141,1,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795020641,608,61,2,87,33,12ksg0e6d70senzilsic40fzl,0,73.2,54,2025-04-02T15:46:42.312Z,2025-04-02T15:46:42Z,5618420149,56,Center,,,,,,,,,,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020643,715,49,2,87,33,9eqjks8amwm1ycytsoi7xld25,1,38.2,62.1,2025-04-02T15:46:43.008Z,2025-04-02T15:46:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020655,716,1,2,87,34,9eqjks8amwm1ycytsoi7xld25,1,38.2,62.1,2025-04-02T15:46:43.102Z,2025-04-02T15:46:45Z,5618420219,1,,5618420217,213,3.5,5618420211,140,7,5618420213,141,44.3,5618420215,212,34.9,5618420209,56,Back,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020663,717,1,2,87,36,9eqjks8amwm1ycytsoi7xld25,1,8.8,40.4,2025-04-02T15:46:45.807Z,2025-04-02T15:46:49Z,5618420277,213,5.64,5618420267,155,,5618420271,140,33.7,5618420275,212,32.6,5618420269,56,Back,5618420279,1,,5618420273,141,11.7,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795020665,718,44,2,87,40,9eqjks8amwm1ycytsoi7xld25,1,41.3,23,2025-04-02T15:46:49.406Z,2025-04-02T15:46:51Z,5618420283,56,Back,5618420285,285,,5618420315,233,609,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020669,609,44,2,87,40,12ksg0e6d70senzilsic40fzl,0,61.2,80.8,2025-04-02T15:46:49.407Z,2025-04-02T15:46:51Z,5618420305,56,Left,5618420319,233,718,5618420307,286,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020671,719,1,2,87,40,9eqjks8amwm1ycytsoi7xld25,1,33.7,11.7,2025-04-02T15:46:49.722Z,2025-04-02T15:46:52Z,5618420331,212,12.9,5618420323,3,,5618420329,141,16.8,5618420333,213,0.27,5618420325,56,Back,5618420327,140,45.5,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020677,720,1,2,87,42,9eqjks8amwm1ycytsoi7xld25,0,46.9,7.7,2025-04-02T15:46:51.902Z,2025-04-02T15:46:55Z,5618420361,213,0.03,5618420359,212,40.1,5618420353,56,Right,5618420363,1,,5618420357,141,9.2,5618420355,140,85.1,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020681,610,49,2,87,46,12ksg0e6d70senzilsic40fzl,1,15.1,91.7,2025-04-02T15:46:55.176Z,2025-04-02T15:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020701,611,1,2,87,46,12ksg0e6d70senzilsic40fzl,1,15.1,91.7,2025-04-02T15:46:55.592Z,2025-04-02T15:47:00Z,5618420499,212,20.7,5618420493,56,Back,5618420497,141,65.2,5618420501,213,4.2,5618420495,140,5.4,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020709,612,1,2,87,51,12ksg0e6d70senzilsic40fzl,0,7.3,57,2025-04-02T15:47:00.552Z,2025-04-02T15:47:03Z,5618420543,213,5.59,5618420537,140,53.1,5618420535,56,Right,5618420545,1,,5618420541,212,62.3,5618420539,141,0,5618420533,155,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795020711,613,5,2,87,54,12ksg0e6d70senzilsic40fzl,0,55.9,-1.5,2025-04-02T15:47:03.722Z,2025-04-02T16:08:24Z,5618420549,347,,5618420547,56,Right,5618420829,233,721,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795020747,721,5,2,87,54,9eqjks8amwm1ycytsoi7xld25,1,44.1,101.5,2025-04-02T15:47:03.722Z,2025-04-02T16:08:24Z,5618420825,233,613,5618420821,56,Back,5618420823,347,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020749,722,1,2,88,8,9eqjks8amwm1ycytsoi7xld25,1,39.4,100,2025-04-02T15:47:17.438Z,2025-04-02T16:03:39Z,5618420845,213,4.52,5618420841,141,53.3,5618420839,140,33.3,5618420847,1,,5618420851,189,,5618420843,212,33.7,5618420837,56,Back,5618420835,107,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020851,616,43,2,88,10,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T15:47:19.483Z,2025-04-02T16:03:42Z,5618421381,56,Back,5618437799,144,61,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020753,723,1,2,88,11,9eqjks8amwm1ycytsoi7xld25,1,33.3,53.3,2025-04-02T15:47:20.926Z,2025-04-02T15:47:22Z,5618420877,212,11.5,5618420879,213,1.64,5618420875,141,70.2,5618420871,56,Back,5618420873,140,32.5,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020761,724,1,2,88,13,9eqjks8amwm1ycytsoi7xld25,1,32.5,70.2,2025-04-02T15:47:22.319Z,2025-04-02T15:47:24Z,5618420919,213,0.92,5618420917,212,23,5618420911,56,Back,5618420913,140,45.8,5618420915,141,97.1,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020781,725,1,2,88,15,9eqjks8amwm1ycytsoi7xld25,1,45.8,97.1,2025-04-02T15:47:24.848Z,2025-04-02T15:47:31Z,5618421035,141,83.8,5618421031,56,Left,5618421029,155,,5618421037,212,55.8,5618421033,140,98.2,5618421039,213,6.12,5618421041,1,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020785,726,1,2,88,22,9eqjks8amwm1ycytsoi7xld25,0,98.1,76.9,2025-04-02T15:47:31.791Z,2025-04-02T15:47:32Z,5618421059,140,94.6,5618421057,56,Center,5618421065,213,4.49,5618421063,212,16.5,5618421061,141,53.3,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020803,614,12,2,88,23,12ksg0e6d70senzilsic40fzl,1,8.8,45.1,2025-04-02T15:47:32.993Z,2025-04-02T15:47:39Z,5618421181,212,9.8,5618421183,213,5.32,5618421175,56,Back,5618421177,140,14.1,5618421179,141,33.3,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020801,727,13,2,88,28,9eqjks8amwm1ycytsoi7xld25,1,90.1,66,2025-04-02T15:47:37.343Z,2025-04-02T16:24:36Z,5618421453,230,99,5618421445,102,58.8,5618421449,215,,5618421451,458,,5618421443,83,,5618421455,231,52,5618421159,22,,5618421237,72,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,5618421447,103,5.6,5618421161,64,,,5618421163,56,Center,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020847,615,5,2,88,29,12ksg0e6d70senzilsic40fzl,1,-1,40.7,2025-04-02T15:47:38.448Z,2025-04-02T16:08:25Z,5618421399,233,728,5618421373,56,Back,5618421375,346,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020815,728,5,2,88,29,9eqjks8amwm1ycytsoi7xld25,0,101,59.3,2025-04-02T15:47:38.448Z,2025-04-02T16:08:25Z,5618421403,233,615,5618421233,56,Center,5618421235,346,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020877,617,1,2,88,58,12ksg0e6d70senzilsic40fzl,1,4.5,47.6,2025-04-02T15:48:07.498Z,2025-04-02T15:48:10Z,5618421537,124,,5618421543,141,64.5,5618421549,1,,5618421545,212,60.1,5618421553,74,,5618421541,140,60.7,5618421539,56,Center,5618421547,213,0.19,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795020883,618,44,2,89,1,12ksg0e6d70senzilsic40fzl,1,64.2,66.8,2025-04-02T15:48:10.371Z,2025-04-02T15:48:13Z,5618421579,233,729,5618421573,286,,5618421571,56,Center,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020879,729,44,2,89,1,9eqjks8amwm1ycytsoi7xld25,0,35.8,33.2,2025-04-02T15:48:10.372Z,2025-04-02T15:48:13Z,5618421557,285,,5618421595,233,618,5618421555,56,Back,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020893,619,1,2,89,1,12ksg0e6d70senzilsic40fzl,0,60.7,64.5,2025-04-02T15:48:10.794Z,2025-04-02T15:48:13Z,5618421635,3,,5618421645,213,4.84,5618421643,212,19.1,5618421641,141,36.7,5618421637,56,Center,5618421639,140,63,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020895,730,1,2,89,3,9eqjks8amwm1ycytsoi7xld25,1,29.6,64.3,2025-04-02T15:48:12.080Z,2025-04-02T15:48:13Z,5618421651,140,46.4,5618421655,212,18,5618421649,56,Back,5618421657,213,0.2,5618421653,141,69.6,5618421647,3,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020899,731,1,2,89,4,9eqjks8amwm1ycytsoi7xld25,0,46.4,69.6,2025-04-02T15:48:13.537Z,2025-04-02T15:48:20Z,5618421717,213,6.22,5618421711,140,71.7,5618421713,141,67.2,5618421707,168,,5618421715,212,26.6,5618421709,56,Center,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020915,620,12,2,89,5,12ksg0e6d70senzilsic40fzl,1,34.8,42.5,2025-04-02T15:48:14.547Z,2025-04-02T15:48:17Z,5618421811,141,0,5618421815,212,34.2,5618421809,140,51.2,5618421835,167,,5618421817,213,5.24,5618421807,56,Right,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020903,732,43,2,89,6,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T15:48:15.153Z,2025-04-02T15:48:19Z,5618421871,144,49,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020919,621,5,2,89,8,12ksg0e6d70senzilsic40fzl,0,48.9,-1.4,2025-04-02T15:48:17.272Z,2025-04-02T16:08:25Z,5618421941,233,733,5618421829,347,,5618421827,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020935,733,5,2,89,8,9eqjks8amwm1ycytsoi7xld25,1,51.1,101.4,2025-04-02T15:48:17.272Z,2025-04-02T16:08:25Z,5618421923,56,Left,5618421935,233,621,5618421925,347,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020939,734,43,2,89,13,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-02T15:48:22.432Z,2025-04-02T15:48:35Z,5618422137,144,45,5618421931,56,Left,5618421933,285,0,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020945,735,1,2,89,15,9eqjks8amwm1ycytsoi7xld25,1,55,100,2025-04-02T15:48:24.080Z,2025-04-02T15:49:01Z,5618422189,107,,5618421971,1,,5618421965,141,81.5,5618421961,56,Left,5618421967,212,32.6,5618421963,140,83.1,5618421969,213,5.84,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020951,736,1,2,89,17,9eqjks8amwm1ycytsoi7xld25,1,84.8,83.9,2025-04-02T15:48:26.625Z,2025-04-02T15:48:29Z,5618421999,212,12,5618421993,56,Center,5618422001,213,4.22,5618421997,141,68.4,5618421995,140,79.4,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020949,622,43,2,89,19,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-02T15:48:28.179Z,2025-04-02T15:48:49Z,5618421987,56,Back,5618422305,144,8,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795020961,737,2,2,89,22,9eqjks8amwm1ycytsoi7xld25,1,75.8,66.2,2025-04-02T15:48:31.153Z,2025-04-02T15:48:49Z,5618422097,7,9dp54x2ylvg08u109thcf7dux,5618422087,141,75.2,5618422099,56,Center,5618422085,140,87.6,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795020985,623,55,2,89,22,12ksg0e6d70senzilsic40fzl,1,18.4,37.7,2025-04-02T15:48:31.154Z,2025-04-02T15:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795021039,624,1,2,89,53,12ksg0e6d70senzilsic40fzl,0,18.4,37.7,2025-04-02T15:49:02.227Z,2025-04-02T15:49:07Z,5618422479,241,,5618422489,213,0.21,5618422483,140,80.5,5618422565,189,,5618422487,212,66.7,5618422477,157,,5618422475,5,,5618422491,1,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,5618422481,56,Center,5618422485,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
