id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,teamName
2773074745,380,5,1,47,28,7xo09xnh3y03lyai6azr77fo0,1,-1.4,61,2025-02-07T14:48:05.899Z,2025-02-07T15:10:45Z,5498328283,346,,5498328277,56,Back,5498328279,233,446,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074715,446,5,1,47,28,1oyc8wvt31xlmocyg7euv40bo,0,101.4,39,2025-02-07T14:48:05.899Z,2025-02-07T14:48:14Z,5498328151,346,,5498328309,233,380,5498328149,56,Center,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773074773,381,1,1,47,42,7xo09xnh3y03lyai6azr77fo0,1,2.6,57.4,2025-02-07T14:48:19.444Z,2025-02-07T14:48:21Z,5498328495,1,,5498328487,140,45.4,5498328485,56,Back,5498328493,213,6,5498328483,124,,5498328491,212,46.8,5498328499,74,,5498328489,141,38.3,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074787,382,1,1,47,44,7xo09xnh3y03lyai6azr77fo0,1,45.4,38.3,2025-02-07T14:48:21.288Z,2025-02-07T14:48:24Z,5498328577,141,39.4,5498328575,140,53.8,5498328573,56,Center,5498328571,168,,5498328581,213,0.08,5498328579,212,8.9,5498328569,3,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074799,383,44,1,47,46,7xo09xnh3y03lyai6azr77fo0,1,54.3,38.1,2025-02-07T14:48:24.145Z,2025-02-07T14:50:02Z,5498328623,56,Center,5498328625,286,,5498328627,233,447,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074789,447,44,1,47,46,1oyc8wvt31xlmocyg7euv40bo,0,45.7,61.9,2025-02-07T14:48:24.146Z,2025-02-07T14:50:02Z,5498328587,285,,5498328649,233,383,5498328585,56,Back,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773074809,384,1,1,47,51,7xo09xnh3y03lyai6azr77fo0,1,72.6,28.1,2025-02-07T14:48:28.225Z,2025-02-07T14:48:30Z,5498328675,56,Right,5498328677,140,86.8,5498328681,212,17.1,5498328683,213,5.78,5498328679,141,15.9,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074815,385,1,1,47,53,7xo09xnh3y03lyai6azr77fo0,0,86.8,15.9,2025-02-07T14:48:30.319Z,2025-02-07T14:48:34Z,5498328715,155,,5498328717,56,Center,5498328761,233,448,5498328713,2,,5498328725,213,1.1,5498328721,141,44.9,5498328723,212,22.1,5498328719,140,96.3,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074819,448,41,1,47,55,1oyc8wvt31xlmocyg7euv40bo,1,3.2,54.3,2025-02-07T14:48:32.738Z,2025-02-07T14:48:35Z,5498328765,233,385,5498328745,212,21.5,5498328747,213,0.03,5498328741,140,23.7,5498328743,141,55.4,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773074823,449,1,1,47,56,1oyc8wvt31xlmocyg7euv40bo,0,23.7,55.4,2025-02-07T14:48:34.163Z,2025-02-07T14:48:36Z,5498328777,141,52.4,5498328775,140,54.7,5498328771,168,,5498328773,56,Center,5498328783,1,,5498328781,213,6.22,5498328779,212,32.6,5498328769,3,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773074825,386,61,1,47,59,7xo09xnh3y03lyai6azr77fo0,1,53.2,47,2025-02-07T14:48:36.459Z,2025-02-07T14:48:36Z,5498328785,56,Center,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074841,387,1,1,48,0,7xo09xnh3y03lyai6azr77fo0,1,46.4,52.1,2025-02-07T14:48:38.053Z,2025-02-07T14:48:40Z,5498328869,212,12.5,5498328865,140,47.2,5498328867,141,70.5,5498328871,213,1.5,5498328863,56,Back,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074849,388,1,1,48,3,7xo09xnh3y03lyai6azr77fo0,1,46.7,74.6,2025-02-07T14:48:40.569Z,2025-02-07T14:48:42Z,5498328907,140,40.4,5498328905,56,Back,5498328911,212,15.7,5498328913,213,4.28,5498328909,141,53.7,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074869,389,1,1,48,5,7xo09xnh3y03lyai6azr77fo0,1,39.1,53,2025-02-07T14:48:42.600Z,2025-02-07T14:48:46Z,5498329001,213,0.17,5498328993,56,Back,5498328999,212,3.7,5498328995,140,42.6,5498328997,141,53.9,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074875,390,1,1,48,7,7xo09xnh3y03lyai6azr77fo0,0,46.2,43.6,2025-02-07T14:48:44.506Z,2025-02-07T14:48:50Z,5498329025,141,19.9,5498329027,212,45.2,5498329021,56,Right,5498329019,155,,5498329023,140,86.4,5498329031,1,,5498329029,213,5.92,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074883,391,30,1,48,8,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:48:45.872Z,2025-02-07T14:48:49Z,5498329095,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773074873,450,30,1,48,8,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:48:45.872Z,2025-02-07T14:48:48Z,5498329017,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076813,392,32,2,45,0,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T15:03:30.825Z,2025-02-07T15:03:32Z,5498340359,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076807,454,32,2,45,0,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T15:03:30.825Z,2025-02-07T15:03:30Z,5498340343,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076811,455,1,2,45,0,1oyc8wvt31xlmocyg7euv40bo,1,49.7,50.4,2025-02-07T15:03:30.826Z,2025-02-07T15:03:32Z,5498340353,213,3.49,5498340347,140,35,5498340351,212,16.4,5498340345,56,Back,5498340355,279,S,5498340349,141,42.2,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076815,456,1,2,45,1,1oyc8wvt31xlmocyg7euv40bo,1,35,42.2,2025-02-07T15:03:32.588Z,2025-02-07T15:03:33Z,5498340369,213,0.14,5498340365,141,44.9,5498340367,212,13.6,5498340361,56,Back,5498340363,140,47.8,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076817,457,1,2,45,2,1oyc8wvt31xlmocyg7euv40bo,1,47.8,44.9,2025-02-07T15:03:33.468Z,2025-02-07T15:03:34Z,5498340381,212,1.1,5498340377,140,46.8,5498340375,56,Back,5498340383,213,3.21,5498340379,141,44.8,5498340387,156,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076819,458,1,2,45,4,1oyc8wvt31xlmocyg7euv40bo,0,46.8,44.8,2025-02-07T15:03:35.052Z,2025-02-07T15:03:39Z,5498340393,155,,5498340403,213,0.47,5498340401,212,64.1,5498340405,1,,5498340397,140,100,5498340395,56,Left,5498340399,141,87.2,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076829,393,5,2,45,8,7xo09xnh3y03lyai6azr77fo0,1,-1.4,12,2025-02-07T15:03:39.644Z,2025-02-07T15:10:45Z,5498340543,346,,5498340541,56,Back,5498340605,233,459,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076839,459,5,2,45,8,1oyc8wvt31xlmocyg7euv40bo,0,101.4,88,2025-02-07T15:03:39.644Z,2025-02-07T15:10:45Z,5498340601,56,Left,5498340609,233,393,5498340603,346,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076831,394,1,2,45,34,7xo09xnh3y03lyai6azr77fo0,1,4.5,54.4,2025-02-07T15:04:05.576Z,2025-02-07T15:04:09Z,5498340561,74,,5498340549,140,53.5,5498340553,212,51.6,5498340547,56,Center,5498340551,141,48.2,5498340545,124,,5498340557,1,,5498340555,213,6.2,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076833,395,1,2,45,38,7xo09xnh3y03lyai6azr77fo0,1,53.5,48.2,2025-02-07T15:04:09.435Z,2025-02-07T15:04:10Z,5498340563,56,Back,5498340571,213,2.99,5498340575,156,,5498340565,140,43.7,5498340567,141,50.5,5498340569,212,10.4,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076835,396,1,2,45,41,7xo09xnh3y03lyai6azr77fo0,0,42.6,51.6,2025-02-07T15:04:12.203Z,2025-02-07T15:04:13Z,5498340593,1,,5498340581,157,,5498340591,213,1.13,5498340583,56,Left,5498340589,212,37.8,5498340585,140,58,5498340587,141,100,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076837,397,5,2,45,42,7xo09xnh3y03lyai6azr77fo0,0,58.6,101.4,2025-02-07T15:04:13.585Z,2025-02-07T15:10:46Z,5498340595,56,Left,5498340597,347,,5498340695,233,460,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076851,460,5,2,45,42,1oyc8wvt31xlmocyg7euv40bo,1,41.4,-1.4,2025-02-07T15:04:13.585Z,2025-02-07T15:10:46Z,5498340685,347,,5498340691,233,397,5498340683,56,Back,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076855,461,1,2,45,52,1oyc8wvt31xlmocyg7euv40bo,0,40.4,0,2025-02-07T15:04:23.405Z,2025-02-07T15:04:25Z,5498340719,141,6.2,5498340723,213,0.22,5498340721,212,22.3,5498340725,1,,5498340713,107,,5498340715,56,Right,5498340717,140,61.1,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076859,398,1,2,45,54,7xo09xnh3y03lyai6azr77fo0,0,32.1,92.6,2025-02-07T15:04:25.625Z,2025-02-07T15:04:26Z,5498340749,212,12.2,5498340743,56,Back,5498340741,3,,5498340751,213,5.82,5498340747,141,84.5,5498340745,140,42.5,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076869,462,1,2,45,57,1oyc8wvt31xlmocyg7euv40bo,1,56,18.9,2025-02-07T15:04:28.286Z,2025-02-07T15:04:30Z,5498340797,213,3.57,5498340795,212,18.4,5498340793,141,7.7,5498340791,140,40,5498340789,56,Back,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076877,463,1,2,46,0,1oyc8wvt31xlmocyg7euv40bo,0,40.4,7.7,2025-02-07T15:04:30.829Z,2025-02-07T15:04:34Z,5498340829,141,15.2,5498340823,155,,5498340835,1,,5498340825,56,Right,5498340831,212,37.2,5498340827,140,75.5,5498340833,213,0.14,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076875,399,44,2,46,2,7xo09xnh3y03lyai6azr77fo0,1,25.2,84.8,2025-02-07T15:04:33.467Z,2025-02-07T15:24:01Z,5498340821,285,,5498340849,233,464,5498340819,56,Back,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076879,464,44,2,46,2,1oyc8wvt31xlmocyg7euv40bo,0,74.8,15.2,2025-02-07T15:04:33.468Z,2025-02-07T15:24:01Z,5498340843,56,Right,5498340845,286,,5498340853,233,399,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076889,400,1,2,46,2,7xo09xnh3y03lyai6azr77fo0,1,26.3,85.7,2025-02-07T15:04:33.708Z,2025-02-07T15:04:36Z,5498340885,3,,5498340887,56,Back,5498340895,213,0.1,5498340891,141,86.6,5498340889,140,32.1,5498340893,212,6.1,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076891,401,61,2,46,3,7xo09xnh3y03lyai6azr77fo0,0,31.5,89.3,2025-02-07T15:04:34.770Z,2025-02-07T15:04:38Z,5498340901,56,Back,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076893,402,5,2,46,5,7xo09xnh3y03lyai6azr77fo0,0,29.8,102,2025-02-07T15:04:36.302Z,2025-02-07T15:10:47Z,5498340903,56,Back,5498340905,347,,5498340977,233,465,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076923,465,5,2,46,5,1oyc8wvt31xlmocyg7euv40bo,1,70.2,-2,2025-02-07T15:04:36.302Z,2025-02-07T15:10:46Z,5498340965,56,Right,5498340967,347,,5498340971,233,402,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076937,466,1,2,46,10,1oyc8wvt31xlmocyg7euv40bo,1,69.1,0,2025-02-07T15:04:41.678Z,2025-02-07T15:04:49Z,5498340991,213,1.59,5498340989,212,6,5498340983,56,Right,5498340981,107,,5498340985,140,69,5498340987,141,6.8,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076947,467,1,2,46,12,1oyc8wvt31xlmocyg7euv40bo,0,69,6.8,2025-02-07T15:04:43.133Z,2025-02-07T15:04:45Z,5498341027,56,Right,5498341031,141,5.6,5498341033,212,4.1,5498341029,140,72.8,5498341035,213,6.08,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076943,403,8,2,46,14,7xo09xnh3y03lyai6azr77fo0,1,19.7,94.7,2025-02-07T15:04:45.018Z,2025-02-07T15:04:45Z,5498341025,56,Back,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076949,404,5,2,46,14,7xo09xnh3y03lyai6azr77fo0,0,21,101,2025-02-07T15:04:45.757Z,2025-02-07T15:10:47Z,5498341039,347,,5498341067,233,468,5498341037,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076953,468,5,2,46,14,1oyc8wvt31xlmocyg7euv40bo,1,79,-1,2025-02-07T15:04:45.757Z,2025-02-07T15:10:47Z,5498341059,233,404,5498341057,347,,5498341055,56,Right,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076965,469,1,2,46,18,1oyc8wvt31xlmocyg7euv40bo,1,74.5,0,2025-02-07T15:04:48.846Z,2025-02-07T15:04:52Z,5498341119,213,0.85,5498341109,107,,5498341121,1,,5498341117,212,23.7,5498341115,141,25,5498341113,140,89.4,5498341111,56,Center,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076967,470,50,2,46,19,1oyc8wvt31xlmocyg7euv40bo,1,88.7,23.2,2025-02-07T15:04:50.395Z,2025-02-07T15:42:00Z,5498341135,233,405,5498341125,56,Center,5498341127,286,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076961,405,7,2,46,19,7xo09xnh3y03lyai6azr77fo0,0,11.3,76.8,2025-02-07T15:04:50.396Z,2025-02-07T15:42:00Z,5498341103,56,Back,5498341131,233,470,5498341105,285,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076969,471,61,2,46,21,1oyc8wvt31xlmocyg7euv40bo,1,89.6,25.2,2025-02-07T15:04:52.112Z,2025-02-07T15:04:52Z,5498341129,56,Center,,,,,,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076971,406,1,2,46,22,7xo09xnh3y03lyai6azr77fo0,0,12.3,73.9,2025-02-07T15:04:53.260Z,2025-02-07T15:04:55Z,5498341155,157,,5498341161,141,64.7,5498341157,56,Back,5498341163,212,37,5498341159,140,47,5498341165,213,6.11,5498341167,1,,,,,awmnvgz0piarvn8o7b7zk57f9,Michel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076973,472,1,2,46,23,1oyc8wvt31xlmocyg7euv40bo,1,58.2,32.5,2025-02-07T15:04:53.919Z,2025-02-07T15:04:56Z,5498341183,213,5.1,5498341181,212,12.7,5498341177,140,62.8,5498341175,56,Right,5498341179,141,15.3,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076975,407,45,2,46,24,7xo09xnh3y03lyai6azr77fo0,0,37.3,78.1,2025-02-07T15:04:55.502Z,2025-02-07T15:51:18Z,5498341189,285,,5498341187,56,Back,5498341241,233,473,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773076981,473,3,2,46,24,1oyc8wvt31xlmocyg7euv40bo,1,62.7,21.9,2025-02-07T15:04:55.502Z,2025-02-07T15:51:18Z,5498341217,286,,5498341215,56,Center,5498341231,233,407,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076995,474,1,2,46,27,1oyc8wvt31xlmocyg7euv40bo,1,68.8,36.6,2025-02-07T15:04:58.286Z,2025-02-07T15:05:01Z,5498341303,141,26.8,5498341301,140,91.9,5498341299,56,Center,5498341307,213,6.02,5498341305,212,25.2,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076997,475,61,2,46,29,1oyc8wvt31xlmocyg7euv40bo,1,91.6,26.8,2025-02-07T15:05:00.623Z,2025-02-07T15:05:01Z,5498341317,56,Center,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773076999,476,15,2,46,30,1oyc8wvt31xlmocyg7euv40bo,1,86.1,34.9,2025-02-07T15:05:01.662Z,2025-02-07T15:05:08Z,5498341415,233,408,5498341407,103,13.3,5498341357,20,,5498341325,63,,5498341401,55,475,5498341399,29,,5498341397,80,,5498341405,102,45.9,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,5498341323,22,,5498341327,56,Center,5498341411,147,48,5498341409,146,98.2,,,,,,,,,,,,,,,,,Mumbai City FC
2773077003,408,10,2,46,30,7xo09xnh3y03lyai6azr77fo0,1,3.3,51.1,2025-02-07T15:05:01.762Z,2025-02-07T15:05:08Z,5498341351,182,,5498341419,233,476,5498341353,56,Back,5498341373,176,,5498341349,178,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077005,409,52,2,46,32,7xo09xnh3y03lyai6azr77fo0,1,3.3,51.1,2025-02-07T15:05:03.260Z,2025-02-07T15:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077015,410,1,2,46,36,7xo09xnh3y03lyai6azr77fo0,1,12,50.4,2025-02-07T15:05:07.067Z,2025-02-07T15:05:12Z,5498341441,56,Back,5498341443,140,40.6,5498341439,199,,5498341445,141,45.2,5498341447,212,30.2,5498341529,189,,5498341449,213,6.17,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077021,411,1,2,46,38,7xo09xnh3y03lyai6azr77fo0,1,40.5,48.8,2025-02-07T15:05:08.973Z,2025-02-07T15:05:12Z,5498341515,56,Back,5498341517,140,37.2,5498341523,213,1.87,5498341519,141,65.2,5498341521,212,11.7,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077039,412,1,2,46,42,7xo09xnh3y03lyai6azr77fo0,1,39.4,64.3,2025-02-07T15:05:13.709Z,2025-02-07T15:05:19Z,5498341699,213,5.48,5498341689,155,,5498341701,1,,5498341693,140,73.5,5498341691,56,Right,5498341697,212,51.5,5498341695,141,9.9,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077041,413,4,2,46,48,7xo09xnh3y03lyai6azr77fo0,1,71.2,16,2025-02-07T15:05:19.565Z,2025-02-07T15:13:55Z,5498341741,233,477,5498341709,13,,5498341711,56,Right,5498350215,294,,5498341713,152,,5498341717,286,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773077043,477,4,2,46,48,1oyc8wvt31xlmocyg7euv40bo,0,28.8,84,2025-02-07T15:05:19.566Z,2025-02-07T15:13:55Z,5498341739,285,,5498341749,233,413,5498341737,152,,5498341735,56,Back,5498341731,13,,5498341733,294,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773077195,414,15,2,48,3,7xo09xnh3y03lyai6azr77fo0,1,75.6,14.4,2025-02-07T15:06:34.493Z,2025-02-07T15:06:44Z,5498342503,56,Right,5498342501,67,,5498342575,79,,5498342499,26,,5498342579,103,20.3,5498342581,458,,5498342583,146,98.4,5498342539,72,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,5498342573,121,,5498342577,102,48.5,5498342585,147,47.3,5498342591,233,478,,,,,,,,,,,,,,,,,Northeast United FC
2773077193,478,10,2,48,3,1oyc8wvt31xlmocyg7euv40bo,1,1.5,52.1,2025-02-07T15:06:34.593Z,2025-02-07T15:07:05Z,5498342487,178,,5498342495,56,Back,5498342611,233,414,5498342491,182,,5498342483,173,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773077199,415,6,2,48,5,7xo09xnh3y03lyai6azr77fo0,1,88,36.5,2025-02-07T15:06:36.556Z,2025-02-07T15:07:30Z,5498342531,56,Center,5498342565,233,479,5498342533,75,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
