id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,teamName,Position
2773546923,199,1,1,25,2,1kqb5u8em0tj1k40607w2vtl4,1,57.4,67.8,2025-02-08T14:25:24.685Z,2025-02-08T14:25:26Z,5500853747,140,64.4,5500853743,56,Left,5500853753,212,15.5,5500853755,213,1.08,5500853751,141,87.8,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547019,200,1,1,25,4,1kqb5u8em0tj1k40607w2vtl4,1,68.5,93,2025-02-08T14:25:26.798Z,2025-02-08T14:25:32Z,5500854237,213,0.04,5500854233,141,93.9,5500854235,212,16.7,5500854229,56,Left,5500854231,140,84.4,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547063,201,1,1,25,9,1kqb5u8em0tj1k40607w2vtl4,1,96.7,80.3,2025-02-08T14:25:32.622Z,2025-02-08T14:27:45Z,5500854477,213,4.32,5500865545,210,15,5500854465,56,Center,5500854467,140,92.2,5500854473,212,12.3,5500854469,141,63.6,5500865547,154,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547069,202,15,1,25,11,1kqb5u8em0tj1k40607w2vtl4,1,92,63.2,2025-02-08T14:25:33.905Z,2025-02-08T14:27:42Z,5500865581,146,93.8,5500865625,233,164,5500865577,103,19,5500865585,230,99.4,5500865583,147,59.8,5500865567,29,,5500854529,22,,5500865571,55,201,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,5500864255,20,5500865587,231,5500865575,102,48.1,5500865569,154,,5500854531,64,,,54,5500865565,80,,5500865579,328,,5500854535,56,Center,,5500864259,82,,,,,,,Chennaiyin FC, 
2773547043,164,10,1,25,11,28au628w8n2jhgujuwh3y5d8k,1,6.2,40.3,2025-02-08T14:25:34.005Z,2025-02-08T16:42:36Z,5500854343,56,Back,5500854341,94,,5500865657,233,202,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Hector Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547129,203,1,1,25,17,1kqb5u8em0tj1k40607w2vtl4,1,78.8,63.1,2025-02-08T14:25:39.742Z,2025-02-08T14:25:41Z,5500855003,140,73.7,5500855007,212,5.4,5500855001,56,Center,5500855005,141,63.9,5500855009,213,3.04,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547145,204,1,1,25,18,1kqb5u8em0tj1k40607w2vtl4,1,73.6,63.9,2025-02-08T14:25:40.894Z,2025-02-08T14:25:42Z,5500855089,141,78.5,5500855085,56,Center,5500855093,213,1.29,5500855091,212,10.3,5500855087,140,76.3,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547209,205,1,1,25,19,1kqb5u8em0tj1k40607w2vtl4,1,76.8,78.1,2025-02-08T14:25:42.094Z,2025-02-08T14:25:44Z,5500855425,140,80.8,5500855423,56,Center,5500855431,213,5.44,5500855429,212,6.3,5500855427,141,71.2,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547215,206,61,1,25,22,1kqb5u8em0tj1k40607w2vtl4,0,80.8,71.2,2025-02-08T14:25:44.782Z,2025-02-08T14:25:45Z,5500855449,56,Center,,,,,,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547241,165,49,1,25,23,28au628w8n2jhgujuwh3y5d8k,1,4.8,18.5,2025-02-08T14:25:46.284Z,2025-02-08T14:25:46Z,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547337,166,1,1,25,26,28au628w8n2jhgujuwh3y5d8k,1,5.2,17.4,2025-02-08T14:25:49.368Z,2025-02-08T14:25:53Z,5500856171,141,35.5,5500856165,155,,5500856175,213,0.41,5500856169,140,32.3,5500856173,212,31,5500856167,56,Back,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547361,167,44,1,25,30,28au628w8n2jhgujuwh3y5d8k,1,36,21.4,2025-02-08T14:25:52.765Z,2025-02-08T14:25:58Z,5500856279,56,Back,5500856319,233,207,5500856281,285,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547345,207,44,1,25,30,1kqb5u8em0tj1k40607w2vtl4,0,64,78.6,2025-02-08T14:25:52.766Z,2025-02-08T14:25:58Z,5500856413,233,167,5500856211,56,Center,5500856213,286,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547461,168,1,1,25,30,28au628w8n2jhgujuwh3y5d8k,1,32.3,35.5,2025-02-08T14:25:53.126Z,2025-02-08T14:25:59Z,5500856889,141,36,5500856881,3,,5500856887,140,48.6,5500856891,212,17.1,5500856885,56,Back,5500856893,213,0.02,5500856883,168,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547463,169,1,1,25,32,28au628w8n2jhgujuwh3y5d8k,1,49,37.1,2025-02-08T14:25:55.441Z,2025-02-08T14:25:59Z,5500856907,213,1.66,5500856899,140,47.9,5500856903,141,55.4,5500856905,212,12.5,5500856897,56,Back,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547469,170,1,1,25,35,28au628w8n2jhgujuwh3y5d8k,0,51.9,57.3,2025-02-08T14:25:58.070Z,2025-02-08T14:26:00Z,5500856923,140,53.2,5500856919,56,Center,5500857037,233,208,5500856925,141,60,5500857041,286,,5500856927,212,2.3,5500856929,213,0.93,5500857035,236,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773547483,208,74,1,25,35,1kqb5u8em0tj1k40607w2vtl4,1,44.5,33.7,2025-02-08T14:25:58.071Z,2025-02-08T16:22:08Z,5500857005,56,Back,5500857075,233,170,5500857007,285,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547531,209,49,1,25,39,1kqb5u8em0tj1k40607w2vtl4,1,25.2,31,2025-02-08T14:26:01.903Z,2025-02-08T14:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547563,210,1,1,25,39,1kqb5u8em0tj1k40607w2vtl4,1,25.2,31,2025-02-08T14:26:02.255Z,2025-02-08T14:26:03Z,5500857337,56,Back,5500857343,212,16.4,5500857345,213,2.71,5500857341,141,41.2,5500857339,140,11,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547635,211,1,1,25,41,1kqb5u8em0tj1k40607w2vtl4,1,10.9,41.2,2025-02-08T14:26:03.791Z,2025-02-08T14:26:09Z,5500857791,140,26.9,5500857795,212,17.3,5500857793,141,47,5500857789,56,Back,5500857797,213,0.23,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773547681,212,1,1,25,47,1kqb5u8em0tj1k40607w2vtl4,1,29.9,52.4,2025-02-08T14:26:09.839Z,2025-02-08T14:26:12Z,5500857977,213,1.52,5500857973,141,86.5,5500857969,56,Back,5500857975,212,23.2,5500857971,140,31,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547751,213,1,1,25,49,1kqb5u8em0tj1k40607w2vtl4,1,31.3,86.3,2025-02-08T14:26:11.918Z,2025-02-08T14:26:16Z,5500858359,141,75.6,5500858365,213,3.63,5500858355,140,18.4,5500858351,56,Back,5500858363,212,15.4,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547833,214,1,1,25,53,1kqb5u8em0tj1k40607w2vtl4,1,17.8,76.7,2025-02-08T14:26:16.239Z,2025-02-08T14:26:21Z,5500858881,212,23.1,5500858877,140,10.8,5500858883,213,4.39,5500858875,56,Back,5500858879,141,44.5,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547853,215,1,1,25,58,1kqb5u8em0tj1k40607w2vtl4,1,11.1,43.7,2025-02-08T14:26:21.583Z,2025-02-08T14:26:23Z,5500858987,213,5.96,5500858979,56,Back,5500858983,141,35.7,5500858985,212,17.3,5500858981,140,26.7,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773547917,216,1,1,26,0,1kqb5u8em0tj1k40607w2vtl4,1,26.6,35.4,2025-02-08T14:26:23.423Z,2025-02-08T14:26:28Z,5500859393,140,32.4,5500859401,213,0.87,5500859391,56,Back,5500859399,212,9.5,5500859397,141,46.1,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773547979,217,1,1,26,5,1kqb5u8em0tj1k40607w2vtl4,1,31.1,49.1,2025-02-08T14:26:28.111Z,2025-02-08T14:26:31Z,5500859759,140,30.9,5500859763,141,70.2,5500859771,213,1.59,5500859765,212,14.3,5500859755,56,Back,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773548009,218,1,1,26,8,1kqb5u8em0tj1k40607w2vtl4,0,30.9,70.2,2025-02-08T14:26:31.456Z,2025-02-08T14:26:33Z,5500859919,212,34.4,5500859923,1,,5500859917,141,82.1,5500859915,140,62.7,5500859921,213,0.24,5500859913,56,Left,5500859909,155,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773548021,171,61,1,26,11,28au628w8n2jhgujuwh3y5d8k,1,37.7,22.8,2025-02-08T14:26:33.977Z,2025-02-08T14:26:34Z,5500859981,56,Back,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773548115,219,1,1,26,14,1kqb5u8em0tj1k40607w2vtl4,0,60.7,84.2,2025-02-08T14:26:37.567Z,2025-02-08T14:26:38Z,5500860537,141,84.4,5500860533,56,Left,5500860535,140,75.7,5500860541,213,0.01,5500860539,212,15.8,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773548175,172,1,1,26,15,28au628w8n2jhgujuwh3y5d8k,1,33.7,12.6,2025-02-08T14:26:38.237Z,2025-02-08T14:26:40Z,5500860801,141,30.6,5500860805,213,2.74,5500860799,140,6.4,5500860797,56,Back,5500860803,212,31.2,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
