id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,,qualifier/18/value,teamName,Position
2784284263,206,6,1,26,5,8oyl91pb7l6qgk6dryn129td0,1,98.1,39,2025-03-05T14:26:20.656Z,2025-03-05T14:52:50Z,5559535609,233,187,5559535495,75,,5559535493,56,Center,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284429,207,1,1,26,37,8oyl91pb7l6qgk6dryn129td0,0,99.5,0.5,2025-03-05T14:26:53.408Z,2025-03-05T14:26:54Z,5559536351,56,Center,5559536349,224,,5559536359,213,1.8,5559536347,155,,5559536357,212,27.8,5559536343,2,,5559536353,140,93.6,5559536355,141,40.3,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,5559536345,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284437,188,12,1,26,39,ajwqetklk0m22x7ifsjax5yi,1,6.8,61.8,2025-03-05T14:26:55.103Z,2025-03-05T14:26:57Z,5559536413,213,0.46,5559536409,141,86.3,5559536407,140,38.9,5559536411,212,37.6,5559536405,56,Back,5559536415,15,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284453,208,1,1,26,42,8oyl91pb7l6qgk6dryn129td0,1,69.1,16.4,2025-03-05T14:26:58.047Z,2025-03-05T14:27:01Z,5559536539,140,78.6,5559536537,56,Right,5559536543,212,12,5559536545,213,5.69,5559536541,141,6.5,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284465,209,1,1,26,46,8oyl91pb7l6qgk6dryn129td0,0,77.2,9.5,2025-03-05T14:27:01.791Z,2025-03-05T14:27:03Z,5559536609,2,,5559536617,141,51.6,5559536619,212,30.8,5559536613,56,Center,5559536615,140,88,5559536611,155,,5559536621,213,1.19,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284471,189,12,1,26,48,ajwqetklk0m22x7ifsjax5yi,1,7.5,58.2,2025-03-05T14:27:03.695Z,2025-03-05T14:27:05Z,5559536655,56,Back,5559536661,212,23.9,5559536667,15,,5559536663,213,0.07,5559536659,141,60.6,5559536657,140,30.2,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284491,210,1,1,26,52,8oyl91pb7l6qgk6dryn129td0,1,72.3,41,2025-03-05T14:27:07.775Z,2025-03-05T14:27:12Z,5559536819,56,Right,5559536823,141,15.2,5559536827,213,5.54,5559536825,212,25.9,5559536821,140,90.5,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284505,211,1,1,26,56,8oyl91pb7l6qgk6dryn129td0,1,91.9,13.5,2025-03-05T14:27:12.336Z,2025-03-05T14:27:14Z,5559536927,155,,5559536929,56,Center,5559536935,212,33.5,5559536937,213,1.56,5559536939,1,,5559536933,141,62.7,5559536931,140,92.4,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284515,212,44,1,26,58,8oyl91pb7l6qgk6dryn129td0,1,93.2,65.8,2025-03-05T14:27:14.207Z,2025-03-05T15:04:48Z,5559537025,233,190,5559536989,56,Center,5559536991,286,,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284507,190,44,1,26,58,ajwqetklk0m22x7ifsjax5yi,0,6.8,34.2,2025-03-05T14:27:14.208Z,2025-03-05T15:04:48Z,5559537029,233,212,5559536945,285,,5559536943,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284519,213,13,1,27,0,8oyl91pb7l6qgk6dryn129td0,1,92.1,66,2025-03-05T14:27:15.728Z,2025-03-05T14:27:38Z,5559537619,147,48.7,5559537625,231,52.3,5559537615,458,,5559537611,102,0.3,5559537621,230,99.1,5559537395,153,,5559536997,64,,5559537609,75,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,5559537617,146,5559537613,103,5559536995,22,,5559537389,15,,5559536999,56,5559537393,328,,95.2,4.2,,,,,Center,,,,,,,,,,,,,,Odisha FC,
2784284555,214,1,1,27,3,8oyl91pb7l6qgk6dryn129td0,0,84.4,74.5,2025-03-05T14:27:19.200Z,2025-03-05T14:54:25Z,5559537195,212,33.5,5559537193,141,30.1,5559537187,155,,5559537197,213,5.16,5559537199,1,,5559537189,56,Center,5559537191,140,98.3,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284543,191,12,1,27,4,ajwqetklk0m22x7ifsjax5yi,1,6.7,57.2,2025-03-05T14:27:19.863Z,2025-03-05T14:54:14Z,5559537165,212,32.8,5559537163,141,27.1,5559537159,56,Back,5559537167,213,5.61,5559537161,140,31.1,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284589,192,12,1,27,6,ajwqetklk0m22x7ifsjax5yi,1,3.3,55.2,2025-03-05T14:27:21.612Z,2025-03-05T14:27:27Z,5559537373,213,1.66,5559537369,141,57,5559537371,212,1.2,5559537367,140,3.2,5559537365,56,Back,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284565,215,1,1,27,7,8oyl91pb7l6qgk6dryn129td0,0,98.3,30.1,2025-03-05T14:27:22.767Z,2025-03-05T14:27:57Z,5559537215,140,90.8,5559537213,56,Center,5559538097,155,,5559537219,212,18.9,5559537217,141,55.4,5559537221,213,2,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284595,193,11,1,27,11,ajwqetklk0m22x7ifsjax5yi,1,3.6,54.8,2025-03-05T14:27:26.923Z,2025-03-05T14:27:27Z,5559537381,88,,5559537379,56,Back,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784284669,194,1,1,27,28,ajwqetklk0m22x7ifsjax5yi,0,3.6,54.8,2025-03-05T14:27:44.403Z,2025-03-05T14:27:53Z,5559537881,56,Center,5559537891,1,,5559537879,199,,5559537889,213,6.04,5559537887,212,87.2,5559538039,189,,5559537883,140,84.2,5559537885,141,23.7,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784284677,216,12,1,27,32,8oyl91pb7l6qgk6dryn129td0,1,17.4,64,2025-03-05T14:27:48.191Z,2025-03-05T14:27:51Z,5559538021,189,,5559537931,213,1.86,5559537927,141,100,5559537929,212,26.9,5559537923,56,Back,5559537925,140,10,5559537943,167,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284751,195,5,1,27,33,ajwqetklk0m22x7ifsjax5yi,1,89.4,-1.9,2025-03-05T14:27:48.698Z,2025-03-05T14:59:13Z,5559580167,233,217,5559538385,56,Right,5559538387,347,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784284679,217,5,1,27,33,8oyl91pb7l6qgk6dryn129td0,0,10.6,101.9,2025-03-05T14:27:48.698Z,2025-03-05T14:59:13Z,5559537935,347,,5559537933,56,Back,5559580173,233,195,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284763,196,1,1,28,3,ajwqetklk0m22x7ifsjax5yi,0,88.4,0,2025-03-05T14:28:19.333Z,2025-03-05T14:28:21Z,5559538473,212,26.7,5559538477,1,,5559538475,213,1.44,5559538471,141,37.1,5559538467,56,Center,5559538469,140,91.6,5559538465,107,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284769,218,12,1,28,7,8oyl91pb7l6qgk6dryn129td0,1,10.5,60.9,2025-03-05T14:28:23.039Z,2025-03-05T14:28:24Z,5559538521,141,42.5,5559538529,15,,5559538519,140,13.8,5559538517,56,Back,5559538523,212,13,5559538525,213,4.98,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784284803,197,13,1,28,12,ajwqetklk0m22x7ifsjax5yi,1,85.5,57,2025-03-05T14:28:28.174Z,2025-03-05T16:36:12Z,5559539901,147,47.5,5559539141,20,,5559539885,84,,5559538733,22,,5559539889,103,19.4,5559539897,153,,5559539905,231,49.1,5559539893,328,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,5559538737,56,5559539891,215,5559538735,17,,5559539895,458,,5559539903,230,5559539899,146,96.9,Center,,5559539887,102,,,98.8,,41.7,,,,,,,,,,,,Jamshedpur FC,
2784284831,219,10,1,28,23,8oyl91pb7l6qgk6dryn129td0,1,1.5,55.8,2025-03-05T14:28:38.623Z,2025-03-05T14:29:17Z,5559539805,177,,5559538885,182,,5559538887,56,Back,5559538883,178,,5559539807,190,,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2784285089,198,27,1,28,39,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-05T14:28:55.096Z,2025-03-05T14:59:20Z,5559540233,53,88x8tqxamao1dzdfz5libluui,5559540231,41,Injury,5559587383,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784284901,220,27,1,28,39,8oyl91pb7l6qgk6dryn129td0,1,0,0,2025-03-05T14:28:55.096Z,2025-03-05T14:59:21Z,5559587393,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285139,199,28,1,29,29,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-05T14:29:44.927Z,2025-03-05T14:29:45Z,5559540485,233,221,5559540477,55,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285137,221,28,1,29,29,8oyl91pb7l6qgk6dryn129td0,1,0,0,2025-03-05T14:29:44.927Z,2025-03-05T14:29:46Z,5559540491,233,199,5559540469,55,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285165,222,68,1,29,37,8oyl91pb7l6qgk6dryn129td0,1,13.5,60.8,2025-03-05T14:29:53.359Z,2025-03-05T14:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285177,223,1,1,29,39,8oyl91pb7l6qgk6dryn129td0,1,12.9,57.6,2025-03-05T14:29:54.574Z,2025-03-05T14:29:56Z,5559540683,212,9.6,5559540681,141,63.3,5559540685,213,0.41,5559540679,140,21.3,5559540677,56,Back,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2784285173,200,68,1,29,39,ajwqetklk0m22x7ifsjax5yi,0,75.2,35.1,2025-03-05T14:29:54.907Z,2025-03-05T14:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285183,224,1,1,29,40,8oyl91pb7l6qgk6dryn129td0,1,21.3,63.3,2025-03-05T14:29:55.886Z,2025-03-05T14:29:57Z,5559540721,56,Back,5559540731,1,,5559540723,140,31,5559540727,212,33.3,5559540729,213,5.02,5559540725,141,16.7,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285193,225,1,1,29,41,8oyl91pb7l6qgk6dryn129td0,1,31,16.7,2025-03-05T14:29:57.054Z,2025-03-05T14:29:59Z,5559540791,212,14.5,5559540789,141,35.7,5559540787,140,37.3,5559540793,213,1.1,5559540785,56,Back,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285209,226,1,1,29,43,8oyl91pb7l6qgk6dryn129td0,1,37.3,35.7,2025-03-05T14:29:59.006Z,2025-03-05T14:30:02Z,5559540879,141,12.9,5559540877,140,35.9,5559540881,212,15.6,5559540883,213,4.62,5559540875,56,Back,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285221,227,1,1,29,46,8oyl91pb7l6qgk6dryn129td0,1,39.4,12.3,2025-03-05T14:30:02.110Z,2025-03-05T14:30:04Z,5559540973,213,2.5,5559540971,212,21.7,5559540961,56,Back,5559540969,141,31.5,5559540965,140,22.9,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285237,228,1,1,29,49,8oyl91pb7l6qgk6dryn129td0,1,25.2,30,2025-03-05T14:30:04.702Z,2025-03-05T14:30:08Z,5559541033,56,Back,5559541037,141,59.1,5559541039,212,19.8,5559541035,140,24.1,5559541041,213,1.63,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285251,229,1,1,29,52,8oyl91pb7l6qgk6dryn129td0,1,31.8,65.1,2025-03-05T14:30:07.982Z,2025-03-05T14:30:11Z,5559541109,213,0.09,5559541107,212,13.8,5559541103,140,44.9,5559541105,141,66.9,5559541101,56,Back,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285255,230,1,1,29,56,8oyl91pb7l6qgk6dryn129td0,1,44.9,66.9,2025-03-05T14:30:11.710Z,2025-03-05T14:30:12Z,5559541131,140,30.2,5559541137,213,3.09,5559541133,141,68.1,5559541129,56,Back,5559541135,212,15.5,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285261,231,1,1,29,57,8oyl91pb7l6qgk6dryn129td0,1,30.2,68.1,2025-03-05T14:30:12.861Z,2025-03-05T14:30:14Z,5559541169,140,30.6,5559541171,141,41.8,5559541167,56,Back,5559541173,212,17.9,5559541177,213,4.74,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285277,232,1,1,29,58,8oyl91pb7l6qgk6dryn129td0,1,30.6,41.8,2025-03-05T14:30:14.494Z,2025-03-05T14:30:20Z,5559541305,213,5.05,5559541301,141,14.3,5559541297,56,Back,5559541303,212,19.8,5559541299,140,36.8,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285287,233,1,1,30,5,8oyl91pb7l6qgk6dryn129td0,0,40.8,9.7,2025-03-05T14:30:20.751Z,2025-03-05T14:30:22Z,5559541363,1,,5559541351,155,,5559541361,213,0.2,5559541353,56,Center,5559541359,212,58.8,5559541357,141,26.7,5559541355,140,95.7,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285291,201,49,1,30,7,ajwqetklk0m22x7ifsjax5yi,1,2.4,74.4,2025-03-05T14:30:23.230Z,2025-03-05T14:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784285333,202,1,1,30,15,ajwqetklk0m22x7ifsjax5yi,1,5.7,73.6,2025-03-05T14:30:30.588Z,2025-03-05T14:30:33Z,5559541587,1,,5559541583,212,73.7,5559541585,213,0.06,5559541581,141,79.9,5559541575,155,,5559541577,56,Left,5559541579,140,75.8,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2784285341,203,44,1,30,17,ajwqetklk0m22x7ifsjax5yi,1,69.6,80.3,2025-03-05T14:30:32.557Z,2025-03-05T16:36:03Z,5559541631,233,234,5559541603,286,,5559541601,56,Left,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285337,234,44,1,30,17,8oyl91pb7l6qgk6dryn129td0,0,30.4,19.7,2025-03-05T14:30:32.558Z,2025-03-05T15:04:49Z,5559541593,56,Back,5559541637,233,203,5559541595,285,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285353,204,1,1,30,19,ajwqetklk0m22x7ifsjax5yi,0,75.8,79.9,2025-03-05T14:30:34.572Z,2025-03-05T16:36:10Z,5559541669,212,22.1,5559541667,141,79.4,5559541671,213,6.27,5559541663,56,Left,5559541665,140,96.8,5559541661,3,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285367,235,12,1,30,22,8oyl91pb7l6qgk6dryn129td0,1,3,23.7,2025-03-05T14:30:38.141Z,2025-03-05T14:30:39Z,5559541779,167,,5559541753,56,Back,5559541761,213,4.42,5559541757,141,0.8,5559541759,212,16.2,5559541755,140,0,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285373,205,6,1,30,23,ajwqetklk0m22x7ifsjax5yi,1,99.4,90.8,2025-03-05T14:30:39.176Z,2025-03-05T16:00:57Z,5559541917,233,236,5559541913,56,Left,5559541915,73,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285369,236,6,1,30,23,8oyl91pb7l6qgk6dryn129td0,0,0.6,9.2,2025-03-05T14:30:39.176Z,2025-03-05T14:30:46Z,5559541887,73,,5559541925,233,205,5559541885,56,Back,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285493,206,1,1,30,51,ajwqetklk0m22x7ifsjax5yi,0,99.6,99.3,2025-03-05T14:31:06.862Z,2025-03-05T14:31:10Z,5559542541,1,,5559542531,140,94,5559542521,2,,5559542537,212,33.2,5559542539,213,4.53,5559542533,141,51.3,5559542525,155,,5559542527,224,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,5559542529,56,5559542523,6,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285505,237,44,1,30,54,8oyl91pb7l6qgk6dryn129td0,1,7.9,51.2,2025-03-05T14:31:09.549Z,2025-03-05T15:04:49Z,5559542575,56,Back,5559542589,233,207,5559542577,285,,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285497,207,44,1,30,54,ajwqetklk0m22x7ifsjax5yi,0,92.1,48.8,2025-03-05T14:31:09.550Z,2025-03-05T15:04:49Z,5559542619,233,237,5559542559,56,Center,5559542561,286,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285515,238,12,1,30,55,8oyl91pb7l6qgk6dryn129td0,1,11.1,55.5,2025-03-05T14:31:10.958Z,2025-03-05T14:31:12Z,5559542655,213,6.27,5559542653,212,18.2,5559542657,15,,5559542647,56,Back,5559542649,140,28.4,5559542651,141,55.1,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285529,239,1,1,30,57,8oyl91pb7l6qgk6dryn129td0,0,28.4,55.1,2025-03-05T14:31:13.438Z,2025-03-05T14:31:14Z,5559542725,213,2.57,5559542719,140,11.9,5559542717,56,Back,5559542723,212,20.6,5559542721,141,71.4,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285531,208,1,1,30,59,ajwqetklk0m22x7ifsjax5yi,0,79.9,33.1,2025-03-05T14:31:15.236Z,2025-03-05T14:31:32Z,5559542739,56,Center,5559542747,213,5.87,5559542743,141,28.6,5559542745,212,7.7,5559542741,140,86.6,5559543333,286,,5559543329,233,240,5559543327,236,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285561,240,74,1,30,59,8oyl91pb7l6qgk6dryn129td0,1,21.9,84.4,2025-03-05T14:31:15.237Z,2025-03-05T15:04:43Z,5559543359,233,208,5559542967,56,Back,5559542969,285,,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285577,241,1,1,31,7,8oyl91pb7l6qgk6dryn129td0,1,24.8,85.4,2025-03-05T14:31:23.134Z,2025-03-05T14:31:25Z,5559543055,140,20.7,5559543053,56,Back,5559543061,213,4.4,5559543059,212,13.9,5559543057,141,66,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285579,242,49,1,31,9,8oyl91pb7l6qgk6dryn129td0,1,20.7,66,2025-03-05T14:31:25.006Z,2025-03-05T14:31:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285597,243,1,1,31,10,8oyl91pb7l6qgk6dryn129td0,1,20.7,66,2025-03-05T14:31:26.094Z,2025-03-05T14:31:28Z,5559543165,1,,5559543163,213,5.65,5559543155,56,Center,5559543157,140,59.4,5559543159,141,21.9,5559543161,212,50.5,5559543153,155,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285619,244,1,1,31,12,8oyl91pb7l6qgk6dryn129td0,1,59,20,2025-03-05T14:31:28.110Z,2025-03-05T14:31:31Z,5559543301,212,9,5559543299,141,10.9,5559543297,140,65.2,5559543303,213,5.52,5559543295,56,Right,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285621,245,1,1,31,15,8oyl91pb7l6qgk6dryn129td0,0,64.9,16.2,2025-03-05T14:31:31.406Z,2025-03-05T14:31:32Z,5559543355,212,12.7,5559543353,141,15,5559543357,213,6.22,5559543349,56,Right,5559543351,140,77,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784285633,209,8,1,31,18,ajwqetklk0m22x7ifsjax5yi,1,31.6,62.9,2025-03-05T14:31:34.390Z,2025-03-05T14:31:34Z,5559543411,56,Back,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784285651,210,49,1,31,22,ajwqetklk0m22x7ifsjax5yi,1,18.9,72.4,2025-03-05T14:31:37.560Z,2025-03-05T16:36:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
