id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2774400255,586,1,2,86,34,ajwqetklk0m22x7ifsjax5yi,1,30.3,73.2,2025-02-09T15:47:25.752Z,2025-02-09T15:47:30Z,5505386537,212,38.0,5505386535,141,95.7,5505386539,213,0.41,5505386541,1,,5505386529,155,,5505386531,56,Left,5505386533,140,63.4,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400267,587,49,2,86,38,ajwqetklk0m22x7ifsjax5yi,1,62.7,96,2025-02-09T15:47:30.054Z,2025-02-09T15:47:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400361,676,43,2,86,40,12ksg0e6d70senzilsic40fzl,1,0,0,2025-02-09T15:47:32.096Z,2025-02-09T15:47:40Z,5505387097,141,8.6,5505387101,213,3.24,5505387093,56,Back,5505387841,144,1,5505387095,140,14.1,5505387099,212,10.4,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400325,588,50,2,86,41,ajwqetklk0m22x7ifsjax5yi,1,72.2,90.2,2025-02-09T15:47:32.680Z,2025-02-09T15:59:25Z,5505386883,286,,5505386881,56,Left,5505387515,233,677,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400437,677,7,2,86,41,12ksg0e6d70senzilsic40fzl,1,27.8,9.8,2025-02-09T15:47:32.681Z,2025-02-09T15:59:25Z,5505387453,56,Back,5505387467,233,588,5505387455,285,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400471,678,1,2,86,42,12ksg0e6d70senzilsic40fzl,0,11.4,4.6,2025-02-09T15:47:34.421Z,2025-02-09T15:47:39Z,5505387661,233,589,5505387635,1,,5505387631,212,0.8,5505387633,213,5.11,5505387665,286,,5505387629,141,3.5,5505387627,140,11.7,5505387623,157,,7vwq6tjwae82epsh6kll9phm2,N. Bhutia,5505387659,236,5505387625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400355,589,74,2,86,42,ajwqetklk0m22x7ifsjax5yi,1,84.3,94.5,2025-02-09T15:47:34.422Z,2025-02-09T15:47:39Z,5505387069,285,,5505387709,233,678,5505387067,56,Left,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400405,590,5,2,86,44,ajwqetklk0m22x7ifsjax5yi,0,87.6,101.6,2025-02-09T15:47:36.199Z,2025-02-09T15:47:44Z,5505388237,233,679,5505387345,347,,5505387343,56,Left,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400577,679,5,2,86,44,12ksg0e6d70senzilsic40fzl,1,12.4,-1.6,2025-02-09T15:47:36.199Z,2025-02-09T15:59:52Z,5505388215,56,Back,5505388221,233,590,5505388217,347,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400645,680,1,2,86,54,12ksg0e6d70senzilsic40fzl,0,18.9,0,2025-02-09T15:47:45.736Z,2025-02-09T15:47:48Z,5505388567,56,Back,5505388571,141,4.9,5505388573,212,29.2,5505388581,1,,5505388577,213,0.13,5505388565,107,,5505388569,140,46.5,,,,7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400691,591,1,2,86,58,ajwqetklk0m22x7ifsjax5yi,1,48.6,90,2025-02-09T15:47:49.591Z,2025-02-09T15:47:51Z,5505388799,213,0.20,5505388787,56,Left,5505388795,212,10.7,5505388789,140,58.6,5505388791,141,93.2,,,,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400697,592,49,2,86,59,ajwqetklk0m22x7ifsjax5yi,1,58.7,93.5,2025-02-09T15:47:50.904Z,2025-02-09T15:47:51Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400743,593,1,2,87,0,ajwqetklk0m22x7ifsjax5yi,1,59.1,93.5,2025-02-09T15:47:51.505Z,2025-02-09T15:47:54Z,5505389087,212,38.8,5505389091,1,,5505389085,141,47.9,5505389089,213,4.07,5505389083,140,36.9,5505389081,56,Back,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400809,594,1,2,87,3,ajwqetklk0m22x7ifsjax5yi,1,36.6,46.9,2025-02-09T15:47:54.647Z,2025-02-09T15:47:58Z,5505389425,213,6.04,5505389417,56,Back,5505389423,212,11.4,5505389421,141,42.8,5505389419,140,47.1,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400849,595,1,2,87,6,ajwqetklk0m22x7ifsjax5yi,1,43.7,39.7,2025-02-09T15:47:58.295Z,2025-02-09T15:48:00Z,5505389657,213,1.73,5505389653,141,77.3,5505389645,56,Back,5505389649,140,39.9,5505389655,212,25.9,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400951,596,1,2,87,8,ajwqetklk0m22x7ifsjax5yi,1,39.4,77.9,2025-02-09T15:48:00.423Z,2025-02-09T15:48:07Z,5505390329,141,90.5,5505390325,56,Back,5505390331,212,12.8,5505390333,213,0.73,5505390327,140,48.5,,,,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400991,597,1,2,87,16,ajwqetklk0m22x7ifsjax5yi,0,65.1,84.2,2025-02-09T15:48:08.328Z,2025-02-09T15:48:09Z,5505390577,212,6.2,5505390615,286,,5505390611,233,681,5505390571,56,Left,5505390573,140,70.2,5505390609,236,,5505390575,141,79.7,5505390579,213,5.76,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774400973,681,74,2,87,16,12ksg0e6d70senzilsic40fzl,1,30.2,24,2025-02-09T15:48:08.329Z,2025-02-09T15:48:09Z,5505390469,56,Back,5505390659,233,597,5505390471,285,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401015,682,49,2,87,18,12ksg0e6d70senzilsic40fzl,1,24.4,13.4,2025-02-09T15:48:10.017Z,2025-02-09T15:48:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401067,683,1,2,87,19,12ksg0e6d70senzilsic40fzl,0,25.7,10.3,2025-02-09T15:48:10.501Z,2025-02-09T15:48:13Z,5505391045,141,14.3,5505391049,213,0.06,5505391039,157,,5505391051,1,,5505391041,56,Right,5505391043,140,68.7,5505391047,212,45.2,,,,7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401103,598,49,2,87,23,ajwqetklk0m22x7ifsjax5yi,1,31.6,87.4,2025-02-09T15:48:15.320Z,2025-02-09T15:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401265,599,1,2,87,24,ajwqetklk0m22x7ifsjax5yi,1,32.7,87.8,2025-02-09T15:48:16.071Z,2025-02-09T15:48:21Z,5505392097,213,4.78,5505392073,141,47.8,5505392095,212,27.3,5505392065,56,Back,5505392069,140,34.5,,,,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401405,600,1,2,87,30,ajwqetklk0m22x7ifsjax5yi,1,35.3,48.5,2025-02-09T15:48:21.705Z,2025-02-09T15:48:27Z,5505392819,140,72.2,5505392815,155,,5505392827,1,,5505392823,212,50.3,5505392821,141,95.7,5505392817,56,Left,5505392825,213,0.69,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401411,601,61,2,87,36,ajwqetklk0m22x7ifsjax5yi,1,70.9,96.5,2025-02-09T15:48:27.574Z,2025-02-09T15:48:27Z,5505392853,56,Left,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401481,684,83,2,87,39,12ksg0e6d70senzilsic40fzl,0,37.2,11.1,2025-02-09T15:48:31.203Z,2025-02-09T15:48:35Z,5505393719,399,a1rjrfrukdqfztu8c9l88wduc,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401561,602,1,2,87,39,ajwqetklk0m22x7ifsjax5yi,1,70.7,93.2,2025-02-09T15:48:31.336Z,2025-02-09T15:48:35Z,5505393675,56,Left,5505393679,141,85.0,5505393677,140,75.4,5505393681,212,7.4,5505393683,213,5.44,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401581,603,61,2,87,44,ajwqetklk0m22x7ifsjax5yi,0,76.9,85.6,2025-02-09T15:48:35.736Z,2025-02-09T15:48:35Z,5505393763,56,Left,,,,,,,,,,,,,,,,,,,,,,8vulbgpf7e1nmpnawi5z8vbze,A. Jadhav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401587,685,61,2,87,44,12ksg0e6d70senzilsic40fzl,0,7,10.6,2025-02-09T15:48:36.047Z,2025-02-09T15:48:36Z,5505393801,56,Back,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401637,604,5,2,87,45,ajwqetklk0m22x7ifsjax5yi,1,90.8,101.4,2025-02-09T15:48:36.781Z,2025-02-09T15:59:53Z,5505394271,233,686,5505394023,347,,5505394021,56,Left,,,,,,,,,,,,,,,,8vulbgpf7e1nmpnawi5z8vbze,A. Jadhav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774401615,686,5,2,87,45,12ksg0e6d70senzilsic40fzl,0,9.2,-1.4,2025-02-09T15:48:36.781Z,2025-02-09T15:59:53Z,5505393907,347,,5505394291,233,604,5505393905,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402153,605,1,2,88,6,ajwqetklk0m22x7ifsjax5yi,0,84.8,100,2025-02-09T15:48:57.593Z,2025-02-09T15:49:01Z,5505396661,1,,5505396653,140,91.9,5505396645,107,,5505396659,213,4.97,5505396655,141,60.3,5505396657,212,29.1,5505396647,56,Center,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402185,687,12,2,88,10,12ksg0e6d70senzilsic40fzl,1,8.7,37.4,2025-02-09T15:49:01.780Z,2025-02-09T15:49:10Z,5505396759,141,4.7,5505396755,56,Back,5505396773,15,,5505396757,140,10.7,5505396763,213,4.81,5505396761,212,22.3,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402333,606,1,2,88,14,ajwqetklk0m22x7ifsjax5yi,0,97.1,87.8,2025-02-09T15:49:05.753Z,2025-02-09T15:49:15Z,5505397367,155,,5505397375,212,61.7,5505397379,1,,5505398089,345,,5505397371,140,88.4,5505397373,141,0.0,5505397365,2,,5505397369,56,Right,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,5505397377,213,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402343,607,5,2,88,18,ajwqetklk0m22x7ifsjax5yi,0,88.1,-1.6,2025-02-09T15:49:09.529Z,2025-02-09T15:49:13Z,5505397439,347,,5505397713,233,688,5505397437,56,Right,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402381,688,5,2,88,18,12ksg0e6d70senzilsic40fzl,1,11.9,101.6,2025-02-09T15:49:09.529Z,2025-02-09T15:59:53Z,5505397685,233,607,5505397661,56,Back,5505397663,347,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402775,689,1,2,88,45,12ksg0e6d70senzilsic40fzl,0,12.3,100,2025-02-09T15:49:36.873Z,2025-02-09T15:49:37Z,5505399747,1,,5505399737,56,Back,5505399743,212,24.3,5505399741,141,95.7,5505399745,213,6.13,5505399735,107,,5505399739,140,35.2,,,,3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402833,608,8,2,88,49,ajwqetklk0m22x7ifsjax5yi,1,60.3,4.6,2025-02-09T15:49:41.020Z,2025-02-09T15:49:41Z,5505400107,15,,5505400073,56,Right,,,,,,,,,,,,,,,,,,,c3a0lyz3sn54rehi0tk1pba39,S. Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774402903,609,1,2,88,52,ajwqetklk0m22x7ifsjax5yi,0,48,8,2025-02-09T15:49:44.075Z,2025-02-09T15:51:22Z,5505400487,213,6.14,5505400479,56,Right,5505400477,3,,5505400483,141,4.4,5505400481,140,64.6,5505400485,212,17.6,,,,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404345,621,1,2,88,54,ajwqetklk0m22x7ifsjax5yi,1,68.5,2.8,2025-02-09T15:49:45.901Z,2025-02-09T15:51:19Z,5505408423,141,16.4,5505408421,140,85.2,5505408425,212,19.8,5505408427,213,0.49,5505408419,56,Right,,,,,,,,,,c3a0lyz3sn54rehi0tk1pba39,S. Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403013,610,1,2,89,0,ajwqetklk0m22x7ifsjax5yi,0,98.8,22.1,2025-02-09T15:49:52.090Z,2025-02-09T15:49:53Z,5505401067,56,Center,5505401075,213,1.83,5505401069,140,95.1,5505401073,212,15.3,5505401071,141,43.9,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403043,690,8,2,89,0,12ksg0e6d70senzilsic40fzl,1,3,56.1,2025-02-09T15:49:52.247Z,2025-02-09T15:50:37Z,5505401237,56,Back,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403031,611,6,2,89,2,ajwqetklk0m22x7ifsjax5yi,1,96.2,43.9,2025-02-09T15:49:53.627Z,2025-02-09T15:49:57Z,5505401495,75,,5505401493,56,Center,5505401511,233,691,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403065,691,6,2,89,2,12ksg0e6d70senzilsic40fzl,0,3.8,56.1,2025-02-09T15:49:53.627Z,2025-02-09T15:58:59Z,5505401539,233,611,5505401449,56,Back,5505401451,73,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403337,612,1,2,89,16,ajwqetklk0m22x7ifsjax5yi,0,99.5,0.5,2025-02-09T15:50:08.029Z,2025-02-09T15:50:10Z,5505402847,2,,5505402857,56,Center,5505402865,213,1.70,5505402855,223,,5505402859,140,95.9,5505402863,212,28.4,5505402861,141,41.9,5505402853,155,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,5505402851,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403363,692,12,2,89,19,12ksg0e6d70senzilsic40fzl,1,4.4,57.2,2025-02-09T15:50:11.356Z,2025-02-09T15:50:13Z,5505403111,167,,5505403009,140,0.0,5505403015,213,4.43,5505403007,56,Back,5505403055,15,,5505403011,141,30.9,5505403013,212,18.6,,,,99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403357,613,6,2,89,20,ajwqetklk0m22x7ifsjax5yi,1,98.8,58.2,2025-02-09T15:50:11.676Z,2025-02-09T15:50:17Z,5505403243,233,693,5505403229,73,,5505403227,56,Center,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403375,693,6,2,89,20,12ksg0e6d70senzilsic40fzl,0,1.2,41.8,2025-02-09T15:50:11.676Z,2025-02-09T15:59:00Z,5505403293,233,613,5505403209,56,Back,5505403211,73,,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403679,614,1,2,89,38,ajwqetklk0m22x7ifsjax5yi,0,99.5,99.5,2025-02-09T15:50:30.333Z,2025-02-09T15:50:32Z,5505404677,2,,5505404683,223,,5505404681,155,,5505404691,212,26.9,5505404693,213,4.55,5505404689,141,60.5,5505404685,56,Center,5505404687,140,95.4,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,5505404679,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403709,694,12,2,89,42,12ksg0e6d70senzilsic40fzl,1,3.2,40.7,2025-02-09T15:50:33.824Z,2025-02-09T15:50:37Z,5505404865,141,26.8,5505404869,213,6.04,5505404893,15,,5505404861,56,Back,5505404867,212,38.6,5505404863,140,38.8,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403821,615,1,2,89,44,ajwqetklk0m22x7ifsjax5yi,1,67.8,85.3,2025-02-09T15:50:36.316Z,2025-02-09T15:50:40Z,5505405447,3,,5505405457,213,3.60,5505405455,212,29.9,5505405449,56,Back,5505405453,141,65.7,5505405451,140,42.3,,,,,,,c3a0lyz3sn54rehi0tk1pba39,S. Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403865,616,1,2,89,48,ajwqetklk0m22x7ifsjax5yi,1,42.4,65.7,2025-02-09T15:50:40.060Z,2025-02-09T15:50:43Z,5505405705,140,25.0,5505405709,212,20.5,5505405703,56,Back,5505405711,213,3.62,5505405707,141,51.9,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774403999,617,1,2,89,52,ajwqetklk0m22x7ifsjax5yi,1,26.1,51.5,2025-02-09T15:50:43.693Z,2025-02-09T15:50:54Z,5505406371,56,Right,5505406379,212,57.8,5505406375,140,72.3,5505406369,157,,5505406381,213,5.71,5505406383,1,,5505406377,141,5.2,,,,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404035,618,1,2,90,2,ajwqetklk0m22x7ifsjax5yi,1,66.4,20.7,2025-02-09T15:50:54.093Z,2025-02-09T15:50:57Z,5505406583,213,1.50,5505406581,212,32.5,5505406577,140,68.5,5505406585,1,,5505406579,141,68.4,5505406575,56,Center,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404021,695,70,2,90,3,12ksg0e6d70senzilsic40fzl,1,0,0,2025-02-09T15:50:55.479Z,2025-02-09T15:50:55Z,5505406489,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404069,619,1,2,90,5,ajwqetklk0m22x7ifsjax5yi,0,68.2,65.8,2025-02-09T15:50:57.165Z,2025-02-09T15:51:00Z,5505406853,213,5.81,5505406851,212,38.8,5505406845,56,Center,5505406849,141,40.0,5505406855,1,,5505406843,155,,5505406847,140,100.0,,,,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404181,620,5,2,90,8,ajwqetklk0m22x7ifsjax5yi,0,101,41,2025-02-09T15:51:00.432Z,2025-02-09T15:59:54Z,5505407509,346,,5505407585,233,696,5505407507,56,Center,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404091,696,5,2,90,8,12ksg0e6d70senzilsic40fzl,1,-1,59,2025-02-09T15:51:00.432Z,2025-02-09T15:59:54Z,5505407553,233,620,5505406951,346,,5505406949,56,Back,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404747,622,27,2,90,51,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-09T15:51:42.899Z,2025-02-09T15:51:46Z,5505410941,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774404783,697,27,2,90,51,12ksg0e6d70senzilsic40fzl,1,0,0,2025-02-09T15:51:42.899Z,2025-02-09T15:51:46Z,5505410883,41,Injury,5505410915,233,622,5505410885,53,pf04royfgavano96z7n7x3v9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405825,623,28,2,91,58,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-09T15:52:50.319Z,2025-02-09T15:52:52Z,5505416355,55,622,5505416379,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405799,698,28,2,91,58,12ksg0e6d70senzilsic40fzl,1,0,0,2025-02-09T15:52:50.319Z,2025-02-09T15:52:52Z,5505416239,55,697,5505416363,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405893,699,1,2,92,1,12ksg0e6d70senzilsic40fzl,0,4.3,59.3,2025-02-09T15:52:53.413Z,2025-02-09T15:52:57Z,5505416737,212,92.7,5505416735,141,80.8,5505416739,213,0.16,5505416741,1,,5505416743,74,,5505416731,56,Left,5505416733,140,91.5,5505416729,124,,pf04royfgavano96z7n7x3v9,L. Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405901,624,49,2,92,6,ajwqetklk0m22x7ifsjax5yi,1,10.3,17.7,2025-02-09T15:52:58.097Z,2025-02-09T15:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405933,625,1,2,92,7,ajwqetklk0m22x7ifsjax5yi,0,10.7,17.4,2025-02-09T15:52:59.329Z,2025-02-09T15:53:23Z,5505416987,140,56.6,5505416985,56,Right,5505416989,141,18.3,5505416993,213,0.01,5505416991,212,48.2,5505416995,1,,5505416983,155,,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405959,700,1,2,92,10,12ksg0e6d70senzilsic40fzl,0,46,69.7,2025-02-09T15:53:01.865Z,2025-02-09T15:53:04Z,5505417173,141,81.7,5505417171,140,71.1,5505417167,3,,5505417175,212,27.6,5505417169,56,Left,5505417177,213,0.30,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405967,626,44,2,92,13,ajwqetklk0m22x7ifsjax5yi,1,33,17.4,2025-02-09T15:53:04.720Z,2025-02-09T15:53:08Z,5505417211,285,,5505417365,233,701,5505417209,56,Back,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,S. Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405991,701,44,2,92,13,12ksg0e6d70senzilsic40fzl,0,66.6,84,2025-02-09T15:53:04.721Z,2025-02-09T15:53:08Z,5505417347,56,Left,5505417401,233,626,5505417349,286,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774405973,627,1,2,92,13,ajwqetklk0m22x7ifsjax5yi,0,34.4,13.1,2025-02-09T15:53:05.260Z,2025-02-09T15:53:06Z,5505417255,213,0.43,5505417247,56,Back,5505417253,212,15.0,5505417251,141,22.4,5505417245,3,,5505417249,140,47.4,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,S. Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774406307,704,1,2,92,15,12ksg0e6d70senzilsic40fzl,1,51.8,75.6,2025-02-09T15:53:07.099Z,2025-02-09T15:53:24Z,5505418993,3,,5505419001,212,5.4,5505419003,213,3.02,5505418999,141,76.6,5505418995,56,Back,5505418997,140,46.7,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774406011,702,1,2,92,16,12ksg0e6d70senzilsic40fzl,0,48.3,80,2025-02-09T15:53:08.428Z,2025-02-09T15:53:09Z,5505417497,212,3.7,5505417489,141,79.4,5505417453,56,Left,5505417503,213,6.17,5505417455,140,51.8,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
