id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2775396695,620,50,2,81,5,9eqjks8amwm1ycytsoi7xld25,1,64,78.2,2025-02-12T15:39:51.574Z,2025-02-12T15:39:55Z,5510917233,56,Center,5510917235,286,,5510917281,233,768,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775396699,768,7,2,81,5,1oyc8wvt31xlmocyg7euv40bo,1,36,21.8,2025-02-12T15:39:51.575Z,2025-02-12T15:39:54Z,5510917251,167,,5510917271,233,620,5510917255,285,,5510917253,56,Back,,,,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396773,621,5,2,81,5,9eqjks8amwm1ycytsoi7xld25,1,63.6,101,2025-02-12T15:39:52.286Z,2025-02-12T15:47:39Z,5510917671,233,769,5510917651,56,Left,5510917653,347,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775396721,769,5,2,81,5,1oyc8wvt31xlmocyg7euv40bo,0,36.4,-1,2025-02-12T15:39:52.286Z,2025-02-12T15:47:40Z,5510917345,347,,5510917679,233,621,5510917343,56,Back,,,,,,,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396783,622,1,2,81,19,9eqjks8amwm1ycytsoi7xld25,1,68.4,100,2025-02-12T15:40:05.998Z,2025-02-12T15:40:07Z,5510917711,56,Left,5510917715,141,91.6,5510917719,213,5.83,5510917717,212,16.3,5510917709,107,,5510917713,140,82.4,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775396791,623,1,2,81,21,9eqjks8amwm1ycytsoi7xld25,0,82.4,91.6,2025-02-12T15:40:07.679Z,2025-02-12T15:40:08Z,5510917761,168,,5510917765,140,87.2,5510917769,212,5.1,5510917767,141,90.6,5510917771,213,6.15,5510917759,3,,5510917763,56,Left,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775396799,624,61,2,81,21,9eqjks8amwm1ycytsoi7xld25,0,86.2,92,2025-02-12T15:40:08.301Z,2025-02-12T16:03:14Z,5510917801,56,Left,,,,,,,,,,,,,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775396795,770,1,2,81,21,1oyc8wvt31xlmocyg7euv40bo,1,23.1,12.3,2025-02-12T15:40:08.454Z,2025-02-12T16:00:28Z,5510917793,141,9.4,5510917789,56,Back,5510917795,212,10.3,5510917797,213,6.09,5510917791,140,32.7,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396797,771,49,2,81,22,1oyc8wvt31xlmocyg7euv40bo,1,32.7,9.2,2025-02-12T15:40:09.390Z,2025-02-12T15:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396811,772,1,2,81,23,1oyc8wvt31xlmocyg7euv40bo,1,32.1,8.2,2025-02-12T15:40:09.822Z,2025-02-12T15:40:12Z,5510917873,212,16.5,5510917875,213,0.87,5510917871,141,26.7,5510917867,56,Back,5510917869,140,42.2,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396823,773,1,2,81,25,1oyc8wvt31xlmocyg7euv40bo,1,40.8,28.5,2025-02-12T15:40:11.982Z,2025-02-12T15:40:13Z,5510917953,213,2.38,5510917951,212,11.7,5510917947,140,32.7,5510917949,141,40.4,5510917945,56,Back,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396863,774,1,2,81,27,1oyc8wvt31xlmocyg7euv40bo,1,32.9,40.9,2025-02-12T15:40:13.838Z,2025-02-12T16:00:35Z,5510918167,213,6.02,5510918165,212,14,5510918161,140,45.8,5510918163,141,35.5,5510918159,56,Back,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396899,775,1,2,81,32,1oyc8wvt31xlmocyg7euv40bo,1,57.2,43,2025-02-12T15:40:18.886Z,2025-02-12T15:40:22Z,5510918355,141,49.7,5510918357,212,11.6,5510918359,213,2.74,5510918353,140,47,5510918351,56,Back,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396909,776,1,2,81,35,1oyc8wvt31xlmocyg7euv40bo,1,47.5,47,2025-02-12T15:40:22.030Z,2025-02-12T15:40:23Z,5510918413,56,Right,5510918421,213,5.26,5510918415,140,60.5,5510918417,141,14,5510918419,212,26.3,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396921,777,1,2,81,37,1oyc8wvt31xlmocyg7euv40bo,1,60.5,13.8,2025-02-12T15:40:23.758Z,2025-02-12T15:40:26Z,5510918495,213,5.96,5510918487,56,Right,5510918493,212,16.8,5510918489,140,75.7,5510918491,141,5.9,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396939,778,1,2,81,39,1oyc8wvt31xlmocyg7euv40bo,1,69.8,8.3,2025-02-12T15:40:25.934Z,2025-02-12T15:40:27Z,5510918555,56,Right,5510918559,141,8.6,5510918557,140,56.3,5510918561,212,14.2,5510918563,213,3.13,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396949,779,1,2,81,41,1oyc8wvt31xlmocyg7euv40bo,1,56.2,8.6,2025-02-12T15:40:27.566Z,2025-02-12T15:40:31Z,5510918641,140,41.9,5510918647,213,2.64,5510918645,212,17.1,5510918639,56,Back,5510918643,141,20.6,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396965,780,1,2,81,44,1oyc8wvt31xlmocyg7euv40bo,1,42.3,23.9,2025-02-12T15:40:31.062Z,2025-02-12T15:40:36Z,5510918761,213,2.18,5510918753,56,Back,5510918759,212,18.8,5510918757,141,46.6,5510918755,140,32.1,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396971,781,1,2,81,49,1oyc8wvt31xlmocyg7euv40bo,1,38.7,57.6,2025-02-12T15:40:36.230Z,2025-02-12T15:40:38Z,5510918781,140,45.4,5510918785,212,7.5,5510918787,213,0.35,5510918779,56,Back,5510918783,141,61.4,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775396975,782,1,2,81,51,1oyc8wvt31xlmocyg7euv40bo,1,45.4,61.4,2025-02-12T15:40:37.998Z,2025-02-12T15:40:39Z,5510918813,212,11.6,5510918833,156,,5510918807,56,Back,5510918809,140,34.4,5510918815,213,3.26,5510918811,141,59.3,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397003,783,1,2,81,53,1oyc8wvt31xlmocyg7euv40bo,1,34.4,59.3,2025-02-12T15:40:39.605Z,2025-02-12T15:40:41Z,5510918953,140,20.3,5510918957,212,17.2,5510918959,213,3.68,5510918955,141,46.4,5510918951,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397025,784,1,2,81,55,1oyc8wvt31xlmocyg7euv40bo,1,20.2,46.4,2025-02-12T15:40:41.846Z,2025-02-12T15:40:46Z,5510919063,213,4.99,5510919059,141,28.3,5510919057,140,23.6,5510919055,56,Back,5510919061,212,12.8,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775397043,785,1,2,81,59,1oyc8wvt31xlmocyg7euv40bo,1,24.7,27.1,2025-02-12T15:40:46.446Z,2025-02-12T15:40:50Z,5510919161,140,35,5510919165,212,14.7,5510919167,213,0.75,5510919159,56,Back,5510919163,141,41.8,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397063,786,1,2,82,4,1oyc8wvt31xlmocyg7euv40bo,1,34.5,39.4,2025-02-12T15:40:50.878Z,2025-02-12T15:40:52Z,5510919249,56,Back,5510919251,140,28.6,5510919255,212,7.3,5510919257,213,3.71,5510919253,141,33.6,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397067,787,1,2,82,5,1oyc8wvt31xlmocyg7euv40bo,1,30.6,34.8,2025-02-12T15:40:51.990Z,2025-02-12T15:40:52Z,5510919295,56,Back,5510919297,140,27.5,5510919299,141,59.4,5510919301,212,17,5510919303,213,1.76,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397085,788,1,2,82,6,1oyc8wvt31xlmocyg7euv40bo,1,27,59.6,2025-02-12T15:40:52.694Z,2025-02-12T15:40:55Z,5510919415,140,34,5510919417,141,76,5510919419,212,13.4,5510919421,213,0.99,5510919413,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397087,789,50,2,82,8,1oyc8wvt31xlmocyg7euv40bo,1,31.8,74.2,2025-02-12T15:40:55.182Z,2025-02-12T15:40:58Z,5510919429,56,Back,5510919471,285,,5510919473,233,625,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397091,625,7,2,82,8,9eqjks8amwm1ycytsoi7xld25,0,68.2,25.8,2025-02-12T15:40:55.183Z,2025-02-12T15:40:57Z,5510919445,56,Center,5510919447,286,,5510919449,233,789,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397119,790,1,2,82,12,1oyc8wvt31xlmocyg7euv40bo,0,39,91.8,2025-02-12T15:40:59.062Z,2025-02-12T15:40:59Z,5510919583,213,5.46,5510919577,140,43.2,5510919581,212,6.5,5510919579,141,84.8,5510919575,56,Back,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397123,791,1,2,82,13,1oyc8wvt31xlmocyg7euv40bo,1,43.2,84.8,2025-02-12T15:40:59.928Z,2025-02-12T15:41:07Z,5510919601,140,40.7,5510919603,141,84.8,5510919607,213,3.14,5510919605,212,2.6,5510919599,56,Back,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397127,626,8,2,82,13,9eqjks8amwm1ycytsoi7xld25,1,60.1,13.2,2025-02-12T15:41:00.126Z,2025-02-12T15:41:00Z,5510919613,56,Right,,,,,,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397139,627,49,2,82,14,9eqjks8amwm1ycytsoi7xld25,1,64.9,22.9,2025-02-12T15:41:01.182Z,2025-02-12T15:41:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397145,628,1,2,82,15,9eqjks8amwm1ycytsoi7xld25,1,64.9,22.7,2025-02-12T15:41:01.613Z,2025-02-12T15:41:02Z,5510919713,213,3.9,5510919711,212,5.8,5510919705,56,Right,5510919707,140,60.9,5510919709,141,16.9,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397157,629,1,2,82,15,9eqjks8amwm1ycytsoi7xld25,1,60.9,16.9,2025-02-12T15:41:02.413Z,2025-02-12T15:41:03Z,5510919777,212,12,5510919779,213,1.27,5510919775,141,33.8,5510919773,140,64.3,5510919771,56,Center,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397189,630,1,2,82,16,9eqjks8amwm1ycytsoi7xld25,1,64.4,34.1,2025-02-12T15:41:03.389Z,2025-02-12T15:41:06Z,5510919925,213,3.53,5510919923,212,17.8,5510919919,140,48.7,5510919917,56,Back,5510919921,141,24.3,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397197,631,50,2,82,19,9eqjks8amwm1ycytsoi7xld25,1,46.7,27.7,2025-02-12T15:41:06.414Z,2025-02-12T15:47:42Z,5510920045,233,792,5510919953,56,Back,5510919957,286,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397207,792,7,2,82,19,1oyc8wvt31xlmocyg7euv40bo,1,53.3,72.3,2025-02-12T15:41:06.415Z,2025-02-12T15:47:42Z,5510920039,233,631,5510920013,285,,5510920011,56,Center,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397211,793,49,2,82,21,1oyc8wvt31xlmocyg7euv40bo,1,55.2,65.5,2025-02-12T15:41:08.327Z,2025-02-12T15:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397241,794,1,2,82,23,1oyc8wvt31xlmocyg7euv40bo,1,48.2,59.6,2025-02-12T15:41:09.565Z,2025-02-12T15:41:12Z,5510920183,212,20.6,5510920185,213,3.96,5510920179,140,34.8,5510920181,141,37.4,5510920177,56,Back,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397259,795,1,2,82,26,1oyc8wvt31xlmocyg7euv40bo,1,35.9,33,2025-02-12T15:41:12.589Z,2025-02-12T15:41:15Z,5510920273,140,57,5510920275,141,6.5,5510920277,212,28.6,5510920279,213,5.6,5510920271,56,Right,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397277,796,1,2,82,29,1oyc8wvt31xlmocyg7euv40bo,1,57.5,10,2025-02-12T15:41:15.821Z,2025-02-12T15:41:18Z,5510920393,212,19,5510920389,140,44.6,5510920387,56,Back,5510920395,213,2.37,5510920391,141,29.5,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397289,797,1,2,82,31,1oyc8wvt31xlmocyg7euv40bo,1,46.5,29.7,2025-02-12T15:41:18.125Z,2025-02-12T15:41:21Z,5510920461,213,0.83,5510920453,56,Center,5510920457,141,46.3,5510920459,212,15.3,5510920455,140,56.4,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397315,798,1,2,82,34,1oyc8wvt31xlmocyg7euv40bo,1,58,45.2,2025-02-12T15:41:21.102Z,2025-02-12T15:41:25Z,5510920629,56,Center,5510920633,141,77.5,5510920631,140,54.5,5510920637,213,1.74,5510920635,212,22.3,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397349,799,1,2,82,38,1oyc8wvt31xlmocyg7euv40bo,1,56.5,77.3,2025-02-12T15:41:25.438Z,2025-02-12T15:41:29Z,5510920821,56,Left,5510920825,141,97.4,5510920827,212,26.2,5510920829,213,0.55,5510920823,140,77.8,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397369,800,1,2,82,43,1oyc8wvt31xlmocyg7euv40bo,1,80.9,91.7,2025-02-12T15:41:29.733Z,2025-02-12T15:41:31Z,5510920923,140,76.1,5510920921,56,Center,5510920925,141,70,5510920927,212,15.6,5510920929,213,4.38,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397375,801,1,2,82,44,1oyc8wvt31xlmocyg7euv40bo,1,75.5,69.9,2025-02-12T15:41:31.381Z,2025-02-12T15:41:33Z,5510920961,140,78.9,5510920967,213,6.23,5510920965,212,3.6,5510920959,56,Center,5510920963,141,69.6,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397391,802,1,2,82,46,1oyc8wvt31xlmocyg7euv40bo,1,76.8,66.4,2025-02-12T15:41:33.117Z,2025-02-12T15:41:35Z,5510921073,212,8.2,5510921075,213,3.03,5510921071,141,67.8,5510921069,140,69,5510921067,56,Center,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397395,803,1,2,82,48,1oyc8wvt31xlmocyg7euv40bo,0,69.7,65.5,2025-02-12T15:41:34.893Z,2025-02-12T15:41:35Z,5510921101,213,5.46,5510921093,56,Center,5510921099,212,24.2,5510921097,141,39.4,5510921095,140,85.3,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397403,632,49,2,82,49,9eqjks8amwm1ycytsoi7xld25,1,14.7,61.9,2025-02-12T15:41:36.221Z,2025-02-12T15:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397441,633,1,2,82,50,9eqjks8amwm1ycytsoi7xld25,1,17.5,61.1,2025-02-12T15:41:37.117Z,2025-02-12T16:09:02Z,5510921343,212,11.7,5510921345,213,0.01,5510921341,141,61.3,5510921339,140,28.6,5510921337,56,Back,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397457,634,1,2,82,53,9eqjks8amwm1ycytsoi7xld25,1,33.8,68.6,2025-02-12T15:41:40.013Z,2025-02-12T15:41:41Z,5510921443,213,0.57,5510921441,212,15.1,5510921435,56,Back,5510921439,141,80.6,5510921437,140,45.9,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397493,635,1,2,82,54,9eqjks8amwm1ycytsoi7xld25,1,44.6,80.1,2025-02-12T15:41:41.293Z,2025-02-12T15:41:46Z,5510921623,213,6.1,5510921615,56,Center,5510921617,140,64.4,5510921619,141,74.4,5510921621,212,21.1,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397495,636,61,2,82,59,9eqjks8amwm1ycytsoi7xld25,0,67.5,75.9,2025-02-12T15:41:45.917Z,2025-02-12T15:41:46Z,5510921631,56,Center,,,,,,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397511,804,49,2,83,0,1oyc8wvt31xlmocyg7euv40bo,1,34.8,12.6,2025-02-12T15:41:46.935Z,2025-02-12T15:41:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397547,637,83,2,83,4,9eqjks8amwm1ycytsoi7xld25,0,59.2,93,2025-02-12T15:41:50.813Z,2025-02-12T15:41:52Z,5510921893,399,dh1cktmvz3s0ynf3gv6u6hy39,,,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775397559,805,1,2,83,5,1oyc8wvt31xlmocyg7euv40bo,1,43.1,6.5,2025-02-12T15:41:52.149Z,2025-02-12T15:41:53Z,5510921865,140,49.8,5510921867,141,7.6,5510921869,212,7.1,5510921863,56,Back,5510921871,213,0.11,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397577,806,1,2,83,6,1oyc8wvt31xlmocyg7euv40bo,1,49.8,7.6,2025-02-12T15:41:53.205Z,2025-02-12T15:41:54Z,5510921977,212,13.3,5510921979,213,2.07,5510921975,141,24.7,5510921971,56,Back,5510921973,140,43.7,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397591,807,1,2,83,7,1oyc8wvt31xlmocyg7euv40bo,1,44.1,27.4,2025-02-12T15:41:54.317Z,2025-02-12T15:41:56Z,5510922033,56,Back,5510922041,213,3.1,5510922035,140,35.7,5510922039,212,8.8,5510922037,141,27.9,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397621,808,1,2,83,9,1oyc8wvt31xlmocyg7euv40bo,1,38.5,32.4,2025-02-12T15:41:56.061Z,2025-02-12T15:41:59Z,5510922221,1,,5510922213,141,65.4,5510922207,155,,5510922209,56,Center,5510922217,213,0.59,5510922215,212,40.4,5510922211,140,70.5,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397651,809,1,2,83,13,1oyc8wvt31xlmocyg7euv40bo,1,68.6,66.9,2025-02-12T15:41:59.757Z,2025-02-12T15:42:03Z,5510922355,140,53.2,5510922357,141,55.1,5510922353,56,Center,5510922361,212,18.1,5510922363,213,3.6,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397675,810,1,2,83,16,1oyc8wvt31xlmocyg7euv40bo,1,53.8,53.1,2025-02-12T15:42:03.100Z,2025-02-12T15:42:08Z,5510922561,141,36.3,5510922559,140,68.1,5510922557,56,Center,5510922563,212,18.9,5510922565,213,5.63,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397677,811,1,2,83,22,1oyc8wvt31xlmocyg7euv40bo,1,70.3,58.2,2025-02-12T15:42:08.573Z,2025-02-12T15:42:09Z,5510922581,213,3.98,5510922577,141,46.6,5510922579,212,10.6,5510922575,140,63.6,5510922573,56,Center,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397693,812,1,2,83,23,1oyc8wvt31xlmocyg7euv40bo,1,64,47.2,2025-02-12T15:42:09.596Z,2025-02-12T15:42:12Z,5510922645,212,10.5,5510922647,213,1.69,5510922641,140,62.8,5510922643,141,62.6,5510922639,56,Center,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397701,813,1,2,83,26,1oyc8wvt31xlmocyg7euv40bo,0,64.6,69.1,2025-02-12T15:42:12.837Z,2025-02-12T15:42:14Z,5510922681,141,76.7,5510922679,140,75.4,5510922677,56,Center,5510922685,213,0.43,5510922683,212,12.5,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775397711,638,8,2,83,28,9eqjks8amwm1ycytsoi7xld25,1,28.5,32.3,2025-02-12T15:42:14.766Z,2025-02-12T15:42:14Z,5510922733,56,Back,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
