id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,,teamName,Position
2783040819,154,43,1,23,10,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-03-02T14:23:29.987Z,2025-03-02T14:24:38Z,5552616081,56,Back,5552616083,285,0,5552623393,144,7,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041097,191,43,1,23,11,12ksg0e6d70senzilsic40fzl,1,0,0,2025-03-02T14:23:30.579Z,2025-03-02T14:23:50Z,5552617467,212,5.2,5552617463,141,26.4,5552617455,56,Center,5552618005,144,1,5552617459,140,66.5,5552617471,213,0.24,5552617451,3,0,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783040827,155,4,1,23,13,28au628w8n2jhgujuwh3y5d8k,1,42.5,85,2025-03-02T14:23:32.455Z,2025-03-02T14:59:13Z,5552616417,265,,5552616413,56,Back,5552616411,13,,5552616419,286,,5552659361,233,192,5552616415,152,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041107,192,4,1,23,13,12ksg0e6d70senzilsic40fzl,0,57.5,15,2025-03-02T14:23:32.456Z,2025-03-02T14:59:13Z,5552617523,56,Right,5552659393,233,155,5552617527,265,,5552617521,13,,5552617529,285,,5552617525,152,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783041079,156,1,1,23,20,28au628w8n2jhgujuwh3y5d8k,1,42.6,84.2,2025-03-02T14:23:39.549Z,2025-03-02T14:23:44Z,5552617371,212,29.9,5552617365,141,41.8,5552617357,5,,5552617363,140,35,5552617375,213,4.44,5552617361,56,Back,5552617359,152,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041201,157,1,1,23,25,28au628w8n2jhgujuwh3y5d8k,1,35.3,40.7,2025-03-02T14:23:44.549Z,2025-03-02T14:23:49Z,5552617905,140,41.8,5552617913,1,,5552617911,213,1.37,5552617903,56,Back,5552617909,212,34.2,5552617907,141,90,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041303,158,1,1,23,32,28au628w8n2jhgujuwh3y5d8k,1,54.3,87.4,2025-03-02T14:23:51.892Z,2025-03-02T14:23:54Z,5552618457,140,68.1,5552618463,213,0.32,5552618455,56,Left,5552618459,141,94.4,5552618461,212,15.3,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041331,159,1,1,23,34,28au628w8n2jhgujuwh3y5d8k,0,68.7,88.3,2025-03-02T14:23:53.986Z,2025-03-02T14:23:55Z,5552618597,140,80,5552618603,213,0.1,5552618599,141,90,5552618595,56,Left,5552618601,212,11.9,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041387,193,12,1,23,37,12ksg0e6d70senzilsic40fzl,1,24.2,11.7,2025-03-02T14:23:57.076Z,2025-03-02T14:23:58Z,5552618925,140,22.1,5552618927,141,0,5552619005,167,,5552618929,212,9.6,5552618931,213,4.48,5552618923,56,Back,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783041549,160,5,1,23,38,28au628w8n2jhgujuwh3y5d8k,1,79.6,102,2025-03-02T14:23:57.486Z,2025-03-02T14:59:25Z,5552619829,233,194,5552619765,347,,5552619761,56,Left,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041395,194,5,1,23,38,12ksg0e6d70senzilsic40fzl,0,20.4,-2,2025-03-02T14:23:57.486Z,2025-03-02T14:59:25Z,5552619863,233,160,5552618971,56,Back,5552618973,347,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783041763,161,1,1,23,53,28au628w8n2jhgujuwh3y5d8k,1,82.6,100,2025-03-02T14:24:12.376Z,2025-03-02T14:24:13Z,5552620669,213,4.34,5552620657,107,,5552620665,212,17.1,5552620663,141,78.5,5552620659,56,Center,5552620661,140,76.7,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041799,162,1,1,23,53,28au628w8n2jhgujuwh3y5d8k,1,76.7,78.5,2025-03-02T14:24:13.094Z,2025-03-02T14:24:14Z,5552620863,212,10.1,5552620861,141,93.3,5552620859,140,77.6,5552620865,213,1.48,5552620857,56,Left,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041841,163,1,1,23,55,28au628w8n2jhgujuwh3y5d8k,1,77.6,93.3,2025-03-02T14:24:14.266Z,2025-03-02T14:24:17Z,5552621051,140,85.9,5552621053,141,95.1,5552621057,213,0.14,5552621049,56,Left,5552621055,212,8.8,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041847,164,3,1,23,57,28au628w8n2jhgujuwh3y5d8k,0,85.9,95.1,2025-03-02T14:24:17.094Z,2025-03-02T14:24:17Z,5552621095,286,,5552621119,211,,5552621093,56,Left,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783041871,195,49,1,23,59,12ksg0e6d70senzilsic40fzl,1,18.9,7.3,2025-03-02T14:24:18.437Z,2025-03-02T14:24:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783041931,196,1,1,23,59,12ksg0e6d70senzilsic40fzl,1,18.2,7.6,2025-03-02T14:24:18.764Z,2025-03-02T14:24:20Z,5552621457,141,18.3,5552621449,56,Back,5552621461,212,9.7,5552621465,213,2.29,5552621453,140,12.1,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042101,197,1,1,24,1,12ksg0e6d70senzilsic40fzl,0,12.1,18.3,2025-03-02T14:24:20.309Z,2025-03-02T14:31:07Z,5552622295,141,10,5552622289,155,,5552622301,1,,5552622299,213,6.12,5552622291,56,Back,5552622297,212,34.6,5552622293,140,44.6,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783041983,165,8,1,24,3,28au628w8n2jhgujuwh3y5d8k,1,60.9,91.7,2025-03-02T14:24:22.797Z,2025-03-02T14:24:22Z,5552621731,56,Left,,,,,,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783042081,166,83,1,24,7,28au628w8n2jhgujuwh3y5d8k,0,61,93.3,2025-03-02T14:24:26.984Z,2025-03-02T14:24:33Z,5552622899,399,7wpltjujzubkwy1k57jzcwafp,,,,,,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783042187,198,1,1,24,9,12ksg0e6d70senzilsic40fzl,1,41.3,5.9,2025-03-02T14:24:28.341Z,2025-03-02T14:24:31Z,5552622681,212,20.2,5552622677,140,22.1,5552622679,141,4.9,5552622683,213,3.18,5552622675,56,Back,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042205,199,1,1,24,12,12ksg0e6d70senzilsic40fzl,1,22.1,4.9,2025-03-02T14:24:31.508Z,2025-03-02T14:24:32Z,5552622799,141,17.1,5552622795,56,Back,5552622803,213,2.32,5552622797,140,14.7,5552622801,212,11.4,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042221,200,1,1,24,13,12ksg0e6d70senzilsic40fzl,1,14.5,17.4,2025-03-02T14:24:32.524Z,2025-03-02T14:24:36Z,5552622879,56,Back,5552622881,140,33.3,5552622887,213,0.45,5552622883,141,31.3,5552622885,212,21.9,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042351,201,1,1,24,17,12ksg0e6d70senzilsic40fzl,1,36.6,48.4,2025-03-02T14:24:36.477Z,2025-03-02T14:24:40Z,5552623603,212,28.9,5552623599,140,41.4,5552623601,141,90.3,5552623597,56,Back,5552623605,213,1.4,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042389,202,1,1,24,21,12ksg0e6d70senzilsic40fzl,1,41.9,93.2,2025-03-02T14:24:40.341Z,2025-03-02T14:24:42Z,5552623831,213,4.77,5552623823,56,Back,5552623829,212,11.8,5552623827,141,75.9,5552623825,140,42.6,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042515,203,1,1,24,22,12ksg0e6d70senzilsic40fzl,1,42.8,74.7,2025-03-02T14:24:41.876Z,2025-03-02T14:24:48Z,5552624523,141,58.1,5552624527,213,5.19,5552624521,140,48.4,5552624519,56,Back,5552624525,212,12.7,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042561,204,1,1,24,29,12ksg0e6d70senzilsic40fzl,1,54.6,65.5,2025-03-02T14:24:48.405Z,2025-03-02T14:24:54Z,5552624761,56,Left,5552624765,141,88.4,5552624767,212,22.9,5552624763,140,70.6,5552624769,213,0.75,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042573,205,1,1,24,29,12ksg0e6d70senzilsic40fzl,0,71.4,89.3,2025-03-02T14:24:49.021Z,2025-03-02T14:31:15Z,5552624821,140,71.7,5552624825,141,75.7,5552624817,56,Center,5552624831,213,4.75,5552624827,212,9.3,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042527,167,49,1,24,30,28au628w8n2jhgujuwh3y5d8k,1,34.9,19.9,2025-03-02T14:24:49.858Z,2025-03-02T14:31:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783042729,206,83,1,24,33,12ksg0e6d70senzilsic40fzl,0,55.6,56,2025-03-02T14:24:52.485Z,2025-03-02T14:25:01Z,5552625977,399,2hi6y8so55eic1ukr0jy88a1h,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783042751,168,1,1,24,34,28au628w8n2jhgujuwh3y5d8k,1,35.6,38.5,2025-03-02T14:24:53.623Z,2025-03-02T14:24:58Z,5552625613,212,28,5552625615,213,6.03,5552625611,141,28,5552625609,140,61.4,5552625607,56,Center,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783042941,169,1,1,24,39,28au628w8n2jhgujuwh3y5d8k,1,75.3,34.2,2025-03-02T14:24:58.186Z,2025-03-02T14:25:06Z,5552626523,212,7.6,5552626525,213,5.4,5552626521,141,25.5,5552626519,140,79.9,5552626517,56,Center,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043735,170,3,1,25,10,28au628w8n2jhgujuwh3y5d8k,1,82.5,32.3,2025-03-02T14:25:29.319Z,2025-03-02T14:27:30Z,5552630537,233,207,5552630503,56,Center,5552630509,286,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043651,207,45,1,25,10,12ksg0e6d70senzilsic40fzl,0,17.5,67.7,2025-03-02T14:25:29.319Z,2025-03-02T14:27:29Z,5552630089,56,Back,5552630091,285,,5552630585,233,170,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783048951,202,3,1,25,11,28au628w8n2jhgujuwh3y5d8k,1,80,34.2,2025-03-02T14:25:30.254Z,2025-03-02T14:30:39Z,5552658335,286,,5552658345,233,208,5552658333,56,Center,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043699,208,45,1,25,11,12ksg0e6d70senzilsic40fzl,0,20.1,65.9,2025-03-02T14:25:30.254Z,2025-03-02T14:30:38Z,5552630351,56,Back,5552658387,233,202,5552630353,285,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043801,171,2,1,25,12,28au628w8n2jhgujuwh3y5d8k,1,79.5,36.7,2025-03-02T14:25:31.997Z,2025-03-02T14:27:18Z,5552630933,7,yuw4a34cpasw5e4vqsg6ex1x,5552630875,140,92.5,5552630935,56,Center,5552639617,8,,5552630877,141,42.8,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043817,209,55,1,25,12,12ksg0e6d70senzilsic40fzl,1,9.7,62,2025-03-02T14:25:31.998Z,2025-03-02T14:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043893,210,1,1,25,28,12ksg0e6d70senzilsic40fzl,0,9.7,62,2025-03-02T14:25:47.871Z,2025-03-02T14:25:51Z,5552631339,56,Center,5552631355,213,6.28,5552631343,140,65.7,5552631359,1,,5552631335,241,,5552631347,141,61.7,5552631351,212,58.8,5552631333,157,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,5552631331,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043847,172,44,1,25,29,28au628w8n2jhgujuwh3y5d8k,1,31.2,45.9,2025-03-02T14:25:48.419Z,2025-03-02T14:59:38Z,5552631137,285,,5552631449,233,211,5552631135,56,Back,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043915,211,44,1,25,29,12ksg0e6d70senzilsic40fzl,0,68.8,54.1,2025-03-02T14:25:48.420Z,2025-03-02T14:59:39Z,5552631461,233,172,5552631403,286,,5552631401,56,Center,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043885,173,1,1,25,29,28au628w8n2jhgujuwh3y5d8k,0,32.5,45.5,2025-03-02T14:25:48.778Z,2025-03-02T14:25:51Z,5552631313,213,6.13,5552631305,56,Back,5552631311,212,12.4,5552631309,141,42.7,5552631303,3,,5552631307,140,44.2,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043925,212,44,1,25,31,12ksg0e6d70senzilsic40fzl,1,56.2,56,2025-03-02T14:25:50.652Z,2025-03-02T14:59:39Z,5552631477,233,174,5552631441,286,,5552631439,56,Center,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043901,174,44,1,25,31,28au628w8n2jhgujuwh3y5d8k,0,43.8,44,2025-03-02T14:25:50.653Z,2025-03-02T14:59:39Z,5552631509,233,212,5552631381,285,,5552631379,56,Back,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043955,213,1,1,25,33,12ksg0e6d70senzilsic40fzl,0,57.1,53.7,2025-03-02T14:25:52.248Z,2025-03-02T14:25:54Z,5552631579,213,5.82,5552631575,141,43.7,5552631573,140,70.1,5552631577,212,15.2,5552631571,56,Center,5552631569,3,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783043963,175,44,1,25,33,28au628w8n2jhgujuwh3y5d8k,1,31.5,56.2,2025-03-02T14:25:52.559Z,2025-03-02T14:59:39Z,5552631621,56,Back,5552631623,285,,5552631759,233,214,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783043971,214,44,1,25,33,12ksg0e6d70senzilsic40fzl,0,68.5,43.8,2025-03-02T14:25:52.560Z,2025-03-02T14:59:39Z,5552631639,286,,5552631637,56,Center,5552631781,233,175,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044007,176,1,1,25,35,28au628w8n2jhgujuwh3y5d8k,1,33.8,55.2,2025-03-02T14:25:54.247Z,2025-03-02T14:25:56Z,5552631821,212,11.6,5552631813,3,,5552631819,141,39.4,5552631817,140,38,5552631815,56,Back,5552631823,213,5.1,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044015,177,1,1,25,36,28au628w8n2jhgujuwh3y5d8k,0,39.4,39.4,2025-03-02T14:25:55.872Z,2025-03-02T14:55:35Z,5552631845,140,60.9,5552631841,157,,5552631851,213,0.48,5552631843,56,Center,5552631849,212,25.5,5552631847,141,56.7,5552631853,1,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044115,215,1,1,25,37,12ksg0e6d70senzilsic40fzl,1,43.6,45.1,2025-03-02T14:25:57.063Z,2025-03-02T14:26:01Z,5552632451,3,,5552632453,56,Center,5552632457,141,34.5,5552632455,140,50.9,5552632459,212,10.5,5552632461,213,5.53,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044193,216,1,1,25,41,12ksg0e6d70senzilsic40fzl,1,54.1,32.2,2025-03-02T14:26:00.510Z,2025-03-02T14:26:04Z,5552632819,155,,5552632841,213,0.57,5552632823,56,Center,5552632843,1,,5552632827,140,80,5552632837,212,32.2,5552632831,141,57.6,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044211,217,1,1,25,45,12ksg0e6d70senzilsic40fzl,0,79.7,58.8,2025-03-02T14:26:04.599Z,2025-03-02T14:26:06Z,5552632937,156,,5552632925,56,Center,5552632933,213,2.22,5552632927,140,77.2,5552632929,141,63.9,5552632931,212,4.3,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044225,178,49,1,25,47,28au628w8n2jhgujuwh3y5d8k,1,25.3,39.2,2025-03-02T14:26:06.574Z,2025-03-02T14:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044463,179,1,1,25,53,28au628w8n2jhgujuwh3y5d8k,1,41.3,22.1,2025-03-02T14:26:12.152Z,2025-03-02T14:26:18Z,5552634201,212,43.7,5552634199,141,86.3,5552634195,56,Back,5552634203,213,1.6,5552634197,140,40.1,5552634205,1,,5552634193,196,,5552634191,155,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044507,180,1,1,25,59,28au628w8n2jhgujuwh3y5d8k,1,60.8,76.7,2025-03-02T14:26:18.714Z,2025-03-02T14:26:20Z,5552634425,56,Left,5552634433,213,0.12,5552634427,140,81.2,5552634429,141,80.6,5552634431,212,21.6,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044521,181,1,1,26,1,28au628w8n2jhgujuwh3y5d8k,0,87.9,82.4,2025-03-02T14:26:20.589Z,2025-03-02T14:27:02Z,5552634511,56,Center,5552634517,141,52.5,5552634505,2,,5552634515,140,92.4,5552634519,212,20.9,5552634521,213,4.94,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044661,218,12,1,26,5,12ksg0e6d70senzilsic40fzl,1,8.5,51.2,2025-03-02T14:26:24.215Z,2025-03-02T14:26:27Z,5552635255,140,8.3,5552635257,141,44.3,5552635261,212,4.7,5552635253,56,Back,5552635265,213,4.67,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044671,219,51,1,26,6,12ksg0e6d70senzilsic40fzl,1,8.3,44.3,2025-03-02T14:26:25.288Z,2025-03-02T14:26:52Z,5552635767,169,182,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783044655,182,13,1,26,7,28au628w8n2jhgujuwh3y5d8k,1,95.2,55.7,2025-03-02T14:26:26.370Z,2025-03-02T14:27:03Z,5552637987,230,99.4,5552635211,22,,5552638917,458,,5552637983,214,,5552637979,102,47.7,5552637981,103,56.9,5552635215,56,Center,5552637003,61,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,5552637969,85,,,5552637989,231,52.9,5552637001,72,5552637985,328,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783044987,183,5,1,26,9,28au628w8n2jhgujuwh3y5d8k,0,101.6,48.7,2025-03-02T14:26:28.370Z,2025-03-02T14:26:58Z,5552636973,56,Center,5552638225,233,220,5552636975,346,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783045233,220,5,1,26,9,12ksg0e6d70senzilsic40fzl,1,-1.6,51.3,2025-03-02T14:26:28.370Z,2025-03-02T14:59:26Z,5552638165,56,Back,5552638183,233,183,5552638169,346,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783045545,221,1,1,26,52,12ksg0e6d70senzilsic40fzl,1,4.4,51.9,2025-03-02T14:27:11.576Z,2025-03-02T14:27:13Z,5552639929,56,Back,5552639949,1,,5552639933,140,34.3,5552639937,141,38.9,5552639945,213,6.01,5552639927,124,,5552639955,74,,5552639941,212,32.6,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2783045643,222,1,1,26,54,12ksg0e6d70senzilsic40fzl,1,35.1,42.1,2025-03-02T14:27:13.392Z,2025-03-02T14:27:19Z,5552640471,141,80.3,5552640467,56,Back,5552640475,213,1.41,5552640469,140,39,5552640473,212,26.3,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783045693,223,1,1,26,59,12ksg0e6d70senzilsic40fzl,1,40.2,77,2025-03-02T14:27:19.016Z,2025-03-02T14:27:22Z,5552640789,212,17.6,5552640791,213,3.81,5552640783,56,Back,5552640787,141,60.9,5552640785,140,27.1,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783045801,224,1,1,27,2,12ksg0e6d70senzilsic40fzl,1,27.1,60.9,2025-03-02T14:27:21.929Z,2025-03-02T14:27:29Z,5552641401,140,38.8,5552641397,56,Back,5552641415,213,0.66,5552641405,141,75,5552641411,212,15.6,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
