id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2777209873,35,1,1,4,3,28au628w8n2jhgujuwh3y5d8k,1,47,19.7,5520737805,141,44.6,5520737807,212,18.6,5520737801,56,Center,5520737811,213,1.15,5520737803,140,54.3,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777209939,36,1,1,4,5,28au628w8n2jhgujuwh3y5d8k,1,54.3,44.6,5520738257,213,0.9,5520738251,140,64.2,5520738255,212,16.8,5520738249,56,Center,5520738253,141,64,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777209997,37,1,1,4,9,28au628w8n2jhgujuwh3y5d8k,1,64.2,64,5520738575,213,0.21,5520738571,141,69.6,5520741309,210,13,5520738569,140,81.3,5520738567,56,Center,5520741311,154,,5520738573,212,18.4,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777210007,38,13,1,4,11,28au628w8n2jhgujuwh3y5d8k,1,88.2,72.4,5520741353,154,,5520741361,103,77.8,5520738619,56,Center,5520741351,29,,5520741363,230,99,5520741365,231,51.4,5520738613,22,,5520738617,64,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,5520741359,102,5520740245,72,,5520741355,55,37,5520741349,77,,,,58.7,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777210367,33,5,1,4,12,335mseh7gazfrf4eu6w9htw6i,1,-1.1,40,5520740617,56,Back,5520740619,346,,5520742937,233,41,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210819,41,5,1,4,12,28au628w8n2jhgujuwh3y5d8k,0,101.1,60,5520742919,346,,5520742917,56,Center,5520742983,233,33,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777210559,34,1,1,4,30,335mseh7gazfrf4eu6w9htw6i,1,5.1,49.7,5520742561,189,,5520741603,141,42.4,5520741599,56,Back,5520741597,124,,5520741613,237,,5520741605,212,34,5520741609,1,,5520741601,140,37.1,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,5520741607,213,,,,,,,,,,,,6.14,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777210565,35,1,1,4,40,335mseh7gazfrf4eu6w9htw6i,0,37.1,42.4,5520741867,286,,5520741861,236,,5520741651,141,44,5520741649,140,40.5,5520741655,213,0.3,5520741647,56,Back,5520741653,212,3.7,5520741863,233,39,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210599,39,74,1,4,40,28au628w8n2jhgujuwh3y5d8k,1,58.5,44.6,5520741803,285,,5520741801,56,Center,5520741873,233,35,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777210659,40,61,1,4,43,28au628w8n2jhgujuwh3y5d8k,0,66.2,71.2,5520742095,56,Center,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777210735,36,1,1,4,44,335mseh7gazfrf4eu6w9htw6i,1,27.6,32.5,5520742485,140,19.5,5520742489,212,11.1,5520742491,213,2.44,5520742487,141,43.1,5520742483,56,Back,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210805,37,1,1,4,48,335mseh7gazfrf4eu6w9htw6i,1,23.2,48.2,5520742871,212,11.2,5520742865,56,Back,5520742869,141,60.3,5520742867,140,30.5,5520742873,213,0.82,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210885,38,1,1,4,50,335mseh7gazfrf4eu6w9htw6i,1,37.4,65.9,5520743333,212,23.4,5520743327,56,Back,5520743329,140,47.2,5520743331,141,96.8,5520743335,213,1.12,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210929,39,1,1,4,53,335mseh7gazfrf4eu6w9htw6i,1,45.6,94.4,5520743561,213,3.52,5520743553,56,Back,5520743555,140,33.6,5520743559,212,13.6,5520743557,141,87,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777210953,40,1,1,4,56,335mseh7gazfrf4eu6w9htw6i,1,33.6,87,5520743661,141,65.9,5520743665,213,5.38,5520743663,212,18.2,5520743659,140,44.3,5520743655,56,Back,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211009,41,1,1,4,57,335mseh7gazfrf4eu6w9htw6i,1,44,66.2,5520743971,212,15.3,5520743973,213,3.6,5520744019,156,,5520743965,56,Back,5520743967,140,30.9,5520743969,141,56.3,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211123,42,1,1,5,0,335mseh7gazfrf4eu6w9htw6i,1,32.9,43.7,5520744623,212,22.2,5520744615,56,Back,5520744619,141,16.3,5520744627,213,5.29,5520744617,140,44.4,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211155,43,1,1,5,5,335mseh7gazfrf4eu6w9htw6i,0,62.1,12.1,5520744805,212,11.6,5520744801,140,72.9,5520744807,213,6.09,5520744799,56,Right,5520744803,141,8.8,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211251,42,1,1,5,9,28au628w8n2jhgujuwh3y5d8k,0,35.2,95.7,5520745333,213,0.13,5520745337,1,,5520745329,212,29.6,5520745321,140,63.2,5520745319,56,Left,5520745315,157,,5520745325,141,100,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777211265,43,5,1,5,11,28au628w8n2jhgujuwh3y5d8k,0,66.2,101.1,5520746029,233,44,5520745397,56,Left,5520745399,347,,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777211379,44,5,1,5,11,335mseh7gazfrf4eu6w9htw6i,1,33.8,-1.1,5520745913,56,Back,5520745915,347,,5520745971,233,43,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211459,45,1,1,5,16,335mseh7gazfrf4eu6w9htw6i,1,29,0,5520746365,140,19.7,5520746369,212,19.9,5520746367,141,24.7,5520746361,107,,5520746363,56,Back,5520746371,213,2.08,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211621,46,1,1,5,19,335mseh7gazfrf4eu6w9htw6i,1,22.2,29.2,5520747213,141,86.4,5520747209,56,Back,5520747219,1,,5520747217,213,1.31,5520747211,140,32,5520747215,212,40.2,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777211713,47,1,1,5,27,335mseh7gazfrf4eu6w9htw6i,1,41.9,82.2,5520747681,141,69.2,5520747685,213,3.93,5520747683,212,12.4,5520747677,56,Back,5520747679,140,33.6,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211807,48,1,1,5,31,335mseh7gazfrf4eu6w9htw6i,1,35.7,61.5,5520748085,141,51.9,5520748081,56,Back,5520748087,212,12.7,5520748091,213,5.74,5520748083,140,46.1,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211877,49,1,1,5,36,335mseh7gazfrf4eu6w9htw6i,1,41.7,65.9,5520748473,140,45.2,5520748477,212,20.3,5520748471,56,Back,5520748479,213,1.39,5520748475,141,95.3,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777211947,50,1,1,5,38,335mseh7gazfrf4eu6w9htw6i,1,47,96,5520748823,140,44.7,5520748825,141,89.4,5520748829,213,4.22,5520748827,212,5.1,5520748821,56,Back,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212011,51,1,1,5,42,335mseh7gazfrf4eu6w9htw6i,1,41.8,83.3,5520749157,140,45.7,5520749161,141,70.5,5520749167,213,5.15,5520749153,56,Back,5520749165,212,9.6,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212071,52,1,1,5,44,335mseh7gazfrf4eu6w9htw6i,1,42.2,71.6,5520749477,140,42.2,5520749479,141,84.5,5520749475,56,Back,5520749483,213,1.57,5520749481,212,8.8,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212103,53,1,1,5,47,335mseh7gazfrf4eu6w9htw6i,0,47.6,86.9,5520749617,56,Left,5520749619,140,55.7,5520749621,141,96.3,5520749625,213,0.64,5520749623,212,10.6,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212117,44,8,1,5,49,28au628w8n2jhgujuwh3y5d8k,1,45.8,4.7,5520749699,56,Back,,,,,,,,,,,,,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212143,45,49,1,5,49,28au628w8n2jhgujuwh3y5d8k,1,53.2,6.8,,,,,,,,,,,,,,,,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212247,46,1,1,5,49,28au628w8n2jhgujuwh3y5d8k,1,53.2,6.7,5520750315,56,Right,5520750317,140,53.8,5520750319,141,17.1,5520750321,212,7.1,5520750323,213,1.48,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212259,47,1,1,5,53,28au628w8n2jhgujuwh3y5d8k,0,55.9,17.9,5520750395,141,19.4,5520750397,212,3.2,5520750391,56,Right,5520750399,213,0.32,5520750393,140,58.8,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212241,54,8,1,5,54,335mseh7gazfrf4eu6w9htw6i,1,41.1,71.9,5520750293,56,Back,,,,,,,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212349,48,1,1,5,57,28au628w8n2jhgujuwh3y5d8k,1,52.6,39.4,5520750867,213,4.87,5520750861,140,54.2,5520750865,212,11,5520750863,141,23.4,5520750859,56,Center,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212421,49,1,1,5,59,28au628w8n2jhgujuwh3y5d8k,1,54.2,23.4,5520751245,212,39.9,5520751241,140,91.8,5520751247,213,6.14,5520751249,1,,5520751233,155,,5520751237,56,Right,5520751243,141,15.2,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212437,50,3,1,6,1,28au628w8n2jhgujuwh3y5d8k,0,92.4,11.6,5520751301,56,Right,5520751389,233,55,5520751303,286,,,,,,,,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212435,55,7,1,6,1,335mseh7gazfrf4eu6w9htw6i,1,7.6,88.4,5520751289,56,Back,5520751285,167,,5520751293,285,,5520751377,233,50,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212935,51,5,1,6,2,28au628w8n2jhgujuwh3y5d8k,1,94.2,-1.4,5520753709,347,,5520753707,56,Right,5520753763,233,56,,,,,,,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777212449,56,5,1,6,2,335mseh7gazfrf4eu6w9htw6i,0,5.8,101.4,5520753785,233,51,5520751343,347,,5520751341,56,Back,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777212981,52,1,1,6,23,28au628w8n2jhgujuwh3y5d8k,1,95.1,0,5520753953,56,Right,5520753961,213,1.69,5520753955,140,93.6,5520753957,141,17,5520753951,107,,5520753959,212,12.9,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777213113,53,1,1,6,25,28au628w8n2jhgujuwh3y5d8k,1,93.6,17,5520754659,213,4.14,5520754651,56,Right,5520754657,212,10.9,5520754655,141,3.5,5520754653,140,88,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandhakumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777213129,54,1,1,6,30,28au628w8n2jhgujuwh3y5d8k,0,82.1,2.8,5520754727,56,Right,5520754733,212,1.9,5520754729,140,83.8,5520754731,141,3.7,5520754735,213,0.33,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777213141,57,61,1,6,32,335mseh7gazfrf4eu6w9htw6i,1,16.7,97.1,5520754819,56,Back,,,,,,,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213251,55,1,1,6,35,28au628w8n2jhgujuwh3y5d8k,0,72.9,10.4,5520755309,56,Center,5520755313,141,27,5520755315,212,12.9,5520755311,140,67,5520755317,213,2.07,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777213301,58,49,1,6,38,335mseh7gazfrf4eu6w9htw6i,1,40.3,66.9,,,,,,,,,,,,,,,,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213397,59,1,1,6,39,335mseh7gazfrf4eu6w9htw6i,1,42.1,72.9,5520756095,212,15.2,5520756097,213,1.43,5520756091,140,44.1,5520756089,56,Back,5520756093,141,95,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213479,60,1,1,6,42,335mseh7gazfrf4eu6w9htw6i,1,52.2,87.3,5520756515,56,Back,5520756525,212,12.7,5520756517,140,46.2,5520756527,213,4.2,5520756521,141,71,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213525,61,1,1,6,45,335mseh7gazfrf4eu6w9htw6i,1,47.3,68.3,5520756761,212,22.1,5520756765,213,4.46,5520756757,140,42,5520756751,56,Back,5520756759,141,36.8,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213669,62,1,1,6,47,335mseh7gazfrf4eu6w9htw6i,1,42.2,35,5520757475,213,5.13,5520757471,141,14.3,5520757473,212,15.4,5520757467,56,Back,5520757469,140,48.2,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213971,63,1,1,6,53,335mseh7gazfrf4eu6w9htw6i,1,54.4,26.9,5520759053,141,87,5520759045,155,,5520759059,1,,5520759057,213,0.9,5520762027,210,13,5520759051,140,85.5,5520759047,196,,5520759049,56,Left,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,1,5520759055,212,,,,,,,,,,,,52.3,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777213977,64,13,1,7,4,335mseh7gazfrf4eu6w9htw6i,1,94.2,76.8,5520762095,230,99.7,5520761237,72,,5520762071,29,,5520762077,102,56.3,5520762073,55,63,5520762069,83,,5520759069,22,,5520762079,103,6.9,evsrix4aokl5o7dlx9zc41h49,França,,5520759073,56,5520762103,231,51.4,5520759071,64,,5520762083,215,,,,Center,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214601,56,5,1,7,6,28au628w8n2jhgujuwh3y5d8k,1,-1.2,45.5,5520762441,346,,5520762473,233,65,5520762439,56,Back,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777214393,65,5,1,7,6,335mseh7gazfrf4eu6w9htw6i,0,101.2,54.5,5520761215,56,Center,5520762477,233,56,5520761217,346,,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214629,57,1,1,7,33,28au628w8n2jhgujuwh3y5d8k,1,4.9,58.8,5520762613,56,Back,5520762615,140,4.8,5520762625,237,,5520762611,124,,5520762617,141,45.1,5520762619,212,9.3,5520762621,213,4.7,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777214745,58,1,1,7,35,28au628w8n2jhgujuwh3y5d8k,1,2.9,46.9,5520763163,212,57.8,5520763159,140,56.4,5520763157,56,Center,5520763155,157,,5520763161,141,66.6,5520763167,1,,5520763165,213,0.23,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2777214751,59,44,1,7,36,28au628w8n2jhgujuwh3y5d8k,1,58.2,60,5520771465,56,Center,5520771467,286,,5520771509,233,66,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777214661,66,44,1,7,36,335mseh7gazfrf4eu6w9htw6i,0,41.8,40,5520762783,285,,5520771543,233,59,5520762781,56,Back,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214757,60,1,1,7,37,28au628w8n2jhgujuwh3y5d8k,0,54,56.8,5520783255,140,65.4,5520783251,168,,5520783257,141,34.4,5520783259,212,19.4,5520783253,56,Center,5520783261,213,5.38,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777214713,67,49,1,7,38,335mseh7gazfrf4eu6w9htw6i,1,33.7,58.8,,,,,,,,,,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214743,68,1,1,7,38,335mseh7gazfrf4eu6w9htw6i,1,33.7,58.8,5520763133,56,Back,5520763135,140,39.4,5520763141,213,5.75,5520763139,212,7,5520763137,141,53.6,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214789,69,1,1,7,39,335mseh7gazfrf4eu6w9htw6i,1,38.6,55.7,5520763369,213,3.14,5520763367,212,13.5,5520763361,56,Back,5520763365,141,55.7,5520763363,140,25.7,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214869,70,1,1,7,42,335mseh7gazfrf4eu6w9htw6i,1,28.2,61.1,5520763717,56,Back,5520763727,213,0.96,5520763721,140,38.3,5520763725,212,18.6,5520763723,141,83.6,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214935,71,1,1,7,45,335mseh7gazfrf4eu6w9htw6i,1,47.5,91.2,5520764095,213,0.28,5520764085,140,59.3,5520764087,141,96.5,5520764091,212,12.9,5520764083,56,Left,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777214953,72,1,1,7,47,335mseh7gazfrf4eu6w9htw6i,0,62.7,95.1,5520764199,140,71.1,5520764211,213,5.72,5520764203,141,87,5520764195,56,Left,5520764207,212,10.4,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777215037,61,1,1,7,50,28au628w8n2jhgujuwh3y5d8k,1,25.4,14.6,5520764569,140,33,5520764575,212,9.5,5520764567,56,Back,5520764577,213,0.57,5520764573,141,22.1,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215043,62,49,1,7,51,28au628w8n2jhgujuwh3y5d8k,1,33.4,23,,,,,,,,,,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215097,63,1,1,7,52,28au628w8n2jhgujuwh3y5d8k,1,34.3,24.9,5520764847,141,26.5,5520764849,212,23,5520764845,140,56.2,5520764851,213,0.05,5520764843,56,Center,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215209,64,1,1,7,54,28au628w8n2jhgujuwh3y5d8k,1,55.6,29.2,5520765451,141,37.7,5520765447,56,Center,5520765449,140,58.4,5520765455,213,1.1,5520765453,212,6.5,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215213,65,50,1,7,59,28au628w8n2jhgujuwh3y5d8k,1,67.4,39.3,5520765473,56,Center,5520765569,233,73,5520765475,286,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215219,73,7,1,7,59,335mseh7gazfrf4eu6w9htw6i,1,32.6,60.7,5520765517,233,65,5520765499,56,Back,5520765501,285,,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777215329,74,1,1,8,0,335mseh7gazfrf4eu6w9htw6i,0,24.3,66.9,5520766091,1,,5520766073,140,72.7,5520766085,213,6.08,5520766075,141,51.6,5520766069,56,Center,5520766065,157,,5520766079,212,51.9,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777215355,66,1,1,8,4,28au628w8n2jhgujuwh3y5d8k,0,37.2,54.5,5520766225,140,48,5520766233,212,11.4,5520766221,56,Back,5520766229,141,52.2,5520766217,3,,5520766237,213,6.15,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777215505,67,44,1,8,5,28au628w8n2jhgujuwh3y5d8k,1,35.4,49.8,5520766883,56,Back,5520766897,233,75,5520766885,285,,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
