id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/19/value,qualifier/16/value,teamName,Position
2786169505,369,5,2,46,27,1kqb5u8em0tj1k40607w2vtl4,0,37.5,101.4,2025-03-09T15:05:51.836Z,2025-03-09T16:02:00Z,5569761351,347,,5569762401,233,373,5569761349,56,Back,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169695,373,5,2,46,27,ajwqetklk0m22x7ifsjax5yi,1,62.5,-1.4,2025-03-09T15:05:51.836Z,2025-03-09T16:02:00Z,5569762339,56,Right,5569762341,347,,5569762365,233,369,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169729,374,1,2,46,40,ajwqetklk0m22x7ifsjax5yi,1,65.4,0,2025-03-09T15:06:05.032Z,2025-03-09T15:06:08Z,5569762627,140,75.5,5569762625,56,Right,5569762623,107,,5569762633,213,0.96,5569762631,212,18.6,5569762629,141,20.7,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169747,375,1,2,46,43,ajwqetklk0m22x7ifsjax5yi,1,71,21,2025-03-09T15:06:08.039Z,2025-03-09T15:06:09Z,5569762725,141,8.3,5569762735,213,5.71,5569762719,56,Right,5569762721,140,83.7,5569762729,212,15.9,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169755,376,1,2,46,45,ajwqetklk0m22x7ifsjax5yi,0,83.7,8.3,2025-03-09T15:06:09.736Z,2025-03-09T15:06:10Z,5569762771,140,82.2,5569762769,56,Center,5569762777,213,1.73,5569762775,212,10.1,5569762773,141,23,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169753,370,49,2,46,45,1kqb5u8em0tj1k40607w2vtl4,1,21.2,75.3,2025-03-09T15:06:09.835Z,2025-03-09T15:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169763,371,1,2,46,45,1kqb5u8em0tj1k40607w2vtl4,1,21.2,75.3,2025-03-09T15:06:10.069Z,2025-03-09T15:06:11Z,5569762803,213,1.3,5569762799,141,87.2,5569762797,140,23.3,5569762801,212,8.4,5569762795,56,Back,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169781,372,1,2,46,46,1kqb5u8em0tj1k40607w2vtl4,1,23.3,87.2,2025-03-09T15:06:11.038Z,2025-03-09T15:06:12Z,5569762891,140,10.9,5569762889,56,Back,5569762893,141,83.3,5569762897,213,3.34,5569762895,212,13.3,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169827,373,1,2,46,48,1kqb5u8em0tj1k40607w2vtl4,1,10.9,83.3,2025-03-09T15:06:12.741Z,2025-03-09T15:06:16Z,5569763139,140,30.8,5569763141,141,83.3,5569763143,212,20.9,5569763135,155,,5569763145,213,0,5569763137,56,Back,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169853,374,1,2,46,49,1kqb5u8em0tj1k40607w2vtl4,0,20.5,46.7,2025-03-09T15:06:13.835Z,2025-03-09T15:25:38Z,5569763277,56,Center,5569763281,141,39.8,5569763275,157,,5569763287,1,,5569763285,213,6.14,5569763283,212,32.7,5569763279,140,51.3,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169821,377,1,2,46,50,ajwqetklk0m22x7ifsjax5yi,0,63.1,25.9,2025-03-09T15:06:14.378Z,2025-03-09T16:13:47Z,5569763119,140,72.8,5569763125,213,1.08,5569763123,212,21.8,5569763121,141,54.2,5569763117,56,Center,5569763115,3,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169909,378,1,2,46,54,ajwqetklk0m22x7ifsjax5yi,0,49.9,50.9,2025-03-09T15:06:18.472Z,2025-03-09T15:06:21Z,5569763557,3,,5569763561,140,65.5,5569763563,141,51.5,5569763565,212,16.4,5569763567,213,0.02,5569763559,56,Center,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169919,375,44,2,46,56,1kqb5u8em0tj1k40607w2vtl4,1,33.5,48.3,2025-03-09T15:06:20.841Z,2025-03-09T16:02:31Z,5569763611,285,,5569763607,56,Back,5569763705,233,379,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786169921,379,44,2,46,56,ajwqetklk0m22x7ifsjax5yi,0,66.5,51.7,2025-03-09T15:06:20.842Z,2025-03-09T16:02:32Z,5569763721,233,375,5569763619,286,,5569763617,56,Center,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786169937,376,1,2,46,56,1kqb5u8em0tj1k40607w2vtl4,0,31.8,47.8,2025-03-09T15:06:21.038Z,2025-03-09T15:06:22Z,5569763695,212,11.2,5569763697,213,6.25,5569763685,3,,5569763693,141,47.3,5569763689,56,Back,5569763691,140,42.5,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170003,377,3,2,47,1,1kqb5u8em0tj1k40607w2vtl4,0,43.2,33.8,2025-03-09T15:06:25.145Z,2025-03-09T15:07:01Z,5569766365,286,,5569766795,233,383,5569764057,56,Back,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170467,383,7,2,47,1,ajwqetklk0m22x7ifsjax5yi,1,56.8,66.2,2025-03-09T15:06:25.146Z,2025-03-09T15:07:00Z,5569766717,233,377,5569766673,56,Center,5569766677,285,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170123,380,1,2,47,4,ajwqetklk0m22x7ifsjax5yi,1,55.4,60.2,2025-03-09T15:06:28.153Z,2025-03-09T15:06:32Z,5569764811,212,33.7,5569764805,56,Left,5569764807,140,80,5569764809,141,92,5569764813,213,0.7,5569764815,1,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170201,381,1,2,47,8,ajwqetklk0m22x7ifsjax5yi,0,94,80.6,2025-03-09T15:06:32.424Z,2025-03-09T15:06:38Z,5569765225,2,,5569765237,213,4.58,5569765235,212,56.3,5569765227,155,,5569765233,141,0,5569765231,140,86.7,5569765229,56,Right,5569765239,1,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170405,378,5,2,47,13,1kqb5u8em0tj1k40607w2vtl4,1,12.8,101.6,2025-03-09T15:06:38.092Z,2025-03-09T16:02:00Z,5569766341,347,,5569766377,233,382,5569766339,56,Back,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170209,382,5,2,47,13,ajwqetklk0m22x7ifsjax5yi,0,87.2,-1.6,2025-03-09T15:06:38.092Z,2025-03-09T16:02:01Z,5569766383,233,378,5569765259,56,Right,5569765263,347,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170667,379,1,2,47,45,1kqb5u8em0tj1k40607w2vtl4,1,12.9,100,2025-03-09T15:07:09.505Z,2025-03-09T15:07:11Z,5569767847,56,Back,5569767845,107,,5569767853,212,19.2,5569767855,213,6.07,5569767851,141,95.7,5569767849,140,30.8,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170671,380,50,2,47,46,1kqb5u8em0tj1k40607w2vtl4,1,35.8,91,2025-03-09T15:07:10.792Z,2025-03-09T15:07:13Z,5569768005,286,,5569767873,56,Back,5569768001,233,384,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170681,384,7,2,47,46,ajwqetklk0m22x7ifsjax5yi,1,66.4,7.2,2025-03-09T15:07:10.793Z,2025-03-09T15:07:13Z,5569767925,56,Right,5569767927,285,,5569767933,233,380,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170683,385,49,2,47,48,ajwqetklk0m22x7ifsjax5yi,1,70.7,12.3,2025-03-09T15:07:12.172Z,2025-03-09T15:07:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170705,386,43,2,47,48,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-09T15:07:12.938Z,2025-03-09T15:07:17Z,5569768047,286,0,5569768045,56,Right,5569768355,144,50,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170729,387,61,2,47,50,ajwqetklk0m22x7ifsjax5yi,0,70.8,12.3,2025-03-09T15:07:14.746Z,2025-03-09T15:07:14Z,5569768173,56,Right,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170745,381,49,2,47,51,1kqb5u8em0tj1k40607w2vtl4,1,26.1,85.7,2025-03-09T15:07:15.692Z,2025-03-09T15:07:15Z,,,,,,,,,,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170767,382,1,2,47,51,1kqb5u8em0tj1k40607w2vtl4,0,26.1,85.7,2025-03-09T15:07:16.036Z,2025-03-09T15:07:17Z,5569768361,56,Back,5569768369,213,5.4,5569768365,141,61.7,5569768367,212,21.1,5569768363,140,38.9,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170819,388,1,2,47,54,ajwqetklk0m22x7ifsjax5yi,1,58,35.5,2025-03-09T15:07:18.890Z,2025-03-09T15:07:20Z,5569768661,141,36.1,5569768655,56,Center,5569768669,213,0.04,5569768657,140,68.3,5569768665,212,10.8,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170853,389,1,2,47,55,ajwqetklk0m22x7ifsjax5yi,1,68.5,36.1,2025-03-09T15:07:19.897Z,2025-03-09T15:07:21Z,5569768857,56,Center,5569768861,141,24.1,5569768863,212,9.3,5569768859,140,64.3,5569768865,213,4.22,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170861,390,49,2,47,57,ajwqetklk0m22x7ifsjax5yi,1,64.3,24.1,2025-03-09T15:07:21.770Z,2025-03-09T15:07:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170893,391,1,2,47,58,ajwqetklk0m22x7ifsjax5yi,1,64.7,24,2025-03-09T15:07:22.218Z,2025-03-09T15:07:23Z,5569769081,56,Right,5569769091,212,21.7,5569769085,140,82.7,5569769087,141,8.3,5569769095,213,5.77,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170889,383,45,2,47,59,1kqb5u8em0tj1k40607w2vtl4,0,17.9,87.7,2025-03-09T15:07:23.504Z,2025-03-09T15:07:26Z,5569769057,285,,5569769053,56,Back,5569769433,233,392,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786170941,392,3,2,47,59,ajwqetklk0m22x7ifsjax5yi,1,81.3,14,2025-03-09T15:07:23.504Z,2025-03-09T15:07:27Z,5569769401,233,383,5569769379,56,Right,5569769381,286,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786170963,393,3,2,48,1,ajwqetklk0m22x7ifsjax5yi,0,89.2,28.4,2025-03-09T15:07:26.059Z,2025-03-09T15:07:33Z,5569770039,233,384,5569769511,56,Center,5569769513,286,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171063,384,7,2,48,1,1kqb5u8em0tj1k40607w2vtl4,1,10.8,71.6,2025-03-09T15:07:26.060Z,2025-03-09T15:07:33Z,5569770003,167,,5569770027,233,393,5569770005,56,Back,5569770007,285,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171057,394,61,2,48,6,ajwqetklk0m22x7ifsjax5yi,1,95.2,25.9,2025-03-09T15:07:30.804Z,2025-03-09T15:07:30Z,5569769993,56,Center,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171359,385,5,2,48,6,1kqb5u8em0tj1k40607w2vtl4,1,-0.8,67.5,2025-03-09T15:07:31.020Z,2025-03-09T16:02:01Z,5569771575,56,Back,5569771577,346,,5569772105,233,395,5569771579,361,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171449,395,5,2,48,6,ajwqetklk0m22x7ifsjax5yi,0,100.8,32.5,2025-03-09T15:07:31.020Z,2025-03-09T16:02:01Z,5569772075,346,,5569772077,361,,5569772073,56,Center,5569772147,233,385,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171493,386,1,2,48,28,1kqb5u8em0tj1k40607w2vtl4,1,4.8,55.7,2025-03-09T15:07:52.191Z,2025-03-09T15:07:54Z,5569772333,56,Back,5569772345,237,,5569772337,141,70.3,5569772335,140,14.5,5569772391,189,,5569772339,212,14.2,5569772331,124,,5569772341,213,0.77,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786171523,387,1,2,48,30,1kqb5u8em0tj1k40607w2vtl4,0,14.8,69.1,2025-03-09T15:07:54.206Z,2025-03-09T15:07:55Z,5569772541,212,34.8,5569772539,141,52.1,5569772535,56,Back,5569772545,1,,5569772537,140,46.1,5569772543,213,5.94,5569772533,155,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171545,396,8,2,48,33,ajwqetklk0m22x7ifsjax5yi,1,53.6,51.2,2025-03-09T15:07:57.196Z,2025-03-09T15:07:57Z,5569772673,56,Center,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171579,397,49,2,48,35,ajwqetklk0m22x7ifsjax5yi,1,61.5,26.2,2025-03-09T15:07:59.756Z,2025-03-09T15:07:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171621,398,1,2,48,36,ajwqetklk0m22x7ifsjax5yi,1,61.5,27,2025-03-09T15:08:00.252Z,2025-03-09T15:08:02Z,5569773085,213,1.11,5569773079,140,69.2,5569773083,212,18,5569773081,141,50.7,5569773077,56,Center,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171631,399,1,2,48,36,ajwqetklk0m22x7ifsjax5yi,0,69.6,50.6,2025-03-09T15:08:01.110Z,2025-03-09T15:08:14Z,5569773131,140,85.2,5569773129,56,Center,5569773137,213,5.89,5569773127,155,,5569773135,212,17.7,5569773133,141,40.6,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171645,388,1,2,48,37,1kqb5u8em0tj1k40607w2vtl4,1,21.2,55.1,2025-03-09T15:08:01.253Z,2025-03-09T15:08:04Z,5569773229,213,5.63,5569773223,141,48.8,5569773213,56,Back,5569773217,140,26.5,5569773227,212,7,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171649,389,49,2,48,39,1kqb5u8em0tj1k40607w2vtl4,1,25.5,49.3,2025-03-09T15:08:03.925Z,2025-03-09T15:08:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171669,390,1,2,48,40,1kqb5u8em0tj1k40607w2vtl4,0,25.5,49.3,2025-03-09T15:08:04.550Z,2025-03-09T15:08:05Z,5569773375,141,65.5,5569773381,1,,5569773377,212,20.2,5569773373,140,41.6,5569773371,56,Back,5569773379,213,0.58,5569773369,157,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171707,400,1,2,48,41,ajwqetklk0m22x7ifsjax5yi,1,62.6,25.6,2025-03-09T15:08:05.433Z,2025-03-09T15:08:07Z,5569773563,212,9.2,5569773565,213,0.88,5569773559,140,68.2,5569773557,56,Center,5569773555,3,,5569773561,141,36.1,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171713,401,49,2,48,43,ajwqetklk0m22x7ifsjax5yi,1,68,35.8,2025-03-09T15:08:07.342Z,2025-03-09T15:08:07Z,,,,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786171735,402,1,2,48,43,ajwqetklk0m22x7ifsjax5yi,0,67.4,35.7,2025-03-09T15:08:08.091Z,2025-03-09T15:08:09Z,5569773731,141,0,5569773729,140,51,5569773735,213,4.11,5569773727,56,Right,5569773733,212,30.5,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786172151,391,5,2,48,44,1kqb5u8em0tj1k40607w2vtl4,1,48.8,101.2,2025-03-09T15:08:09.050Z,2025-03-09T16:02:01Z,5569776139,56,Back,5569776143,347,,5569776179,233,403,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786171743,403,5,2,48,44,ajwqetklk0m22x7ifsjax5yi,0,51.2,-1.2,2025-03-09T15:08:09.050Z,2025-03-09T15:08:37Z,5569773763,56,Right,5569776215,233,391,5569773765,347,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786172211,392,1,2,49,12,1kqb5u8em0tj1k40607w2vtl4,1,48.5,100,2025-03-09T15:08:36.501Z,2025-03-09T15:08:40Z,5569776513,212,18,5569776515,213,5.95,5569776509,140,64.7,5569776499,107,,5569776505,56,Left,5569776511,141,92.3,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786172255,393,1,2,49,16,1kqb5u8em0tj1k40607w2vtl4,1,64.2,93.2,2025-03-09T15:08:40.345Z,2025-03-09T15:08:43Z,5569776779,213,5.29,5569776769,140,69,5569776771,141,81.8,5569776763,3,,5569776765,56,Left,5569776775,212,9.2,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786172303,394,3,2,49,19,1kqb5u8em0tj1k40607w2vtl4,0,75.8,70.9,2025-03-09T15:08:43.844Z,2025-03-09T15:12:06Z,5569777003,56,Center,5569795101,233,404,5569777005,286,,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786172275,404,7,2,49,19,ajwqetklk0m22x7ifsjax5yi,1,24.2,29.1,2025-03-09T15:08:43.845Z,2025-03-09T15:13:04Z,5569776873,56,Back,5569795077,233,394,5569776875,285,,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786176377,453,1,2,49,21,ajwqetklk0m22x7ifsjax5yi,0,15.2,38.2,2025-03-09T15:08:45.588Z,2025-03-09T15:12:59Z,5569799231,141,34.8,5569799229,140,14.5,5569799885,286,,5569799879,236,,5569799881,233,395,5569799227,56,Back,5569799235,213,4.4,5569799233,212,2.4,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786172337,395,74,2,49,21,1kqb5u8em0tj1k40607w2vtl4,1,82.9,75.1,2025-03-09T15:08:45.589Z,2025-03-09T15:58:32Z,5569799923,233,453,5569777215,56,Center,5569796063,285,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786172351,396,61,2,49,24,1kqb5u8em0tj1k40607w2vtl4,1,83.7,71.2,2025-03-09T15:08:48.423Z,2025-03-09T15:12:38Z,5569777279,56,Center,,,,,,,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786172399,405,49,2,49,27,ajwqetklk0m22x7ifsjax5yi,1,11.4,10.7,2025-03-09T15:08:51.789Z,2025-03-09T15:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786172441,406,1,2,49,28,ajwqetklk0m22x7ifsjax5yi,1,11.4,10.7,2025-03-09T15:08:52.413Z,2025-03-09T15:08:54Z,5569777789,213,0.14,5569777791,1,,5569777781,56,Right,5569777779,157,,5569777783,140,51.5,5569777785,141,19.5,5569777787,212,42.5,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
