id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,,qualifier/15/value,teamName,Position
2776214577,35,5,1,4,51,8uacz8yrceknwsreon4rb5i8o,1,18,101.1,5515466767,56,Back,5515466769,347,,5515466787,233,39,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214547,39,5,1,4,51,1kqb5u8em0tj1k40607w2vtl4,0,82,-1.1,5515466791,233,35,5515466615,347,,5515466613,56,Right,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214591,36,1,1,4,58,8uacz8yrceknwsreon4rb5i8o,1,20.9,100,5515466863,56,Back,5515466867,141,83.8,5515466871,213,3.88,5515466869,212,18.1,5515466861,107,,5515466865,140,8.2,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214615,37,1,1,5,1,8uacz8yrceknwsreon4rb5i8o,1,7.5,84.1,5515466993,141,65.2,5515466989,56,Back,5515466997,213,4.46,5515466991,140,4.4,5515466995,212,13.3,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214639,38,1,1,5,6,8uacz8yrceknwsreon4rb5i8o,1,7.8,62.3,5515467117,56,Back,5515467119,140,21.4,5515467121,141,86.8,5515467129,213,0.86,5515467125,212,21.9,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776214649,39,1,1,5,12,8uacz8yrceknwsreon4rb5i8o,0,34.5,78.8,5515467221,56,Back,5515467229,213,6.24,5515467225,141,78.1,5515467227,212,11.9,5515467223,140,45.8,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214661,40,8,1,5,15,8uacz8yrceknwsreon4rb5i8o,1,35.7,78.4,5515467279,56,Back,,,,,,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214663,40,8,1,5,15,1kqb5u8em0tj1k40607w2vtl4,1,50.5,9.1,5515467283,56,Right,,,,,,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214677,41,49,1,5,17,1kqb5u8em0tj1k40607w2vtl4,1,56.3,12.5,,,,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214689,42,50,1,5,18,1kqb5u8em0tj1k40607w2vtl4,1,62.8,29,5515477563,286,,5515487879,233,122,5515467395,56,Center,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776218387,122,7,1,5,18,8uacz8yrceknwsreon4rb5i8o,1,37.2,71,5515487859,233,42,5515487849,285,,5515487845,56,Back,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214711,41,1,1,5,19,8uacz8yrceknwsreon4rb5i8o,1,26.5,71.7,5515467523,213,3.89,5515467515,56,Back,5515467519,141,59.3,5515467517,140,17.9,5515467521,212,12.4,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214713,42,49,1,5,21,8uacz8yrceknwsreon4rb5i8o,1,17.9,59.3,,,,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214717,43,1,1,5,22,8uacz8yrceknwsreon4rb5i8o,1,17.9,59.3,5515467545,56,Back,5515467549,141,49.9,5515467553,213,3.66,5515467547,140,7.2,5515467551,212,12.9,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214721,44,1,1,5,23,8uacz8yrceknwsreon4rb5i8o,0,7.2,49.9,5515467597,1,,5515467595,213,0.01,5515467591,141,50.6,5515467593,212,32.9,5515467587,56,Back,5515467585,155,,5515467589,140,38.5,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776214727,45,83,1,5,24,8uacz8yrceknwsreon4rb5i8o,0,38.2,54.8,5515467727,399,e5pgescmpgtyk96b07mpicsq2,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776214737,43,49,1,5,27,1kqb5u8em0tj1k40607w2vtl4,1,61.2,32.4,,,,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214745,44,1,1,5,27,1kqb5u8em0tj1k40607w2vtl4,1,61.3,31.6,5515467721,212,5.7,5515467717,140,60.1,5515467715,56,Center,5515467723,213,4.49,5515467719,141,23.4,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214763,45,1,1,5,28,1kqb5u8em0tj1k40607w2vtl4,1,59.5,21.8,5515467813,140,43.5,5515467815,141,9.2,5515467811,56,Back,5515467819,213,3.61,5515467817,212,18.9,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214787,46,1,1,5,30,1kqb5u8em0tj1k40607w2vtl4,1,43.2,9.7,5515467927,212,23.6,5515467925,141,39.8,5515467921,56,Back,5515467929,213,2.09,5515467923,140,32.1,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214803,47,1,1,5,34,1kqb5u8em0tj1k40607w2vtl4,1,31,41.6,5515468021,212,22.2,5515468023,213,1.44,5515468015,56,Back,5515468019,141,73.9,5515468017,140,33.8,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214829,48,1,1,5,38,1kqb5u8em0tj1k40607w2vtl4,1,36.4,73.9,5515468169,140,13,5515468175,213,3.71,5515468167,56,Back,5515468171,141,50.9,5515468173,212,29.1,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214847,49,1,1,5,43,1kqb5u8em0tj1k40607w2vtl4,1,13,50.9,5515468253,1,,5515468241,141,7.7,5515468245,212,33.4,5515468233,56,Back,5515468237,140,28.1,5515468251,213,5.21,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776214875,50,1,1,5,45,1kqb5u8em0tj1k40607w2vtl4,1,28.1,7.7,5515468365,56,Back,5515468377,141,32.4,5515468371,140,33.8,5515468381,212,17.8,5515468385,213,1.23,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214885,51,1,1,5,49,1kqb5u8em0tj1k40607w2vtl4,1,33.8,32.4,5515468439,56,Back,5515468443,141,70.3,5515468441,140,28.8,5515468445,212,26.3,5515468447,213,1.77,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214895,52,1,1,5,51,1kqb5u8em0tj1k40607w2vtl4,1,28.8,70.3,5515468509,140,44.7,5515468507,56,Back,5515468515,213,0.81,5515468511,141,96.2,5515468513,212,24.3,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214911,53,1,1,5,54,1kqb5u8em0tj1k40607w2vtl4,1,44.2,94.5,5515468623,56,Back,5515468631,213,4.09,5515468629,212,19,5515468625,140,33.7,5515468627,141,71.7,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214951,54,1,1,6,4,1kqb5u8em0tj1k40607w2vtl4,1,32.5,66.4,5515468907,140,31.8,5515468911,212,21.7,5515468909,141,34.5,5515468905,56,Back,5515468913,213,4.68,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776214971,55,1,1,6,12,1kqb5u8em0tj1k40607w2vtl4,1,28.8,29.4,5515469021,212,21.9,5515469019,141,47.2,5515469023,213,2.56,5515469015,56,Back,5515469017,140,11.4,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215007,56,1,1,6,14,1kqb5u8em0tj1k40607w2vtl4,1,11.5,46.4,5515469201,1,,5515469193,140,53.2,5515469189,155,,5515469853,210,13,5515469197,212,45.2,5515469191,56,Center,5515469199,213,6.03,5515469195,141,29.7,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776215013,57,13,1,6,20,1kqb5u8em0tj1k40607w2vtl4,1,71.5,40.1,5515469865,103,4.2,5515469387,20,,5515469211,18,,5515469857,29,,5515469859,55,56,5515469871,231,48.7,5515469867,215,,5515469213,56,Center,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,5515469869,230,,99,5515469863,102,59,5515469209,22,5515469855,83,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215279,46,5,1,6,21,8uacz8yrceknwsreon4rb5i8o,1,-1.4,41.2,5515470677,346,,5515470675,56,Back,5515470693,233,58,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215033,58,5,1,6,21,1kqb5u8em0tj1k40607w2vtl4,0,101.4,58.8,5515469365,346,,5515469363,56,Center,5515470697,233,46,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215309,47,1,1,7,4,8uacz8yrceknwsreon4rb5i8o,0,5.4,46.7,5515470817,56,Right,5515470815,124,,5515470823,212,61.9,5515470819,140,58.6,5515470831,74,,5515470825,213,5.84,5515470821,141,7.6,5515470827,1,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776215315,59,44,1,7,9,1kqb5u8em0tj1k40607w2vtl4,1,42.8,89.2,5515470847,56,Back,5515470849,285,,5515470851,233,48,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215311,48,44,1,7,9,8uacz8yrceknwsreon4rb5i8o,0,57.2,10.8,5515470857,233,59,5515470835,286,,5515470833,56,Right,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215337,60,1,1,7,10,1kqb5u8em0tj1k40607w2vtl4,1,45.1,83.8,5515470943,213,5.06,5515470935,141,66.1,5515470931,56,Back,5515470939,212,12.8,5515470929,3,,5515470933,140,49.3,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215339,61,4,1,7,11,1kqb5u8em0tj1k40607w2vtl4,1,45.7,70,5515471023,233,49,5515470967,56,Back,5515470971,286,,5515470965,294,,5515470969,152,,5515470963,13,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215323,49,4,1,7,11,8uacz8yrceknwsreon4rb5i8o,0,54.3,30,5515471011,152,,5515471007,13,,5515471009,294,,5515470873,56,Center,5515471013,285,,5515471059,233,61,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215407,62,1,1,7,24,1kqb5u8em0tj1k40607w2vtl4,0,45.1,66.7,5515471385,141,8.2,5515471389,213,5.49,5515471381,56,Right,5515471387,212,56,5515471377,155,,5515471391,1,,5515471379,152,,5515471383,140,82.6,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,5515471375,5,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215421,50,12,1,7,28,8uacz8yrceknwsreon4rb5i8o,1,18.2,86,5515471463,140,13.5,5515471475,15,,5515471467,212,6.6,5515471465,141,92.4,5515471461,56,Back,5515471469,213,2.42,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215443,63,61,1,7,32,1kqb5u8em0tj1k40607w2vtl4,0,94.9,14.7,5515471557,56,Right,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215455,51,56,1,7,33,8uacz8yrceknwsreon4rb5i8o,1,1.1,77.8,5515471627,56,Back,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215471,52,5,1,7,33,8uacz8yrceknwsreon4rb5i8o,1,-1.2,76.3,5515471705,56,Back,5515471723,233,64,5515471707,346,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215451,64,5,1,7,33,1kqb5u8em0tj1k40607w2vtl4,0,101.2,23.7,5515471603,56,Center,5515471749,233,52,5515471605,346,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215571,53,1,1,7,49,8uacz8yrceknwsreon4rb5i8o,1,5,63,5515472329,141,17.9,5515472325,56,Back,5515472327,140,16,5515472331,212,32.8,5515472339,237,,5515472335,1,,5515472333,213,5.07,5515473191,189,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,5515472323,124,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776215573,54,1,1,7,53,8uacz8yrceknwsreon4rb5i8o,0,36.9,5.5,5515472347,140,60.3,5515472353,213,0.91,5515472349,141,52.2,5515472345,56,Center,5515472343,155,,5515472351,212,40.2,5515472355,1,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215603,55,1,1,7,56,8uacz8yrceknwsreon4rb5i8o,0,44.2,17.4,5515472513,140,65.8,5515472517,212,23.1,5515472509,3,,5515472511,56,Center,5515472519,213,0.19,5515472515,141,23.7,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215615,65,1,1,8,0,1kqb5u8em0tj1k40607w2vtl4,1,29.6,69.9,5515472585,3,,5515472589,140,36.2,5515472593,212,7,5515472587,56,Back,5515472595,213,6.2,5515472591,141,69.1,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215625,66,1,1,8,1,1kqb5u8em0tj1k40607w2vtl4,1,37,72.7,5515472657,3,,5515472659,56,Back,5515472663,141,88.6,5515472667,213,2.17,5515472661,140,29.9,5515472665,212,13.1,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215629,67,61,1,8,2,1kqb5u8em0tj1k40607w2vtl4,0,28.8,93.3,5515472685,56,Back,,,,,,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215635,56,5,1,8,4,8uacz8yrceknwsreon4rb5i8o,1,66.8,-2,5515472749,56,Right,5515472753,233,68,5515472751,347,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215631,68,5,1,8,4,1kqb5u8em0tj1k40607w2vtl4,0,33.2,102,5515472691,56,Back,5515472773,233,56,5515472693,347,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215653,57,1,1,8,7,8uacz8yrceknwsreon4rb5i8o,1,67.8,0,5515472873,107,,5515472881,212,12.1,5515472875,56,Right,5515472883,213,2.76,5515472879,141,4.7,5515472877,140,57.1,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215705,58,1,1,8,9,8uacz8yrceknwsreon4rb5i8o,1,57.1,8.9,5515473167,141,51.3,5515473171,213,2.21,5515473169,212,36,5515473165,140,36.5,5515473163,56,Back,5515473173,1,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215821,59,1,1,8,16,8uacz8yrceknwsreon4rb5i8o,1,36.8,54.8,5515473839,56,Back,5515473843,141,22.5,5515473841,140,40.9,5515473845,212,22.4,5515473847,213,4.91,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215861,60,1,1,8,29,8uacz8yrceknwsreon4rb5i8o,1,67.4,8.2,5515474029,56,Right,5515474037,213,5.97,5515474035,212,11,5515474031,140,77.4,5515474033,141,3.2,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215885,61,1,1,8,33,8uacz8yrceknwsreon4rb5i8o,0,89.6,2.8,5515474163,213,1.67,5515474157,140,84.8,5515474155,56,Center,5515474151,2,,5515474159,141,74.8,5515474153,155,,5515474161,212,49.2,5515474165,1,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215913,69,50,1,8,39,1kqb5u8em0tj1k40607w2vtl4,1,15.3,8.8,5515474439,233,62,5515474291,56,Back,5515474293,285,,,,,,,,,,,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776215935,62,7,1,8,39,8uacz8yrceknwsreon4rb5i8o,1,84.7,91.2,5515474413,286,,5515474415,233,69,5515474411,56,Left,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776215953,63,43,1,8,42,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515474507,213,4.05,5515474501,140,79.5,5515474505,212,14.4,5515476173,144,1,5515474499,56,Center,5515474503,141,78.7,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216093,64,43,1,8,44,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515475271,140,64.3,5515475275,212,13.3,5515475269,56,Center,5515475277,213,3.54,5515476247,144,1,5515475273,141,73.9,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216095,65,4,1,8,49,8uacz8yrceknwsreon4rb5i8o,1,78.2,93,5515475367,265,,5515477415,233,70,5515475369,286,,5515475361,56,Left,5515475365,152,,5515475355,13,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216007,70,4,1,8,49,1kqb5u8em0tj1k40607w2vtl4,0,21.8,7,5515477425,233,65,5515474845,285,,5515474833,56,Back,5515474841,265,,5515474837,152,,5515502319,55,71,5515474829,13,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216207,71,17,1,8,54,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515475937,31,,5515475939,392,,5515475941,13,243,5515502315,55,70,,,,,,,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216339,66,1,1,9,35,8uacz8yrceknwsreon4rb5i8o,0,75.1,96.3,5515476673,2,,5515476687,56,Center,5515476693,141,60.5,5515476691,140,92.7,5515476677,5,,5515476695,212,30.6,5515476697,213,5.36,5515476683,152,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,5515476679,155,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216369,72,12,1,9,39,1kqb5u8em0tj1k40607w2vtl4,1,6.3,36.1,5515476839,141,9.2,5515476835,56,Back,5515476843,213,5.6,5515476837,140,27.9,5515476847,15,,5515476841,212,29.1,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216371,67,1,1,9,39,8uacz8yrceknwsreon4rb5i8o,0,74.4,95.9,5515476849,56,Center,5515476853,141,68.1,5515476851,140,63.6,5515476855,212,22,5515476857,213,4.17,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216385,73,49,1,9,43,1kqb5u8em0tj1k40607w2vtl4,1,44.7,30.4,,,,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216393,74,1,1,9,44,1kqb5u8em0tj1k40607w2vtl4,0,45,30.6,5515476969,140,59.2,5515476975,213,5.32,5515476967,56,Right,5515476971,141,0,5515476973,212,26.2,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216471,68,5,1,9,45,8uacz8yrceknwsreon4rb5i8o,1,41.4,101.3,5515477411,347,,5515477409,56,Back,5515477445,233,75,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216399,75,5,1,9,45,1kqb5u8em0tj1k40607w2vtl4,0,58.6,-1.3,5515476999,56,Right,5515477473,233,68,5515477001,347,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776216525,69,1,1,10,5,8uacz8yrceknwsreon4rb5i8o,1,42.5,100,5515477691,140,29.8,5515477695,212,17.2,5515477697,213,3.82,5515477689,56,Back,5515477685,189,,5515477687,107,,5515477693,141,85.4,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216533,70,1,1,10,10,8uacz8yrceknwsreon4rb5i8o,1,31.2,84.5,5515477747,213,4.08,5515477745,212,23.6,5515477741,140,18,5515477743,141,56.4,5515477739,56,Back,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216553,71,1,1,10,11,8uacz8yrceknwsreon4rb5i8o,1,18.4,56.4,5515477865,141,29.7,5515477861,56,Back,5515477869,213,5.33,5515477867,212,22.3,5515477863,140,30.8,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776216597,72,1,1,10,17,8uacz8yrceknwsreon4rb5i8o,1,34.2,34.3,5515478137,213,1.58,5515478135,212,29.6,5515478131,140,33.9,5515478129,56,Back,5515478133,141,77.9,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216613,73,1,1,10,24,8uacz8yrceknwsreon4rb5i8o,0,43.9,85.9,5515478197,212,52.3,5515478199,213,5.36,5515478191,56,Center,5515478195,141,24.7,5515478187,155,,5515478201,1,,5515478193,140,74,5515478189,196,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776216623,76,44,1,10,27,1kqb5u8em0tj1k40607w2vtl4,1,26.6,73.7,5515478241,56,Back,5515478257,233,74,5515478243,285,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
