id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2784745373,12,1,1,3,27,5yvw8xpbzap5lhlze04odtgk4,1,12.7,11.1,2025-03-07T14:03:34.310Z,2025-03-07T14:03:36Z,5562143893,56,Back,5562143901,213,2.01,5562143895,140,2.9,5562143899,212,24.1,5562143897,141,43.1,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745375,13,1,1,3,30,5yvw8xpbzap5lhlze04odtgk4,1,4.3,48.2,2025-03-07T14:03:36.622Z,2025-03-07T14:03:39Z,5562143953,213,1.33,5562143951,212,19.2,5562143949,141,75.6,5562143947,140,8.6,5562143945,56,Back,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784745377,14,1,1,3,33,5yvw8xpbzap5lhlze04odtgk4,1,8.6,74.4,2025-03-07T14:03:39.575Z,2025-03-07T14:03:45Z,5562143967,212,55,5562143969,213,5.42,5562143959,196,,5562143971,1,,5562143957,155,,5562143965,141,12.9,5562143963,140,42.6,5562143961,56,Back,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745381,15,1,1,3,38,5yvw8xpbzap5lhlze04odtgk4,1,34.7,16.4,2025-03-07T14:03:45.277Z,2025-03-07T14:03:47Z,5562143997,212,14.5,5562143991,56,Back,5562143999,213,3.1,5562143993,140,20.9,5562143995,141,17.3,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745389,16,1,1,3,41,5yvw8xpbzap5lhlze04odtgk4,1,21.1,17.3,2025-03-07T14:03:47.543Z,2025-03-07T14:03:51Z,5562144019,155,,5562144021,56,Back,5562144023,140,42.1,5562144025,141,19.4,5562144027,212,22.1,5562144029,213,0.06,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745391,17,61,1,3,41,5yvw8xpbzap5lhlze04odtgk4,1,42.1,19.5,2025-03-07T14:03:47.932Z,2025-03-07T14:04:11Z,5562144033,56,Back,,,,,,,,,,,,,,,,,,,,,,5fbvdc1bd5b3ukg3232sqn1pm,Ishan Pandita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745387,46,49,1,3,43,1oyc8wvt31xlmocyg7euv40bo,1,69.6,75.3,2025-03-07T14:03:49.576Z,2025-03-07T16:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745395,47,1,1,3,44,1oyc8wvt31xlmocyg7euv40bo,0,70.6,75.3,2025-03-07T14:03:50.839Z,2025-03-07T14:03:53Z,5562144047,56,Center,5562144051,141,52.8,5562144053,212,15.4,5562144049,140,68.6,5562144055,213,4.58,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745397,18,49,1,3,47,5yvw8xpbzap5lhlze04odtgk4,1,34.4,61.4,2025-03-07T14:03:54.198Z,2025-03-07T14:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745401,19,1,1,3,48,5yvw8xpbzap5lhlze04odtgk4,1,36,64,2025-03-07T14:03:54.761Z,2025-03-07T14:03:59Z,5562144081,141,84.1,5562144083,212,15.1,5562144077,56,Back,5562144085,213,1.13,5562144079,140,42.1,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745403,20,61,1,3,52,5yvw8xpbzap5lhlze04odtgk4,0,46.4,76.6,2025-03-07T14:03:59.088Z,2025-03-07T14:03:59Z,5562144089,56,Back,,,,,,,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745409,48,1,1,3,53,1oyc8wvt31xlmocyg7euv40bo,1,42.4,34.2,2025-03-07T14:03:59.879Z,2025-03-07T16:05:30Z,5562144111,140,34.9,5562144113,141,31.5,5562144109,56,Back,5562144117,213,3.37,5562144115,212,8.1,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745413,49,49,1,3,54,1oyc8wvt31xlmocyg7euv40bo,1,34.9,31.5,2025-03-07T14:04:01.112Z,2025-03-07T14:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745423,50,1,1,3,55,1oyc8wvt31xlmocyg7euv40bo,1,34.9,31.5,2025-03-07T14:04:01.800Z,2025-03-07T14:04:03Z,5562144171,140,26.1,5562144173,141,43.4,5562144169,56,Back,5562144177,213,2.42,5562144175,212,12.3,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745427,51,1,1,3,56,1oyc8wvt31xlmocyg7euv40bo,1,26.1,43.4,2025-03-07T14:04:03.287Z,2025-03-07T14:04:05Z,5562144211,213,6.07,5562144205,140,32.4,5562144207,141,41.3,5562144209,212,6.8,5562144203,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745439,52,1,1,3,58,1oyc8wvt31xlmocyg7euv40bo,1,32.4,41.3,2025-03-07T14:04:05.207Z,2025-03-07T14:04:09Z,5562144237,140,39.7,5562144243,213,0.37,5562144241,212,8.2,5562144239,141,45.7,5562144235,56,Back,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745443,53,1,1,4,2,1oyc8wvt31xlmocyg7euv40bo,1,44.5,47.6,2025-03-07T14:04:09.368Z,2025-03-07T14:04:11Z,5562144257,212,11,5562144251,56,Back,5562144259,213,2.72,5562144253,140,34.9,5562144255,141,54.2,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745455,54,1,1,4,4,1oyc8wvt31xlmocyg7euv40bo,1,34.9,54.2,2025-03-07T14:04:11.143Z,2025-03-07T14:04:13Z,5562144335,213,4.54,5562144329,140,30.5,5562144327,56,Back,5562144333,212,26.9,5562144331,141,15.3,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745459,55,1,1,4,7,1oyc8wvt31xlmocyg7euv40bo,1,30.5,15.3,2025-03-07T14:04:13.591Z,2025-03-07T14:04:16Z,5562144355,141,2.6,5562144357,212,25.2,5562144353,140,53,5562144359,213,5.93,5562144351,56,Right,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745465,56,1,1,4,9,1oyc8wvt31xlmocyg7euv40bo,1,53.2,2.6,2025-03-07T14:04:16.200Z,2025-03-07T14:04:18Z,5562144389,141,12.8,5562144387,140,61.1,5562144385,56,Right,5562144393,213,0.7,5562144391,212,10.8,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745469,57,1,1,4,11,1oyc8wvt31xlmocyg7euv40bo,1,61.3,12.9,2025-03-07T14:04:18.023Z,2025-03-07T14:04:20Z,5562144415,141,4.6,5562144411,56,Right,5562144419,213,5.77,5562144413,140,70.8,5562144417,212,11.5,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745473,58,1,1,4,13,1oyc8wvt31xlmocyg7euv40bo,1,74,5.8,2025-03-07T14:04:20.200Z,2025-03-07T14:04:22Z,5562144445,141,27,5562144443,140,76.3,5562144449,213,1.4,5562144441,56,Center,5562144447,212,14.6,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745479,59,1,1,4,16,1oyc8wvt31xlmocyg7euv40bo,0,76.7,27.7,2025-03-07T14:04:22.631Z,2025-03-07T14:04:23Z,5562144477,212,5.7,5562144479,213,1.61,5562144471,56,Center,5562144473,140,76.5,5562144475,141,36.1,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745491,21,1,1,4,18,5yvw8xpbzap5lhlze04odtgk4,1,31.3,55.4,2025-03-07T14:04:24.932Z,2025-03-07T14:04:26Z,5562144537,140,8.1,5562144541,212,24.8,5562144543,213,3.34,5562144539,141,48.2,5562144535,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745495,22,49,1,4,20,5yvw8xpbzap5lhlze04odtgk4,1,7.6,48.2,2025-03-07T14:04:26.682Z,2025-03-07T14:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784745513,23,1,1,4,22,5yvw8xpbzap5lhlze04odtgk4,0,3.6,45.1,2025-03-07T14:04:29.259Z,2025-03-07T14:04:34Z,5562144655,141,2.2,5562144659,213,5.86,5562144657,212,70.6,5562144661,1,,5562144651,56,Right,5562144653,140,64.8,5562144649,155,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784745515,60,1,1,4,27,1oyc8wvt31xlmocyg7euv40bo,0,36.2,95,2025-03-07T14:04:33.640Z,2025-03-07T14:04:35Z,5562144665,56,Back,5562144671,212,12.1,5562144673,213,0.4,5562144669,141,100,5562144667,140,46.8,5562144663,157,,5562144675,1,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745547,24,5,1,4,29,5yvw8xpbzap5lhlze04odtgk4,1,54,-1.7,2025-03-07T14:04:35.538Z,2025-03-07T14:58:46Z,5562144837,233,61,5562144833,347,,5562144831,56,Right,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784745517,61,5,1,4,29,1oyc8wvt31xlmocyg7euv40bo,0,46,101.7,2025-03-07T14:04:35.538Z,2025-03-07T14:58:46Z,5562144677,56,Back,5562144841,233,24,5562144679,347,,,,,,,,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745559,25,1,1,4,40,5yvw8xpbzap5lhlze04odtgk4,1,57.7,0,2025-03-07T14:04:46.695Z,2025-03-07T14:04:51Z,5562144897,107,,5562144899,56,Back,5562144901,140,32.8,5562144903,141,10.1,5562144905,212,27.3,5562144907,213,2.85,5562144909,1,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745563,26,1,1,4,45,5yvw8xpbzap5lhlze04odtgk4,1,31.7,18,2025-03-07T14:04:51.663Z,2025-03-07T14:04:53Z,5562144919,140,35.9,5562144925,213,1.42,5562144917,56,Back,5562144923,212,28.6,5562144921,141,59.6,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745569,27,1,1,4,46,5yvw8xpbzap5lhlze04odtgk4,1,37.3,59.7,2025-03-07T14:04:52.975Z,2025-03-07T14:04:55Z,5562144963,213,0.32,5562144961,212,32.6,5562144965,1,,5562144957,140,66.8,5562144959,141,74.8,5562144955,56,Center,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745571,28,1,1,4,48,5yvw8xpbzap5lhlze04odtgk4,1,66.6,81.7,2025-03-07T14:04:55.366Z,2025-03-07T14:04:57Z,5562144977,212,10.1,5562144979,213,0.88,5562144973,140,72.7,5562144971,56,Left,5562144975,141,93.2,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745575,29,1,1,4,51,5yvw8xpbzap5lhlze04odtgk4,0,76.8,92.4,2025-03-07T14:04:57.834Z,2025-03-07T14:05:01Z,5562145003,1,,5562145001,213,5.42,5562144991,155,,5562144993,56,Center,5562144989,2,,5562144995,140,100,5562144999,212,39.3,5562144997,141,48.4,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745577,30,5,1,4,52,5yvw8xpbzap5lhlze04odtgk4,0,101.2,48.7,2025-03-07T14:04:59.447Z,2025-03-07T14:58:46Z,5562145015,56,Center,5562145039,233,62,5562145017,346,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745579,62,5,1,4,52,1oyc8wvt31xlmocyg7euv40bo,1,-1.2,51.3,2025-03-07T14:04:59.447Z,2025-03-07T14:58:46Z,5562145019,56,Back,5562145023,233,30,5562145021,346,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745581,63,40,1,5,2,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-07T14:05:08.908Z,2025-03-07T14:06:58Z,5562145031,59,"1, 3, 36, 8, 13, 4, 6, 10, 7, 21, 29, 9, 11, 16, 18, 23, 27, 28, 33, 92",5562145033,130,7,5562145037,194,4caacpozfluk9p6ljrkzzo8o9,5562145029,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5562145035,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5562145027,30,"911ma7mry52gxar14xb0wrkkp, 8uo53q5n2lt81faxntpfsj0q2, 46imbd3n5ksawlc59rxd6ymwa, 6n6x88fmmeybwkr6nt8djmac5, dh1cktmvz3s0ynf3gv6u6hy39, 8jagdiyhimgmuz0ku5mm1266t, 8hst6awgd2m3z7kxj0bjoj4oa, 7t90qi8vml1rdscbbwy0wbuuh, 4caacpozfluk9p6ljrkzzo8o9, 8ivkc4eqlrtucjitvl8fcgu6t, uuh0y713rzg940ai1bjs08ut, cam37rgi4c0zyddtt7vwwubbp, 380ubomb76m0img8g2dfwx7mx, 6wycqyl2ra8kyopmew3thk3ys, 63q26pto3aa8n25y7d0n9baw9, 4m8kav4ahgvl1j1ie9x7hn1lh, ds9i23kxqerve1nqc9l2vlsk, 2c5ua7pkk2ty91mbbyghs3w9g, ewsvhfqhdx59yl2ui9wkxwez9, cmr1iot1ws3kzxkwu0pl5gb9w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745593,64,1,1,5,8,1oyc8wvt31xlmocyg7euv40bo,1,5,63,2025-03-07T14:05:14.791Z,2025-03-07T14:05:17Z,5562145073,56,Back,5562145071,124,,5562145085,237,,5562145079,212,24.4,5562145077,141,27.1,5562145075,140,4.1,5562145081,213,4.67,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745599,65,1,1,5,10,1oyc8wvt31xlmocyg7euv40bo,1,5.4,25.8,2025-03-07T14:05:17.096Z,2025-03-07T16:05:32Z,5562145111,140,33.7,5562145113,141,2.9,5562145109,56,Back,5562145119,1,,5562145117,213,5.8,5562145115,212,33.5,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745609,66,1,1,5,13,1oyc8wvt31xlmocyg7euv40bo,1,33.9,3.7,2025-03-07T14:05:19.464Z,2025-03-07T14:05:23Z,5562145147,140,44.8,5562145149,141,21.5,5562145151,212,16.7,5562145153,213,0.81,5562145145,56,Back,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745611,67,1,1,5,16,1oyc8wvt31xlmocyg7euv40bo,0,48.4,33.4,2025-03-07T14:05:22.952Z,2025-03-07T14:05:25Z,5562145165,140,64.7,5562145171,213,0.94,5562145167,141,67.9,5562145169,212,29,5562145163,56,Center,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745613,31,49,1,5,20,5yvw8xpbzap5lhlze04odtgk4,1,35.4,24.7,2025-03-07T14:05:26.660Z,2025-03-07T14:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745621,32,1,1,5,20,5yvw8xpbzap5lhlze04odtgk4,1,36,24.7,2025-03-07T14:05:27.066Z,2025-03-07T14:05:34Z,5562145193,56,Back,5562145201,213,6,5562145199,212,12,5562145197,141,19.7,5562145195,140,47,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745619,68,83,1,5,25,1oyc8wvt31xlmocyg7euv40bo,0,27.6,92.3,2025-03-07T14:05:32.248Z,2025-03-07T14:05:34Z,5562145207,399,5arf4f4k8om3ux3rryhincxzo,,,,,,,,,,,,,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745623,33,61,1,5,27,5yvw8xpbzap5lhlze04odtgk4,0,68.7,4.4,2025-03-07T14:05:34.017Z,2025-03-07T14:05:34Z,5562145205,56,Right,,,,,,,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745625,69,49,1,5,28,1oyc8wvt31xlmocyg7euv40bo,1,17.6,93,2025-03-07T14:05:35.032Z,2025-03-07T14:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745631,70,1,1,5,29,1oyc8wvt31xlmocyg7euv40bo,1,17.6,93,2025-03-07T14:05:35.511Z,2025-03-07T14:05:42Z,5562145249,140,15.6,5562145251,141,80.9,5562145253,212,8.5,5562145247,56,Back,5562145255,213,4.46,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745635,71,1,1,5,35,1oyc8wvt31xlmocyg7euv40bo,1,15.9,78.1,2025-03-07T14:05:42.391Z,2025-03-07T14:05:44Z,5562145277,212,12.4,5562145279,213,6.13,5562145275,141,75.4,5562145271,56,Back,5562145273,140,27.6,5562145287,189,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745643,72,1,1,5,38,1oyc8wvt31xlmocyg7euv40bo,1,28.6,75.1,2025-03-07T14:05:44.840Z,2025-03-07T14:05:46Z,5562145319,141,67.2,5562145317,140,21.1,5562145315,56,Back,5562145321,212,9.5,5562145323,213,3.74,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745645,73,1,1,5,39,1oyc8wvt31xlmocyg7euv40bo,1,21.1,67.2,2025-03-07T14:05:46.311Z,2025-03-07T14:05:51Z,5562145355,213,4.74,5562145353,212,20.3,5562145351,141,37.4,5562145349,140,21.6,5562145347,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745647,74,1,1,5,44,1oyc8wvt31xlmocyg7euv40bo,1,27,38,2025-03-07T14:05:51.288Z,2025-03-07T14:05:53Z,5562145361,140,24.8,5562145363,141,80,5562145367,213,1.65,5562145365,212,28.7,5562145359,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745655,75,1,1,5,47,1oyc8wvt31xlmocyg7euv40bo,1,24.8,80,2025-03-07T14:05:53.512Z,2025-03-07T14:05:56Z,5562145417,141,67.5,5562145419,212,8.9,5562145421,213,4.41,5562145415,140,22.3,5562145413,56,Back,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745657,76,1,1,5,49,1oyc8wvt31xlmocyg7euv40bo,1,23.1,57.6,2025-03-07T14:05:56.392Z,2025-03-07T14:05:59Z,5562145433,56,Back,5562145435,140,25.7,5562145441,213,4.85,5562145439,212,19.7,5562145437,141,28.9,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745661,77,1,1,5,52,1oyc8wvt31xlmocyg7euv40bo,1,26.7,28.9,2025-03-07T14:05:59.385Z,2025-03-07T14:06:04Z,5562145489,1,,5562145487,213,0.87,5562145485,212,54.7,5562145483,141,90.6,5562145481,140,60.1,5562145475,155,,5562145477,196,,5562145479,56,Left,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745665,78,1,1,5,58,1oyc8wvt31xlmocyg7euv40bo,1,60.4,85.3,2025-03-07T14:06:04.744Z,2025-03-07T14:06:05Z,5562145501,141,71.7,5562145503,212,11.9,5562145499,140,67.6,5562145505,213,5.4,5562145497,56,Center,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745673,79,1,1,5,59,1oyc8wvt31xlmocyg7euv40bo,1,67.6,71.7,2025-03-07T14:06:05.735Z,2025-03-07T14:06:08Z,5562145545,213,3.27,5562145541,141,70,5562145543,212,9.2,5562145539,140,58.9,5562145537,56,Center,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745685,80,1,1,6,1,1oyc8wvt31xlmocyg7euv40bo,1,59.9,62.6,2025-03-07T14:06:07.960Z,2025-03-07T14:06:11Z,5562145581,141,39.1,5562145583,212,17.3,5562145577,56,Center,5562145585,213,4.33,5562145579,140,53.7,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745687,81,50,1,6,4,1oyc8wvt31xlmocyg7euv40bo,1,54.7,46.7,2025-03-07T14:06:11.416Z,2025-03-07T14:59:07Z,5562145589,56,Center,5562145771,233,34,5562145763,286,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784745695,34,7,1,6,4,5yvw8xpbzap5lhlze04odtgk4,1,45.3,53.3,2025-03-07T14:06:11.417Z,2025-03-07T14:59:07Z,5562145765,233,81,5562145623,285,,5562145621,56,Back,,,,,,,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745697,35,49,1,6,7,5yvw8xpbzap5lhlze04odtgk4,1,52.1,46.7,2025-03-07T14:06:13.593Z,2025-03-07T14:06:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbvdc1bd5b3ukg3232sqn1pm,Ishan Pandita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784745707,36,4,1,6,10,5yvw8xpbzap5lhlze04odtgk4,1,61.6,57.7,2025-03-07T14:06:16.471Z,2025-03-07T14:06:35Z,5562145725,233,82,5562145715,13,,5562145723,286,,5562145721,265,,5562145719,152,,5562145717,56,Center,,,,,,,5fbvdc1bd5b3ukg3232sqn1pm,Ishan Pandita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
