id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,,teamName,Position
2787061893,375,1,2,45,52,1oyc8wvt31xlmocyg7euv40bo,0,53.1,39.5,2025-03-11T15:04:24.276Z,2025-03-11T15:04:25Z,5574702301,141,35.7,5574702297,56,Center,5574702305,213,6.1,5574702303,212,14,5574702299,140,66.2,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787061903,377,61,2,45,56,12ksg0e6d70senzilsic40fzl,1,36.9,65.4,2025-03-11T15:04:28.582Z,2025-03-11T15:04:28Z,5574702365,56,Back,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787061909,378,49,2,45,58,12ksg0e6d70senzilsic40fzl,1,47.1,65.7,2025-03-11T15:04:30.175Z,2025-03-11T15:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787061915,379,1,2,45,58,12ksg0e6d70senzilsic40fzl,0,47.1,65.7,2025-03-11T15:04:30.331Z,2025-03-11T15:04:31Z,5574702429,212,19.2,5574702425,140,53.2,5574702427,141,39.1,5574702423,56,Center,5574702431,213,5.05,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787061919,376,1,2,45,59,1oyc8wvt31xlmocyg7euv40bo,1,46.8,74.1,2025-03-11T15:04:30.868Z,2025-03-11T15:04:32Z,5574702441,141,71.2,5574702439,140,56.8,5574702443,212,10.7,5574702445,213,6.1,5574702437,56,Center,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787061943,377,1,2,46,0,1oyc8wvt31xlmocyg7euv40bo,1,56.7,71.1,2025-03-11T15:04:31.956Z,2025-03-11T15:04:41Z,5574702551,213,3.98,5574702545,140,46.7,5574702543,56,Back,5574702549,212,15.7,5574702547,141,53.9,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787061947,378,4,2,46,10,1oyc8wvt31xlmocyg7euv40bo,1,47.5,52.1,2025-03-11T15:04:41.797Z,2025-03-11T15:53:58Z,5574702573,265,,5574702575,286,,5574702567,13,,5574702571,152,,5574702825,233,382,5574702569,56,Back,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787061979,382,4,2,46,10,12ksg0e6d70senzilsic40fzl,0,52.5,47.9,2025-03-11T15:04:41.798Z,2025-03-11T15:53:58Z,5574702797,285,,5574702791,56,Center,5574702833,233,378,5574702789,13,,5574702795,265,,5574702793,152,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062013,379,1,2,46,37,1oyc8wvt31xlmocyg7euv40bo,0,40.7,64.6,2025-03-11T15:05:08.980Z,2025-03-11T15:05:13Z,5574702967,5,,5574702973,152,,5574702975,56,Right,5574702985,1,,5574702983,213,5.64,5574702979,141,0,5574702969,155,,5574702977,140,96.7,8jagdiyhimgmuz0ku5mm1266t,Tiri,5574702981,212,73.6,5574702971,196,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062015,380,5,2,46,41,1oyc8wvt31xlmocyg7euv40bo,0,94.6,-0.8,2025-03-11T15:05:13.455Z,2025-03-11T15:05:24Z,5574702991,56,Right,5574702993,347,,5574703153,233,383,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062033,383,5,2,46,45,12ksg0e6d70senzilsic40fzl,1,5.4,100.8,2025-03-11T15:05:17.037Z,2025-03-11T15:05:23Z,5574703147,233,380,5574703129,347,,5574703127,56,Back,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062057,384,1,2,46,54,12ksg0e6d70senzilsic40fzl,1,10.7,100,2025-03-11T15:05:26.691Z,2025-03-11T15:05:27Z,5574703281,141,89.7,5574703277,56,Back,5574703275,107,,5574703283,212,10.1,5574703285,213,5.34,5574703279,140,16.3,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062061,385,1,2,46,55,12ksg0e6d70senzilsic40fzl,1,16.3,89.7,2025-03-11T15:05:27.660Z,2025-03-11T15:05:29Z,5574703297,140,7.9,5574703301,212,10.5,5574703299,141,98,5574703295,56,Back,5574703303,213,2.57,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062065,386,1,2,46,57,12ksg0e6d70senzilsic40fzl,0,7.9,98,2025-03-11T15:05:29.378Z,2025-03-11T15:05:30Z,5574703315,141,92.7,5574703313,140,29.8,5574703309,157,,5574703319,213,6.13,5574703321,1,,5574703311,56,Back,5574703317,212,23.3,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062071,381,61,2,46,59,1oyc8wvt31xlmocyg7euv40bo,1,71.5,6.2,2025-03-11T15:05:31.368Z,2025-03-11T15:05:31Z,5574703347,56,Right,,,,,,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062079,382,49,2,47,1,1oyc8wvt31xlmocyg7euv40bo,1,66.6,21.9,2025-03-11T15:05:33.556Z,2025-03-11T15:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062083,383,1,2,47,1,1oyc8wvt31xlmocyg7euv40bo,1,66.6,21.9,2025-03-11T15:05:33.625Z,2025-03-11T15:05:34Z,5574703399,56,Right,5574703407,213,5.56,5574703403,141,15.8,5574703405,212,6.3,5574703401,140,71.1,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062089,384,1,2,47,2,1oyc8wvt31xlmocyg7euv40bo,1,70.9,16.1,2025-03-11T15:05:34.308Z,2025-03-11T15:05:35Z,5574703429,140,62.2,5574703431,141,11.7,5574703427,56,Right,5574703433,212,9.6,5574703435,213,3.46,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062097,385,1,2,47,3,1oyc8wvt31xlmocyg7euv40bo,0,65.2,27.3,2025-03-11T15:05:35.621Z,2025-03-11T15:05:36Z,5574703469,212,19.8,5574703463,56,Center,5574703467,141,33.3,5574703465,140,83.7,5574703461,155,,5574703471,213,0.21,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062111,387,1,2,47,4,12ksg0e6d70senzilsic40fzl,1,25.3,74.2,2025-03-11T15:05:35.908Z,2025-03-11T15:05:38Z,5574703535,213,3.01,5574703533,212,12.5,5574703527,56,Back,5574703531,141,76.6,5574703529,140,13.5,5574703525,3,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062141,388,1,2,47,7,12ksg0e6d70senzilsic40fzl,0,14.9,82.9,2025-03-11T15:05:38.845Z,2025-03-11T15:05:45Z,5574703635,56,Left,5574703633,157,,5574703639,141,88.6,5574703641,212,81.6,5574703637,140,92.5,5574703643,213,0.05,5574703645,1,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062145,386,49,2,47,14,1oyc8wvt31xlmocyg7euv40bo,1,5.2,11.4,2025-03-11T15:05:45.876Z,2025-03-11T15:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2787062151,387,1,2,47,14,1oyc8wvt31xlmocyg7euv40bo,1,6.7,11.1,2025-03-11T15:05:46.308Z,2025-03-11T15:05:48Z,5574703679,56,Back,5574703685,212,4.4,5574703687,213,5.98,5574703683,141,9.2,5574703681,140,10.7,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2787062159,388,1,2,47,16,1oyc8wvt31xlmocyg7euv40bo,0,14.6,7.3,2025-03-11T15:05:48.421Z,2025-03-11T15:05:54Z,5574703759,1,,5574703755,212,77.5,5574703753,141,45.1,5574703747,155,,5574703749,56,Center,5574703751,140,84.2,5574703757,213,0.34,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062167,389,52,2,47,24,12ksg0e6d70senzilsic40fzl,1,15.7,55.7,2025-03-11T15:05:55.974Z,2025-03-11T15:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cqtsv8o9c603won64dpi3x2j8,Sahil Poonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2787062181,390,1,2,47,24,12ksg0e6d70senzilsic40fzl,1,15.7,55.7,2025-03-11T15:05:56.161Z,2025-03-11T15:06:01Z,5574703849,141,56.1,5574703851,212,5.4,5574703843,123,,5574703845,56,Back,5574703853,213,0.05,5574703847,140,20.8,,,,,,,cqtsv8o9c603won64dpi3x2j8,Sahil Poonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2787062185,391,1,2,47,29,12ksg0e6d70senzilsic40fzl,1,23.1,50.4,2025-03-11T15:06:01.191Z,2025-03-11T15:06:03Z,5574703881,141,24.9,5574703877,56,Back,5574703879,140,31.2,5574703885,213,5.17,5574703883,212,19.3,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062193,392,1,2,47,31,12ksg0e6d70senzilsic40fzl,1,33,22.4,2025-03-11T15:06:03.300Z,2025-03-11T15:06:07Z,5574703919,212,17.4,5574703915,140,46.1,5574703917,141,6.7,5574703913,56,Back,5574703921,213,5.62,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062199,393,1,2,47,35,12ksg0e6d70senzilsic40fzl,1,56.4,9.2,2025-03-11T15:06:07.111Z,2025-03-11T15:06:51Z,5574703943,213,1.76,5574703937,140,53.6,5574703941,212,15.7,5574703935,56,Center,5574703939,141,31.9,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062207,394,1,2,47,36,12ksg0e6d70senzilsic40fzl,1,53.6,31.9,2025-03-11T15:06:08.736Z,2025-03-11T15:06:10Z,5574703999,141,19.1,5574703995,56,Back,5574704003,213,3.77,5574703997,140,42.1,5574704001,212,14.9,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062209,395,1,2,47,38,12ksg0e6d70senzilsic40fzl,1,42.1,19.1,2025-03-11T15:06:10.361Z,2025-03-11T15:06:12Z,5574704015,141,42.1,5574704017,212,18.7,5574704013,140,32.4,5574704011,56,Back,5574704019,213,2.15,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062219,396,1,2,47,40,12ksg0e6d70senzilsic40fzl,1,32.4,42.1,2025-03-11T15:06:12.235Z,2025-03-11T15:06:15Z,5574704059,213,1.17,5574704057,212,19.5,5574704055,141,68.5,5574704053,140,39.7,5574704051,56,Back,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062233,397,1,2,47,43,12ksg0e6d70senzilsic40fzl,1,41.7,64.5,2025-03-11T15:06:15.047Z,2025-03-11T15:06:20Z,5574704137,141,54.5,5574704133,56,Back,5574704135,140,48.3,5574704139,212,9.7,5574704141,213,5.51,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062237,398,1,2,47,48,12ksg0e6d70senzilsic40fzl,1,55,54.9,2025-03-11T15:06:20.749Z,2025-03-11T15:06:23Z,5574704171,213,4.73,5574704169,212,20.4,5574704167,141,24.9,5574704163,56,Center,5574704165,140,55.3,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062249,399,1,2,47,51,12ksg0e6d70senzilsic40fzl,1,55.6,23.7,2025-03-11T15:06:22.905Z,2025-03-11T15:06:26Z,5574704249,56,Right,5574704257,213,5.5,5574704251,140,65.7,5574704253,141,8.3,5574704255,212,14.9,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062273,400,1,2,47,58,12ksg0e6d70senzilsic40fzl,1,68,7.1,2025-03-11T15:06:30.715Z,2025-03-11T15:06:33Z,5574704401,212,13.4,5574704397,140,80.7,5574704403,213,6.2,5574704399,141,5.5,5574704395,56,Right,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062277,401,1,2,48,1,12ksg0e6d70senzilsic40fzl,1,81.2,5.5,2025-03-11T15:06:33.277Z,2025-03-11T15:06:36Z,5574704429,212,11.8,5574704425,140,70.1,5574704427,141,7.7,5574704423,56,Right,5574704431,213,3.01,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062301,402,2,2,48,4,12ksg0e6d70senzilsic40fzl,1,69.2,4.3,2025-03-11T15:06:36.355Z,2025-03-11T15:07:11Z,5574704899,56,Right,5574704529,141,2.9,5574704897,7,deyx0zxr2303hh3cru8l88u1g,5574704527,140,82.5,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062347,390,55,2,48,4,1oyc8wvt31xlmocyg7euv40bo,1,12.7,92.4,2025-03-11T15:06:36.356Z,2025-03-11T15:54:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062299,389,43,2,48,7,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-11T15:06:39.048Z,2025-03-11T15:07:01Z,5574704523,347,0,5574704789,144,5,5574704521,56,Back,5574704541,233,403,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062303,403,43,2,48,8,12ksg0e6d70senzilsic40fzl,1,0,0,2025-03-11T15:06:40.676Z,2025-03-11T15:07:03Z,5574704831,144,5,5574704539,347,0,5574704537,56,Right,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062381,391,1,2,48,34,1oyc8wvt31xlmocyg7euv40bo,1,12.7,92.4,2025-03-11T15:07:06.356Z,2025-03-11T15:07:11Z,5574705005,241,,5574705015,213,6.2,5574705013,212,47.3,5574705003,157,,5574705009,140,57.6,5574705011,141,86.9,5574705001,5,,5574705007,56,Left,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,5574705017,1,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2787062385,392,1,2,48,39,1oyc8wvt31xlmocyg7euv40bo,1,58.4,98,2025-03-11T15:07:11.604Z,2025-03-11T15:07:14Z,5574705033,141,83.8,5574705037,213,4.21,5574705035,212,11,5574705031,140,53.4,5574705029,56,Left,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062389,393,1,2,48,42,1oyc8wvt31xlmocyg7euv40bo,1,53.1,83.6,2025-03-11T15:07:14.084Z,2025-03-11T15:07:15Z,5574705071,140,42,5574705077,213,2.85,5574705073,141,88.7,5574705075,212,12.2,5574705069,56,Back,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062391,394,1,2,48,43,1oyc8wvt31xlmocyg7euv40bo,1,41.2,89.6,2025-03-11T15:07:15.027Z,2025-03-11T15:07:15Z,5574705093,213,5.1,5574705087,140,44.9,5574705091,212,10.3,5574705089,141,75.6,5574705085,56,Back,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062399,395,1,2,48,43,1oyc8wvt31xlmocyg7euv40bo,1,44.9,75.6,2025-03-11T15:07:15.604Z,2025-03-11T15:07:19Z,5574705151,141,55.2,5574705149,140,31.1,5574705147,56,Back,5574705155,213,3.91,5574705153,212,20.1,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062403,396,1,2,48,47,1oyc8wvt31xlmocyg7euv40bo,0,31.4,53.3,2025-03-11T15:07:19.683Z,2025-03-11T15:07:23Z,5574705223,1,,5574705221,213,5.55,5574705211,155,,5574705217,141,9.2,5574705215,140,62.9,5574705213,56,Right,5574705219,212,44.6,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062407,404,44,2,48,50,12ksg0e6d70senzilsic40fzl,1,36.8,89.2,2025-03-11T15:07:22.278Z,2025-03-11T15:07:24Z,5574705233,285,,5574705237,233,397,5574705231,56,Back,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062405,397,44,2,48,50,1oyc8wvt31xlmocyg7euv40bo,0,63.6,12.4,2025-03-11T15:07:22.279Z,2025-03-11T15:07:23Z,5574705229,286,,5574705249,233,404,5574705227,56,Right,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062409,405,1,2,48,50,12ksg0e6d70senzilsic40fzl,0,35.7,84.4,2025-03-11T15:07:22.606Z,2025-03-11T15:07:24Z,5574705259,141,100,5574705255,56,Left,5574705257,140,58,5574705253,3,,5574705261,212,26,5574705263,213,0.45,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062411,398,5,2,48,51,1oyc8wvt31xlmocyg7euv40bo,1,43.6,-1.2,2025-03-11T15:07:23.411Z,2025-03-11T15:07:25Z,5574705265,56,Back,5574705267,347,,5574705285,233,406,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062413,406,5,2,48,52,12ksg0e6d70senzilsic40fzl,0,54.8,101.4,2025-03-11T15:07:24.184Z,2025-03-11T15:07:25Z,5574705269,56,Left,5574705271,347,,5574705289,233,398,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062429,399,1,2,49,4,1oyc8wvt31xlmocyg7euv40bo,0,43.1,0,2025-03-11T15:07:36.339Z,2025-03-11T15:07:38Z,5574705469,141,4.6,5574705467,140,60,5574705463,107,,5574705465,56,Right,5574705473,213,0.21,5574705471,212,18.1,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062435,407,1,2,49,7,12ksg0e6d70senzilsic40fzl,0,41.8,94.1,2025-03-11T15:07:38.916Z,2025-03-11T15:07:40Z,5574705495,56,Back,5574705497,140,42,5574705493,3,,5574705503,213,4.75,5574705501,212,5.6,5574705499,141,85.9,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062445,400,1,2,49,10,1oyc8wvt31xlmocyg7euv40bo,0,58.2,11.6,2025-03-11T15:07:42.548Z,2025-03-11T15:07:44Z,5574705549,213,1.3,5574705543,140,67,5574705545,141,60.2,5574705551,1,,5574705547,212,34.3,5574705541,56,Center,5574705539,157,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062451,408,1,2,49,12,12ksg0e6d70senzilsic40fzl,0,32.2,38.5,2025-03-11T15:07:44.649Z,2025-03-11T15:07:46Z,5574705591,213,0.45,5574705589,212,5.8,5574705581,3,,5574705587,141,42.2,5574705583,56,Back,5574705585,140,37.2,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062461,401,2,2,49,17,1oyc8wvt31xlmocyg7euv40bo,1,62.2,67.2,2025-03-11T15:07:48.979Z,2025-03-11T15:07:53Z,5574705659,56,Center,5574705643,141,71.8,5574705657,7,cam37rgi4c0zyddtt7vwwubbp,5574705641,140,89.9,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062465,409,55,2,49,17,12ksg0e6d70senzilsic40fzl,1,22.3,50.9,2025-03-11T15:07:48.980Z,2025-03-11T15:54:06Z,,,,,,,,,,,,,,,,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062539,410,1,2,49,41,12ksg0e6d70senzilsic40fzl,0,22.3,50.9,2025-03-11T15:08:12.916Z,2025-03-11T15:08:14Z,5574705959,241,,5574705971,1,,5574705955,5,,5574705963,140,64.2,5574705965,141,87.2,5574705969,213,0.51,5574705957,157,,5574705961,56,Left,cqtsv8o9c603won64dpi3x2j8,Sahil Poonia,5574705967,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2787062545,411,50,2,49,44,12ksg0e6d70senzilsic40fzl,1,71.4,72.4,2025-03-11T15:08:15.938Z,2025-03-11T15:08:17Z,5574705993,286,,5574706011,233,402,5574705991,56,Center,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062543,402,7,2,49,44,1oyc8wvt31xlmocyg7euv40bo,0,29.9,28.4,2025-03-11T15:08:15.939Z,2025-03-11T15:08:17Z,5574705989,285,,5574705987,56,Back,5574705995,233,411,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062551,412,61,2,49,46,12ksg0e6d70senzilsic40fzl,0,63.1,42.4,2025-03-11T15:08:18.383Z,2025-03-11T15:08:18Z,5574706027,56,Center,,,,,,,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787062555,403,49,2,49,47,1oyc8wvt31xlmocyg7euv40bo,1,38.9,64,2025-03-11T15:08:19.731Z,2025-03-11T15:08:19Z,,,,,,,,,,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062557,404,1,2,49,48,1oyc8wvt31xlmocyg7euv40bo,1,38.9,64,2025-03-11T15:08:19.907Z,2025-03-11T15:08:20Z,5574706041,56,Back,5574706047,212,14.1,5574706043,140,25.6,5574706045,141,61.5,5574706049,213,3.26,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062565,405,1,2,49,48,1oyc8wvt31xlmocyg7euv40bo,1,25.6,61.5,2025-03-11T15:08:20.467Z,2025-03-11T15:08:22Z,5574706097,212,15.3,5574706091,56,Back,5574706099,213,1.4,5574706093,140,28.1,5574706095,141,83.6,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787062567,406,1,2,49,50,1oyc8wvt31xlmocyg7euv40bo,1,28.1,81.8,2025-03-11T15:08:22.515Z,2025-03-11T15:08:24Z,5574706107,56,Back,5574706111,141,60.8,5574706115,213,4.91,5574706113,212,14.6,5574706109,140,30.8,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
