id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/16/value,teamName,Position
2786736593,28,15,1,4,8,335mseh7gazfrf4eu6w9htw6i,1,89.8,11.7,2025-03-10T14:04:18.602Z,2025-03-10T14:05:09Z,5572860621,66,,5572862567,102,49.6,5572862587,233,32,5572862581,231,46.8,5572862573,100,,5572862579,230,99.3,5572862565,78,,5572862563,72,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,5572860623,56,Right,5572862575,146,98.1,5572862053,82,5572862569,103,19,5572860619,26,5572862571,458,5572862577,147,42.6,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736615,32,10,1,4,8,8uacz8yrceknwsreon4rb5i8o,1,1.9,57.4,2025-03-10T14:04:18.702Z,2025-03-10T14:05:10Z,5572860739,94,,5572862627,233,28,5572860741,56,Back,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736629,29,1,1,4,12,335mseh7gazfrf4eu6w9htw6i,0,64.6,30.3,2025-03-10T14:04:22.977Z,2025-03-10T14:04:23Z,5572860843,141,38.5,5572860837,3,,5572860839,56,Center,5572860845,212,14.6,5572860841,140,77.5,5572860847,213,0.39,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736667,33,12,1,4,15,8uacz8yrceknwsreon4rb5i8o,1,21.1,61.1,2025-03-10T14:04:25.647Z,2025-03-10T14:04:30Z,5572861055,140,40,5572861059,212,19.9,5572861061,213,0.1,5572861057,141,64,5572861053,56,Back,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736649,30,1,1,4,17,335mseh7gazfrf4eu6w9htw6i,0,67.1,41.8,2025-03-10T14:04:27.445Z,2025-03-10T14:04:32Z,5572860949,3,,5572860955,141,43.6,5572860953,140,72.1,5572860959,213,0.23,5572860951,56,Center,5572860957,212,5.4,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736679,34,1,1,4,20,8uacz8yrceknwsreon4rb5i8o,1,28.1,60,2025-03-10T14:04:30.287Z,2025-03-10T14:04:32Z,5572861129,213,1.48,5572861121,56,Back,5572861127,212,7.9,5572861123,140,28.8,5572861125,141,71.5,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736683,35,49,1,4,21,8uacz8yrceknwsreon4rb5i8o,1,28.6,71.7,2025-03-10T14:04:32.046Z,2025-03-10T14:04:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736701,36,1,1,4,22,8uacz8yrceknwsreon4rb5i8o,1,28.5,72.6,2025-03-10T14:04:32.542Z,2025-03-10T14:04:34Z,5572861275,141,68.2,5572861279,213,3.82,5572861271,56,Back,5572861277,212,4.7,5572861273,140,25,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736705,37,1,1,4,24,8uacz8yrceknwsreon4rb5i8o,0,25,68.2,2025-03-10T14:04:34.653Z,2025-03-10T14:04:35Z,5572861315,213,5.74,5572861317,1,,5572861311,141,28.9,5572861301,157,,5572861313,212,51.3,5572861305,56,Center,5572861309,140,66.7,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736711,31,49,1,4,25,335mseh7gazfrf4eu6w9htw6i,1,42.6,72.7,2025-03-10T14:04:35.820Z,2025-03-10T14:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736729,32,1,1,4,26,335mseh7gazfrf4eu6w9htw6i,1,37.1,76.4,2025-03-10T14:04:36.929Z,2025-03-10T14:04:40Z,5572861453,212,6.1,5572861447,140,41.9,5572861445,56,Back,5572861449,141,71.4,5572861457,213,5.69,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736747,33,1,1,4,30,335mseh7gazfrf4eu6w9htw6i,1,40.2,63.1,2025-03-10T14:04:40.695Z,2025-03-10T14:04:42Z,5572861571,213,3.4,5572861565,140,31,5572861563,56,Back,5572861567,141,59.4,5572861569,212,10,,,,,,,,,,6vhnh2pt7o4wcxltwru4zwtwq,Amarjit Singh Kiyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736765,34,1,1,4,32,335mseh7gazfrf4eu6w9htw6i,1,31.9,59.7,2025-03-10T14:04:42.820Z,2025-03-10T14:04:47Z,5572861713,56,Back,5572861717,141,72.6,5572861719,212,12.4,5572861721,213,0.79,5572861715,140,40.2,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736793,35,2,1,4,37,335mseh7gazfrf4eu6w9htw6i,1,55.1,73.6,2025-03-10T14:04:47.741Z,2025-03-10T14:04:53Z,5572861915,56,Left,5572861883,141,96.5,5572861913,7,cnea18p2z4830dwkn0kcp9pii,5572861881,140,77.5,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786736787,38,55,1,4,41,8uacz8yrceknwsreon4rb5i8o,1,31.2,48.1,2025-03-10T14:04:52.095Z,2025-03-10T14:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736977,39,1,1,5,6,8uacz8yrceknwsreon4rb5i8o,0,33.4,5.6,2025-03-10T14:05:16.839Z,2025-03-10T14:53:54Z,5572863035,1,,5572863025,56,Center,5572863019,5,,5572863053,189,,5572863029,141,58.2,5572863031,212,52.2,5572863021,157,,5572863027,140,69.6,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,5572863033,213,0.76,5572863023,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786736975,36,1,1,5,6,335mseh7gazfrf4eu6w9htw6i,0,24,31.8,2025-03-10T14:05:17.053Z,2025-03-10T14:05:18Z,5572863013,212,26,5572863007,56,Back,5572863009,140,48.2,5572863005,157,,5572863015,213,6.08,5572863017,1,,5572863011,141,24,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737013,40,1,1,5,10,8uacz8yrceknwsreon4rb5i8o,1,56.2,74.1,2025-03-10T14:05:21.150Z,2025-03-10T14:05:22Z,5572863205,140,64.3,5572863203,56,Center,5572863211,213,5.76,5572863207,141,66.9,5572863209,212,9.8,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737039,41,1,1,5,11,8uacz8yrceknwsreon4rb5i8o,1,64.3,66.9,2025-03-10T14:05:21.885Z,2025-03-10T14:05:26Z,5572863347,213,3.46,5572863341,140,59.8,5572863343,141,64.6,5572863339,56,Center,5572863345,212,5,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737041,42,61,1,5,12,8uacz8yrceknwsreon4rb5i8o,1,34.1,83.6,2025-03-10T14:05:23.250Z,2025-03-10T14:54:16Z,5572863351,56,Back,,,,,,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737031,37,61,1,5,13,335mseh7gazfrf4eu6w9htw6i,1,39.1,32.7,2025-03-10T14:05:24.115Z,2025-03-10T14:05:24Z,5572863313,56,Back,,,,,,,,,,,,,,,,,,,,,,6vhnh2pt7o4wcxltwru4zwtwq,Amarjit Singh Kiyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737075,43,1,1,5,17,8uacz8yrceknwsreon4rb5i8o,1,34.1,83.6,2025-03-10T14:05:27.262Z,2025-03-10T14:05:29Z,5572863551,212,14.1,5572863547,140,30.4,5572863553,213,4.43,5572863549,141,63.7,5572863545,56,Back,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737061,38,83,1,5,17,335mseh7gazfrf4eu6w9htw6i,0,58.4,24.1,2025-03-10T14:05:28.115Z,2025-03-10T14:05:33Z,5572863779,399,11xl1jtpjn674dw6yxfv33pey,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737095,44,1,1,5,19,8uacz8yrceknwsreon4rb5i8o,0,34.7,48.8,2025-03-10T14:05:29.277Z,2025-03-10T14:05:31Z,5572863659,212,0.8,5572863679,286,,5572863657,141,48.1,5572863653,56,Back,5572863673,236,,5572863655,140,35.3,5572863675,233,39,5572863661,213,5.64,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737081,39,74,1,5,19,335mseh7gazfrf4eu6w9htw6i,1,57.2,50.1,2025-03-10T14:05:29.278Z,2025-03-10T14:05:32Z,5572863607,285,,5572863687,233,44,5572863605,56,Center,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737099,40,49,1,5,21,335mseh7gazfrf4eu6w9htw6i,1,47.4,46.7,2025-03-10T14:05:31.583Z,2025-03-10T14:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Makan Chote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737125,41,1,1,5,21,335mseh7gazfrf4eu6w9htw6i,1,47.4,46.7,2025-03-10T14:05:32.037Z,2025-03-10T14:05:36Z,5572863863,212,7.7,5572863865,213,3.11,5572863859,140,40.1,5572863857,56,Back,5572863861,141,47,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737153,42,1,1,5,25,335mseh7gazfrf4eu6w9htw6i,1,38.8,46.1,2025-03-10T14:05:35.974Z,2025-03-10T14:05:39Z,5572864007,56,Back,5572864009,140,38.2,5572864011,141,37,5572864017,213,4.61,5572864015,212,6.2,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737157,43,50,1,5,26,335mseh7gazfrf4eu6w9htw6i,1,40.7,31,2025-03-10T14:05:37.004Z,2025-03-10T14:05:39Z,5572864025,56,Back,5572864027,286,,5572864037,233,45,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737141,45,7,1,5,26,8uacz8yrceknwsreon4rb5i8o,0,60.3,66.4,2025-03-10T14:05:37.005Z,2025-03-10T14:05:40Z,5572863957,285,,5572864031,233,43,5572863955,56,Center,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737199,44,1,1,5,30,335mseh7gazfrf4eu6w9htw6i,1,56.4,34.2,2025-03-10T14:05:40.880Z,2025-03-10T14:05:45Z,5572864277,140,56.5,5572864283,213,1.55,5572864275,56,Center,5572864279,141,41.2,5572864281,212,4.8,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737201,45,3,1,5,35,335mseh7gazfrf4eu6w9htw6i,1,64.4,25.5,2025-03-10T14:05:45.613Z,2025-03-10T14:05:47Z,5572864307,233,46,5572864295,286,,5572864293,56,Center,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737193,46,45,1,5,35,8uacz8yrceknwsreon4rb5i8o,0,37.8,71.2,2025-03-10T14:05:45.613Z,2025-03-10T14:05:47Z,5572864323,233,45,5572864261,285,,5572864259,56,Back,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737211,46,1,1,5,36,335mseh7gazfrf4eu6w9htw6i,1,58.6,41,2025-03-10T14:05:46.442Z,2025-03-10T14:05:48Z,5572864365,141,48.8,5572864369,213,0.48,5572864361,56,Center,5572864367,212,11.6,5572864363,140,68.4,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737221,47,1,1,5,38,335mseh7gazfrf4eu6w9htw6i,1,66.5,43.4,2025-03-10T14:05:48.380Z,2025-03-10T14:05:50Z,5572864425,141,36.1,5572864429,213,4.98,5572864421,56,Center,5572864427,212,5.1,5572864423,140,67.8,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737231,48,1,1,5,39,335mseh7gazfrf4eu6w9htw6i,1,73.5,32.4,2025-03-10T14:05:50.036Z,2025-03-10T14:05:56Z,5572864549,140,82.7,5572864553,212,21,5572864547,56,Right,5572864551,141,4.9,5572864555,213,5.19,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737235,49,1,1,5,45,335mseh7gazfrf4eu6w9htw6i,0,76.2,30.7,2025-03-10T14:05:55.989Z,2025-03-10T14:05:58Z,5572864583,56,Center,5572864669,286,,5572864663,236,,5572864589,212,2,5572864591,213,1.19,5572864587,141,33.4,5572864665,233,47,5572864585,140,76.9,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737247,47,74,1,5,48,8uacz8yrceknwsreon4rb5i8o,1,15.1,75.1,2025-03-10T14:05:58.462Z,2025-03-10T14:05:59Z,5572864641,285,,5572864675,233,49,5572864639,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737269,50,1,1,5,49,335mseh7gazfrf4eu6w9htw6i,0,70,51.9,2025-03-10T14:05:59.879Z,2025-03-10T14:06:00Z,5572864775,140,77.6,5572864779,212,12.7,5572864777,141,66.4,5572864773,56,Center,5572864781,213,0.89,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737265,48,49,1,5,50,8uacz8yrceknwsreon4rb5i8o,1,14.6,43.6,2025-03-10T14:06:00.270Z,2025-03-10T14:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737309,49,1,1,5,53,8uacz8yrceknwsreon4rb5i8o,1,24.3,31.2,2025-03-10T14:06:04.221Z,2025-03-10T14:06:07Z,5572865017,140,32.7,5572865021,212,11.8,5572865015,56,Back,5572865019,141,42.7,5572865023,213,0.73,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737315,50,1,1,5,57,8uacz8yrceknwsreon4rb5i8o,1,33,43,2025-03-10T14:06:07.501Z,2025-03-10T14:06:08Z,5572865049,140,46.2,5572865053,212,16.3,5572865047,56,Back,5572865051,141,55.5,5572865055,213,0.55,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737317,51,43,1,5,58,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T14:06:08.301Z,2025-03-10T14:06:29Z,5572865061,285,0,5572865741,144,45,5572865059,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737323,52,43,1,5,58,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T14:06:08.462Z,2025-03-10T14:06:27Z,5572865687,144,45,5572865091,285,0,5572865089,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737339,53,1,1,5,58,8uacz8yrceknwsreon4rb5i8o,1,46.1,55.1,2025-03-10T14:06:08.925Z,2025-03-10T14:55:26Z,5572865159,140,35,5572865165,213,3,5572865161,141,57.6,5572865157,56,Back,5572865163,212,11.8,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737389,54,1,1,6,1,8uacz8yrceknwsreon4rb5i8o,1,35.2,57.6,2025-03-10T14:06:11.853Z,2025-03-10T14:06:17Z,5572865425,1,,5572865417,140,63.9,5572865421,212,36.1,5572865415,56,Left,5572865419,141,86.9,5572865423,213,0.58,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737393,55,61,1,6,7,8uacz8yrceknwsreon4rb5i8o,0,64.3,72.9,2025-03-10T14:06:17.726Z,2025-03-10T14:06:18Z,5572865445,56,Center,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737395,51,49,1,6,8,335mseh7gazfrf4eu6w9htw6i,1,34.3,45.1,2025-03-10T14:06:18.787Z,2025-03-10T14:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737423,52,1,1,6,8,335mseh7gazfrf4eu6w9htw6i,1,34.3,45.1,2025-03-10T14:06:19.115Z,2025-03-10T14:06:25Z,5572865599,141,58.4,5572865597,140,38.5,5572865595,56,Back,5572865601,212,10.1,5572865603,213,1.12,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737471,53,1,1,6,15,335mseh7gazfrf4eu6w9htw6i,1,42.3,69,2025-03-10T14:06:25.677Z,2025-03-10T14:06:31Z,5572865863,212,39.2,5572865861,141,96.6,5572865867,1,,5572865865,213,0.5,5572865859,140,75.1,5572865857,56,Left,,,,,,,6vhnh2pt7o4wcxltwru4zwtwq,Amarjit Singh Kiyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737481,54,1,1,6,21,335mseh7gazfrf4eu6w9htw6i,1,73.7,94.5,2025-03-10T14:06:31.708Z,2025-03-10T14:06:33Z,5572865905,140,67.8,5572865907,141,71.8,5572865909,212,16.6,5572865911,213,4.33,5572865903,56,Center,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737545,55,1,1,6,29,335mseh7gazfrf4eu6w9htw6i,1,65.1,69,2025-03-10T14:06:39.552Z,2025-03-10T14:06:43Z,5572866335,212,20.3,5572866337,213,2.86,5572866331,140,46.5,5572866329,56,Back,5572866333,141,77.3,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737551,56,43,1,6,35,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T14:06:45.833Z,2025-03-10T14:06:49Z,5572866475,144,49,,,,,,,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737557,57,1,1,6,36,335mseh7gazfrf4eu6w9htw6i,0,39.9,76.9,2025-03-10T14:06:46.426Z,2025-03-10T14:06:48Z,5572866409,212,51.8,5572866405,140,86.5,5572866401,155,,5572866407,141,100,5572866403,56,Left,5572866411,213,0.33,5572866421,1,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737595,59,1,1,6,37,335mseh7gazfrf4eu6w9htw6i,0,82.5,95.9,2025-03-10T14:06:47.410Z,2025-03-10T14:07:01Z,5572866801,236,,5572866807,286,,5572866649,141,96.2,5572866803,233,56,5572866647,140,84.5,5572866651,212,2.1,5572866645,56,Left,5572866653,213,0.1,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737559,56,74,1,6,37,8uacz8yrceknwsreon4rb5i8o,1,10.6,2.9,2025-03-10T14:06:47.677Z,2025-03-10T14:07:00Z,5572866417,56,Back,5572866793,233,59,5572866419,285,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737561,58,5,1,6,37,335mseh7gazfrf4eu6w9htw6i,1,89.4,102,2025-03-10T14:06:47.786Z,2025-03-10T14:07:06Z,5572866425,347,,5572866423,56,Left,5572866927,233,57,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737567,57,5,1,6,38,8uacz8yrceknwsreon4rb5i8o,0,10.6,-2,2025-03-10T14:06:49.054Z,2025-03-10T14:07:05Z,5572866455,347,,5572866949,233,58,5572866453,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737677,60,1,1,7,1,335mseh7gazfrf4eu6w9htw6i,1,82.8,100,2025-03-10T14:07:11.535Z,2025-03-10T14:07:13Z,5572867179,107,,5572867183,140,94.1,5572867189,213,5.64,5572867187,212,14.8,5572867181,56,Left,5572867185,141,88.9,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737679,61,50,1,7,1,335mseh7gazfrf4eu6w9htw6i,1,94.4,89.4,2025-03-10T14:07:12.173Z,2025-03-10T14:07:18Z,5572867199,286,,5572867197,56,Left,5572867255,233,58,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737683,58,7,1,7,1,8uacz8yrceknwsreon4rb5i8o,0,5.6,10.6,2025-03-10T14:07:12.174Z,2025-03-10T14:07:17Z,5572867229,285,,5572867231,233,61,5572867227,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786737701,63,61,1,7,2,335mseh7gazfrf4eu6w9htw6i,1,95.5,88.3,2025-03-10T14:07:12.862Z,2025-03-10T14:07:20Z,5572867327,56,Left,,,,,,,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737685,62,5,1,7,3,335mseh7gazfrf4eu6w9htw6i,0,101.2,88.2,2025-03-10T14:07:13.847Z,2025-03-10T14:07:42Z,5572868237,233,59,5572867235,56,Left,5572867237,346,,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786737855,59,5,1,7,8,8uacz8yrceknwsreon4rb5i8o,1,-1.2,11.2,2025-03-10T14:07:18.685Z,2025-03-10T14:07:42Z,5572868233,233,62,5572868217,346,,5572868215,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
