id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,,teamName,Position
2775642411,30,44,1,2,5,7xo09xnh3y03lyai6azr77fo0,0,51.5,34.3,2025-02-13T14:02:28.886Z,2025-02-13T15:01:30Z,5512288903,56,Center,5512288911,233,29,5512288917,286,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642407,30,1,1,2,5,ajwqetklk0m22x7ifsjax5yi,0,49.1,63.6,2025-02-13T14:02:29.232Z,2025-02-13T14:05:35Z,5512291917,140,43.7,5512291919,141,70.5,5512291923,213,2.45,5512291915,3,,5512291921,212,7.4,5512288875,56,Back,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642415,31,1,1,2,7,7xo09xnh3y03lyai6azr77fo0,0,56.4,24.6,2025-02-13T14:02:30.913Z,2025-02-13T14:02:31Z,5512288931,140,57.9,5512288937,213,1.36,5512288933,141,35.5,5512288929,56,Center,5512288935,212,7.6,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642421,31,8,1,2,8,ajwqetklk0m22x7ifsjax5yi,1,32.6,64.5,2025-02-13T14:02:32.088Z,2025-02-13T14:02:32Z,5512288971,56,Back,,,,,,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642423,32,83,1,2,9,7xo09xnh3y03lyai6azr77fo0,0,55.3,37.4,2025-02-13T14:02:32.746Z,2025-02-13T14:02:35Z,5512289011,399,3i9ye7yfz4j9bhbi8gco7mjca,,,,,,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642425,32,49,1,2,9,ajwqetklk0m22x7ifsjax5yi,1,39,63.6,2025-02-13T14:02:32.997Z,2025-02-13T14:02:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642433,33,3,1,2,10,ajwqetklk0m22x7ifsjax5yi,1,42.6,60.3,2025-02-13T14:02:33.763Z,2025-02-13T16:01:52Z,5512289029,233,33,5512289009,286,,5512289007,56,Back,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642431,33,45,1,2,10,7xo09xnh3y03lyai6azr77fo0,0,57.4,39.7,2025-02-13T14:02:33.763Z,2025-02-13T15:01:17Z,5512289001,56,Center,5512289035,233,33,5512289003,285,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642441,34,1,1,2,13,ajwqetklk0m22x7ifsjax5yi,1,38.4,49,2025-02-13T14:02:36.625Z,2025-02-13T14:02:37Z,5512289063,212,12.1,5512289065,213,5.21,5512289057,56,Back,5512289059,140,43.9,5512289061,141,33.3,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642447,35,1,1,2,13,ajwqetklk0m22x7ifsjax5yi,1,43.9,33.3,2025-02-13T14:02:37.243Z,2025-02-13T14:02:39Z,5512289093,213,4.59,5512289089,141,7.3,5512289091,212,17.8,5512289087,140,41.9,5512289085,56,Back,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642459,36,1,1,2,15,ajwqetklk0m22x7ifsjax5yi,0,41.9,5.3,2025-02-13T14:02:39.010Z,2025-02-13T14:02:41Z,5512289145,141,7.1,5512289139,155,,5512289149,213,0.04,5512289143,140,69.8,5512289147,212,29.3,5512289141,56,Right,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642463,34,12,1,2,19,7xo09xnh3y03lyai6azr77fo0,1,22.4,96.9,2025-02-13T14:02:42.571Z,2025-02-13T14:02:43Z,5512289167,213,1.17,5512289163,141,100,5512289177,167,,5512289161,140,23.7,5512289159,56,Back,5512289165,212,3.5,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642465,35,5,1,2,19,7xo09xnh3y03lyai6azr77fo0,0,25.9,101.8,2025-02-13T14:02:42.700Z,2025-02-13T14:03:55Z,5512289255,233,37,5512289171,347,,5512289169,56,Back,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642481,37,5,1,2,19,ajwqetklk0m22x7ifsjax5yi,1,74.1,-1.8,2025-02-13T14:02:42.700Z,2025-02-13T15:01:42Z,5512289243,56,Right,5512289247,233,35,5512289245,347,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642489,38,1,1,2,32,ajwqetklk0m22x7ifsjax5yi,1,67.5,0,2025-02-13T14:02:56.102Z,2025-02-13T14:02:58Z,5512289297,107,,5512289299,56,Right,5512289301,140,86.9,5512289307,213,0.43,5512289303,141,11.6,5512289309,1,,5512289305,212,22.4,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642497,39,1,1,2,34,ajwqetklk0m22x7ifsjax5yi,1,87,8.2,2025-02-13T14:02:58.075Z,2025-02-13T14:03:02Z,5512289365,212,17.9,5512289359,56,Right,5512289367,213,2.91,5512289363,141,14.3,5512289361,140,70.4,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642499,40,3,1,2,37,ajwqetklk0m22x7ifsjax5yi,0,72.4,14.4,2025-02-13T14:03:01.290Z,2025-02-13T16:03:15Z,5512289371,56,Right,5512289373,286,,5512289389,233,36,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642501,36,7,1,2,37,7xo09xnh3y03lyai6azr77fo0,1,27.6,85.6,2025-02-13T14:03:01.291Z,2025-02-13T16:03:16Z,5512289385,233,40,5512289379,56,Back,5512289381,285,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642511,42,50,1,2,39,ajwqetklk0m22x7ifsjax5yi,1,62.8,32.3,2025-02-13T14:03:03.087Z,2025-02-13T16:03:29Z,5512293753,286,,5512293751,56,Center,5512293777,233,37,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642517,37,7,1,2,39,7xo09xnh3y03lyai6azr77fo0,0,37.2,67.7,2025-02-13T14:03:03.088Z,2025-02-13T16:03:39Z,5512289445,285,,5512289443,56,Back,5512293757,233,42,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775664127,819,1,1,2,40,7xo09xnh3y03lyai6azr77fo0,1,20.3,79,2025-02-13T14:03:03.392Z,2025-02-13T17:06:02Z,5512417549,212,6.3,5512417551,213,5.52,5512417543,56,Back,5512417547,141,72.6,5512417545,140,24.6,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642513,43,43,1,2,44,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T14:03:07.761Z,2025-02-13T16:03:37Z,5512289425,56,Center,5512416923,144,61,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642521,38,1,1,2,44,7xo09xnh3y03lyai6azr77fo0,0,21.8,68.1,2025-02-13T14:03:08.378Z,2025-02-13T14:03:09Z,5512289461,157,,5512289471,213,5.6,5512289473,1,,5512289469,212,37.2,5512289467,141,33.6,5512289463,56,Back,5512289465,140,49.3,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642537,44,1,1,2,49,ajwqetklk0m22x7ifsjax5yi,1,53.6,54.2,2025-02-13T14:03:12.838Z,2025-02-13T14:03:16Z,5512289545,140,22.5,5512289553,1,,5512289547,141,53.4,5512289543,56,Back,5512289551,213,3.16,5512289549,212,32.7,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642543,45,1,1,2,53,ajwqetklk0m22x7ifsjax5yi,0,22.8,49.6,2025-02-13T14:03:16.650Z,2025-02-13T14:03:20Z,5512289587,212,58.4,5512289583,140,74.6,5512289589,213,5.91,5512289585,141,18.3,5512289581,56,Right,5512289591,1,,5512289579,157,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2775642553,39,61,1,2,57,7xo09xnh3y03lyai6azr77fo0,0,25.4,76,2025-02-13T14:03:20.970Z,2025-02-13T15:00:23Z,5512289639,56,Back,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642561,40,45,1,3,0,7xo09xnh3y03lyai6azr77fo0,0,19.2,76.2,2025-02-13T14:03:23.431Z,2025-02-13T14:03:26Z,5512289677,56,Back,5512289679,285,,5512289719,233,46,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642565,46,3,1,3,0,ajwqetklk0m22x7ifsjax5yi,1,80.8,23.8,2025-02-13T14:03:23.431Z,2025-02-13T15:01:27Z,5512289695,56,Center,5512289697,286,,5512289701,233,40,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642571,41,45,1,3,2,7xo09xnh3y03lyai6azr77fo0,0,9.6,74.8,2025-02-13T14:03:25.423Z,2025-02-13T15:01:27Z,5512289761,233,47,5512289729,285,,5512289727,56,Back,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642573,47,3,1,3,2,ajwqetklk0m22x7ifsjax5yi,1,90.4,25.2,2025-02-13T14:03:25.423Z,2025-02-13T14:03:30Z,5512289737,233,41,5512289733,286,,5512289731,56,Center,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642575,42,45,1,3,2,7xo09xnh3y03lyai6azr77fo0,0,7,73,2025-02-13T14:03:26.311Z,2025-02-13T14:03:34Z,5512289745,56,Back,5512289777,233,48,5512289747,285,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642579,48,3,1,3,2,ajwqetklk0m22x7ifsjax5yi,1,93,27,2025-02-13T14:03:26.311Z,2025-02-13T15:01:27Z,5512289765,56,Center,5512289771,233,42,5512289767,286,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642587,49,1,1,3,4,ajwqetklk0m22x7ifsjax5yi,1,97.2,33.7,2025-02-13T14:03:28.386Z,2025-02-13T16:04:33Z,5512417723,154,,5512289845,213,1.84,5512289843,212,11,5512289837,56,Center,5512289839,140,94.4,5512417721,210,13,5512289841,141,49.3,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642591,50,13,1,3,7,ajwqetklk0m22x7ifsjax5yi,1,94.4,49.3,2025-02-13T14:03:30.711Z,2025-02-13T16:04:54Z,5512417577,16,,5512417639,153,,5512417725,73,,5512417575,22,,5512417727,29,,5512297487,56,Center,5512417739,146,97.1,5512417741,147,69.5,88x8tqxamao1dzdfz5libluui,Javi Siverio,5512417731,55,49,5512417729,154,,5512417635,20,5512417745,231,50.4,5512417735,102,75.3,5512417743,230,99.8,5512417737,103,12.5,,,,,,,,,,,,,,Jamshedpur FC,
2775642589,43,49,1,3,8,7xo09xnh3y03lyai6azr77fo0,1,5.9,23.7,2025-02-13T14:03:32.363Z,2025-02-13T14:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642595,51,61,1,3,9,ajwqetklk0m22x7ifsjax5yi,0,92.1,77.9,2025-02-13T14:03:33.034Z,2025-02-13T14:10:07Z,5512289861,56,Center,,,,,,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642597,44,1,1,3,10,7xo09xnh3y03lyai6azr77fo0,0,17.2,10,2025-02-13T14:03:33.834Z,2025-02-13T14:03:35Z,5512289877,212,34.8,5512289873,140,44.9,5512289879,213,0.58,5512289871,56,Back,5512289869,157,,5512289875,141,38,5512289881,1,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642603,52,49,1,3,13,ajwqetklk0m22x7ifsjax5yi,1,53.9,58.1,2025-02-13T14:03:36.693Z,2025-02-13T14:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642609,53,1,1,3,13,ajwqetklk0m22x7ifsjax5yi,1,55.4,60.3,2025-02-13T14:03:37.032Z,2025-02-13T14:03:38Z,5512289941,213,0.03,5512289935,140,66.2,5512289939,212,11.3,5512289937,141,60.8,5512289933,56,Center,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642621,54,1,1,3,15,ajwqetklk0m22x7ifsjax5yi,1,62,58.4,2025-02-13T14:03:38.682Z,2025-02-13T14:03:43Z,5512290015,56,Right,5512290017,140,60.7,5512290023,213,4.67,5512290019,141,11.4,5512290021,212,32,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642625,55,1,1,3,20,ajwqetklk0m22x7ifsjax5yi,1,65.2,11.9,2025-02-13T14:03:43.467Z,2025-02-13T14:03:47Z,5512290049,141,18.9,5512290051,212,9.2,5512290047,140,72.7,5512290053,213,0.54,5512290045,56,Right,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642629,56,1,1,3,24,ajwqetklk0m22x7ifsjax5yi,1,75.3,34,2025-02-13T14:03:47.580Z,2025-02-13T14:03:49Z,5512290085,141,59.3,5512290087,212,17.7,5512290083,140,79.3,5512290089,213,1.33,5512290081,56,Center,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642631,57,1,1,3,26,ajwqetklk0m22x7ifsjax5yi,0,79.2,59.3,2025-02-13T14:03:49.849Z,2025-02-13T14:11:22Z,5512290103,213,6.03,5512290101,212,16.6,5512290097,140,94.5,5512290099,141,53.1,5512290095,56,Center,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642639,45,52,1,3,27,7xo09xnh3y03lyai6azr77fo0,1,5.7,44.8,2025-02-13T14:03:51.018Z,2025-02-13T14:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775642657,46,1,1,3,29,7xo09xnh3y03lyai6azr77fo0,0,15,48.7,2025-02-13T14:03:52.859Z,2025-02-13T14:03:56Z,5512290241,213,0.76,5512290231,123,,5512290279,1,,5512290239,212,52.4,5512290233,56,Left,5512290237,141,100,5512290245,287,,5512290235,140,51.1,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775642663,47,5,1,3,32,7xo09xnh3y03lyai6azr77fo0,0,51.2,101.8,2025-02-13T14:03:55.955Z,2025-02-13T14:04:00Z,5512290295,56,Left,5512290349,233,58,5512290297,347,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775642669,58,5,1,3,32,ajwqetklk0m22x7ifsjax5yi,1,48.8,-1.8,2025-02-13T14:03:55.955Z,2025-02-13T15:01:43Z,5512290315,56,Back,5512290331,233,47,5512290317,347,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642729,59,1,1,3,54,ajwqetklk0m22x7ifsjax5yi,1,48.8,0,2025-02-13T14:04:17.610Z,2025-02-13T16:05:12Z,5512290627,56,Right,5512290629,140,68.4,5512290631,141,5,5512290625,107,,5512290633,212,21.1,5512418283,189,,5512290635,213,0.22,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642731,60,61,1,3,55,ajwqetklk0m22x7ifsjax5yi,0,66.1,4,2025-02-13T14:04:18.613Z,2025-02-13T16:05:14Z,5512418301,189,,5512290639,56,Right,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642741,48,1,1,3,55,7xo09xnh3y03lyai6azr77fo0,0,28.1,98.3,2025-02-13T14:04:18.857Z,2025-02-13T15:00:10Z,5512290673,212,3.8,5512290669,140,31.7,5512290667,56,Back,5512290675,213,6.18,5512290681,236,,5512290671,141,97.7,5512290687,286,,5512290683,233,61,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642737,61,74,1,3,55,ajwqetklk0m22x7ifsjax5yi,1,66,4.1,2025-02-13T14:04:18.858Z,2025-02-13T16:05:15Z,5512290659,56,Right,5512290699,233,48,5512290661,285,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642753,49,5,1,3,56,7xo09xnh3y03lyai6azr77fo0,1,30.6,101.8,2025-02-13T14:04:19.748Z,2025-02-13T15:01:43Z,5512290735,56,Back,5512290751,233,62,5512290737,347,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642743,62,5,1,3,56,ajwqetklk0m22x7ifsjax5yi,0,69.4,-1.8,2025-02-13T14:04:19.748Z,2025-02-13T15:01:43Z,5512290697,347,,5512290695,56,Right,5512290765,233,49,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642779,50,1,1,4,6,7xo09xnh3y03lyai6azr77fo0,1,26.5,100,2025-02-13T14:04:29.466Z,2025-02-13T14:04:32Z,5512290885,56,Back,5512290893,213,6.13,5512290891,212,19.8,5512290889,141,96.6,5512290883,107,,5512290887,140,45.1,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642781,51,1,1,4,8,7xo09xnh3y03lyai6azr77fo0,0,43.2,97.1,2025-02-13T14:04:32.297Z,2025-02-13T14:04:34Z,5512290901,141,97.4,5512290897,56,Back,5512290899,140,39.2,5512290933,286,,5512290903,212,4.2,5512290927,236,,5512290929,233,63,5512290905,213,3.09,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642785,63,74,1,4,8,ajwqetklk0m22x7ifsjax5yi,1,63.1,4.1,2025-02-13T14:04:32.298Z,2025-02-13T15:56:05Z,5512290919,56,Right,5512290953,233,51,5512290921,285,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642829,52,5,1,4,10,7xo09xnh3y03lyai6azr77fo0,1,41.3,101.8,2025-02-13T14:04:34.274Z,2025-02-13T15:01:43Z,5512291125,56,Back,5512291143,233,64,5512291127,347,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642793,64,5,1,4,10,ajwqetklk0m22x7ifsjax5yi,0,58.7,-1.8,2025-02-13T14:04:34.274Z,2025-02-13T14:11:15Z,5512290961,56,Right,5512290963,347,,5512291147,233,52,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642841,53,1,1,4,21,7xo09xnh3y03lyai6azr77fo0,1,43.9,100,2025-02-13T14:04:45.370Z,2025-02-13T14:04:49Z,5512291191,140,55.4,5512291195,212,13.7,5512291189,56,Left,5512291187,107,,5512291197,213,5.79,5512291193,141,92,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642843,54,50,1,4,25,7xo09xnh3y03lyai6azr77fo0,1,51.8,92.2,2025-02-13T14:04:48.797Z,2025-02-13T15:01:22Z,5512291213,233,65,5512291201,56,Left,5512291203,286,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775642849,65,7,1,4,25,ajwqetklk0m22x7ifsjax5yi,1,48.2,7.8,2025-02-13T14:04:48.798Z,2025-02-13T15:01:22Z,5512291205,56,Back,5512291207,285,,5512291209,233,54,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642853,66,49,1,4,26,ajwqetklk0m22x7ifsjax5yi,1,51.5,12.5,2025-02-13T14:04:49.901Z,2025-02-13T14:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642861,67,1,1,4,27,ajwqetklk0m22x7ifsjax5yi,1,50.2,11.4,2025-02-13T14:04:50.496Z,2025-02-13T14:04:51Z,5512291225,56,Center,5512291231,212,12,5512291229,141,26.5,5512291227,140,56.2,5512291233,213,1.02,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642863,68,4,1,4,28,ajwqetklk0m22x7ifsjax5yi,1,55.2,25.2,2025-02-13T14:04:51.673Z,2025-02-13T15:01:19Z,5512291239,13,,5512291247,286,,5512291243,152,,5512291245,265,,5512291241,56,Center,5512291275,233,55,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775642859,55,4,1,4,28,7xo09xnh3y03lyai6azr77fo0,0,44.8,74.8,2025-02-13T14:04:51.674Z,2025-02-13T15:01:19Z,5512291273,285,,5512291279,233,68,5512291267,56,Back,5512291271,265,,5512291269,152,,5512291265,13,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
