id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2779102655,41,1,1,3,35,28au628w8n2jhgujuwh3y5d8k,0,19.4,72.4,5531243301,140,70.8,5531243297,155,,5531243299,56,Center,5531243303,141,74.5,5531243305,212,54,5531243307,213,0.03,5531243309,1,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102673,29,1,1,3,41,8uacz8yrceknwsreon4rb5i8o,1,28.1,30,5531243403,56,Back,5531243401,3,,5531243411,213,6.19,5531243405,140,41.4,5531243409,212,14,5531243407,141,28,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102675,30,61,1,3,41,8uacz8yrceknwsreon4rb5i8o,0,41.4,28,5531243415,56,Back,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102677,42,1,1,3,42,28au628w8n2jhgujuwh3y5d8k,1,74.4,70.3,5531243421,141,66,5531243425,213,3.38,5531243423,212,12.3,5531243419,140,63,5531243417,56,Center,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102679,43,49,1,3,43,28au628w8n2jhgujuwh3y5d8k,1,63,66,,,,,,,,,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102691,44,1,1,3,44,28au628w8n2jhgujuwh3y5d8k,1,63,65.4,5531243485,213,4.71,5531243481,141,22.4,5531243477,56,Center,5531243479,140,62.8,5531243483,212,29.2,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102703,45,1,1,3,48,28au628w8n2jhgujuwh3y5d8k,1,67.3,25.9,5531243549,212,18.6,5531243547,141,53.3,5531243545,140,67.1,5531243551,213,1.58,5531243543,56,Center,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102715,46,1,1,3,50,28au628w8n2jhgujuwh3y5d8k,1,66.8,53.3,5531243623,213,0.34,5531243615,56,Center,5531243617,140,78.9,5531243619,141,60,5531243621,212,13.5,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102729,47,1,1,3,52,28au628w8n2jhgujuwh3y5d8k,1,77.4,64.5,5531243681,140,94.2,5531243683,141,74.7,5531243685,212,19,5531243687,213,0.37,5531243679,56,Center,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102749,48,1,1,3,56,28au628w8n2jhgujuwh3y5d8k,0,96.4,74.2,5531243765,155,,5531243767,196,,5531243787,213,4.54,5531243789,1,,5531243779,141,0,5531243775,140,87.7,5531243783,212,52.2,5531243771,56,Right,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102769,31,5,1,4,1,8uacz8yrceknwsreon4rb5i8o,1,13.1,101.4,5531243859,56,Back,5531243861,347,,5531243865,233,49,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102751,49,5,1,4,1,28au628w8n2jhgujuwh3y5d8k,0,86.9,-1.4,5531243793,56,Right,5531243795,347,,5531243869,233,31,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102873,32,1,1,4,20,8uacz8yrceknwsreon4rb5i8o,1,13.6,100,5531244341,141,93.6,5531244339,140,27.5,5531244337,56,Back,5531244335,107,,5531244585,189,,5531244349,213,5.94,5531244345,212,15.5,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102881,33,61,1,4,21,8uacz8yrceknwsreon4rb5i8o,1,20.5,95.3,5531244367,56,Back,5531244413,189,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102849,50,49,1,4,22,28au628w8n2jhgujuwh3y5d8k,1,64.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102863,51,1,1,4,23,28au628w8n2jhgujuwh3y5d8k,1,64.2,3.2,5531244293,56,Right,5531244295,140,71.7,5531244301,213,0.79,5531244299,212,11.2,5531244297,141,15,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102877,52,1,1,4,24,28au628w8n2jhgujuwh3y5d8k,0,71.7,15,5531244353,56,Center,5531244357,141,39.4,5531244359,212,16.6,5531244361,213,1.6,5531244355,140,71.2,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102913,53,1,1,4,29,28au628w8n2jhgujuwh3y5d8k,0,69.7,23.5,5531262293,141,0,5531244501,56,Right,5531262297,213,5.1,5531262291,140,76.2,5531262295,212,18.3,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102963,35,5,1,4,30,8uacz8yrceknwsreon4rb5i8o,1,29.9,101.8,5531263037,347,,5531262511,233,54,5531244739,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102925,54,5,1,4,30,28au628w8n2jhgujuwh3y5d8k,0,70.1,-1.8,5531262503,233,35,5531244527,56,Right,5531263035,347,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102975,36,1,1,4,31,8uacz8yrceknwsreon4rb5i8o,1,25.4,100,5531244797,212,6.2,5531244799,213,5.46,5531244795,141,94.4,5531244789,107,,5531244793,140,29.4,5531244791,56,Back,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102991,37,1,1,4,34,8uacz8yrceknwsreon4rb5i8o,1,29.4,94.4,5531244899,140,26.3,5531244897,56,Back,5531244903,212,4.1,5531244901,141,98,5531244905,213,2.5,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102953,34,43,1,4,34,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531244663,56,Back,5531245457,144,8,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102995,38,50,1,4,35,8uacz8yrceknwsreon4rb5i8o,1,29.4,95,5531244913,56,Back,5531244935,233,55,5531244915,285,,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779102969,55,7,1,4,35,28au628w8n2jhgujuwh3y5d8k,1,70.6,5,5531244775,286,,5531244927,233,38,5531244773,56,Right,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102971,56,49,1,4,37,28au628w8n2jhgujuwh3y5d8k,1,65.1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102985,57,1,1,4,37,28au628w8n2jhgujuwh3y5d8k,1,66.6,8.3,5531244863,141,2.9,5531244861,140,72.7,5531244865,212,7.4,5531244867,213,5.76,5531244859,56,Right,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779102987,58,1,1,4,39,28au628w8n2jhgujuwh3y5d8k,0,72.7,2.9,5531246987,233,39,5531244875,140,74.8,5531245001,236,,5531244879,212,3.7,5531244877,141,7.3,5531244873,56,Right,5531244871,155,,5531245007,286,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,5531244883,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103009,39,74,1,4,39,8uacz8yrceknwsreon4rb5i8o,1,26.4,93.2,5531244989,56,Back,5531246981,233,58,5531244991,285,,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103017,59,1,1,4,41,28au628w8n2jhgujuwh3y5d8k,1,66.2,19.7,5531245033,213,0.28,5531245027,140,73.1,5531245031,212,7.5,5531245029,141,22.8,5531245025,56,Center,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103023,60,1,1,4,43,28au628w8n2jhgujuwh3y5d8k,0,73.1,22.8,5531245061,56,Right,5531245063,140,78.3,5531245065,141,9.1,5531245067,212,10.8,5531245069,213,5.24,5531245059,168,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103029,40,61,1,4,44,8uacz8yrceknwsreon4rb5i8o,0,28.9,71.8,5531245105,56,Back,,,,,,,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103033,41,5,1,4,47,8uacz8yrceknwsreon4rb5i8o,0,9.2,101.2,5531245121,347,,5531245677,233,61,5531245119,56,Back,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103133,61,5,1,4,47,28au628w8n2jhgujuwh3y5d8k,1,90.8,-1.2,5531245655,56,Right,5531245667,233,41,5531245657,347,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103157,62,1,1,5,16,28au628w8n2jhgujuwh3y5d8k,0,85.7,0,5531245793,140,92.4,5531245791,56,Center,5531245801,1,,5531245789,107,,5531245795,141,42.7,5531245797,212,31.2,5531245799,213,1.34,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103171,42,43,1,5,20,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531245873,285,0,5531245881,233,63,5531246255,144,44,5531245871,56,Back,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103197,44,4,1,5,20,8uacz8yrceknwsreon4rb5i8o,1,9.6,60.7,5531246105,152,,5531246107,285,,5531246401,233,63,5531246101,264,,5531246099,13,,5531246103,56,Back,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103167,63,4,1,5,20,28au628w8n2jhgujuwh3y5d8k,0,90.4,39.3,5531246395,13,,5531246399,152,,5531246397,264,,5531246429,233,44,5531245857,286,,5531245855,56,Center,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103181,43,43,1,5,20,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531245945,213,5.62,5531245941,141,44.3,5531245943,212,22.4,5531245939,140,26.7,5531245937,56,Back,5531245971,15,0,5531246285,144,12,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103289,45,27,1,5,39,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531246541,41,Injury,5531290073,233,103,5531246543,53,5hi3s09qsxkuv8l5nw8d8qqj9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779105859,103,27,1,5,39,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531260671,41,Injury,5531290089,233,45,5531260673,53,dgiqagc8iygqc0a1f3gj03q0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103613,46,43,1,6,38,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531248569,144,28,5531248379,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103663,48,28,1,6,46,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531248611,55,45,5531290103,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779106315,104,28,1,6,46,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531263357,189,,5531290109,233,48,5531263309,55,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103709,49,1,1,6,55,8uacz8yrceknwsreon4rb5i8o,1,11.5,53.7,5531262061,5,,5531262063,152,,5531248865,213,0.28,5531248855,56,Center,5531248867,1,,5531248859,140,63.2,5531248863,212,56.5,5531248851,157,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,5531248861,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779103719,50,1,1,6,58,8uacz8yrceknwsreon4rb5i8o,0,62.7,76.7,5531248921,213,5.9,5531248915,140,79.1,5531248917,141,66.4,5531248919,212,18.6,5531248913,56,Center,5531248909,3,,5531248911,168,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103743,64,1,1,6,58,28au628w8n2jhgujuwh3y5d8k,1,31.3,38.5,5531249057,1,,5531249055,213,0.43,5531249047,56,Center,5531249049,140,55.6,5531249051,141,55.5,5531249045,157,,5531249053,212,28,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103759,65,1,1,7,1,28au628w8n2jhgujuwh3y5d8k,1,55.4,57.3,5531249133,141,69.6,5531249155,156,,5531249131,140,52.3,5531249137,213,1.94,5531249129,56,Center,5531249135,212,9,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103769,51,83,1,7,6,8uacz8yrceknwsreon4rb5i8o,0,35.8,30,5531249251,399,7i3zwc7zfo75m8xu49e4faqz8,,,,,,,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103777,66,3,1,7,7,28au628w8n2jhgujuwh3y5d8k,0,62,66.2,5531249305,233,52,5531249237,286,,5531249235,56,Center,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779103781,52,7,1,7,7,8uacz8yrceknwsreon4rb5i8o,1,38,33.8,5531249255,285,,5531249253,56,Back,5531249275,233,66,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103791,53,1,1,7,8,8uacz8yrceknwsreon4rb5i8o,1,31.4,45.1,5531249315,140,26,5531249317,141,21.2,5531249319,212,17.2,5531249321,213,4.38,5531249313,56,Back,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103793,54,49,1,7,10,8uacz8yrceknwsreon4rb5i8o,1,25,20.4,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103805,55,1,1,7,10,8uacz8yrceknwsreon4rb5i8o,1,25,20.4,5531249371,141,11.3,5531249375,213,5.82,5531249373,212,13.8,5531249367,56,Back,5531249369,140,36.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103847,56,1,1,7,11,8uacz8yrceknwsreon4rb5i8o,1,36.8,11.3,5531249615,212,9.8,5531249617,213,3.14,5531249613,141,11.3,5531249609,56,Back,5531249611,140,27.5,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103867,57,1,1,7,16,8uacz8yrceknwsreon4rb5i8o,1,27.9,11.3,5531249723,56,Back,5531249727,141,29.8,5531249731,213,2.17,5531249729,212,15.2,5531249725,140,19.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103915,58,1,1,7,20,8uacz8yrceknwsreon4rb5i8o,1,20.1,31.5,5531250017,213,1.38,5531250015,212,26.6,5531250013,141,70,5531250009,56,Back,5531250011,140,24.8,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103919,59,1,1,7,26,8uacz8yrceknwsreon4rb5i8o,1,25.7,68.7,5531250033,56,Back,5531250041,213,1.04,5531250037,141,91.7,5531250039,212,18.1,5531250035,140,34.4,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103953,60,1,1,7,27,8uacz8yrceknwsreon4rb5i8o,1,34.4,91.7,5531250211,213,3.74,5531250205,140,12,5531250207,141,68.1,5531250209,212,28.5,5531250203,56,Back,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103955,61,1,1,7,32,8uacz8yrceknwsreon4rb5i8o,0,9.9,68.7,5531250227,1,,5531250225,213,5.23,5531250221,141,0,5531250223,212,54.4,5531250215,157,,5531250219,140,35.4,5531250217,56,Back,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779103957,62,5,1,7,33,8uacz8yrceknwsreon4rb5i8o,0,36.6,-0.8,5531250235,56,Back,5531250691,233,67,5531250237,347,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104031,67,5,1,7,33,28au628w8n2jhgujuwh3y5d8k,1,63.4,100.8,5531250669,347,,5531250667,56,Left,5531250679,233,62,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104041,68,1,1,7,44,28au628w8n2jhgujuwh3y5d8k,0,61.4,100,5531250729,141,95.4,5531250731,212,20,5531250727,140,80.2,5531250725,56,Left,5531250723,107,,5531250733,213,6.11,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104053,63,8,1,7,46,8uacz8yrceknwsreon4rb5i8o,1,17.3,8.2,5531250777,56,Back,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104063,64,5,1,7,47,8uacz8yrceknwsreon4rb5i8o,0,20.9,-1.2,5531250807,56,Back,5531250809,347,,5531251613,233,69,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104213,69,5,1,7,47,28au628w8n2jhgujuwh3y5d8k,1,79.1,101.2,5531251589,56,Left,5531251591,347,,5531251609,233,64,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104265,70,1,1,8,9,28au628w8n2jhgujuwh3y5d8k,1,84.9,100,5531251839,141,61.7,5531251837,140,87.6,5531251835,56,Center,5531252769,210,15,5531251845,1,,5531251843,213,4.82,5531251833,107,,5531252771,154,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,5531251841,212,26.7,,,1,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104269,71,15,1,8,14,28au628w8n2jhgujuwh3y5d8k,1,87.8,56.7,5531252795,147,50.2,5531252789,102,45.9,5531251853,56,Center,5531252785,55,70,5531252581,160,,5531251851,17,,5531252583,15,,5531252791,103,27.2,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,5531252587,328,,5531252781,29,,5531259631,233,65,5531252783,154,5531252793,146,98.4,5531252779,81,,,,,,,,,,,,,,East Bengal FC,
2779104245,65,10,1,8,14,8uacz8yrceknwsreon4rb5i8o,1,1.5,53.6,5531259643,233,71,5531251741,56,Back,5531259605,177,,5531251739,182,,5531251737,178,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779104259,66,52,1,8,15,8uacz8yrceknwsreon4rb5i8o,1,1.5,53.6,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779104295,67,1,1,8,20,8uacz8yrceknwsreon4rb5i8o,1,9.9,58.2,5531252055,141,95.3,5531252065,287,,5531252057,212,39,5531252059,213,0.7,5531252053,140,38.2,5531252061,1,,5531252051,56,Back,5531252049,123,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779104303,72,83,1,8,23,28au628w8n2jhgujuwh3y5d8k,0,56.4,12.6,5531252245,399,fekzw1l7xz97js7ns7ag2mfo,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104321,68,1,1,8,24,8uacz8yrceknwsreon4rb5i8o,1,38.7,91.2,5531252197,212,13.7,5531252199,213,4.49,5531252195,141,71.5,5531252193,140,35.8,5531252191,56,Back,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104325,69,1,1,8,26,8uacz8yrceknwsreon4rb5i8o,1,56.2,72.9,5531252211,140,60.6,5531252213,141,61.4,5531252209,56,Center,5531252217,213,5.25,5531252215,212,9.1,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104359,70,1,1,8,30,8uacz8yrceknwsreon4rb5i8o,0,60.8,62,5531252353,141,55.8,5531252361,233,73,5531252351,140,60.1,5531252349,56,Center,5531252355,212,4.3,5531252365,286,,5531252359,236,,5531252357,213,4.54,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104353,73,74,1,8,30,28au628w8n2jhgujuwh3y5d8k,1,44.9,47.6,5531252323,285,,5531252371,233,70,5531252321,56,Back,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779104403,71,1,1,8,32,8uacz8yrceknwsreon4rb5i8o,1,36.9,57,5531252601,155,,5531252603,56,Right,5531252605,140,56.4,5531252609,212,37.7,5531252613,1,,5531252607,141,10.4,5531252611,213,5.29,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104415,72,1,1,8,37,8uacz8yrceknwsreon4rb5i8o,1,66.2,3.4,5531252673,213,2.25,5531252665,56,Right,5531252667,140,60.5,5531252669,141,14.3,5531252671,212,9.5,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779104425,73,1,1,8,39,8uacz8yrceknwsreon4rb5i8o,1,61.8,11,5531252735,212,14.8,5531252729,56,Center,5531252737,213,0.98,5531252733,141,29.1,5531252731,140,69.6,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
