id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,teamName,Position
2787357403,107,43,1,11,54,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T14:12:06.485Z,2025-03-12T14:14:40Z,5576353593,233,125,5576351837,56,Left,5576351839,286,0,5576354687,144,3,,,,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357173,125,7,1,11,54,5yvw8xpbzap5lhlze04odtgk4,1,33.8,23.6,2025-03-12T14:12:06.486Z,2025-03-12T15:56:06Z,5576350555,56,Back,5576350557,285,,5576350559,233,95,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357165,124,43,1,11,55,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T14:12:07.441Z,2025-03-12T14:12:17Z,5576350511,56,Back,5576350513,285,0,5576350767,144,45,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357215,96,1,1,12,6,d65t4cxgbtgc2ztx2n88b8tii,1,63,36.8,2025-03-12T14:12:19.405Z,2025-03-12T14:12:22Z,5576350881,140,52.4,5576350879,56,Center,5576350883,141,32,5576350885,212,11.6,5576350887,213,3.43,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357233,97,1,1,12,9,d65t4cxgbtgc2ztx2n88b8tii,1,52.5,32.4,2025-03-12T14:12:22.225Z,2025-03-12T14:12:27Z,5576350991,140,59.6,5576350989,56,Center,5576350995,212,7.5,5576350993,141,33.9,5576350997,213,0.14,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357257,98,1,1,12,14,d65t4cxgbtgc2ztx2n88b8tii,1,62.1,30.9,2025-03-12T14:12:27.178Z,2025-03-12T14:12:29Z,5576351091,213,5.95,5576351089,212,4,5576351087,141,29,5576351083,56,Center,5576351085,140,65.7,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357269,99,1,1,12,17,d65t4cxgbtgc2ztx2n88b8tii,1,64,25.9,2025-03-12T14:12:29.715Z,2025-03-12T14:12:32Z,5576351149,213,3.28,5576351143,140,44.1,5576351141,56,Back,5576351147,212,21.1,5576351145,141,21.6,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357287,100,1,1,12,19,d65t4cxgbtgc2ztx2n88b8tii,1,43.6,21.6,2025-03-12T14:12:31.961Z,2025-03-12T14:12:36Z,5576351231,141,55.7,5576351227,56,Back,5576351229,140,44.6,5576351233,212,23.2,5576351235,213,1.53,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357299,101,1,1,12,23,d65t4cxgbtgc2ztx2n88b8tii,1,54,61.2,2025-03-12T14:12:36.015Z,2025-03-12T14:12:39Z,5576351289,56,Left,5576351291,140,64.1,5576351297,213,1.14,5576351295,212,25.6,5576351293,141,95.4,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357321,102,1,1,12,27,d65t4cxgbtgc2ztx2n88b8tii,1,70.1,92.9,2025-03-12T14:12:39.745Z,2025-03-12T14:12:45Z,5576351409,213,0.3,5576351401,141,96,5576351399,140,76.6,5576351405,212,7.1,5576351395,56,Left,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357329,103,1,1,12,32,d65t4cxgbtgc2ztx2n88b8tii,1,76.1,97,2025-03-12T14:12:45.033Z,2025-03-12T14:12:48Z,5576351457,141,97,5576351455,140,81.1,5576351459,212,5.2,5576351453,56,Left,5576351461,213,0,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357335,104,12,1,12,36,d65t4cxgbtgc2ztx2n88b8tii,1,74.7,88,2025-03-12T14:12:48.672Z,2025-03-12T14:12:50Z,5576351501,212,7.5,5576351503,213,5.46,5576351495,56,Left,5576351497,140,79.6,5576351499,141,79.9,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357339,105,61,1,12,37,d65t4cxgbtgc2ztx2n88b8tii,1,79.6,79.9,2025-03-12T14:12:50.310Z,2025-03-12T14:12:50Z,5576351517,56,Left,,,,,,,,,,,,,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357343,106,5,1,12,38,d65t4cxgbtgc2ztx2n88b8tii,0,76,101.7,2025-03-12T14:12:50.818Z,2025-03-12T14:49:35Z,5576351535,56,Left,5576351537,347,,5576352079,233,126,,,,,,,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357443,126,5,1,12,38,5yvw8xpbzap5lhlze04odtgk4,1,24,-1.7,2025-03-12T14:12:50.818Z,2025-03-12T14:49:35Z,5576352049,347,,5576352047,56,Back,5576352067,233,106,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357455,127,1,1,12,59,5yvw8xpbzap5lhlze04odtgk4,1,30,0,2025-03-12T14:13:11.922Z,2025-03-12T14:13:14Z,5576352145,213,1.52,5576352139,140,30.6,5576352143,212,11.9,5576352141,141,16.4,5576352135,107,,5576352137,56,Back,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357461,128,1,1,13,0,5yvw8xpbzap5lhlze04odtgk4,1,30.6,16.4,2025-03-12T14:13:13.121Z,2025-03-12T14:13:14Z,5576352175,213,4.39,5576352167,56,Back,5576352173,212,7,5576352169,140,28.5,5576352171,141,6.7,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357465,129,1,1,13,2,5yvw8xpbzap5lhlze04odtgk4,1,28.5,6.7,2025-03-12T14:13:14.770Z,2025-03-12T14:13:17Z,5576352211,140,13.4,5576352209,56,Back,5576352221,213,3.06,5576352217,212,15.9,5576352213,141,8.5,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357479,130,1,1,13,4,5yvw8xpbzap5lhlze04odtgk4,1,13.4,8.5,2025-03-12T14:13:17.234Z,2025-03-12T14:13:19Z,5576352305,140,4.1,5576352303,56,Back,5576352307,141,42.5,5576352311,213,1.97,5576352309,212,25.1,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357527,131,1,1,13,7,5yvw8xpbzap5lhlze04odtgk4,1,4.1,42.5,2025-03-12T14:13:19.522Z,2025-03-12T14:13:26Z,5576352545,141,69.4,5576352547,212,22.9,5576352543,140,17.2,5576352549,213,0.93,5576352541,56,Back,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2787357543,132,1,1,13,13,5yvw8xpbzap5lhlze04odtgk4,1,23.3,70.5,2025-03-12T14:13:26.387Z,2025-03-12T14:13:28Z,5576352645,140,24.1,5576352643,56,Back,5576352649,212,24.6,5576352651,213,4.75,5576352647,141,34.3,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357545,133,1,1,13,16,5yvw8xpbzap5lhlze04odtgk4,1,24.1,34.3,2025-03-12T14:13:28.754Z,2025-03-12T14:13:30Z,5576352661,212,19.9,5576352659,141,6.4,5576352663,213,5.02,5576352657,140,29.9,5576352655,56,Back,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357557,134,1,1,13,17,5yvw8xpbzap5lhlze04odtgk4,1,29.9,6.4,2025-03-12T14:13:30.402Z,2025-03-12T14:13:32Z,5576352729,141,2.5,5576352733,213,6.05,5576352731,212,11.5,5576352725,56,Back,5576352727,140,40.6,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357563,135,1,1,13,19,5yvw8xpbzap5lhlze04odtgk4,1,40.5,4.4,2025-03-12T14:13:32.386Z,2025-03-12T14:13:34Z,5576352761,56,Back,5576352763,140,28.9,5576352765,141,8.6,5576352769,213,2.91,5576352767,212,12.5,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357577,136,1,1,13,21,5yvw8xpbzap5lhlze04odtgk4,1,28.9,8.6,2025-03-12T14:13:34.418Z,2025-03-12T14:13:39Z,5576352899,212,18,5576352901,213,2.08,5576352897,141,31.6,5576352895,140,20.5,5576352893,56,Back,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357585,137,1,1,13,26,5yvw8xpbzap5lhlze04odtgk4,1,26.4,39.2,2025-03-12T14:13:39.139Z,2025-03-12T14:13:40Z,5576352953,141,28.9,5576352955,212,12.2,5576352957,213,5.67,5576352951,140,35.9,5576352949,56,Back,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357599,138,1,1,13,28,5yvw8xpbzap5lhlze04odtgk4,1,35.9,28.9,2025-03-12T14:13:40.515Z,2025-03-12T14:13:42Z,5576353035,141,40.1,5576353037,212,9.6,5576353033,140,41.4,5576353039,213,0.92,5576353031,56,Back,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357611,139,1,1,13,29,5yvw8xpbzap5lhlze04odtgk4,1,39.7,36.7,2025-03-12T14:13:42.195Z,2025-03-12T14:13:44Z,5576353091,141,21.5,5576353089,140,40.4,5576353087,56,Back,5576353093,212,10.4,5576353095,213,4.78,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357609,108,83,1,13,31,d65t4cxgbtgc2ztx2n88b8tii,0,59.6,59.8,2025-03-12T14:13:43.736Z,2025-03-12T14:13:48Z,5576353197,399,23m69s7nd9vnc9u9ra2aspn11,,,,,,,,,,,,,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357629,140,1,1,13,31,5yvw8xpbzap5lhlze04odtgk4,1,39.3,20,2025-03-12T14:13:44.067Z,2025-03-12T14:13:48Z,5576353191,212,16,5576353187,140,51.2,5576353185,56,Right,5576353193,213,5.61,5576353189,141,5.2,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357635,109,45,1,13,36,d65t4cxgbtgc2ztx2n88b8tii,0,41.4,77.4,2025-03-12T14:13:48.915Z,2025-03-12T16:10:10Z,5576353229,285,,5576353227,56,Back,5576353301,233,141,,,,,,,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357649,141,3,1,13,36,5yvw8xpbzap5lhlze04odtgk4,1,58.6,22.6,2025-03-12T14:13:48.915Z,2025-03-12T16:10:10Z,5576353285,56,Center,5576353287,286,,5576353295,233,109,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357655,142,1,1,13,37,5yvw8xpbzap5lhlze04odtgk4,0,55.9,24.3,2025-03-12T14:13:50.051Z,2025-03-12T14:13:53Z,5576353347,1,,5576353345,213,1.03,5576353333,155,,5576353339,140,85.4,5576353343,212,60.4,5576353335,196,,5576353341,141,100,5576353337,56,Left,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357685,110,5,1,13,41,d65t4cxgbtgc2ztx2n88b8tii,1,12.6,-0.9,2025-03-12T14:13:53.455Z,2025-03-12T14:49:35Z,5576353555,233,143,5576353527,56,Back,5576353529,347,,,,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357659,143,5,1,13,41,5yvw8xpbzap5lhlze04odtgk4,0,87.4,100.9,2025-03-12T14:13:53.455Z,2025-03-12T14:49:36Z,5576353559,233,110,5576353369,347,,5576353367,56,Left,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357709,111,1,1,13,49,d65t4cxgbtgc2ztx2n88b8tii,1,9.4,0,2025-03-12T14:14:02.257Z,2025-03-12T14:14:04Z,5576353667,212,19,5576353665,141,26.2,5576353661,56,Back,5576353659,107,,5576353669,213,1.69,5576353663,140,7.2,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357719,112,1,1,13,51,d65t4cxgbtgc2ztx2n88b8tii,1,6.8,25.1,2025-03-12T14:14:04.387Z,2025-03-12T14:14:07Z,5576353733,140,21.9,5576353739,212,20.5,5576353731,56,Back,5576353741,213,5.6,5576353735,141,6,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357731,113,1,1,13,54,d65t4cxgbtgc2ztx2n88b8tii,1,22,5.2,2025-03-12T14:14:06.961Z,2025-03-12T14:14:10Z,5576353789,141,23.5,5576353785,56,Back,5576353787,140,22.1,5576353791,212,12.4,5576353793,213,1.56,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357753,114,1,1,13,57,d65t4cxgbtgc2ztx2n88b8tii,1,23.1,24,2025-03-12T14:14:09.961Z,2025-03-12T14:14:14Z,5576353929,56,Back,5576353931,140,28.6,5576353935,212,12.9,5576353933,141,7,5576353937,213,5.18,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357785,115,1,1,14,2,d65t4cxgbtgc2ztx2n88b8tii,1,28.6,7,2025-03-12T14:14:14.479Z,2025-03-12T14:14:20Z,5576354101,56,Back,5576354115,213,2.93,5576354107,141,12.7,5576354111,212,18.3,5576354103,140,11.6,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357809,116,1,1,14,8,d65t4cxgbtgc2ztx2n88b8tii,0,12.2,8.4,2025-03-12T14:14:20.577Z,2025-03-12T14:14:23Z,5576354235,141,21,5576354241,1,,5576354237,212,55.3,5576354229,155,,5576354233,140,64.2,5576354239,213,0.16,5576354231,56,Right,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357813,144,49,1,14,11,5yvw8xpbzap5lhlze04odtgk4,1,25.1,55.4,2025-03-12T14:14:23.732Z,2025-03-12T14:14:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357831,145,1,1,14,12,5yvw8xpbzap5lhlze04odtgk4,1,24.7,63.4,2025-03-12T14:14:24.676Z,2025-03-12T14:14:27Z,5576354337,141,46.1,5576354339,212,18.7,5576354333,56,Back,5576354341,213,3.82,5576354335,140,10.8,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357853,146,1,1,14,14,5yvw8xpbzap5lhlze04odtgk4,1,10.8,46.1,2025-03-12T14:14:26.980Z,2025-03-12T14:14:30Z,5576354471,140,28.3,5576354477,213,6.07,5576354469,56,Back,5576354473,141,40.3,5576354475,212,18.8,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2787357871,147,1,1,14,17,5yvw8xpbzap5lhlze04odtgk4,0,31.1,34.6,2025-03-12T14:14:30.101Z,2025-03-12T14:14:34Z,5576354547,140,89.5,5576354545,56,Center,5576354555,1,,5576354549,141,58.8,5576354551,212,63.5,5576354543,155,,5576354553,213,0.26,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787357879,117,52,1,14,22,d65t4cxgbtgc2ztx2n88b8tii,1,8.1,32.8,2025-03-12T14:14:35.360Z,2025-03-12T14:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787357921,118,1,1,14,31,d65t4cxgbtgc2ztx2n88b8tii,1,8.1,42.9,2025-03-12T14:14:43.966Z,2025-03-12T14:14:45Z,5576354859,212,10.7,5576354853,56,Back,5576354851,123,,5576354861,213,5.57,5576354857,141,32.7,5576354855,140,15.8,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787357925,119,1,1,14,32,d65t4cxgbtgc2ztx2n88b8tii,1,15.8,32.7,2025-03-12T14:14:45.071Z,2025-03-12T14:14:46Z,5576354883,56,Back,5576354885,140,9.4,5576354889,212,10.2,5576354891,213,2.29,5576354887,141,43.9,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357935,120,1,1,14,33,d65t4cxgbtgc2ztx2n88b8tii,1,9.4,43.9,2025-03-12T14:14:46.123Z,2025-03-12T14:14:47Z,5576354945,213,6.2,5576354943,212,16.1,5576354941,141,42,5576354937,56,Back,5576354939,140,24.7,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787357939,121,1,1,14,34,d65t4cxgbtgc2ztx2n88b8tii,1,24.7,42,2025-03-12T14:14:46.987Z,2025-03-12T14:14:48Z,5576354965,141,24.8,5576354963,140,22.7,5576354967,212,11.9,5576354969,213,4.53,5576354961,56,Back,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357943,122,1,1,14,35,d65t4cxgbtgc2ztx2n88b8tii,1,22.7,24.8,2025-03-12T14:14:48.107Z,2025-03-12T14:14:49Z,5576354999,212,7,5576355001,213,6.26,5576354997,141,24.6,5576354995,140,29.4,5576354993,56,Back,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357947,123,1,1,14,36,d65t4cxgbtgc2ztx2n88b8tii,1,29.4,24.6,2025-03-12T14:14:49.267Z,2025-03-12T14:14:50Z,5576355015,212,9.9,5576355019,213,2.15,5576355005,56,Back,5576355007,140,24.2,5576355011,141,36.8,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357957,124,1,1,14,37,d65t4cxgbtgc2ztx2n88b8tii,1,24.2,36.8,2025-03-12T14:14:50.187Z,2025-03-12T14:14:54Z,5576355083,141,24,5576355085,212,9.8,5576355079,56,Back,5576355087,213,4.24,5576355081,140,20,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357967,125,1,1,14,41,d65t4cxgbtgc2ztx2n88b8tii,1,22,23.7,2025-03-12T14:14:54.139Z,2025-03-12T14:14:55Z,5576355139,141,39.6,5576355143,213,0.54,5576355135,56,Back,5576355141,212,21,5576355137,140,39.1,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357973,126,1,1,14,43,d65t4cxgbtgc2ztx2n88b8tii,1,39.1,39.6,2025-03-12T14:14:55.819Z,2025-03-12T14:15:13Z,5576355183,213,3.54,5576355179,141,32,5576355649,156,,5576355181,212,13.2,5576355177,140,27.5,5576355175,56,Back,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357991,127,1,1,14,45,d65t4cxgbtgc2ztx2n88b8tii,1,27.5,32,2025-03-12T14:14:58.179Z,2025-03-12T14:15:00Z,5576355287,212,51.8,5576355291,1,,5576355285,141,86.2,5576355289,213,0.79,5576355283,140,62.2,5576355279,155,,5576355281,56,Left,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357999,128,3,1,14,48,d65t4cxgbtgc2ztx2n88b8tii,1,56.6,61,2025-03-12T14:15:00.819Z,2025-03-12T16:10:10Z,5576355369,233,148,5576355347,286,,5576355345,56,Center,,,,,,,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787357993,148,45,1,14,48,5yvw8xpbzap5lhlze04odtgk4,0,43.4,39,2025-03-12T14:15:00.819Z,2025-03-12T16:10:10Z,5576355319,56,Back,5576355373,233,128,5576355321,285,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787358009,129,1,1,14,49,d65t4cxgbtgc2ztx2n88b8tii,1,64.3,71.4,2025-03-12T14:15:02.019Z,2025-03-12T14:15:04Z,5576355417,141,85,5576355419,212,19.2,5576355413,56,Left,5576355415,140,80.3,5576355421,213,0.5,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787358015,130,1,1,14,52,d65t4cxgbtgc2ztx2n88b8tii,0,80.3,85,2025-03-12T14:15:04.468Z,2025-03-12T14:15:06Z,5576355429,56,Center,5576355425,2,,5576355431,140,88,5576355433,141,54.6,5576355435,212,22.2,5576355437,213,5.09,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
