id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,teamName,Position
2781493935,522,1,2,49,50,9eqjks8amwm1ycytsoi7xld25,1,40.6,76.3,5544261309,141,88,5544261313,213,0.27,5544261303,155,,5544261307,140,67.8,5544261305,56,Left,5544261311,212,29.6,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781493941,523,1,2,49,55,9eqjks8amwm1ycytsoi7xld25,1,62.6,93.9,5544261343,56,Left,5544261347,141,79.3,5544261351,213,4.45,5544261349,212,10.3,5544261345,140,60.1,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781493955,524,1,2,49,58,9eqjks8amwm1ycytsoi7xld25,1,63.5,78.5,5544261443,213,0.37,5544261439,141,93.6,5544261435,56,Left,5544261441,212,28.6,5544261437,140,88.9,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781493981,525,1,2,50,3,9eqjks8amwm1ycytsoi7xld25,1,89.7,93.9,5544261603,140,66.4,5544261607,212,24.6,5544261601,56,Left,5544261605,141,97.2,5544261609,213,3.05,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781493995,526,1,2,50,7,9eqjks8amwm1ycytsoi7xld25,1,66.4,97.2,5544261661,140,61.3,5544261665,212,6.5,5544261659,56,Left,5544261663,141,91.8,5544261667,213,3.74,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494013,527,1,2,50,9,9eqjks8amwm1ycytsoi7xld25,1,61.3,91.8,5544261775,56,Center,5544261779,141,74.2,5544261783,213,5.57,5544261777,140,74.6,5544261781,212,18.4,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494023,528,1,2,50,12,9eqjks8amwm1ycytsoi7xld25,1,74.6,74.2,5544261835,140,80.2,5544261839,212,11.3,5544261841,213,1.02,5544261833,56,Left,5544261837,141,88.4,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494027,529,1,2,50,14,9eqjks8amwm1ycytsoi7xld25,1,79.4,91.5,5544261871,212,5.3,5544261867,140,75.4,5544261865,56,Left,5544261869,141,86.8,5544261873,213,3.79,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494029,530,1,2,50,15,9eqjks8amwm1ycytsoi7xld25,1,75.4,86.8,5544261891,56,Left,5544261895,141,96.9,5544261899,213,0.91,5544261897,212,8.7,5544261893,140,80.5,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494033,531,1,2,50,17,9eqjks8amwm1ycytsoi7xld25,1,79.1,95.4,5544261921,213,3.86,5544261913,56,Left,5544261917,141,84.7,5544261915,140,71.1,5544261919,212,11.1,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494043,532,1,2,50,18,9eqjks8amwm1ycytsoi7xld25,1,71.1,84.7,5544261967,56,Left,5544261977,213,2.25,5544261973,141,95.1,5544261975,212,9.1,5544261971,140,65.7,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494059,533,1,2,50,20,9eqjks8amwm1ycytsoi7xld25,1,65.7,95.1,5544262067,141,75.7,5544262071,213,4.56,5544262063,56,Center,5544262069,212,13.3,5544262065,140,63.8,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494093,534,1,2,50,23,9eqjks8amwm1ycytsoi7xld25,1,65.1,74.4,5544262251,196,,5544262263,1,,5544262255,140,67.4,5544262259,212,40.9,5544262253,56,Right,5544262257,141,14.4,5544262261,213,4.77,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494105,535,1,2,50,29,9eqjks8amwm1ycytsoi7xld25,1,69.9,14.9,5544262329,213,1.24,5544262325,141,31.3,5544262321,56,Center,5544262327,212,11.8,5544262323,140,73.5,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494125,536,1,2,50,33,9eqjks8amwm1ycytsoi7xld25,1,70.6,44.5,5544262411,212,9.7,5544262405,56,Center,5544262407,140,63.6,5544262413,213,3.86,5544262409,141,35.1,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494107,406,83,2,50,33,8uacz8yrceknwsreon4rb5i8o,0,24,49.4,5544262617,399,5hligrqwpc6qzxiyg4rfeay1h,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494135,537,1,2,50,36,9eqjks8amwm1ycytsoi7xld25,1,64.8,35.7,5544262495,212,7.9,5544262491,140,68.8,5544262493,141,25.8,5544262497,213,5.27,5544262489,56,Center,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494157,538,1,2,50,37,9eqjks8amwm1ycytsoi7xld25,1,68.8,25.2,5544262603,140,64.4,5544262607,212,13.9,5544262599,56,Right,5544262605,141,5.9,5544262609,213,4.37,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494185,539,1,2,50,41,9eqjks8amwm1ycytsoi7xld25,1,64.4,5.9,5544262737,140,48.2,5544262741,212,36.1,5544262733,155,,5544262745,1,,5544262739,141,52.7,5544262743,213,2.06,5544262735,56,Back,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494203,540,1,2,50,44,9eqjks8amwm1ycytsoi7xld25,1,55.2,69,5544262817,212,13.2,5544262813,140,67.7,5544262819,213,0.13,5544262815,141,71.5,5544262811,56,Center,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494205,541,61,2,50,47,9eqjks8amwm1ycytsoi7xld25,0,66.7,71.5,5544262825,56,Center,,,,,,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494209,407,49,2,50,49,8uacz8yrceknwsreon4rb5i8o,1,32.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494225,408,1,2,50,50,8uacz8yrceknwsreon4rb5i8o,1,41.6,22.2,5544262931,56,Center,5544262935,141,31.6,5544262933,140,59.9,5544262937,212,20.3,5544262939,213,0.32,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494237,409,1,2,50,53,8uacz8yrceknwsreon4rb5i8o,1,60.3,35.7,5544263049,141,27.6,5544263045,56,Center,5544263051,212,8.4,5544263047,140,54.2,5544263053,213,3.85,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494251,410,1,2,50,56,8uacz8yrceknwsreon4rb5i8o,0,60.9,15.9,5544263123,1,,5544263115,140,93.9,5544263119,212,43.3,5544263113,56,Center,5544263117,141,54.2,5544263121,213,0.64,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494255,542,52,2,50,59,9eqjks8amwm1ycytsoi7xld25,1,9.4,38.9,,,,,,,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2781494285,543,1,2,51,4,9eqjks8amwm1ycytsoi7xld25,1,9.4,38.9,5544263259,56,Back,5544263271,287,,5544263265,212,31,5544263257,123,,5544263261,140,29.5,5544263263,141,5.5,5544263267,213,5.46,5544263273,189,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2781494295,544,1,2,51,8,9eqjks8amwm1ycytsoi7xld25,1,34.9,5.2,5544263331,140,28.4,5544263329,56,Back,5544263335,212,9.1,5544263337,213,2.42,5544263333,141,14,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494311,545,1,2,51,10,9eqjks8amwm1ycytsoi7xld25,1,28.4,14,5544263407,212,15.5,5544263403,140,27.1,5544263401,56,Back,5544263409,213,1.66,5544263405,141,36.7,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494321,546,1,2,51,13,9eqjks8amwm1ycytsoi7xld25,1,27.1,36.7,5544263479,212,7.8,5544263475,140,34.2,5544263477,141,33.3,5544263481,213,5.98,5544263473,56,Back,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494329,547,1,2,51,15,9eqjks8amwm1ycytsoi7xld25,1,34.2,33.3,5544263503,56,Back,5544263513,212,11.8,5544263517,213,3.03,5544263509,141,35.2,5544263505,140,23,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494337,548,1,2,51,17,9eqjks8amwm1ycytsoi7xld25,1,23,35.2,5544263539,212,7.2,5544263535,140,23.5,5544263537,141,24.7,5544263541,213,4.79,5544263533,56,Back,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494361,549,1,2,51,18,9eqjks8amwm1ycytsoi7xld25,1,23.5,24.7,5544263687,56,Back,5544263689,140,21.9,5544263693,212,8.1,5544263695,213,1.78,5544263691,141,36.3,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494371,550,1,2,51,22,9eqjks8amwm1ycytsoi7xld25,1,21.9,36.3,5544263777,56,Back,5544263779,140,25.9,5544263783,212,14.5,5544263785,213,5.01,5544263781,141,15.9,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494381,551,1,2,51,25,9eqjks8amwm1ycytsoi7xld25,1,25.9,15.9,5544263855,140,38.4,5544263863,213,0,5544263853,56,Back,5544263857,141,15.9,5544263859,212,13.1,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494389,552,1,2,51,28,9eqjks8amwm1ycytsoi7xld25,1,38.4,15.9,5544263899,212,8.2,5544263895,140,34.2,5544263901,213,2.14,5544263893,56,Back,5544263897,141,26.1,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494395,553,1,2,51,29,9eqjks8amwm1ycytsoi7xld25,1,34.2,26.1,5544263941,212,5.8,5544263937,140,39.3,5544263935,56,Back,5544263939,141,23,5544263943,213,5.91,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494413,554,1,2,51,31,9eqjks8amwm1ycytsoi7xld25,1,39.3,23,5544264023,213,1.32,5544264019,141,56.1,5544264015,56,Back,5544264017,140,44.9,5544264021,212,23.3,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494417,555,1,2,51,34,9eqjks8amwm1ycytsoi7xld25,1,44.7,56.3,5544264033,140,32.4,5544264037,212,14.4,5544264039,213,2.68,5544264035,141,65.7,5544264031,56,Back,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494437,556,1,2,51,35,9eqjks8amwm1ycytsoi7xld25,1,32.4,65.7,5544264121,141,85,5544264125,213,0.71,5544264117,56,Back,5544264123,212,20.1,5544264119,140,46.9,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494439,557,3,2,51,38,9eqjks8amwm1ycytsoi7xld25,0,55.8,90.2,5544264141,286,,5544264201,233,411,5544264139,56,Left,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494443,411,7,2,51,38,8uacz8yrceknwsreon4rb5i8o,1,44.2,9.8,5544264165,285,,5544264163,56,Back,5544264171,233,557,5544264413,167,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494459,412,5,2,51,39,8uacz8yrceknwsreon4rb5i8o,0,44.2,-1.8,5544264223,347,,5544264377,233,558,5544264221,56,Back,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494481,558,5,2,51,39,9eqjks8amwm1ycytsoi7xld25,1,55.8,101.8,5544264349,56,Left,5544264351,347,,5544264371,233,412,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494521,559,1,2,51,49,9eqjks8amwm1ycytsoi7xld25,1,55.2,100,5544264545,212,12.4,5544264537,107,,5544264541,140,66.3,5544264539,56,Left,5544264543,141,95.4,5544264547,213,5.94,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494519,413,83,2,51,53,8uacz8yrceknwsreon4rb5i8o,0,31.3,6.8,5544264623,399,e2j3eitceuxqxf4lj5yjfccno,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494525,560,61,2,51,53,9eqjks8amwm1ycytsoi7xld25,1,68.1,94.5,5544264553,56,Left,,,,,,,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494539,561,1,2,51,55,9eqjks8amwm1ycytsoi7xld25,1,74.1,96.8,5544264613,140,62.9,5544264617,212,12,5544264611,56,Left,5544264615,141,93.5,5544264619,213,3.33,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494543,562,1,2,51,56,9eqjks8amwm1ycytsoi7xld25,1,62.9,93.5,5544264643,212,8.4,5544264641,141,82.6,5544264637,56,Left,5544264645,213,4.22,5544264639,140,59.1,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494547,563,1,2,51,57,9eqjks8amwm1ycytsoi7xld25,0,59.1,82.6,5544264671,141,78.2,5544264667,56,Center,5544264675,213,3.54,5544264673,212,7.7,5544264669,140,52.3,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494555,414,43,2,51,59,8uacz8yrceknwsreon4rb5i8o,1,0,0,5544264783,144,49,,,,,,,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494561,415,1,2,51,59,8uacz8yrceknwsreon4rb5i8o,0,45.6,28,5544264731,141,7.6,5544264729,140,41,5544264735,213,4.38,5544264733,212,14.7,5544264727,56,Back,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494569,564,1,2,52,0,9eqjks8amwm1ycytsoi7xld25,1,52.9,86.9,5544264771,56,Left,5544264775,141,88.4,5544264777,212,6.8,5544264773,140,59.3,5544264779,213,0.15,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494577,565,1,2,52,2,9eqjks8amwm1ycytsoi7xld25,1,59.3,88.4,5544264811,140,57.2,5544264815,212,3.8,5544264809,56,Left,5544264817,213,4.09,5544264813,141,83.9,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494597,566,1,2,52,3,9eqjks8amwm1ycytsoi7xld25,1,56.4,80.2,5544264933,212,11.8,5544264935,213,4.37,5544264929,140,52.6,5544264931,141,63.9,5544264927,56,Center,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494613,567,1,2,52,5,9eqjks8amwm1ycytsoi7xld25,1,56.9,66.1,5544265011,141,64,5544265015,213,6.2,5544265007,56,Center,5544265013,212,16.9,5544265009,140,72.9,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494615,568,61,2,52,8,9eqjks8amwm1ycytsoi7xld25,1,72.9,64,5544265021,56,Center,,,,,,,,,,,,,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494627,569,1,2,52,9,9eqjks8amwm1ycytsoi7xld25,1,68.6,50.3,5544265079,213,5.03,5544265077,212,24.2,5544265073,140,75.7,5544265071,56,Right,5544265075,141,16.5,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494631,570,43,2,52,10,9eqjks8amwm1ycytsoi7xld25,1,0,0,5544265157,144,45,5544265105,56,Right,5544265107,286,0,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494633,571,61,2,52,10,9eqjks8amwm1ycytsoi7xld25,0,75.7,16.5,5544265113,56,Right,,,,,,,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494647,416,49,2,52,12,8uacz8yrceknwsreon4rb5i8o,1,21.3,96.2,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494683,417,1,2,52,13,8uacz8yrceknwsreon4rb5i8o,1,19,97.5,5544265317,213,3.87,5544265313,212,17.1,5544265309,141,80.8,5544265307,140,6.8,5544265305,56,Back,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494707,418,1,2,52,18,8uacz8yrceknwsreon4rb5i8o,1,18.9,85.7,5544265453,56,Back,5544265457,141,33.9,5544265461,213,5.44,5544265459,212,47.1,5544265455,140,48.7,5544265451,155,,5544265463,1,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494709,419,1,2,52,22,8uacz8yrceknwsreon4rb5i8o,0,48.7,33.9,5544265485,140,47.5,5544265489,212,6.6,5544265491,213,1.76,5544265487,141,43.4,5544265483,56,Back,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494711,572,49,2,52,22,9eqjks8amwm1ycytsoi7xld25,1,50.9,42.7,,,,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494719,573,1,2,52,23,9eqjks8amwm1ycytsoi7xld25,1,45.7,40.4,5544265561,213,4.45,5544265557,141,26.8,5544265553,56,Back,5544265555,140,43.3,5544265559,212,9.6,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494721,574,1,2,52,25,9eqjks8amwm1ycytsoi7xld25,1,43.3,26.8,5544265575,212,16,5544265571,140,58.5,5544265569,56,Center,5544265577,213,6.22,5544265573,141,25.2,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494727,575,1,2,52,26,9eqjks8amwm1ycytsoi7xld25,1,58.5,25.2,5544265609,140,42.4,5544265613,212,16.9,5544265607,56,Back,5544265615,213,3.11,5544265611,141,26.1,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494743,576,1,2,52,27,9eqjks8amwm1ycytsoi7xld25,1,42.4,26.1,5544265701,56,Back,5544265705,141,5.6,5544265709,213,4.85,5544265707,212,14.1,5544265703,140,44.2,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494753,577,1,2,52,30,9eqjks8amwm1ycytsoi7xld25,1,44.4,3.5,5544265749,140,59.2,5544265753,212,18.7,5544265747,56,Right,5544265751,141,18.8,5544265755,213,0.59,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494781,578,1,2,52,34,9eqjks8amwm1ycytsoi7xld25,0,59.4,22.2,5544265863,196,,5544265867,140,73.4,5544265873,213,1.25,5544265869,141,88,5544265871,212,47.1,5544265875,1,,5544265861,155,,5544265865,56,Left,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494773,420,44,2,52,37,8uacz8yrceknwsreon4rb5i8o,1,26.8,15.6,5544265833,56,Back,5544265835,285,,5544265927,233,579,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494787,579,44,2,52,37,9eqjks8amwm1ycytsoi7xld25,0,73.2,84.4,5544265935,233,420,5544265901,56,Left,5544265905,286,,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494799,421,1,2,52,38,8uacz8yrceknwsreon4rb5i8o,1,26.9,21.5,5544265965,56,Back,5544265969,141,20.3,5544265973,213,6.2,5544265971,212,9.8,5544265963,3,,5544265967,140,36.2,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494803,422,49,2,52,40,8uacz8yrceknwsreon4rb5i8o,1,36.2,20.3,,,,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494807,423,1,2,52,40,8uacz8yrceknwsreon4rb5i8o,0,36,25.2,5544266001,141,50.7,5544266005,213,1.02,5544265999,140,46.1,5544266003,212,20.3,5544265997,56,Back,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781494809,580,1,2,52,42,9eqjks8amwm1ycytsoi7xld25,1,55,45.8,5544266009,140,43.7,5544266013,212,12.9,5544266007,56,Back,5544266015,213,2.75,5544266011,141,53.1,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781494811,581,49,2,52,44,9eqjks8amwm1ycytsoi7xld25,1,43.7,53.1,,,,,,,,,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
