id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,teamName,Position
2793698579,172,1,1,18,3,7xo09xnh3y03lyai6azr77fo0,0,44.9,69.9,2025-03-30T14:18:32.654Z,2025-03-30T14:18:41Z,5611028111,56,Left,5611029073,141,100,5611029071,140,70.5,5611029079,213,0.68,5611029081,1,,5611029077,212,34.6,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793698807,136,5,1,18,8,ajwqetklk0m22x7ifsjax5yi,1,36.2,-1.6,2025-03-30T14:18:36.901Z,2025-03-30T14:56:22Z,5611030453,233,173,5611033715,361,,5611029289,347,,5611029287,56,Back,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793698927,173,5,1,18,8,7xo09xnh3y03lyai6azr77fo0,0,63.8,101.6,2025-03-30T14:18:36.901Z,2025-03-30T14:56:23Z,5611030469,233,136,5611029949,56,Left,5611033945,361,,5611029951,347,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793699905,137,1,1,19,3,ajwqetklk0m22x7ifsjax5yi,1,35.2,0,2025-03-30T14:19:32.629Z,2025-03-30T14:19:35Z,5611035219,107,,5611035231,1,,5611035227,212,28.5,5611035225,141,10.9,5611035229,213,0.29,5611035221,56,Right,5611035223,140,61.2,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793699915,138,44,1,19,6,ajwqetklk0m22x7ifsjax5yi,1,63,4,2025-03-30T14:19:35.100Z,2025-03-30T14:19:39Z,5611035269,56,Right,5611035273,286,,5611035275,233,174,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793699909,174,44,1,19,6,7xo09xnh3y03lyai6azr77fo0,0,37,96,2025-03-30T14:19:35.101Z,2025-03-30T14:19:41Z,5611035331,233,138,5611035261,285,,5611035259,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700019,139,1,1,19,6,ajwqetklk0m22x7ifsjax5yi,0,61.2,10.9,2025-03-30T14:19:35.509Z,2025-03-30T14:19:39Z,5611035805,140,70.2,5611035807,141,12.9,5611035809,212,9.5,5611035801,168,,5611035811,213,0.14,5611035803,56,Right,5611035799,3,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793702907,204,44,1,19,7,7xo09xnh3y03lyai6azr77fo0,1,36.9,83.9,2025-03-30T14:19:36.080Z,2025-03-30T14:23:02Z,5611057109,233,141,5611051707,56,Back,5611051709,285,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700029,141,44,1,19,7,ajwqetklk0m22x7ifsjax5yi,0,63.1,16.1,2025-03-30T14:19:36.081Z,2025-03-30T14:23:01Z,5611035873,286,,5611056991,233,204,5611035867,56,Right,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700011,175,1,1,19,7,7xo09xnh3y03lyai6azr77fo0,1,36,77.9,2025-03-30T14:19:36.814Z,2025-03-30T14:19:39Z,5611035755,140,36.7,5611035757,141,84.7,5611035751,3,,5611035759,212,4.7,5611035753,56,Back,5611035761,213,1.41,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700041,176,1,1,19,8,7xo09xnh3y03lyai6azr77fo0,1,36.7,84.7,2025-03-30T14:19:37.453Z,2025-03-30T14:22:25Z,5611035941,157,,5611035949,212,31.9,5611035945,140,64.2,5611035947,141,64.9,5611035953,1,,5611035943,56,Center,5611035951,213,5.85,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700023,140,43,1,19,9,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T14:19:38.085Z,2025-03-30T14:20:59Z,5611035849,213,3.14,5611035829,168,0,5611035827,3,0,5611035843,212,0,5611035839,141,13.2,5611035831,56,Right,5611044731,144,1,5611035835,140,67.6,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700053,177,44,1,19,9,7xo09xnh3y03lyai6azr77fo0,1,45.3,77.2,2025-03-30T14:19:38.628Z,2025-03-30T14:23:01Z,5611052843,285,,5611057079,233,142,5611036015,56,Back,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700063,142,44,1,19,9,ajwqetklk0m22x7ifsjax5yi,0,54.7,22.8,2025-03-30T14:19:38.629Z,2025-03-30T14:23:01Z,5611057099,286,,5611051827,233,177,5611036065,56,Center,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700071,178,1,1,19,12,7xo09xnh3y03lyai6azr77fo0,0,64.2,64.9,2025-03-30T14:19:41.614Z,2025-03-30T14:19:42Z,5611036123,141,56,5611036125,212,11.8,5611036127,213,5.75,5611036121,140,73.9,5611036117,168,,5611036115,3,,5611036119,56,Center,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700165,179,1,1,19,15,7xo09xnh3y03lyai6azr77fo0,0,41.9,25,2025-03-30T14:19:44.190Z,2025-03-30T14:19:46Z,5611036603,140,58.8,5611036601,56,Center,5611036609,213,0.33,5611036605,141,34,5611036607,212,18.8,5611036599,3,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700147,143,1,1,19,16,ajwqetklk0m22x7ifsjax5yi,0,35.2,47.5,2025-03-30T14:19:45.493Z,2025-03-30T14:19:46Z,5611036493,212,38.8,5611036489,140,71.7,5611036491,141,56,5611036497,1,,5611036487,56,Center,5611036485,3,,5611036495,213,0.15,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700225,144,3,1,19,19,ajwqetklk0m22x7ifsjax5yi,1,40.9,63.9,2025-03-30T14:19:47.973Z,2025-03-30T14:19:50Z,5611036929,56,Back,5611036931,286,,5611036945,233,180,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700197,180,45,1,19,19,7xo09xnh3y03lyai6azr77fo0,0,59.4,38.2,2025-03-30T14:19:47.973Z,2025-03-30T14:19:50Z,5611036959,233,144,5611036769,285,,5611036767,56,Center,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700239,145,1,1,19,20,ajwqetklk0m22x7ifsjax5yi,0,39.2,54,2025-03-30T14:19:49.653Z,2025-03-30T14:19:50Z,5611037021,1,,5611037011,56,Center,5611037019,213,6.22,5611037015,141,50.7,5611037017,212,33.9,5611037009,155,,5611037013,140,71.4,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700295,181,1,1,19,22,7xo09xnh3y03lyai6azr77fo0,1,28,41.5,2025-03-30T14:19:51.166Z,2025-03-30T14:19:53Z,5611037309,3,,5611037323,212,10.6,5611037315,140,35.7,5611037319,141,51.5,5611037311,56,Back,5611037325,213,0.7,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700299,182,49,1,19,24,7xo09xnh3y03lyai6azr77fo0,1,35.8,52.5,2025-03-30T14:19:53.646Z,2025-03-30T14:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700473,183,1,1,19,24,7xo09xnh3y03lyai6azr77fo0,1,35.8,52.5,2025-03-30T14:19:53.775Z,2025-03-30T14:20:02Z,5611038231,56,Back,5611038235,141,80.8,5611038233,140,37.2,5611038241,213,1.49,5611038237,212,19.3,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700569,184,1,1,19,32,7xo09xnh3y03lyai6azr77fo0,1,58.8,83.3,2025-03-30T14:20:01.736Z,2025-03-30T14:20:06Z,5611038691,213,4.94,5611038689,212,10.3,5611038687,141,68.5,5611038685,140,61,5611038683,56,Center,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700635,185,1,1,19,37,7xo09xnh3y03lyai6azr77fo0,1,59.1,62.9,2025-03-30T14:20:06.633Z,2025-03-30T14:20:10Z,5611039083,213,3.83,5611039079,141,54,5611039081,212,9.5,5611039077,140,52.1,5611039075,56,Center,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700661,186,1,1,19,41,7xo09xnh3y03lyai6azr77fo0,1,48.1,50,2025-03-30T14:20:10.242Z,2025-03-30T14:20:11Z,5611039231,141,39.1,5611039235,213,3.97,5611039233,212,10.1,5611039229,140,41.6,5611039227,56,Back,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700729,187,1,1,19,42,7xo09xnh3y03lyai6azr77fo0,1,41.6,39.1,2025-03-30T14:20:11.486Z,2025-03-30T14:20:14Z,5611039597,56,Back,5611039599,140,41.2,5611039603,212,17.1,5611039605,213,1.6,5611039601,141,64.3,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700787,188,1,1,19,45,7xo09xnh3y03lyai6azr77fo0,1,41.2,68.2,2025-03-30T14:20:14.467Z,2025-03-30T14:20:17Z,5611039951,212,22.5,5611039953,213,0.59,5611039945,56,Left,5611039947,140,59,5611039949,141,86.5,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700897,189,1,1,19,48,7xo09xnh3y03lyai6azr77fo0,1,66.4,91.8,2025-03-30T14:20:17.710Z,2025-03-30T14:20:21Z,5611040499,213,0.15,5611040491,56,Left,5611040495,141,96.2,5611040497,212,19.6,5611040493,140,84.8,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700943,190,1,1,19,52,7xo09xnh3y03lyai6azr77fo0,0,89,89.4,2025-03-30T14:20:21.743Z,2025-03-30T14:20:24Z,5611040731,2,,5611040739,141,60.8,5611040735,56,Center,5611040741,212,19.5,5611040737,140,90.4,5611040763,213,4.79,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793700983,146,12,1,19,54,ajwqetklk0m22x7ifsjax5yi,1,8.3,41.2,2025-03-30T14:20:23.829Z,2025-03-30T14:20:25Z,5611040917,213,5.7,5611040915,212,23.3,5611040913,141,22.4,5611040911,140,26.8,5611040909,56,Back,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793700989,147,49,1,19,56,ajwqetklk0m22x7ifsjax5yi,1,26.8,22.4,2025-03-30T14:20:25.669Z,2025-03-30T14:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793701089,148,1,1,19,57,ajwqetklk0m22x7ifsjax5yi,1,26.8,22.4,2025-03-30T14:20:25.959Z,2025-03-30T14:20:30Z,5611041491,141,65.2,5611041489,140,31.3,5611041487,56,Back,5611041495,213,1.41,5611041485,155,,5611041493,212,29.5,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793701099,149,50,1,20,0,ajwqetklk0m22x7ifsjax5yi,1,31.8,60.5,2025-03-30T14:20:29.788Z,2025-03-30T14:56:11Z,5611041675,233,191,5611041547,56,Back,5611041549,285,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793701107,191,7,1,20,0,7xo09xnh3y03lyai6azr77fo0,1,68.2,39.5,2025-03-30T14:20:29.789Z,2025-03-30T14:56:11Z,5611041627,233,149,5611041609,56,Center,5611041613,286,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701131,192,1,1,20,2,7xo09xnh3y03lyai6azr77fo0,1,66,52.1,2025-03-30T14:20:31.213Z,2025-03-30T14:20:32Z,5611041745,213,6.1,5611041741,141,49.4,5611041739,140,75.3,5611041743,212,9.9,5611041735,3,,5611041737,56,Center,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701139,193,49,1,20,3,7xo09xnh3y03lyai6azr77fo0,1,75.2,49.4,2025-03-30T14:20:32.574Z,2025-03-30T14:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701233,194,1,1,20,3,7xo09xnh3y03lyai6azr77fo0,1,75.2,49.4,2025-03-30T14:20:32.717Z,2025-03-30T14:20:37Z,5611042307,212,8.2,5611042305,141,42.7,5611042303,140,68.7,5611042301,56,Center,5611042309,213,3.73,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701247,195,3,1,20,7,7xo09xnh3y03lyai6azr77fo0,0,69.6,45,2025-03-30T14:20:36.661Z,2025-03-30T14:20:41Z,5611042371,56,Center,5611042521,233,150,5611042373,286,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701269,150,7,1,20,7,ajwqetklk0m22x7ifsjax5yi,0,30.4,55,2025-03-30T14:20:36.662Z,2025-03-30T14:20:41Z,5611042481,285,,5611042491,233,195,5611042479,56,Back,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793701421,196,1,1,20,16,7xo09xnh3y03lyai6azr77fo0,1,51.8,22.8,2025-03-30T14:20:45.738Z,2025-03-30T14:20:47Z,5611043219,56,Center,5611043221,140,66.5,5611043227,213,0.39,5611043225,212,16.7,5611043223,141,32.1,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701491,197,1,1,20,18,7xo09xnh3y03lyai6azr77fo0,1,67,31.6,2025-03-30T14:20:47.789Z,2025-03-30T14:20:50Z,5611043615,140,74.4,5611043617,141,9.2,5611043611,56,Right,5611043619,212,17.1,5611043621,213,5.18,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701563,198,1,1,20,21,7xo09xnh3y03lyai6azr77fo0,1,74.5,6.2,2025-03-30T14:20:50.429Z,2025-03-30T14:20:54Z,5611044023,141,10.1,5611044019,56,Right,5611044025,212,8.7,5611044027,213,2.83,5611044021,140,66.6,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701673,199,2,1,20,25,7xo09xnh3y03lyai6azr77fo0,1,67.5,12,2025-03-30T14:20:53.987Z,2025-03-30T14:21:00Z,5611044851,1,,5611044853,56,Center,5611044847,7,8dzeq723volchfye1smryolt6,5611044669,141,69,5611044667,140,92.2,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793701763,151,55,1,20,25,ajwqetklk0m22x7ifsjax5yi,1,22.1,37.4,2025-03-30T14:20:53.988Z,2025-03-30T14:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793702213,152,1,1,20,59,ajwqetklk0m22x7ifsjax5yi,1,22.1,37.4,2025-03-30T14:21:28.390Z,2025-03-30T14:21:31Z,5611047807,1,,5611047783,241,,5611047785,56,Right,5611047795,141,16.2,5611047803,213,5.97,5611047799,212,46.1,5611047781,157,,5611047789,140,63.8,5jtd252do025958pgqkigc0d1,Albino Gomes,,5611047779,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793702255,153,1,1,21,2,ajwqetklk0m22x7ifsjax5yi,0,63.8,16.2,2025-03-30T14:21:31.685Z,2025-03-30T14:21:33Z,5611048047,3,,5611048049,56,Right,5611048051,140,79.8,5611048057,213,6.13,5611048053,141,12.5,5611048055,212,17,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793702269,200,49,1,21,4,7xo09xnh3y03lyai6azr77fo0,1,18,92.1,2025-03-30T14:21:33.874Z,2025-03-30T14:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793702377,201,1,1,21,7,7xo09xnh3y03lyai6azr77fo0,0,19.6,92.3,2025-03-30T14:21:36.061Z,2025-03-30T14:24:35Z,5611048685,56,Center,5611065611,155,,5611048695,1,,5611048687,140,67.6,5611048691,212,52.1,5611048689,141,72.6,5611048693,213,6.02,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793702403,154,49,1,21,11,ajwqetklk0m22x7ifsjax5yi,1,33.4,29.4,2025-03-30T14:21:40.645Z,2025-03-30T14:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793702535,155,1,1,21,13,ajwqetklk0m22x7ifsjax5yi,0,34.6,30.9,2025-03-30T14:21:42.340Z,2025-03-30T14:21:47Z,5611049413,140,78.2,5611049409,155,,5611049417,212,54.3,5611049415,141,73.8,5611049419,213,0.57,5611049411,56,Center,5611049421,1,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793702543,202,61,1,21,19,7xo09xnh3y03lyai6azr77fo0,1,22.5,27.6,2025-03-30T14:21:48.079Z,2025-03-30T14:25:14Z,5611049461,56,Back,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793702679,203,4,1,21,26,7xo09xnh3y03lyai6azr77fo0,1,16.4,14.2,2025-03-30T14:21:55.012Z,2025-03-30T14:22:00Z,5611050403,285,,5611050425,233,156,5611050401,152,,5611050397,10,,5611050399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793702645,156,4,1,21,26,ajwqetklk0m22x7ifsjax5yi,0,83.6,85.8,2025-03-30T14:21:55.013Z,2025-03-30T14:22:00Z,5611050363,286,,5611050357,10,,5611050457,233,203,5611050359,56,Left,5611050361,152,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793703277,205,1,1,21,57,7xo09xnh3y03lyai6azr77fo0,0,15.8,10.3,2025-03-30T14:22:25.923Z,2025-03-30T14:27:08Z,5611053669,213,0.4,5611053667,212,60.8,5611053645,5,,5611053649,157,,5611053671,1,,5611053651,152,,5611053659,140,69.2,5611053655,56,Center,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,5611053663,141,44.8,5611079437,189,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793703293,157,1,1,21,59,ajwqetklk0m22x7ifsjax5yi,0,24.2,71.5,2025-03-30T14:22:28.404Z,2025-03-30T14:22:31Z,5611053757,56,Back,5611053765,141,76,5611053753,3,,5611053769,212,17.8,5611053761,140,40.9,5611053773,213,0.17,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793703385,206,1,1,22,4,7xo09xnh3y03lyai6azr77fo0,1,58.9,30,2025-03-30T14:22:33.844Z,2025-03-30T14:22:35Z,5611054269,155,,5611054275,141,57.5,5611054277,212,19.6,5611054271,56,Center,5611054279,213,1.88,5611054273,140,53.2,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793703413,207,2,1,22,6,7xo09xnh3y03lyai6azr77fo0,1,52.7,58.8,2025-03-30T14:22:35.124Z,2025-03-30T14:27:12Z,5611054439,140,73.6,5611054445,141,70.6,5611055099,56,Center,5611055097,7,8dzeq723volchfye1smryolt6,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793703485,158,55,1,22,6,ajwqetklk0m22x7ifsjax5yi,1,23.2,39.1,2025-03-30T14:22:35.125Z,2025-03-30T14:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793703995,159,1,1,22,36,ajwqetklk0m22x7ifsjax5yi,0,23.2,39.1,2025-03-30T14:23:05.701Z,2025-03-30T14:23:08Z,5611057551,241,,5611057559,212,63.3,5611057557,141,70.3,5611057563,1,,5611057555,140,80,5611057547,5,,5611057549,157,,5611057561,213,0.34,5jtd252do025958pgqkigc0d1,Albino Gomes,,5611057553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793704031,208,1,1,22,39,7xo09xnh3y03lyai6azr77fo0,0,26.5,33.7,2025-03-30T14:23:08.269Z,2025-03-30T14:23:09Z,5611057693,140,25,5611057705,213,1.74,5611057689,56,Back,5611057699,141,47.3,5611057685,3,,5611057703,212,9.4,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793704071,160,1,1,22,40,ajwqetklk0m22x7ifsjax5yi,1,81.3,58.8,2025-03-30T14:23:09.749Z,2025-03-30T14:23:11Z,5611057967,141,69.7,5611057965,140,78.2,5611057963,56,Center,5611057969,212,8.1,5611057971,213,1.98,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793704099,161,1,1,22,42,ajwqetklk0m22x7ifsjax5yi,0,76.3,70,2025-03-30T14:23:11.733Z,2025-03-30T14:23:13Z,5611058139,155,,5611058143,140,81.1,5611058147,212,16.5,5611058145,141,46.9,5611058149,213,5.02,5611058141,56,Center,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793704151,209,1,1,22,45,7xo09xnh3y03lyai6azr77fo0,0,20.9,57.5,2025-03-30T14:23:14.830Z,2025-03-30T14:23:16Z,5611058451,140,50.8,5611058459,1,,5611058457,213,5.94,5611058455,212,33.3,5611058453,141,41.2,5611058447,157,,5611058449,56,Center,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
