id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,teamName,Position
2799934063,814,6,3,98,31,12ksg0e6d70senzilsic40fzl,1,97.9,63.7,2025-04-12T16:05:47.775Z,2025-04-12T16:14:13Z,5645420809,73,,5645420807,56,Center,5645422283,233,688,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934521,815,1,3,99,0,12ksg0e6d70senzilsic40fzl,0,99.5,99.5,2025-04-12T16:06:16.820Z,2025-04-12T16:06:18Z,5645422927,155,,5645422951,1,,5645422947,212,36.5,5645422941,140,90.2,5645422949,213,4.44,5645422931,224,,5645422921,2,,5645422935,56,Center,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5645422923,6,,5645422945,141,,,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934595,691,12,3,99,3,9xb6v8osxty9w0mel2x7dd4ru,1,4.7,43,2025-04-12T16:06:19.893Z,2025-04-12T16:06:26Z,5645423373,140,27.7,5645423375,141,52.2,5645423377,212,24.9,5645423371,56,Back,5645423379,213,0.25,5645423415,15,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799934681,816,1,3,99,7,12ksg0e6d70senzilsic40fzl,1,62.2,63.1,2025-04-12T16:06:24.003Z,2025-04-12T16:06:26Z,5645423787,141,52.8,5645423785,140,51.1,5645423793,213,3.68,5645423781,56,Center,5645423791,212,13.6,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934717,817,1,3,99,9,12ksg0e6d70senzilsic40fzl,1,51.1,52.8,2025-04-12T16:06:26.211Z,2025-04-12T16:06:29Z,5645423999,56,Center,5645424007,212,18.5,5645424009,213,4.83,5645424003,140,53.1,5645424005,141,25.8,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934835,818,1,3,99,12,12ksg0e6d70senzilsic40fzl,1,53.1,25.8,2025-04-12T16:06:29.251Z,2025-04-12T16:06:36Z,5645424729,56,Right,5645424731,140,67.6,5645424733,141,3.1,5645424735,212,21.7,5645424737,213,5.49,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934889,819,1,3,99,19,12ksg0e6d70senzilsic40fzl,1,69,3.7,2025-04-12T16:06:35.923Z,2025-04-12T16:06:38Z,5645425037,140,62.4,5645425035,56,Right,5645425043,213,2.75,5645425041,212,7.5,5645425039,141,7.9,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934907,820,1,3,99,22,12ksg0e6d70senzilsic40fzl,0,64.9,13.4,2025-04-12T16:06:38.788Z,2025-04-12T16:06:40Z,5645425157,141,53.3,5645425149,155,,5645425159,212,28.9,5645425161,213,1.22,5645425151,56,Center,5645425153,140,74.3,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799934959,692,1,3,99,23,9xb6v8osxty9w0mel2x7dd4ru,1,23.9,34.8,2025-04-12T16:06:40.670Z,2025-04-12T16:06:43Z,5645425409,3,,5645425411,56,Back,5645425423,213,0.99,5645425417,212,20.6,5645425413,140,34.6,5645425415,141,60.2,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799934967,693,49,3,99,26,9xb6v8osxty9w0mel2x7dd4ru,1,34.6,60.2,2025-04-12T16:06:43.170Z,2025-04-12T16:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935029,694,1,3,99,26,9xb6v8osxty9w0mel2x7dd4ru,0,34.6,60.2,2025-04-12T16:06:43.404Z,2025-04-12T16:06:47Z,5645425779,212,31.7,5645425773,56,Center,5645425775,140,53.3,5645425777,141,23.6,5645425781,213,5.38,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935079,821,1,3,99,31,12ksg0e6d70senzilsic40fzl,0,42.4,74.2,2025-04-12T16:06:48.496Z,2025-04-12T16:06:59Z,5645426073,213,0.99,5645426069,141,75.6,5645426067,140,43,5645426071,212,1.1,5645426065,56,Back,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935055,695,61,3,99,31,9xb6v8osxty9w0mel2x7dd4ru,1,52.3,20.3,2025-04-12T16:06:48.497Z,2025-04-12T16:06:56Z,5645425925,56,Right,,,,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935087,696,5,3,99,33,9xb6v8osxty9w0mel2x7dd4ru,0,55.2,-1.4,2025-04-12T16:06:49.809Z,2025-04-12T16:14:08Z,5645426419,233,822,5645426117,347,,5645426115,56,Right,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935123,822,5,3,99,33,12ksg0e6d70senzilsic40fzl,1,44.8,101.4,2025-04-12T16:06:49.809Z,2025-04-12T16:14:07Z,5645426331,347,,5645426329,56,Back,5645426399,233,696,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935277,823,1,3,99,41,12ksg0e6d70senzilsic40fzl,1,43.8,100,2025-04-12T16:06:58.324Z,2025-04-12T16:07:00Z,5645427141,213,5.67,5645427139,212,15.2,5645427131,107,,5645427137,141,88.3,5645427135,140,55.7,5645427133,56,Left,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935297,824,1,3,99,43,12ksg0e6d70senzilsic40fzl,1,60.8,70.8,2025-04-12T16:07:00.643Z,2025-04-12T16:07:02Z,5645427255,212,19.4,5645427247,56,Back,5645427259,213,3.71,5645427251,141,55.4,5645427249,140,45.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935373,825,1,3,99,45,12ksg0e6d70senzilsic40fzl,1,44.7,55.2,2025-04-12T16:07:02.195Z,2025-04-12T16:07:07Z,5645427661,141,43.9,5645427659,140,39,5645427663,212,9.7,5645427665,213,4.05,5645427657,56,Back,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935407,826,1,3,99,50,12ksg0e6d70senzilsic40fzl,1,40.1,45.2,2025-04-12T16:07:07.043Z,2025-04-12T16:07:08Z,5645427919,56,Back,5645427927,213,1.29,5645427923,141,62,5645427925,212,11.9,5645427921,140,43.2,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935467,827,1,3,99,51,12ksg0e6d70senzilsic40fzl,1,43.3,62,2025-04-12T16:07:08.627Z,2025-04-12T16:07:12Z,5645428297,212,14,5645428295,141,41.6,5645428293,140,41.2,5645428299,213,4.55,5645428291,56,Back,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935547,828,1,3,99,55,12ksg0e6d70senzilsic40fzl,1,45.4,43.1,2025-04-12T16:07:11.987Z,2025-04-12T16:07:16Z,5645428651,140,58.9,5645428655,212,23.2,5645428653,141,70.2,5645428657,213,0.92,5645428649,56,Center,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935597,829,1,3,99,59,12ksg0e6d70senzilsic40fzl,1,60.6,75.4,2025-04-12T16:07:16.003Z,2025-04-12T16:07:19Z,5645428921,213,0.03,5645428915,212,14.2,5645428913,141,76.1,5645428909,56,Center,5645428911,140,74.1,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935605,830,61,3,100,2,12ksg0e6d70senzilsic40fzl,0,74.3,76.1,2025-04-12T16:07:19.091Z,2025-04-12T16:07:19Z,5645428951,56,Center,,,,,,,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935631,697,1,3,100,2,9xb6v8osxty9w0mel2x7dd4ru,1,24.2,25.5,2025-04-12T16:07:19.678Z,2025-04-12T16:07:21Z,5645429113,212,10.1,5645429115,213,4.84,5645429107,56,Back,5645429111,141,10.7,5645429109,140,25.4,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935639,698,49,3,100,4,9xb6v8osxty9w0mel2x7dd4ru,1,25.4,10.7,2025-04-12T16:07:21.287Z,2025-04-12T16:07:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935679,699,1,3,100,5,9xb6v8osxty9w0mel2x7dd4ru,0,25.4,10.7,2025-04-12T16:07:21.740Z,2025-04-12T16:07:22Z,5645429311,141,22.1,5645429319,1,,5645429307,140,61.7,5645429315,212,38.9,5645429305,56,Center,5645429317,213,0.2,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935739,831,49,3,100,9,12ksg0e6d70senzilsic40fzl,1,41.7,78.7,2025-04-12T16:07:25.924Z,2025-04-12T16:07:26Z,,,,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935799,832,1,3,100,9,12ksg0e6d70senzilsic40fzl,1,41.6,78.4,2025-04-12T16:07:26.579Z,2025-04-12T16:07:29Z,5645429969,212,14.5,5645429971,213,5.86,5645429965,140,54.2,5645429963,56,Center,5645429967,141,69.6,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935825,833,1,3,100,12,12ksg0e6d70senzilsic40fzl,1,54.2,69.9,2025-04-12T16:07:29.315Z,2025-04-12T16:07:31Z,5645430101,140,61.8,5645430099,56,Left,5645430107,213,1.15,5645430105,212,19.5,5645430103,141,96,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935827,834,61,3,100,13,12ksg0e6d70senzilsic40fzl,0,61.8,96,2025-04-12T16:07:30.011Z,2025-04-12T16:07:49Z,5645430111,56,Left,,,,,,,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799935999,700,5,3,100,13,9xb6v8osxty9w0mel2x7dd4ru,1,38.3,-1.8,2025-04-12T16:07:30.410Z,2025-04-12T16:14:08Z,5645431067,56,Back,5645431167,233,835,5645431069,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799935837,835,5,3,100,13,12ksg0e6d70senzilsic40fzl,0,61.7,101.8,2025-04-12T16:07:30.410Z,2025-04-12T16:14:08Z,5645430159,347,,5645431175,233,700,5645430157,56,Left,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799936003,701,27,3,100,23,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:07:39.877Z,2025-04-12T16:14:10Z,5645466391,233,836,5645431101,53,31v9w4cyk1fxlig452kuc65ed,5645431099,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937205,836,27,3,100,23,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-12T16:07:39.877Z,2025-04-12T16:14:11Z,5645466429,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937047,702,18,3,101,38,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:08:55.128Z,2025-04-12T16:08:56Z,5645437165,55,703,5645437091,41,,5645437095,59,29,5645437093,44,Forward,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937055,703,19,3,101,38,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:08:55.129Z,2025-04-12T16:08:56Z,5645437145,145,9,5645437149,292,9,5645437137,41,,5645437151,293,3,5645437147,59,9,5645437153,44,Forward,5645437155,55,702,,,,ar6epfwqqob8wx8tra17jxkgl,Dimitri Petratos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937075,704,40,3,101,38,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:08:55.565Z,2025-04-12T16:08:56Z,5645437289,130,8,5645437291,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5645437285,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",5645437283,30,"dwb1qzzd5g32lwxam6skmdr6x, ck9nyxv100c1x24zxde7fx1t6, 5u8pjzdgzsnrait021jvk3sdm, doiw2drickz2eacyeudn3szmy, 3zl5ec82f8zebkxkfdz16e3th, 5hmx68vjqij9ywdv61v2qyrmy, 1cclqc2tw3zav2if1cqij7ofe, 95zechkfla1l7dwt8sjhevvca, ar6epfwqqob8wx8tra17jxkgl, 1rsxl4rnswqez6c6rwp7768r9, wx88q7cbam0swyvjt262qui, 1ljdpwqn16dijby5ss9eockfe, 1qthfdkbz92jucy9vpqimltec, cdd3to4e3ac0d61iy3vtp6pzo, f4jhjhj5vfp8fp67m7a89di50",5645437293,194,ar6epfwqqob8wx8tra17jxkgl,5645437295,319,,5645437287,59,"1, 44, 19, 22, 5, 21, 11, 45, 9, 10, 18, 12, 16, 32, 72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937215,705,28,3,101,49,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:09:06.657Z,2025-04-12T16:09:07Z,5645438089,233,837,5645438039,55,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937223,837,28,3,101,49,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-12T16:09:06.657Z,2025-04-12T16:09:08Z,5645438101,233,705,5645438069,55,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937431,708,1,3,101,50,9xb6v8osxty9w0mel2x7dd4ru,1,43,0,2025-04-12T16:09:07.170Z,2025-04-12T16:09:36Z,5645439289,213,1.79,5645439281,56,Back,5645439543,1,,5645439283,140,36.6,5645439535,107,,5645439285,141,42.8,5645439279,189,,5645439287,212,31.2,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937255,706,43,3,101,53,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T16:09:10.344Z,2025-04-12T16:09:42Z,5645441457,144,49,,,,,,,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937285,707,1,3,101,54,9xb6v8osxty9w0mel2x7dd4ru,0,44.6,54.8,2025-04-12T16:09:11.703Z,2025-04-12T16:09:12Z,5645438479,141,70.2,5645438483,213,0.41,5645438481,212,26,5645438475,56,Center,5645438473,155,,5645438477,140,67.3,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799937335,838,1,3,101,57,12ksg0e6d70senzilsic40fzl,1,35.9,30.7,2025-04-12T16:09:13.938Z,2025-04-12T16:09:16Z,5645438767,140,42,5645438769,141,17.9,5645438773,213,5.35,5645438771,212,10.8,5645438765,56,Back,5645438763,3,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937343,839,49,3,101,59,12ksg0e6d70senzilsic40fzl,1,42,17.9,2025-04-12T16:09:16.067Z,2025-04-12T16:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937381,840,1,3,101,59,12ksg0e6d70senzilsic40fzl,1,43.3,18.5,2025-04-12T16:09:16.450Z,2025-04-12T16:09:18Z,5645438969,140,41.7,5645438975,213,1.87,5645438973,212,5.7,5645438967,56,Back,5645438971,141,26.5,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937447,841,1,3,102,1,12ksg0e6d70senzilsic40fzl,1,41.4,26.5,2025-04-12T16:09:18.082Z,2025-04-12T16:09:21Z,5645439357,212,20.4,5645439355,141,5.9,5645439353,140,55.5,5645439359,213,5.53,5645439351,56,Right,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937525,842,1,3,102,4,12ksg0e6d70senzilsic40fzl,1,61.5,2.3,2025-04-12T16:09:21.587Z,2025-04-12T16:09:26Z,5645439767,56,Back,5645439771,140,45.4,5645439779,213,3.12,5645439775,141,2.9,5645439777,212,16.9,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937605,843,1,3,102,10,12ksg0e6d70senzilsic40fzl,1,45.4,5.2,2025-04-12T16:09:26.771Z,2025-04-12T16:09:30Z,5645440217,140,48.1,5645440221,212,9.9,5645440223,213,1.28,5645440215,56,Back,5645440219,141,19.2,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937643,844,1,3,102,13,12ksg0e6d70senzilsic40fzl,1,47.7,26.5,2025-04-12T16:09:30.402Z,2025-04-12T16:09:32Z,5645440451,141,37.9,5645440447,56,Back,5645440449,140,36,5645440453,212,14.5,5645440455,213,2.58,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937691,845,1,3,102,17,12ksg0e6d70senzilsic40fzl,1,36,43.9,2025-04-12T16:09:34.066Z,2025-04-12T16:09:35Z,5645440727,56,Back,5645440735,213,1.53,5645440733,212,11.7,5645440731,141,61.1,5645440729,140,36.4,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937777,846,1,3,102,18,12ksg0e6d70senzilsic40fzl,1,41.5,66.6,2025-04-12T16:09:35.027Z,2025-04-12T16:09:40Z,5645441287,141,91.1,5645441285,140,57.8,5645441283,56,Left,5645441291,213,0.77,5645441289,212,23.9,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937817,847,1,3,102,23,12ksg0e6d70senzilsic40fzl,1,56.4,89.3,2025-04-12T16:09:40.338Z,2025-04-12T16:09:42Z,5645441479,141,69.9,5645441473,56,Back,5645441483,213,3.99,5645441481,212,17.6,5645441477,140,45.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937909,848,1,3,102,25,12ksg0e6d70senzilsic40fzl,1,45,66.6,2025-04-12T16:09:42.338Z,2025-04-12T16:09:48Z,5645441983,141,14.4,5645441985,212,39.1,5645441977,155,,5645441981,140,60.7,5645441989,1,,5645441987,213,5.15,5645441979,56,Right,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937925,849,1,3,102,31,12ksg0e6d70senzilsic40fzl,0,72.1,16.4,2025-04-12T16:09:48.596Z,2025-04-12T16:09:49Z,5645442077,213,0.87,5645442067,155,,5645442075,212,23,5645442073,141,42.2,5645442069,56,Center,5645442071,140,86.2,5645442065,2,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799937949,709,12,3,102,33,9xb6v8osxty9w0mel2x7dd4ru,1,14.2,47.3,2025-04-12T16:09:50.289Z,2025-04-12T16:09:53Z,5645442171,141,54.6,5645442169,140,29.1,5645442175,213,0.31,5645442173,212,16.4,5645442167,56,Back,5645442229,15,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799938145,850,1,3,102,34,12ksg0e6d70senzilsic40fzl,1,86.1,41.5,2025-04-12T16:09:51.315Z,2025-04-12T16:10:04Z,5645443301,140,90.5,5645443299,56,Center,5645443671,168,,5645443297,3,,5645443305,212,6.1,5645443303,141,47.3,5645443307,213,0.71,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799939335,860,44,3,102,34,12ksg0e6d70senzilsic40fzl,1,73.2,48.2,2025-04-12T16:09:51.706Z,2025-04-12T16:42:07Z,5645450265,233,710,5645449425,286,,5645449423,56,Center,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799938007,710,44,3,102,34,9xb6v8osxty9w0mel2x7dd4ru,0,26.8,51.8,2025-04-12T16:09:51.707Z,2025-04-12T16:42:07Z,5645442517,56,Back,5645450289,233,860,5645442519,285,,,,,,,,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799939483,861,1,3,102,35,12ksg0e6d70senzilsic40fzl,0,77.2,52.8,2025-04-12T16:09:51.907Z,2025-04-12T16:11:46Z,5645449791,141,36.7,5645449789,140,69.2,5645449785,3,,5645449793,212,13.8,5645449795,213,4.06,5645449787,56,Center,,,,,,,eisspzerdcz21ukznum5q30bu,Mohammed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799938047,711,49,3,102,39,9xb6v8osxty9w0mel2x7dd4ru,1,38.4,33.1,2025-04-12T16:09:56.475Z,2025-04-12T16:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799938103,712,1,3,102,41,9xb6v8osxty9w0mel2x7dd4ru,1,38.4,33.1,2025-04-12T16:09:58.038Z,2025-04-12T16:09:59Z,5645443067,140,63.5,5645443071,212,50.8,5645443063,196,,5645443065,56,Left,5645443069,141,96.9,5645443075,1,,5645443073,213,1.02,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
