id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,teamName,Position
2779347303,570,1,2,70,29,5yvw8xpbzap5lhlze04odtgk4,1,45.6,32.4,5532536233,56,Right,5532536237,141,6.1,5532536239,212,18.8,5532536235,140,51.2,5532536241,213,5.03,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779347323,571,1,2,70,34,5yvw8xpbzap5lhlze04odtgk4,1,53.7,8.5,5532536351,212,6.5,5532536353,213,0,5532536345,56,Right,5532536347,140,59.9,5532536349,141,8.5,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779347315,581,49,2,70,34,9eqjks8amwm1ycytsoi7xld25,1,46.6,96.3,,,,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779347339,572,1,2,70,35,5yvw8xpbzap5lhlze04odtgk4,0,59.9,8.5,5532536437,140,55.3,5532536433,56,Right,5532536445,212,4.9,5532536447,213,2.93,5532536441,141,10,,,,,,,,,,11i7jwqw21v1kzwndjlk7zzdh,Sandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779347591,582,1,2,70,43,9eqjks8amwm1ycytsoi7xld25,0,74.6,63.1,5532537773,213,4.68,5532537771,212,8.6,5532537767,140,74.3,5532537769,141,50.4,5532537765,56,Center,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779347603,573,8,2,70,44,5yvw8xpbzap5lhlze04odtgk4,1,31.5,47.5,5532537811,56,Back,,,,,,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779347761,583,1,2,70,51,9eqjks8amwm1ycytsoi7xld25,1,39.7,24.4,5532538825,212,22.2,5532538815,56,Back,5532538821,140,22.7,5532538823,141,43.9,5532538827,213,2.5,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779347815,584,1,2,70,52,9eqjks8amwm1ycytsoi7xld25,1,22.6,43.9,5532539075,56,Back,5532539081,212,18.6,5532539083,213,0.9,5532539077,140,33.6,5532539079,141,65.4,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779347939,585,1,2,70,54,9eqjks8amwm1ycytsoi7xld25,1,33.7,65.2,5532539733,140,39.1,5532539731,56,Back,5532539739,213,1,5532539737,212,10.4,5532539735,141,78.1,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779347949,586,1,2,70,56,9eqjks8amwm1ycytsoi7xld25,0,38.7,78.4,5532539871,233,574,5532539791,213,0,5532539781,140,41,5532539783,141,78.4,5532539787,212,2.4,5532539869,236,,5532539875,286,,5532539779,56,Back,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779347907,574,74,2,70,56,5yvw8xpbzap5lhlze04odtgk4,1,64.8,22.7,5532539929,233,586,5532539549,56,Center,5532539553,285,,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779348041,587,1,2,70,58,9eqjks8amwm1ycytsoi7xld25,1,42.2,78.8,5532540277,140,44.8,5532540279,141,74.8,5532540275,56,Back,5532540283,213,5.5,5532540281,212,3.9,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348083,588,1,2,71,0,9eqjks8amwm1ycytsoi7xld25,1,47.1,73.3,5532540563,56,Back,5532540565,140,40.4,5532540567,141,60.3,5532540569,212,11.3,5532540571,213,4.04,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348149,589,1,2,71,2,9eqjks8amwm1ycytsoi7xld25,1,38.5,58.7,5532540875,140,31.6,5532540879,212,7.8,5532540877,141,63,5532540873,56,Back,5532540881,213,2.76,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348207,590,1,2,71,4,9eqjks8amwm1ycytsoi7xld25,1,31.6,63.1,5532541241,56,Back,5532541243,140,31.9,5532541245,141,38.2,5532541247,212,16.9,5532541249,213,4.73,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348367,591,1,2,71,6,9eqjks8amwm1ycytsoi7xld25,1,33,38.3,5532542091,213,4.98,5532542083,56,Back,5532542089,212,18.8,5532542087,141,11.7,5532542085,140,37.8,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348389,592,1,2,71,10,9eqjks8amwm1ycytsoi7xld25,0,38.1,12.9,5532542187,141,28.8,5532542189,212,11.2,5532542185,140,35.4,5532542183,56,Back,5532542191,213,1.83,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348449,575,49,2,71,13,5yvw8xpbzap5lhlze04odtgk4,1,68.2,59.7,,,,,,,,,,,,,,,,,,,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779348699,576,1,2,71,15,5yvw8xpbzap5lhlze04odtgk4,1,62.6,57.8,5532543903,56,Center,5532543911,213,4.79,5532543905,140,64.1,5532543907,141,28.6,5532543909,212,19.9,,,,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779348845,577,1,2,71,21,5yvw8xpbzap5lhlze04odtgk4,1,68.3,14.4,5532544669,56,Center,5532544675,212,12.8,5532544677,213,1.35,5532544673,141,32.8,5532544671,140,71,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779348853,578,50,2,71,25,5yvw8xpbzap5lhlze04odtgk4,1,77.1,35.2,5532545361,233,593,5532544719,56,Center,5532544723,286,,,,,,,,,,,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779348921,593,7,2,71,25,9eqjks8amwm1ycytsoi7xld25,1,21.9,64.6,5532545089,285,,5532545087,56,Back,5532545163,233,578,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779348963,594,49,2,71,27,9eqjks8amwm1ycytsoi7xld25,1,25.6,65.2,,,,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349029,595,1,2,71,28,9eqjks8amwm1ycytsoi7xld25,1,25.7,65.4,5532545643,56,Back,5532545645,140,31.1,5532545649,212,6.6,5532545647,141,60.3,5532545651,213,5.73,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349069,596,1,2,71,29,9eqjks8amwm1ycytsoi7xld25,1,32.7,60.9,5532545835,212,4.3,5532545827,56,Back,5532545831,140,29.1,5532545833,141,64,5532545837,213,2.63,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349107,597,1,2,71,31,9eqjks8amwm1ycytsoi7xld25,1,33,55.4,5532546053,213,4.35,5532546051,212,5.1,5532546047,140,31.3,5532546049,141,48.4,5532546045,56,Back,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349165,598,1,2,71,32,9eqjks8amwm1ycytsoi7xld25,1,31.3,48.2,5532546315,140,33.5,5532546317,141,56,5532546319,212,5.8,5532546313,56,Back,5532546321,213,1.16,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349249,599,1,2,71,33,9eqjks8amwm1ycytsoi7xld25,1,33.4,56,5532546739,56,Back,5532546753,212,16.6,5532546757,213,3.67,5532546747,141,43.7,5532546743,140,19.7,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349405,600,1,2,71,35,9eqjks8amwm1ycytsoi7xld25,1,19.3,43.6,5532547701,213,4.89,5532547695,140,22.7,5532547699,212,20.6,5532547697,141,13.8,5532547693,56,Back,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349581,601,1,2,71,39,9eqjks8amwm1ycytsoi7xld25,1,33.5,4.7,5532548673,212,46.6,5532548671,141,14.1,5532548677,1,,5532548665,155,,5532548675,213,0.14,5532548667,56,Right,5532548669,140,77.5,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349591,602,61,2,71,45,9eqjks8amwm1ycytsoi7xld25,0,80.8,8,5532548719,56,Right,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349689,579,1,2,71,48,5yvw8xpbzap5lhlze04odtgk4,0,37.7,96.2,5532549353,213,5.03,5532549351,212,17.5,5532549347,140,42.9,5532549349,141,71.8,5532549345,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779349723,603,49,2,71,50,9eqjks8amwm1ycytsoi7xld25,1,60.8,37,,,,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349801,604,1,2,71,51,9eqjks8amwm1ycytsoi7xld25,1,62.8,36.1,5532549951,56,Center,5532549953,140,55.4,5532549955,141,43.9,5532549957,212,9.4,5532549959,213,2.54,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779349921,605,1,2,71,52,9eqjks8amwm1ycytsoi7xld25,1,54.9,44.3,5532550595,141,72.3,5532550593,140,62.2,5532550591,56,Center,5532550599,213,1.19,5532550597,212,20.5,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779353993,580,1,2,71,55,5yvw8xpbzap5lhlze04odtgk4,1,30.2,27.9,5532573185,212,0.1,5532573179,56,Back,5532573187,213,4.71,5532573181,140,30.2,5532573183,141,27.7,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779350135,606,1,2,71,56,9eqjks8amwm1ycytsoi7xld25,1,74.6,67.5,5532551745,140,89.2,5532551751,213,0.55,5532551739,56,Left,5532551747,141,81.2,5532551749,212,17.9,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779355215,613,3,2,72,1,9eqjks8amwm1ycytsoi7xld25,1,92.1,74.1,5532579931,56,Center,5532579933,286,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779350265,607,1,2,72,2,9eqjks8amwm1ycytsoi7xld25,1,99,63,5532560691,22,,5532560681,210,16,5532552481,141,45.8,5532552483,212,11.8,5532560685,154,,5532552479,140,97.6,5532552485,213,4.59,5532552477,56,Center,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FC Goa,
2779350279,608,16,2,72,4,9eqjks8amwm1ycytsoi7xld25,1,97.3,47,5532556875,374,29:38.8,5532552561,16,,5532560805,230,98.4,5532560785,102,46.6,5532560795,214,,5532560779,154,,5532552557,22,,5532560807,231,56.3,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,5532560781,55,607,5532556879,375,12:04.3,,5532560777,29,5532552565,56,Center,5532560775,80,,5532560789,103,,5532560799,328,,5532556871,20,,,,,,,7.6,,,FC Goa,
2779353331,609,18,2,73,48,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532569651,59,8,5532569639,42,,5532569783,55,610,5532569647,44,Midfielder,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779353339,610,19,2,73,48,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532569697,55,609,5532569687,42,,5532569691,145,10,5532569693,59,9,5532569695,44,Forward,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779354005,581,18,2,74,6,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532573227,59,13,5532573225,44,Midfielder,5532573417,55,582,5532573223,42,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354031,582,19,2,74,6,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532573325,145,4,5532573327,59,21,5532573329,292,7,5532573321,42,,5532573335,55,581,5532573331,293,5,5532573333,44,Midfielder,,,,30vv3ayo58dx1eln576s87p0q,Bikash Yumnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354187,611,18,2,74,12,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532574245,42,,5532574409,55,612,5532574251,44,Midfielder,5532574253,59,10,,,,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779354207,612,19,2,74,12,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532574335,42,,5532574345,293,2,5532574339,145,7,5532574347,44,Midfielder,5532574349,55,611,5532574343,292,6,5532574341,59,42,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779354397,583,18,2,74,18,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532575571,55,584,5532575439,59,94,5532575437,44,Midfielder,5532575435,42,,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354407,584,19,2,74,18,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532575525,145,5,5532575527,59,14,5532575529,292,4,5532575521,42,,5532575535,55,583,5532575531,293,5,5532575533,44,Defender,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354763,585,1,2,74,21,5yvw8xpbzap5lhlze04odtgk4,1,50.1,50.1,5532577433,279,G,5532577419,140,27.3,5532577417,56,Back,5532577429,213,3.51,5532577427,212,25.6,5532577423,141,36.6,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354803,586,1,2,74,28,5yvw8xpbzap5lhlze04odtgk4,1,26.4,36.6,5532577657,213,1.55,5532577653,141,68.8,5532577651,140,26.8,5532577649,56,Back,5532577655,212,21.9,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354867,587,1,2,74,29,5yvw8xpbzap5lhlze04odtgk4,1,26.7,68.8,5532578051,213,0.2,5532578045,140,45.7,5532578049,212,20.3,5532578047,141,74.7,5532578043,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779354921,588,1,2,74,31,5yvw8xpbzap5lhlze04odtgk4,1,44.4,74.1,5532578347,56,Back,5532578361,213,2.33,5532578353,140,35.1,5532578357,141,89.3,5532578359,212,14.2,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355001,589,1,2,74,32,5yvw8xpbzap5lhlze04odtgk4,1,33.4,90.8,5532578853,212,13.8,5532578851,141,71.4,5532578855,213,4.41,5532578849,140,29.5,5532578847,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355177,590,1,2,74,35,5yvw8xpbzap5lhlze04odtgk4,1,36.1,69.3,5532579755,213,4.75,5532579749,140,37.6,5532579747,56,Back,5532579757,1,,5532579751,141,11.7,5532579753,212,39.2,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355233,591,1,2,74,39,5yvw8xpbzap5lhlze04odtgk4,1,37.6,11.7,5532579999,213,0.71,5532579997,212,20.8,5532579993,140,52.6,5532579991,56,Center,5532579995,141,31.6,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355395,592,1,2,74,41,5yvw8xpbzap5lhlze04odtgk4,1,52.7,31.8,5532580835,56,Right,5532580847,212,17.2,5532580849,213,5.06,5532580843,141,8,5532580839,140,58.3,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355499,593,1,2,74,45,5yvw8xpbzap5lhlze04odtgk4,1,60.3,9.8,5532581405,141,12.8,5532581401,140,54.1,5532581413,213,2.84,5532581409,212,6.8,5532581397,56,Right,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779355527,594,1,2,74,47,5yvw8xpbzap5lhlze04odtgk4,0,53.9,12.6,5532581537,141,14,5532581539,212,3,5532581535,140,56.6,5532581533,56,Right,5532581541,213,0.32,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779355555,614,61,2,74,49,9eqjks8amwm1ycytsoi7xld25,1,33.7,90.9,5532581687,56,Back,,,,,,,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779355607,615,49,2,74,50,9eqjks8amwm1ycytsoi7xld25,1,43.3,90.9,,,,,,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779355757,616,1,2,74,51,9eqjks8amwm1ycytsoi7xld25,1,44.3,90.8,5532582759,141,73.5,5532582753,140,49.1,5532582763,212,12.8,5532582769,213,5.12,5532582745,56,Back,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779356145,617,1,2,74,54,9eqjks8amwm1ycytsoi7xld25,1,50.3,73.3,5532584853,56,Left,5532584857,140,64.9,5532584867,213,0.69,5532584861,141,92,5532584865,212,19.9,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779356155,618,4,2,74,57,9eqjks8amwm1ycytsoi7xld25,1,62.3,89.5,5532584955,286,,5532589209,233,595,5532584953,265,,5532584951,152,,5532584949,56,Left,5532584947,13,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779355875,595,4,2,74,57,5yvw8xpbzap5lhlze04odtgk4,0,37.7,10.5,5532585227,55,596,5532583657,152,,5532583651,56,Back,5532583663,265,,5532583667,285,,5532589345,233,618,5532583647,13,,,,,30vv3ayo58dx1eln576s87p0q,Bikash Yumnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779356113,596,17,2,75,3,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532585113,31,,5532585119,55,595,5532585117,13,243,5532585115,392,,,,,,,,,,,,,,30vv3ayo58dx1eln576s87p0q,Bikash Yumnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779356979,619,27,2,75,24,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532589645,246,,5532589643,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779357187,597,27,2,75,35,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532590723,201,,5532590725,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779361145,599,28,2,77,20,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5532611971,55,597,5532612379,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779361191,620,28,2,77,20,9eqjks8amwm1ycytsoi7xld25,1,0,0,5532612213,55,619,5532612245,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779361439,621,1,2,77,25,9eqjks8amwm1ycytsoi7xld25,1,69,89.6,5532613623,213,5.16,5532613621,212,23.4,5532613591,5,,5532613597,152,,5532619323,210,15,5532613617,141,58.7,5532613603,56,Center,5532613613,140,78.7,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779361455,622,15,2,77,27,9eqjks8amwm1ycytsoi7xld25,1,77.1,56.4,5532619409,146,82,5532619407,215,,5532619399,55,621,5532619397,29,,5532617445,20,,5532613673,18,,5532619405,103,19,5532619415,231,50.4,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,5532617449,82,,5532619395,78,,,5532619413,230,5532619411,147,54.9,5532619403,102,49.3,5532619393,24,96,5532619487,233,600,5532613675,56,,,,,,,,Center,,FC Goa,
2779361549,600,10,2,77,27,5yvw8xpbzap5lhlze04odtgk4,1,18,45.1,5532614201,94,,5532614205,56,Back,5532619717,233,622,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779361663,601,1,2,77,30,5yvw8xpbzap5lhlze04odtgk4,0,24.9,30.3,5532614877,286,,5532614787,56,Back,5532614789,140,28.4,5532614793,212,3.8,5532614871,233,623,5532614791,141,28.9,5532614867,236,,5532614795,213,6.03,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779361533,623,74,2,77,30,9eqjks8amwm1ycytsoi7xld25,1,75.2,61.1,5532615089,233,601,5532614125,285,,5532614121,56,Center,,,,,,,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779361841,602,45,2,77,33,5yvw8xpbzap5lhlze04odtgk4,0,26,32.8,5532615701,285,,5532615943,233,624,5532615699,56,Back,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779361831,624,3,2,77,33,9eqjks8amwm1ycytsoi7xld25,1,73.6,69.8,5532615633,286,,5532615797,233,602,5532615629,56,Center,,,,,,,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
