id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName,Position
2783609683,128,49,1,18,0,7xo09xnh3y03lyai6azr77fo0,1,39.4,68.8,,,,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609703,129,1,1,18,0,7xo09xnh3y03lyai6azr77fo0,1,40.2,68.8,5555725309,140,21.7,5555725311,141,67.2,5555725307,56,Back,5555725315,213,3.2,5555725313,212,19.5,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609709,130,1,1,18,4,7xo09xnh3y03lyai6azr77fo0,1,23.6,66.1,5555725357,212,9.9,5555725351,56,Back,5555725355,141,70.5,5555725353,140,32.6,5555725359,213,0.31,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609719,131,1,1,18,6,7xo09xnh3y03lyai6azr77fo0,1,32.7,70.5,5555725405,56,Back,5555725409,141,57.8,5555725407,140,22.9,5555725411,212,13.4,5555725413,213,3.84,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609737,132,1,1,18,7,7xo09xnh3y03lyai6azr77fo0,1,23,57.8,5555725539,213,4.65,5555725531,56,Back,5555725535,141,19.7,5555725537,212,26,5555725533,140,21.5,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609765,133,1,1,18,10,7xo09xnh3y03lyai6azr77fo0,0,21.5,17.3,5555725693,213,0.13,5555725683,155,,5555725689,141,26.5,5555725695,1,,5555725691,212,47.8,5555725685,56,Center,5555725687,140,66.6,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609773,155,44,1,18,15,1kqb5u8em0tj1k40607w2vtl4,1,35,76.2,5555725753,233,134,5555725751,285,,5555725749,56,Back,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609767,134,44,1,18,15,7xo09xnh3y03lyai6azr77fo0,0,65,23.8,5555725763,233,155,5555725715,56,Center,5555725717,286,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609793,156,1,1,18,16,1kqb5u8em0tj1k40607w2vtl4,1,37.3,80.8,5555725853,141,90.6,5555725847,3,,5555725851,140,41.6,5555725855,212,8,5555725849,56,Back,5555725857,213,0.98,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609797,157,4,1,18,18,1kqb5u8em0tj1k40607w2vtl4,1,37.6,89,5555725993,152,,5555725983,13,,5555725989,56,Back,5555726009,233,135,5555725997,286,,5555725987,294,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609789,135,4,1,18,18,7xo09xnh3y03lyai6azr77fo0,0,62.4,11,5555726021,233,157,5555725897,56,Right,5555725901,285,,5555725895,294,,5555725893,13,,5555725899,152,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783609915,158,1,1,18,34,1kqb5u8em0tj1k40607w2vtl4,1,37.7,89.1,5555726645,56,Back,5555726641,5,,5555726649,141,65.4,5555726643,152,,5555726647,140,34,5555726653,213,4.48,5555726651,212,16.6,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609953,159,1,1,18,38,1kqb5u8em0tj1k40607w2vtl4,1,34.8,64,5555726849,56,Back,5555726857,213,1.53,5555726851,140,35.3,5555726855,212,13.9,5555726853,141,84.5,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609967,160,1,1,18,44,1kqb5u8em0tj1k40607w2vtl4,1,35.3,84.5,5555726925,56,Center,5555726929,141,76,5555726927,140,62,5555726933,213,6.08,5555726931,212,28.6,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609977,161,1,1,18,46,1kqb5u8em0tj1k40607w2vtl4,0,61.6,76.3,5555726997,213,2.45,5555726989,56,Left,5555726993,141,80.9,5555726991,140,58,5555726995,212,4.9,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783609999,136,61,1,18,48,7xo09xnh3y03lyai6azr77fo0,1,40.1,17,5555727049,56,Back,,,,,,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610027,162,1,1,18,48,1kqb5u8em0tj1k40607w2vtl4,1,46.4,88.4,5555727227,141,77.8,5555727231,213,3.63,5555727229,212,15.3,5555727223,56,Back,5555727225,140,33.5,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610079,163,1,1,18,51,1kqb5u8em0tj1k40607w2vtl4,1,35.3,77.6,5555727559,140,17.8,5555727561,141,46.3,5555727565,213,4,5555727557,56,Back,5555727563,212,28.1,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610087,164,1,1,18,58,1kqb5u8em0tj1k40607w2vtl4,1,18.2,46.4,5555727637,141,69.4,5555727639,212,17.6,5555727633,56,Back,5555727635,140,25.9,5555727641,213,1.09,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783610113,165,1,1,19,0,1kqb5u8em0tj1k40607w2vtl4,1,27.6,68.8,5555727805,140,32.3,5555727803,56,Back,5555727809,212,24.6,5555727807,141,33.3,5555727811,213,4.91,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610129,166,1,1,19,4,1kqb5u8em0tj1k40607w2vtl4,1,33.4,33.1,5555727883,140,38.2,5555727887,212,7.7,5555727885,141,41.6,5555727881,56,Back,5555727889,213,0.85,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610141,167,1,1,19,5,1kqb5u8em0tj1k40607w2vtl4,1,38.4,41.8,5555728023,212,29.8,5555728017,56,Back,5555728021,141,64.5,5555728025,213,2.6,5555728019,140,14.1,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610157,168,1,1,19,9,1kqb5u8em0tj1k40607w2vtl4,0,14.1,64.5,5555728133,56,Center,5555728143,1,,5555728137,141,66.7,5555728135,140,73.9,5555728141,213,0.02,5555728131,157,,5555728139,212,62.8,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783610171,137,1,1,19,12,7xo09xnh3y03lyai6azr77fo0,1,27.5,36.3,5555728267,56,Back,5555728273,212,22.3,5555728269,140,10.8,5555728275,213,2.47,5555728271,141,56.6,5555728265,3,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610173,138,52,1,19,16,7xo09xnh3y03lyai6azr77fo0,1,10.1,62.9,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783610251,139,1,1,19,31,7xo09xnh3y03lyai6azr77fo0,1,11.4,62.4,5555728757,56,Center,5555728765,213,6.15,5555728761,141,52.1,5555728755,199,,5555728767,1,,5555728759,140,62.2,5555728763,212,53.8,5555728915,189,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783610371,141,3,1,19,32,7xo09xnh3y03lyai6azr77fo0,1,49.8,53.7,5555729441,56,Back,5555729443,286,,5555729529,233,170,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610353,170,45,1,19,32,1kqb5u8em0tj1k40607w2vtl4,0,50.2,46.3,5555729557,233,141,5555729355,285,,5555729353,56,Center,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610265,140,1,1,19,34,7xo09xnh3y03lyai6azr77fo0,0,63.1,52.1,5555728859,140,84.7,5555728863,212,23.9,5555728857,56,Center,5555728865,213,5.97,5555728861,141,41.2,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610269,169,52,1,19,38,1kqb5u8em0tj1k40607w2vtl4,1,13.8,57.3,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783610407,171,1,1,19,58,1kqb5u8em0tj1k40607w2vtl4,1,13.8,55.7,5555729669,123,,5555729673,140,24.9,5555729677,212,17.6,5555729671,56,Back,5555729675,141,36.3,5555729679,213,5.44,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783610441,172,1,1,20,0,1kqb5u8em0tj1k40607w2vtl4,1,25,36.1,5555729883,140,27,5555729881,56,Back,5555729885,141,65.8,5555729889,213,1.47,5555729887,212,20.3,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610475,173,1,1,20,3,1kqb5u8em0tj1k40607w2vtl4,0,41.2,64,5555730029,213,5.94,5555730021,56,Center,5555730025,141,44.3,5555730027,212,40.3,5555730023,140,77.4,5555730019,155,,5555730031,1,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610453,142,61,1,20,6,7xo09xnh3y03lyai6azr77fo0,1,29.1,44.9,5555729935,56,Back,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610469,143,49,1,20,8,7xo09xnh3y03lyai6azr77fo0,1,10,74.2,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783610523,144,27,1,20,12,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555730357,53,awmnvgz0piarvn8o7b7zk57f9,5555730561,233,174,5555730355,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610563,174,27,1,20,12,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555730555,233,144,5555730551,41,Injury,5555730553,53,dkk86y8pa3svtz43c0m55qn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610861,145,28,1,21,30,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555754465,233,175,5555732215,55,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610911,175,28,1,21,30,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555732511,55,174,5555754457,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783610949,146,68,1,21,49,7xo09xnh3y03lyai6azr77fo0,1,10,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783610953,176,68,1,21,49,1kqb5u8em0tj1k40607w2vtl4,0,90.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611001,147,52,1,21,58,7xo09xnh3y03lyai6azr77fo0,1,11.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783611029,148,1,1,22,6,7xo09xnh3y03lyai6azr77fo0,1,14.6,43.4,5555733237,56,Back,5555733239,140,25.6,5555733243,212,22.6,5555733235,123,,5555733241,141,72,5555733245,213,1.03,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783611061,149,1,1,22,9,7xo09xnh3y03lyai6azr77fo0,1,25.4,72.1,5555733439,213,4.72,5555733435,141,30.6,5555733431,56,Back,5555733437,212,28.2,5555733433,140,25.7,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611079,150,1,1,22,14,7xo09xnh3y03lyai6azr77fo0,0,25.7,30.6,5555733543,56,Center,5555733549,212,73.9,5555733541,155,,5555733545,140,90.7,5555733551,213,0.39,5555733553,1,,5555733547,141,72.3,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611087,177,52,1,22,21,1kqb5u8em0tj1k40607w2vtl4,1,7.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783611111,178,1,1,22,22,1kqb5u8em0tj1k40607w2vtl4,1,9.9,30.6,5555733701,212,25.6,5555733693,123,,5555733697,140,20.2,5555733703,213,1.14,5555733695,56,Back,5555733699,141,64.8,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783611135,179,1,1,22,24,1kqb5u8em0tj1k40607w2vtl4,1,20.2,64.8,5555733831,213,6.25,5555733827,141,64.2,5555733825,140,31.5,5555733829,212,11.9,5555733823,56,Back,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611147,180,1,1,22,28,1kqb5u8em0tj1k40607w2vtl4,1,34.3,58.4,5555733893,212,16.6,5555733889,140,28.7,5555733895,213,4.35,5555733891,141,35.5,5555733887,56,Back,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611159,181,1,1,22,30,1kqb5u8em0tj1k40607w2vtl4,1,28.6,33.9,5555733999,212,18.8,5555733993,56,Back,5555733995,140,32.3,5555733997,141,6.8,5555734001,213,4.92,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611179,182,1,1,22,34,1kqb5u8em0tj1k40607w2vtl4,1,32.3,6.8,5555734133,140,26.9,5555734137,212,19.3,5555734139,213,1.87,5555734131,56,Back,5555734135,141,33.9,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611219,183,1,1,22,37,1kqb5u8em0tj1k40607w2vtl4,1,27,34.2,5555734337,140,20.6,5555734339,141,64.8,5555734343,213,1.88,5555734335,56,Back,5555734341,212,21.9,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611267,184,1,1,22,44,1kqb5u8em0tj1k40607w2vtl4,1,32.7,63.6,5555734615,140,32,5555734613,56,Back,5555734619,212,11.7,5555734617,141,80.8,5555734621,213,1.63,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611305,185,1,1,22,49,1kqb5u8em0tj1k40607w2vtl4,1,28.9,76.4,5555734735,212,22.6,5555734731,140,11.7,5555734737,213,3.79,5555734733,141,56.3,5555734729,56,Back,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611325,186,1,1,22,55,1kqb5u8em0tj1k40607w2vtl4,1,8.7,47.8,5555734921,213,1.26,5555734917,141,82.9,5555734919,212,25.1,5555734913,56,Back,5555734915,140,16,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783611343,187,1,1,22,59,1kqb5u8em0tj1k40607w2vtl4,1,15.6,82.6,5555735039,213,4.85,5555735031,56,Back,5555735035,141,62.9,5555735037,212,13.5,5555735033,140,17.4,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611351,188,1,1,23,1,1kqb5u8em0tj1k40607w2vtl4,1,17.4,62.7,5555735097,141,35.1,5555735099,212,21.1,5555735093,56,Back,5555735101,213,5.18,5555735095,140,26.5,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611359,189,1,1,23,4,1kqb5u8em0tj1k40607w2vtl4,0,30.3,29.2,5555735139,140,50.9,5555735143,212,22,5555735141,141,23.6,5555735145,213,6.11,5555735137,56,Center,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611377,151,8,1,23,9,7xo09xnh3y03lyai6azr77fo0,1,55,67.3,5555735227,56,Center,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611401,152,43,1,23,13,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555735391,56,Back,5555735467,144,7,5555735393,285,0,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611409,190,4,1,23,15,1kqb5u8em0tj1k40607w2vtl4,1,86,3.8,5555735447,152,,5555735451,286,,5555735445,56,Right,5555735449,265,,5555735609,233,153,5555735443,13,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611405,153,4,1,23,15,7xo09xnh3y03lyai6azr77fo0,0,14,96.2,5555735627,233,190,5555735587,152,,5555735589,265,,5555735585,56,Back,5555735583,13,,5555735591,285,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611737,191,1,1,24,2,1kqb5u8em0tj1k40607w2vtl4,0,81.5,3.4,5555737411,140,92.1,5555737407,152,,5555737415,212,29.6,5555737409,56,Center,5555737401,2,,5555737417,213,1.19,5555737405,155,,5555737413,141,43.7,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,5555737403,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611743,154,12,1,24,4,7xo09xnh3y03lyai6azr77fo0,1,7.9,56.6,5555737477,15,,5555737453,141,60.8,5555737449,56,Back,5555737457,213,0.12,5555737451,140,29.9,5555737455,212,23.3,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611789,155,4,1,24,10,7xo09xnh3y03lyai6azr77fo0,1,30.8,58.7,5555737993,233,192,5555737905,13,,5555737913,152,,5555737911,56,Back,5555737907,295,,5555737915,285,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611799,192,4,1,24,10,1kqb5u8em0tj1k40607w2vtl4,0,69.2,41.3,5555737985,152,,5555737981,295,,5555738011,233,155,5555737987,286,,5555737983,56,Center,5555737979,13,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783611927,156,1,1,24,31,7xo09xnh3y03lyai6azr77fo0,1,44.1,53.9,5555738537,152,,5555738547,213,4.37,5555738535,5,,5555738541,140,36.7,5555738545,212,23,5555738539,56,Back,5555738543,141,22.1,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611929,157,1,1,24,32,7xo09xnh3y03lyai6azr77fo0,0,36.7,22.1,5555738559,56,Center,5555738567,213,0.38,5555738569,1,,5555738561,140,86.5,5555738565,212,56.2,5555738955,157,,5555738563,141,52.5,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783611943,193,52,1,24,35,1kqb5u8em0tj1k40607w2vtl4,1,14.1,40,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783611983,194,1,1,24,35,1kqb5u8em0tj1k40607w2vtl4,1,14.1,40,5555738875,56,Back,5555738879,141,20.7,5555738873,123,,5555738881,212,17.9,5555738877,140,25.7,5555738883,213,5.46,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783612001,195,1,1,24,40,1kqb5u8em0tj1k40607w2vtl4,1,32.3,10.3,5555738989,141,32.2,5555738981,56,Back,5555739001,213,1.89,5555738999,212,15.7,5555738983,140,27.6,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783612017,196,1,1,24,44,1kqb5u8em0tj1k40607w2vtl4,1,28.3,39.2,5555739091,212,15.7,5555739085,56,Back,5555739093,213,1.64,5555739089,141,62.3,5555739087,140,27.3,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783612055,197,1,1,24,46,1kqb5u8em0tj1k40607w2vtl4,1,27.3,62.3,5555739427,213,0.93,5555739425,212,25.7,5555739421,140,41.9,5555739419,56,Back,5555739423,141,92.7,5555739417,155,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783612067,198,1,1,24,54,1kqb5u8em0tj1k40607w2vtl4,0,74.4,90.9,5555739477,213,5.51,5555739475,212,30.5,5555739471,140,95.1,5555739473,141,59.4,5555739469,56,Center,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783612093,158,52,1,25,1,7xo09xnh3y03lyai6azr77fo0,1,5.1,37.3,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783612177,159,1,1,25,15,7xo09xnh3y03lyai6azr77fo0,1,7.5,36,5555740155,1,,5555740151,212,66,5555740153,213,0.27,5555740147,140,68.1,5555740149,141,61.8,5555740143,199,,5555740145,56,Center,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783612201,160,1,1,25,17,7xo09xnh3y03lyai6azr77fo0,1,68.1,62,5555740293,56,Center,5555740301,213,4.11,5555740295,140,60.5,5555740291,3,,5555740299,212,14,5555740297,141,45.1,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783612207,161,1,1,25,19,7xo09xnh3y03lyai6azr77fo0,1,61.3,53,5555740343,141,65.2,5555740347,213,1.56,5555740345,212,8.3,5555740341,140,61.4,5555740339,56,Center,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
