id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2784544223,28,40,1,2,34,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-06T14:02:53.557Z,2025-03-06T14:02:53Z,5560993041,194,2n6c8ciuley3hz0fnt6gn4zpx,5560993035,59,"78, 12, 27, 4, 74, 35, 29, 6, 99, 10, 7, 1, 16, 20, 23, 25, 31, 33, 44, 45",5560993033,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5560993031,30,"1uvpqxrzxnjfb790p5t1mjztg, 1i4qgopfzsr2xyfs93kjtcvai, 8js8a2yz6jly94vf0ilyg76s4, 3znwt67r5j8mghoi2wm9urris, 11xl1jtpjn674dw6yxfv33pey, ciydd242v6efvzsqd2hxqvwus, fekzw1l7xz97js7ns7ag2mfo, 1csytueiqmph9zm2p58ww333e, 2n6c8ciuley3hz0fnt6gn4zpx, bwiqj25qbrcc2xhc8faqb44wl, cqwjl27qlms7fxa3edgkvpr6d, eu9kw6jcgneygerxqlfj00r11, 3hyx5x335jn5udim2a132nt2h, 2hsgcgekgsls87pbwwz9a3q39, 99p8q4t09iq7scfgt0bkrmlpm, dc8zct96hw1uct3arbrq408b8, 61omz2augmafukhx5q6zydw8a, 5hi3s09qsxkuv8l5nw8d8qqj9, 8d6mz56ogl5wo02hgq3qp3ip6, 696x33mjrjyh5szfidw8gd444",5560993037,130,8,5560993039,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544235,31,61,1,2,38,d65t4cxgbtgc2ztx2n88b8tii,1,64,26.8,2025-03-06T14:02:57.726Z,2025-03-06T14:02:58Z,5560993119,56,Center,,,,,,,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544243,32,1,1,2,39,d65t4cxgbtgc2ztx2n88b8tii,0,50.4,30.9,2025-03-06T14:02:58.242Z,2025-03-06T14:03:08Z,5560993165,212,13.9,5560993167,213,6.05,5560993161,140,63.3,5560993163,141,26.1,5560993159,56,Center,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544241,29,1,1,2,39,8uacz8yrceknwsreon4rb5i8o,0,34.9,73.4,2025-03-06T14:02:58.711Z,2025-03-06T14:02:59Z,5560993157,1,,5560993145,157,,5560993151,141,100,5560993147,56,Left,5560993155,213,0.5,5560993149,140,67.1,5560993153,212,38.6,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544245,30,5,1,2,40,8uacz8yrceknwsreon4rb5i8o,0,67,100.8,2025-03-06T14:02:59.741Z,2025-03-06T14:19:35Z,5560993307,233,33,5560993169,56,Left,5560993171,347,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544267,33,5,1,2,40,d65t4cxgbtgc2ztx2n88b8tii,1,33,-0.8,2025-03-06T14:02:59.741Z,2025-03-06T14:19:34Z,5560993299,56,Back,5560993301,347,,5560993303,233,30,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544317,34,1,1,3,0,d65t4cxgbtgc2ztx2n88b8tii,1,33,0,2025-03-06T14:03:18.960Z,2025-03-06T14:03:35Z,5560993551,213,0.18,5560993545,140,54.2,5560993543,56,Right,5560993541,107,,5560993547,141,3.8,5560993549,212,22.6,5560993553,1,,5560993845,189,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544323,35,1,1,3,3,d65t4cxgbtgc2ztx2n88b8tii,1,80.9,13.2,2025-03-06T14:03:22.163Z,2025-03-06T14:03:24Z,5560993587,56,Center,5560993589,140,82.7,5560993591,141,36.7,5560993593,212,16.1,5560993595,213,1.45,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544325,36,50,1,3,5,d65t4cxgbtgc2ztx2n88b8tii,1,82.7,33.1,2025-03-06T14:03:24.490Z,2025-03-06T14:19:22Z,5560993599,56,Center,5560993601,286,,5560993731,233,31,,,,,,,,,,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544343,31,7,1,3,5,8uacz8yrceknwsreon4rb5i8o,1,17.3,66.9,2025-03-06T14:03:24.491Z,2025-03-06T14:19:21Z,5560993705,56,Back,5560993707,285,,5560993725,233,36,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544337,37,1,1,3,6,d65t4cxgbtgc2ztx2n88b8tii,1,80.8,30.9,2025-03-06T14:03:25.131Z,2025-03-06T14:03:57Z,5560993669,56,Center,5560993677,213,2.08,5560993671,140,76.7,5560994315,210,15,5560993673,141,42.2,5560993675,212,8.8,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544339,38,15,1,3,7,d65t4cxgbtgc2ztx2n88b8tii,1,75.3,50.1,2025-03-06T14:03:26.834Z,2025-03-06T14:52:53Z,5560993681,22,,5560994347,230,98.8,5560993683,18,,5560994345,147,49.8,5560994179,82,,5560994337,102,49.1,5560994351,233,32,5560994175,20,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,5560994349,231,50,5560994329,78,5560994333,55,5560994341,328,,,37,5560994339,103,19,5560994343,146,82.4,5560993685,56,Center,5560994331,29,,,,,,,,,,Hyderabad FC,
2784544347,32,10,1,3,8,8uacz8yrceknwsreon4rb5i8o,1,19.5,49.6,2025-03-06T14:03:26.934Z,2025-03-06T14:03:58Z,5560993723,56,Back,5560994357,233,38,5560993721,94,,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544349,33,49,1,3,10,8uacz8yrceknwsreon4rb5i8o,1,36.9,68.6,2025-03-06T14:03:29.374Z,2025-03-06T14:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544357,34,1,1,3,10,8uacz8yrceknwsreon4rb5i8o,1,36.9,68.6,2025-03-06T14:03:29.846Z,2025-03-06T14:03:31Z,5560993749,56,Back,5560993753,141,76.6,5560993755,212,14.4,5560993751,140,24.2,5560993757,213,2.75,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544365,35,1,1,3,12,8uacz8yrceknwsreon4rb5i8o,1,24.2,76.6,2025-03-06T14:03:31.615Z,2025-03-06T14:03:34Z,5560993839,213,5.14,5560993837,212,39.5,5560993831,56,Back,5560993829,155,,5560993833,140,39.8,5560993835,141,23.7,5560993841,1,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544367,36,1,1,3,15,8uacz8yrceknwsreon4rb5i8o,1,39.5,24.1,2025-03-06T14:03:34.614Z,2025-03-06T14:03:35Z,5560993855,213,1.17,5560993847,56,Back,5560993849,140,42.6,5560993853,212,8.3,5560993851,141,35.3,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544381,37,1,1,3,16,8uacz8yrceknwsreon4rb5i8o,1,42.8,35.3,2025-03-06T14:03:35.550Z,2025-03-06T14:03:38Z,5560993931,213,3.39,5560993927,141,31.8,5560993925,140,33.7,5560993929,212,9.8,5560993923,56,Back,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544405,38,1,1,3,19,8uacz8yrceknwsreon4rb5i8o,1,33.7,31.8,2025-03-06T14:03:38.567Z,2025-03-06T14:03:44Z,5560994065,155,,5560994073,212,49.6,5560994075,213,6.05,5560994067,56,Right,5560994077,1,,5560994071,141,15.2,5560994069,140,79.7,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544407,39,50,1,3,25,8uacz8yrceknwsreon4rb5i8o,1,92.8,17.8,2025-03-06T14:03:44.454Z,2025-03-06T14:19:22Z,5560994107,233,39,5560994083,286,,5560994081,56,Right,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544411,39,7,1,3,25,d65t4cxgbtgc2ztx2n88b8tii,1,7.2,82.2,2025-03-06T14:03:44.455Z,2025-03-06T14:03:48Z,5560994099,285,,5560994097,56,Back,5560994095,167,,5560994101,233,39,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544433,40,5,1,3,26,8uacz8yrceknwsreon4rb5i8o,1,90.6,-1.8,2025-03-06T14:03:45.110Z,2025-03-06T14:19:35Z,5560994211,347,,5560994209,56,Right,5560994913,233,40,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544421,40,5,1,3,26,d65t4cxgbtgc2ztx2n88b8tii,0,9.4,101.8,2025-03-06T14:03:45.110Z,2025-03-06T14:19:35Z,5560994157,56,Back,5560994925,233,40,5560994159,347,,,,,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544443,41,1,1,3,33,8uacz8yrceknwsreon4rb5i8o,1,88.8,0,2025-03-06T14:03:52.214Z,2025-03-06T14:03:53Z,5560994253,56,Right,5560994261,213,0.8,5560994255,140,93.1,5560994259,212,6.5,5560994251,107,,5560994257,141,4.8,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544447,42,1,1,3,34,8uacz8yrceknwsreon4rb5i8o,0,93.1,4.8,2025-03-06T14:03:53.574Z,2025-03-06T14:03:53Z,5560994273,141,0,5560994269,56,Right,5560994275,212,5,5560994277,213,4.31,5560994271,140,91.2,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544449,43,5,1,3,34,8uacz8yrceknwsreon4rb5i8o,0,89.4,-1.6,2025-03-06T14:03:53.859Z,2025-03-06T14:14:27Z,5560999931,233,85,5560994281,347,,5560994279,56,Right,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784545453,85,5,1,3,34,d65t4cxgbtgc2ztx2n88b8tii,1,10.6,101.6,2025-03-06T14:03:53.859Z,2025-03-06T14:19:35Z,5560999919,233,43,5560999895,56,Back,5560999897,347,,,,,,,,,,,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784546913,144,1,1,3,48,d65t4cxgbtgc2ztx2n88b8tii,1,8.1,100,2025-03-06T14:04:07.791Z,2025-03-06T14:14:30Z,5561008179,213,6.18,5561008171,56,Back,5561008177,212,33.1,5561008173,140,39.5,5561008181,1,,5561008269,107,,5561008175,141,95.9,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544511,41,1,1,3,50,d65t4cxgbtgc2ztx2n88b8tii,1,42.8,79.6,2025-03-06T14:04:09.816Z,2025-03-06T14:15:00Z,5560994697,140,30.1,5560994699,141,84.5,5560994989,156,,5560994701,212,13.7,5560994695,56,Back,5560994703,213,2.9,,,,,,,9kwr2hemg72nh3eh2othwb5sk,Joseph Sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544513,42,49,1,3,54,d65t4cxgbtgc2ztx2n88b8tii,1,32.2,87.2,2025-03-06T14:04:12.862Z,2025-03-06T14:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544521,43,1,1,3,54,d65t4cxgbtgc2ztx2n88b8tii,0,33.6,86.3,2025-03-06T14:04:13.580Z,2025-03-06T14:04:18Z,5560994731,212,53.3,5560994725,56,Left,5560994735,1,,5560994727,140,84.3,5560994829,157,,5560994729,141,83.9,5560994733,213,6.25,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544535,44,49,1,3,59,8uacz8yrceknwsreon4rb5i8o,1,16.8,13.4,2025-03-06T14:04:18.022Z,2025-03-06T14:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784544617,45,1,1,4,6,8uacz8yrceknwsreon4rb5i8o,1,14.8,43,2025-03-06T14:04:25.438Z,2025-03-06T14:04:36Z,5560995301,212,6.3,5560995299,141,42,5560995291,56,Back,5560995297,140,20.8,5560995303,213,6.18,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784544635,46,1,1,4,17,8uacz8yrceknwsreon4rb5i8o,1,32.2,43.7,2025-03-06T14:04:36.590Z,2025-03-06T14:04:42Z,5560995381,213,4.82,5560995379,212,22,5560995373,56,Back,5560995377,141,11.6,5560995375,140,34.5,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544647,47,1,1,4,23,8uacz8yrceknwsreon4rb5i8o,1,44.3,20.5,2025-03-06T14:04:42.326Z,2025-03-06T14:04:44Z,5560995437,213,0.99,5560995431,140,65.5,5560995439,1,,5560995435,212,40.4,5560995427,155,,5560995429,56,Center,5560995433,141,70,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544651,48,44,1,4,25,8uacz8yrceknwsreon4rb5i8o,1,67.6,67.3,2025-03-06T14:04:44.222Z,2025-03-06T15:27:37Z,5560995463,286,,5560995461,56,Center,5560995479,233,44,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544653,44,44,1,4,25,d65t4cxgbtgc2ztx2n88b8tii,0,32.4,32.7,2025-03-06T14:04:44.223Z,2025-03-06T15:27:37Z,5560995495,233,48,5560995471,56,Back,5560995473,285,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544663,49,1,1,4,25,8uacz8yrceknwsreon4rb5i8o,1,65.5,70,2025-03-06T14:04:44.399Z,2025-03-06T14:04:49Z,5560995573,168,,5560995581,212,16.4,5560995575,56,Left,5560995579,141,93.8,5560995577,140,67.8,5560995571,3,,5560995583,213,1.42,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544667,50,1,1,4,30,8uacz8yrceknwsreon4rb5i8o,0,83.8,83.6,2025-03-06T14:04:49.094Z,2025-03-06T14:04:50Z,5560995617,2,,5560995627,212,19.3,5560995621,56,Center,5560995629,213,5.18,5560995619,155,,5560995625,141,58.2,5560995623,140,92.1,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544679,45,12,1,4,31,d65t4cxgbtgc2ztx2n88b8tii,1,7.1,43.9,2025-03-06T14:04:50.654Z,2025-03-06T14:04:52Z,5560995695,140,19.9,5560995697,141,19.7,5560995693,56,Back,5560995699,212,21.2,5560995701,213,5.4,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544685,46,1,1,4,33,d65t4cxgbtgc2ztx2n88b8tii,1,19.9,19.7,2025-03-06T14:04:52.170Z,2025-03-06T14:04:54Z,5560995731,212,13.4,5560995727,140,18,5560995725,56,Back,5560995729,141,39.2,5560995733,213,1.72,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544687,47,49,1,4,35,d65t4cxgbtgc2ztx2n88b8tii,1,18,39.2,2025-03-06T14:04:54.482Z,2025-03-06T14:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544693,48,1,1,4,36,d65t4cxgbtgc2ztx2n88b8tii,1,18.2,40,2025-03-06T14:04:54.904Z,2025-03-06T14:04:56Z,5560995761,140,24.4,5560995767,213,0.95,5560995763,141,53.4,5560995759,56,Back,5560995765,212,11.2,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544703,49,1,1,4,37,d65t4cxgbtgc2ztx2n88b8tii,1,27.8,54.6,2025-03-06T14:04:56.138Z,2025-03-06T14:04:57Z,5560995837,56,Back,5560995845,213,0.36,5560995839,140,46.8,5560995843,212,21.4,5560995841,141,65.8,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544709,50,1,1,4,38,d65t4cxgbtgc2ztx2n88b8tii,0,51.1,65.5,2025-03-06T14:04:57.715Z,2025-03-06T14:05:00Z,5560995879,140,73.8,5560995885,213,0.38,5560995881,141,79.4,5560995883,212,25.6,5560995877,56,Left,,,,,,,,,,9kwr2hemg72nh3eh2othwb5sk,Joseph Sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544717,51,49,1,4,42,8uacz8yrceknwsreon4rb5i8o,1,30.9,18.4,2025-03-06T14:05:01.749Z,2025-03-06T14:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544749,52,1,1,4,43,8uacz8yrceknwsreon4rb5i8o,1,30.9,18.4,2025-03-06T14:05:02.221Z,2025-03-06T14:05:10Z,5560996069,56,Back,5560996077,213,2.54,5560996075,212,27.2,5560996071,140,9.5,5560996073,141,40.9,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544779,53,1,1,4,51,8uacz8yrceknwsreon4rb5i8o,1,14.5,45,2025-03-06T14:05:10.149Z,2025-03-06T14:05:19Z,5560996249,56,Back,5560996253,141,47.5,5560996255,212,8.5,5560996251,140,22.4,5560996257,213,0.2,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784544795,54,1,1,5,0,8uacz8yrceknwsreon4rb5i8o,1,30.4,54.5,2025-03-06T14:05:19.253Z,2025-03-06T14:05:24Z,5560996343,140,34.9,5560996345,141,19.3,5560996349,213,4.91,5560996341,56,Back,5560996347,212,24.4,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544801,55,1,1,5,5,8uacz8yrceknwsreon4rb5i8o,1,47.9,18,2025-03-06T14:05:23.982Z,2025-03-06T14:05:25Z,5560996365,141,18.9,5560996363,140,63.6,5560996361,56,Right,5560996367,212,16.5,5560996369,213,0.04,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544825,56,1,1,5,6,8uacz8yrceknwsreon4rb5i8o,1,63.7,19.1,2025-03-06T14:05:25.246Z,2025-03-06T14:05:27Z,5560996445,141,4.3,5560996443,140,70.6,5560996447,212,12.4,5560996441,56,Right,5560996449,213,5.34,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544835,57,1,1,5,8,8uacz8yrceknwsreon4rb5i8o,0,76.4,7.3,2025-03-06T14:05:27.678Z,2025-03-06T14:05:30Z,5560996523,140,88.9,5560996531,1,,5560996525,141,75.6,5560996519,155,,5560996529,213,1.3,5560996527,212,48.3,5560996521,56,Center,5560996517,2,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784544839,51,49,1,5,11,d65t4cxgbtgc2ztx2n88b8tii,1,12.1,27.1,2025-03-06T14:05:30.775Z,2025-03-06T14:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544855,52,1,1,5,12,d65t4cxgbtgc2ztx2n88b8tii,1,11.8,23.6,2025-03-06T14:05:31.337Z,2025-03-06T14:05:34Z,5560996647,56,Back,5560996655,213,5.61,5560996653,212,20.4,5560996649,140,27,5560996651,141,4.9,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544865,53,1,1,5,15,d65t4cxgbtgc2ztx2n88b8tii,1,17.5,5.3,2025-03-06T14:05:34.587Z,2025-03-06T14:05:36Z,5560996701,212,7.6,5560996699,141,7.1,5560996703,213,2.98,5560996695,56,Back,5560996697,140,10.4,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544877,54,1,1,5,17,d65t4cxgbtgc2ztx2n88b8tii,1,10.4,7.1,2025-03-06T14:05:36.821Z,2025-03-06T14:05:39Z,5560996747,141,21.5,5560996749,212,11.8,5560996751,213,0.98,5560996745,140,16.6,5560996743,56,Back,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544885,55,1,1,5,20,d65t4cxgbtgc2ztx2n88b8tii,1,16,20.9,2025-03-06T14:05:39.400Z,2025-03-06T14:05:42Z,5560996795,140,29.8,5560996801,213,0.78,5560996797,141,41.9,5560996793,56,Back,5560996799,212,20.3,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544893,56,1,1,5,23,d65t4cxgbtgc2ztx2n88b8tii,1,26.4,29.8,2025-03-06T14:05:42.337Z,2025-03-06T14:05:44Z,5560996835,56,Back,5560996849,141,4.1,5560996853,213,4.86,5560996851,212,17.7,5560996843,140,28.9,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544913,57,1,1,5,24,d65t4cxgbtgc2ztx2n88b8tii,1,28.6,4.1,2025-03-06T14:05:43.852Z,2025-03-06T14:05:47Z,5560996969,140,37,5560996971,141,13.4,5560996967,56,Back,5560996975,213,0.62,5560996973,212,10.9,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544915,58,61,1,5,28,d65t4cxgbtgc2ztx2n88b8tii,0,39.6,14.3,2025-03-06T14:05:47.274Z,2025-03-06T14:05:51Z,5560996979,56,Back,,,,,,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784544927,58,1,1,5,29,8uacz8yrceknwsreon4rb5i8o,1,51.2,86.3,2025-03-06T14:05:47.958Z,2025-03-06T14:05:49Z,5560997047,213,2.51,5560997035,56,Back,5560997037,140,41.9,5560997045,212,12.1,5560997039,141,96.8,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
