id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,assist
2772721821,51,1,1,3,50,0,38.1,100,5496322085,140,14,5496322083,56,Back,5496322081,107,,5496322089,212,25.6,5496322093,1,,5496322087,141,96.5,5496322091,213,3.28,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721823,52,1,1,3,52,0,1.7,94.5,5496322107,213,0.19,5496322105,212,23.7,5496322099,56,Back,5496322103,141,100,5496322101,140,23.9,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721861,37,5,1,3,53,1,74,-1.2,5496322335,347,,5496322333,56,Right,5496333387,233,53,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721827,53,5,1,3,53,0,26,101.2,5496333395,233,37,5496322125,347,,5496322123,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721863,38,1,1,4,0,0,70.5,0,5496322349,140,71.3,5496322347,56,Center,5496322355,213,1.52,5496322345,107,,5496322351,141,22,5496322393,189,,5496322353,212,15.9,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721875,54,49,1,4,8,1,27.5,73,,,,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721877,55,1,1,4,8,1,27.5,73,5496322505,1,,5496322495,56,Back,5496322501,212,40.5,5496322503,213,4.92,5496322499,141,14.7,5496322497,140,35.6,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721879,56,1,1,4,9,0,34.5,14,5496322545,212,37.7,5496322547,213,6.24,5496322549,1,,5496322543,141,11.4,5496322539,56,Right,5496322541,140,70.4,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721881,39,49,1,4,10,1,33.3,92.1,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721887,40,1,1,4,12,1,30.6,89.9,5496322613,141,77.3,5496322611,140,31.1,5496322609,56,Back,5496322617,213,4.77,5496322615,212,8.6,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721895,41,1,1,4,15,1,27.6,75.6,5496322679,213,2.79,5496322677,212,9.9,5496322673,140,18.7,5496322671,56,Back,5496322675,141,80.6,,,,,,,,,,3hyx5x335jn5udim2a132nt2h,Vinit Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721897,42,1,1,4,18,0,22.9,86,5496322727,233,57,5496322695,213,1.06,5496322689,140,26,5496322693,212,6.6,5496322687,56,Back,5496322691,141,94.5,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721901,57,8,1,4,20,1,67.8,4.3,5496322721,56,Right,,,,,,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721931,43,5,1,4,21,1,26.3,101.8,5496322993,56,Back,5496323009,233,58,5496322995,347,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721903,58,5,1,4,21,0,73.7,-1.8,5496323027,233,43,5496322745,56,Right,5496322747,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721953,44,1,1,4,35,0,23.9,100,5496323141,1,,5496323135,141,91.7,5496323129,107,,5496323133,140,46.6,5496323131,56,Back,5496323139,213,6.03,5496323137,212,24.6,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721955,45,4,1,4,40,1,45.8,87.2,5496323157,152,,5496323209,233,59,5496323159,286,,5496323153,56,Back,5496323147,13,,5496323149,295,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772721957,59,4,1,4,40,0,54.2,12.8,5496323193,13,,5496323201,285,,5496323195,295,,5496323197,56,Right,5496377469,233,45,5496323199,152,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722007,46,1,1,5,1,1,47.4,95.4,5496323601,141,53.4,5496323603,212,32,5496323593,5,,5496323635,1,,5496323605,213,4.24,5496371147,189,,5496323595,152,,5496323599,140,33.6,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,5496323597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722015,47,1,1,5,3,1,32.8,53.7,5496323671,56,Back,5496323673,140,34.7,5496323675,141,83,5496323677,212,20,5496323679,213,1.47,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722027,48,1,1,5,4,1,33.9,82.2,5496323737,213,4.1,5496323735,212,12.5,5496323729,56,Back,5496323733,141,67.1,5496323731,140,27.1,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722043,49,1,1,5,10,1,29.8,50.4,5496323879,212,19.7,5496323875,140,11,5496323877,141,50.1,5496323881,213,3.15,5496323873,56,Back,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722045,50,1,1,5,16,0,14.3,60.3,5496323889,140,40.1,5496323893,212,27.2,5496323887,56,Back,5496323891,141,63.3,5496323895,213,0.08,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722049,60,1,1,5,19,1,63.4,36.9,5496323915,56,Center,5496323917,140,74.4,5496323919,141,22.8,5496323923,213,5.59,5496323921,212,15,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722051,61,49,1,5,21,1,75.3,18.5,,,,,,,,,,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722055,62,1,1,5,24,0,91.7,24.3,5496323951,213,1.67,5496323975,233,51,5496323945,140,91.5,5496323943,56,Center,5496323973,236,,5496323979,286,,5496323949,212,2.1,5496323947,141,27.3,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722059,51,74,1,5,24,1,13.7,74.3,5496323971,285,,5496323983,233,62,5496323969,56,Back,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722063,52,49,1,5,26,1,33.1,69.3,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722081,53,1,1,5,30,0,43.9,96.2,5496324077,212,18,5496324075,141,79.4,5496324079,213,5.6,5496324073,140,57.2,5496324071,56,Left,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722085,63,1,1,5,33,1,41.9,21.2,5496324095,56,Back,5496324097,140,45.7,5496324101,212,4.8,5496324099,141,25.2,5496324103,213,0.6,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722087,64,49,1,5,34,1,45.7,25.2,,,,,,,,,,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722089,65,1,1,5,34,1,45.7,25.2,5496324147,56,Right,5496324149,140,62.5,5496324155,213,6.07,5496324151,141,19.7,5496324153,212,18,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722093,66,1,1,5,36,1,62.7,19.7,5496324181,212,5.1,5496324183,213,4.61,5496324179,141,12.2,5496324175,56,Right,5496324177,140,62.2,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722097,67,1,1,5,37,1,60.8,13.2,5496324229,213,5.28,5496324225,141,5.9,5496324227,212,5.9,5496324223,140,63.8,5496324221,56,Right,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722105,68,1,1,5,38,1,64,6.1,5496324255,141,4,5496324251,56,Back,5496324253,140,41.3,5496324257,212,23.9,5496324259,213,3.2,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722109,69,1,1,5,41,1,43.5,11.6,5496324305,141,21.5,5496324301,56,Back,5496324303,140,31.2,5496324307,212,14.6,5496324309,213,2.66,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722117,70,1,1,5,43,1,31.5,24.7,5496324361,141,64.2,5496324363,212,26.9,5496324365,213,1.59,5496324357,56,Back,5496324359,140,31,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722123,71,1,1,5,47,1,31.3,65.1,5496324413,141,88.4,5496324411,140,45.3,5496324409,56,Back,5496324415,212,21.6,5496324417,213,0.82,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722137,72,1,1,5,51,1,54.2,89.9,5496324505,212,47.5,5496324503,141,76.1,5496324501,140,98.5,5496324507,213,6.08,5496324499,56,Center,5496324497,155,,5496324509,1,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722139,73,50,1,5,56,1,97.6,76.9,5496324513,56,Center,5496324875,286,,5496324905,233,54,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722173,54,7,1,5,56,1,2.4,23.1,5496324741,56,Back,5496324739,167,,5496324743,285,,5496324901,233,73,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722177,55,6,1,5,57,0,0.3,23.4,5496324951,233,74,5496324745,56,Back,5496324747,73,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722149,74,6,1,5,57,1,99.7,76.6,5496324583,73,,5496324933,233,55,5496324581,56,Center,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722261,75,1,1,6,38,1,99.5,99.5,5496325181,56,Center,5496325177,155,,5496325179,224,,5496325173,2,,5496325175,6,,5496325183,140,95.5,5496325185,141,59,5496325187,212,27.9,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,5496325189,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722265,76,1,1,6,41,0,91.7,64.4,5496326349,212,12.2,5496326347,141,48.9,5496325201,56,Center,5496326351,213,5.24,5496326345,140,97.6,5496326343,168,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722253,56,11,1,6,43,0,1.6,51.5,5496325127,56,Back,5496325129,88,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722263,57,61,1,6,45,1,5.1,52.5,5496325193,56,Back,,,,,,,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722273,58,52,1,6,46,1,0.9,53.3,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722287,59,1,1,6,55,0,8.9,62.9,5496325321,213,0.37,5496325313,56,Left,5496325323,1,,5496325311,199,,5496325315,140,63.8,5496325333,189,,5496325317,141,96.2,5496325319,212,61.9,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722291,77,49,1,6,57,1,33.2,7,,,,,,,,,,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722295,78,1,1,6,57,0,33.4,7,5496325357,140,69.7,5496325359,141,5.3,5496325361,212,38.1,5496325363,213,6.25,5496325355,56,Right,5496325365,1,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722303,60,1,1,6,59,0,32.2,98,5496325419,140,43.7,5496325417,56,Back,5496325427,1,,5496325421,141,82.2,5496325423,212,16.2,5496325415,157,,5496325425,213,5.56,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722313,79,1,1,7,3,1,62.3,16.1,5496325503,141,40.7,5496325501,140,67,5496325505,212,17.4,5496325507,213,1.28,5496325499,56,Center,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722319,80,1,1,7,4,0,66.6,40.7,5496325515,56,Center,5496325517,140,76.3,5496325519,141,38.2,5496325523,213,6.12,5496325521,212,10.3,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722315,61,8,1,7,5,1,23.3,65.3,5496325511,56,Back,,,,,,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722327,62,49,1,7,6,1,14.5,53.7,,,,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722369,63,1,1,7,6,0,13.8,53.3,5496325729,212,31.4,5496325727,141,7.3,5496325725,140,16.3,5496325731,213,4.8,5496325723,56,Back,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722365,81,3,1,7,11,0,84.2,93.4,5496325929,233,64,5496325715,286,,5496325713,56,Left,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722373,64,7,1,7,11,1,15.8,6.6,5496325979,167,,5496325923,285,,5496325743,56,Back,5496325925,233,81,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722375,65,5,1,7,13,0,15.1,-1.2,5496325749,56,Back,5496325751,347,,5496325827,233,82,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722387,82,5,1,7,13,1,84.9,101.2,5496325811,233,65,5496325805,56,Left,5496325807,347,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722391,83,1,1,7,16,1,77.2,100,5496325837,56,Left,5496325839,140,62.9,5496325845,213,3.78,5496325835,107,,5496325841,141,85.7,5496325843,212,18.7,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722399,84,1,1,7,19,1,65.2,87.4,5496325899,213,4.24,5496325895,141,68.7,5496325897,212,14.3,5496325891,56,Center,5496325893,140,59,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722403,85,1,1,7,21,1,59.4,68.7,5496325915,141,46.7,5496325911,56,Back,5496325913,140,45.5,5496325917,212,20.9,5496325919,213,3.94,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722415,86,1,1,7,23,1,45.5,46.7,5496325989,213,5.38,5496325991,1,,5496325987,212,35.8,5496325981,56,Right,5496325983,140,66.6,5496325985,141,5.3,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722431,87,1,1,7,26,1,64.4,11.7,5496326077,212,11.2,5496326081,213,6.02,5496326069,56,Right,5496326071,140,74.7,5496326073,141,7.4,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722455,88,1,1,7,30,1,70.3,6.1,5496326203,56,Center,5496326207,141,22.1,5496326211,213,1.58,5496326205,140,70.2,5496326209,212,10.9,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722433,66,83,1,7,32,0,36.2,73.7,5496326227,399,ck9nyxv100c1x24zxde7fx1t6,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722451,67,83,1,7,37,0,20.8,59.6,5496326225,399,ck9nyxv100c1x24zxde7fx1t6,,,,,,,,,,,,,,,,,,,,,,3hyx5x335jn5udim2a132nt2h,Vinit Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722457,89,3,1,7,37,0,73.8,54.4,5496326215,56,Center,5496326217,286,,5496326235,233,68,,,,,,,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722461,68,7,1,7,37,1,26.2,45.6,5496326223,285,,5496326221,56,Back,5496326231,233,89,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722467,69,49,1,7,40,1,25.1,26.9,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722469,70,1,1,7,40,1,23.5,26,5496326255,141,20.6,5496326253,140,31.2,5496326251,56,Back,5496326259,213,5.86,5496326257,212,8.9,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722481,71,1,1,7,42,1,34.2,20,5496326319,140,25,5496326317,56,Back,5496326323,212,9.7,5496326321,141,19.1,5496326325,213,3.2,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722489,72,1,1,7,46,0,27,17.8,5496326369,213,0.04,5496326367,212,47.1,5496372069,157,,5496326363,140,71.8,5496326361,56,Right,5496326365,141,20.6,5496326371,1,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722499,90,1,1,7,49,1,28.7,74.8,5496326403,212,14.5,5496326401,141,88.7,5496326395,3,,5496326405,213,0.71,5496326397,56,Back,5496326399,140,39.2,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722505,91,1,1,7,51,1,39.4,88.7,5496326439,140,28.9,5496326437,56,Back,5496326443,212,15.6,5496326441,141,72.4,5496326435,155,,5496326445,213,3.93,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722509,92,49,1,7,52,1,28.7,72.4,,,,,,,,,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722521,73,45,1,7,53,0,74,38.4,5496326537,233,93,5496326513,286,,5496326511,56,Center,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722519,93,3,1,7,53,1,26,61.6,5496326521,233,73,5496326505,285,,5496326503,56,Back,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722529,94,1,1,7,55,1,32.3,60.6,5496326583,213,4.94,5496326581,212,22.1,5496326579,141,28.9,5496326577,140,37,5496326575,56,Back,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722543,95,1,1,7,58,1,36.9,27,5496326649,141,37.1,5496326653,213,0.74,5496326651,212,10.2,5496326645,56,Back,5496326647,140,44.1,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722539,74,83,1,8,0,0,65.3,63.6,5496326683,399,wx88q7cbam0swyvjt262qui,,,,,,,,,,,,,,,,,,,,,,3hyx5x335jn5udim2a132nt2h,Vinit Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722545,96,1,1,8,1,1,42.9,36.4,5496326667,213,3.16,5496326659,56,Back,5496326665,212,14.2,5496326663,141,36,5496326661,140,29.4,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722559,97,1,1,8,4,1,30.8,33.3,5496326745,56,Back,5496326751,212,12.8,5496326747,140,36.7,5496326753,213,5.22,5496326749,141,16.8,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722575,98,1,1,8,6,1,36.9,21.5,5496326829,56,Back,5496326837,213,2.62,5496326835,212,10.9,5496326831,140,27.9,5496326833,141,29.5,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722585,99,1,1,8,10,1,29.3,28.6,5496326881,141,66,5496326885,212,25.5,5496326887,213,1.52,5496326877,56,Back,5496326879,140,30.5,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722591,100,1,1,8,11,1,30.4,66,5496326915,213,1.29,5496326909,140,34.7,5496326913,212,16,5496326911,141,88.6,5496326907,56,Back,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722593,101,1,1,8,14,0,34.7,88.6,5496326923,56,Back,5496326931,213,5.22,5496326927,141,70.2,5496326925,140,41.4,5496326929,212,14.4,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722609,75,8,1,8,16,1,61.9,29,5496327009,56,Center,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722619,76,49,1,8,17,1,43.7,27.1,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722625,77,1,1,8,17,0,43.7,27.1,5496327063,56,Back,5496327073,213,5.77,5496327071,212,6.5,5496327067,140,49.1,5496327069,141,22.4,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722631,102,49,1,8,19,1,41.4,73.8,,,,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722635,103,1,1,8,19,0,41.4,73.8,5496327129,213,6.24,5496327125,141,72.7,5496327127,212,17.1,5496327123,140,57.7,5496327121,56,Center,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722637,78,61,1,8,20,1,39.3,25.4,5496327137,56,Back,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772722651,104,1,1,8,23,1,55.7,70.3,5496327249,213,2.98,5496327247,212,24.4,5496327245,141,76.1,5496327241,56,Back,5496327243,140,32.8,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
